"pl_cue","pl_target","type","cue_type","target_type","pl_cosine"
"niedorzeczny","skomśnie","nonword","word","nonword",NA
"pojęcie","wczones","nonword","word","nonword",NA
"przyjazd","wstrzykność","nonword","word","nonword",NA
"obawa","wędkarmisz","nonword","word","nonword",NA
"droga","kolście","nonword","word","nonword",NA
"małpa","błysztylacja","nonword","word","nonword",NA
"baza","wefon","nonword","word","nonword",NA
"trener","wesokosc","nonword","word","nonword",NA
"powierzchnia","wiadostań","nonword","word","nonword",NA
"pogląd","flera","nonword","word","nonword",NA
"przyjemność","wiarystyczny","nonword","word","nonword",NA
"wątpliwość","utwozanie","nonword","word","nonword",NA
"kandydat","widerwał","nonword","word","nonword",NA
"jedzenie","wifry","nonword","word","nonword",NA
"utrzymać","wieszly","nonword","word","nonword",NA
"stres","wieżyć","nonword","word","nonword",NA
"ślepy","wiedzasz","nonword","word","nonword",NA
"bankier","wieciach","nonword","word","nonword",NA
"dżungla","liczny","nonword","word","nonword",NA
"odznaka","wizasz","nonword","word","nonword",NA
"brzuch","więgher","nonword","word","nonword",NA
"huragan","zdzizienie","nonword","word","nonword",NA
"słownik","wiuć","nonword","word","nonword",NA
"oszukać","ściny","nonword","word","nonword",NA
"wyraźnie","senska","nonword","word","nonword",NA
"nagrywać","sprzątamina","nonword","word","nonword",NA
"aspiryna","wilin","nonword","word","nonword",NA
"kokaina","wstydać","nonword","word","nonword",NA
"aktywny","właścignąć","nonword","word","nonword",NA
"reklama w telewizji","dorka","nonword","word","nonword",NA
"operacyjny","woetu","nonword","word","nonword",NA
"nobel.","woręcznik","nonword","word","nonword",NA
"robot","woręcznik","nonword","word","nonword",NA
"kopać","branskowy","nonword","word","nonword",NA
"grzeczny","shiny","nonword","word","nonword",NA
"bankowość","skryliwy","nonword","word","nonword",NA
"sam","wsches","nonword","word","nonword",NA
"dobry","wściekreśl","nonword","word","nonword",NA
"seria","wielzać","nonword","word","nonword",NA
"gwarancja","edwarcie","nonword","word","nonword",NA
"nadczłowiek","wspiełów","nonword","word","nonword",NA
"majestat","sprawczucie","nonword","word","nonword",NA
"konserwatywny","aderek","nonword","word","nonword",NA
"zaproponować","wyrzasz","nonword","word","nonword",NA
"pogratulować","wymad","nonword","word","nonword",NA
"wspinać się","wykrzyca","nonword","word","nonword",NA
"tarcza","wyzwiąże","nonword","word","nonword",NA
"śledzić","wyspu","nonword","word","nonword",NA
"koleś","wydaniachnie","nonword","word","nonword",NA
"niezwykle","wygórowachlarz","nonword","word","nonword",NA
"dziś","wytron","nonword","word","nonword",NA
"postęp","wykrze","nonword","word","nonword",NA
"kontrakt","wybran","nonword","word","nonword",NA
"psychiczny","wykonastycz","nonword","word","nonword",NA
"przyjęcie","wydencka","nonword","word","nonword",NA
"analityk","wynadzać","nonword","word","nonword",NA
"straszny","wymor","nonword","word","nonword",NA
"kariera","wyolbrzychych","nonword","word","nonword",NA
"wyeliminować","wypamięć","nonword","word","nonword",NA
"popularny","wyposaniach","nonword","word","nonword",NA
"punkt","wyszkodaż","nonword","word","nonword",NA
"prowadzić","wyrażeglarz","nonword","word","nonword",NA
"turniej","wyragasz","nonword","word","nonword",NA
"odbicie","wynum","nonword","word","nonword",NA
"objawienie","wyusługi","nonword","word","nonword",NA
"chory","wyszeń","nonword","word","nonword",NA
"cukier","wyczerka","nonword","word","nonword",NA
"obserwacja","wysoberg","nonword","word","nonword",NA
"mit","wyoczyszczający","nonword","word","nonword",NA
"dystans","wywprowa","nonword","word","nonword",NA
"ninja.","wysiąt","nonword","word","nonword",NA
"klan","wyzłeś","nonword","word","nonword",NA
"modny","wyosobnie","nonword","word","nonword",NA
"stoisko","zaakkształtować","nonword","word","nonword",NA
"znaczek","ncb","nonword","word","nonword",NA
"inspirować","zazwleka","nonword","word","nonword",NA
"cesarski","zadat","nonword","word","nonword",NA
"lampa","zadziani","nonword","word","nonword",NA
"zazdrosny","żaniów","nonword","word","nonword",NA
"mnich","zaoskarżenie","nonword","word","nonword",NA
"paranoidalny","zakachów","nonword","word","nonword",NA
"czytać","zakustyczny","nonword","word","nonword",NA
"robak","żałorzać","nonword","word","nonword",NA
"środek nocy","założebrach","nonword","word","nonword",NA
"wróg","zagaj","nonword","word","nonword",NA
"telegram","zagaj","nonword","word","nonword",NA
"ogólny","zatarz","nonword","word","nonword",NA
"dosłownie","zaszczęcie","nonword","word","nonword",NA
"przemysł","zaotwarte","nonword","word","nonword",NA
"liczyć","zamózgachnie","nonword","word","nonword",NA
"nowoczesny","zapłodżać","nonword","word","nonword",NA
"pszczoła","zagłę","nonword","word","nonword",NA
"potwierdzenie","zapier","nonword","word","nonword",NA
"złapać","zapamięmiesz","nonword","word","nonword",NA
"krzak","zapewstów","nonword","word","nonword",NA
"realizować","zapiścia","nonword","word","nonword",NA
"jutro","zapytaćprzód","nonword","word","nonword",NA
"koperta","birt","nonword","word","nonword",NA
"popyt","zastąstów","nonword","word","nonword",NA
"komenda","zastrial","nonword","word","nonword",NA
"budowa","zaskłamać","nonword","word","nonword",NA
"kino","zakrewnie","nonword","word","nonword",NA
"pusty","zawalićbiesz","nonword","word","nonword",NA
"igła","zawarkins","nonword","word","nonword",NA
"normalnie","zascue","nonword","word","nonword",NA
"świadek","zbawignąć","nonword","word","nonword",NA
"aukcja","wrieg","nonword","word","nonword",NA
"seksualny","zmiaja","nonword","word","nonword",NA
"najemca","szyjjownia","nonword","word","nonword",NA
"mało","skardować","nonword","word","nonword",NA
"względny","płyrzyć","nonword","word","nonword",NA
"ofiara","znokcie","nonword","word","nonword",NA
"plecy","uzdroca","nonword","word","nonword",NA
"mężczyzna","rę","nonword","word","nonword",NA
"tatuś","zebert","nonword","word","nonword",NA
"sprawiedliwy","zepłem","nonword","word","nonword",NA
"zjawisko","zescig","nonword","word","nonword",NA
"przyzwoity","zescig","nonword","word","nonword",NA
"spółka","zechcieć muzyczny","nonword","word","nonword",NA
"jeep","zestrzenny","nonword","word","nonword",NA
"uderzyć","terma","nonword","word","nonword",NA
"zambi","złakuj","nonword","word","nonword",NA
"żeton","uty","nonword","word","nonword",NA
"biskup","uty","nonword","word","nonword",NA
"status","cieszać","nonword","word","nonword",NA
"ubóstwo","przyczenie","nonword","word","nonword",NA
"ekran","okredować","nonword","word","nonword",NA
"biegunka","współczenie","nonword","word","nonword",NA
"wojna","penty","nonword","word","nonword",NA
"terapia","żóźo","nonword","word","nonword",NA
"usługa","styna","nonword","word","nonword",NA
"pułk","oznanaty","nonword","word","nonword",NA
"dusza","umieszganizować","nonword","word","nonword",NA
"pompa","eać","nonword","word","nonword",NA
"zdobyć","mieszriowany","nonword","word","nonword",NA
"proces","briarcryfikować","nonword","word","nonword",NA
"zbagatelizować","zwieler","nonword","word","nonword",NA
"minimum","tworki","nonword","word","nonword",NA
"niezwykły","rycznienie","nonword","word","nonword",NA
"szpiegostwo","zwystepca","nonword","word","nonword",NA
"whisky","zwyżeń","nonword","word","nonword",NA
"księżycowy","zwymar","nonword","word","nonword",NA
"tutaj","żywasznie","nonword","word","nonword",NA
"prykd","mowiu","nonword","nonword","nonword",NA
"oskół","cwe się","nonword","nonword","nonword",NA
"szpiuj","otrzr","nonword","nonword","nonword",NA
"zmarnialny","zwyżeń","nonword","nonword","nonword",NA
"rozwakiem","obserwodzisz","nonword","nonword","nonword",NA
"groda","subricka","nonword","nonword","nonword",NA
"smat","ćwierćdopodobnie","nonword","nonword","nonword",NA
"naśpiewać","szepgancja","nonword","nonword","nonword",NA
"bezpiestrzostwo","znuria","nonword","nonword","nonword",NA
"strzebasada","założebrach","nonword","nonword","nonword",NA
"fiexcuse","hodre","nonword","nonword","nonword",NA
"pistostać","wiak","nonword","nonword","nonword",NA
"nałachciw","stwoliza","nonword","nonword","nonword",NA
"trupić","zmobi","nonword","nonword","nonword",NA
"majeuldn","ceball","nonword","nonword","nonword",NA
"poriów","sponcja","nonword","nonword","nonword",NA
"listotrzy","niewznieście","nonword","nonword","nonword",NA
"artysiów","podpiciel","nonword","nonword","nonword",NA
"fałeś","ebła","nonword","nonword","nonword",NA
"połuuczciwy","odnieść sugniarz","nonword","nonword","nonword",NA
"ryzybliczny","demokradziez","nonword","nonword","nonword",NA
"filozoszysz","przyjagnąć","nonword","nonword","nonword",NA
"cerzymski","psycholorzysz","nonword","nonword","nonword",NA
"tłuszczujący","mist","nonword","nonword","nonword",NA
"zobastia","zaoskarżenie","nonword","nonword","nonword",NA
"ewc","wiak","nonword","nonword","nonword",NA
"zajezd","ogłuny","nonword","nonword","nonword",NA
"minto","atrakdliwe","nonword","nonword","nonword",NA
"elono","poświęwa","nonword","nonword","nonword",NA
"skink","słańca","nonword","nonword","nonword",NA
"wojpa","spist","nonword","nonword","nonword",NA
"fakprzenie","kuszyjka","nonword","nonword","nonword",NA
"westrzenny","sęding","nonword","nonword","nonword",NA
"dynaball","mimiast","nonword","nonword","nonword",NA
"szkobować","pieba","nonword","nonword","nonword",NA
"paglu","penty","nonword","nonword","nonword",NA
"podzidziu","wstrzykność","nonword","nonword","nonword",NA
"ziemczaj","obsze","nonword","nonword","nonword",NA
"sprzynienie","przezem","nonword","nonword","nonword",NA
"sioście","cmć","nonword","nonword","nonword",NA
"utwosek","tworki","nonword","nonword","nonword",NA
"piął","senska","nonword","nonword","nonword",NA
"bliczek","chlujny","nonword","nonword","nonword",NA
"jełym","przespiesz","nonword","nonword","nonword",NA
"kandyoper","maktem","nonword","nonword","nonword",NA
"artyścią","świętazja","nonword","nonword","nonword",NA
"piopa","manin","nonword","nonword","nonword",NA
"spóźcać","pienis","nonword","nonword","nonword",NA
"ufcp","lizisz","nonword","nonword","nonword",NA
"ofiner","zapłodżać","nonword","nonword","nonword",NA
"kontkasz","szkotowy","nonword","nonword","nonword",NA
"dą","komzgodny","nonword","nonword","nonword",NA
"akśniaka","kacka","nonword","nonword","nonword",NA
"ignochetny","wzroczny","nonword","nonword","nonword",NA
"etz","colja","nonword","nonword","nonword",NA
"biliot","rozdziwny","nonword","nonword","nonword",NA
"ęśc","żałorzać","nonword","nonword","nonword",NA
"elist","ubość","nonword","nonword","nonword",NA
"skromniczka","czasopitwiać","nonword","nonword","nonword",NA
"coostatnie","śmosch","nonword","nonword","nonword",NA
"utrzyrię","wifry","nonword","nonword","nonword",NA
"wskrzeka","prognij","nonword","nonword","nonword",NA
"nadświetlrodzony","intelistraszny","nonword","nonword","nonword",NA
"społestrzostwo","powiśnio","nonword","nonword","nonword",NA
"dyplant","phon","nonword","nonword","nonword",NA
"niesienny","woetu","nonword","nonword","nonword",NA
"młocznie","kło","nonword","nonword","nonword",NA
"tancyzm","prooter","nonword","nonword","nonword",NA
"współbaczenie","inwemyśl","nonword","nonword","nonword",NA
"gnoza","prowent","nonword","nonword","nonword",NA
"diguolśniewanie","gabishop","nonword","nonword","nonword",NA
"anionica","dziorny","nonword","nonword","nonword",NA
"dndb","mosco","nonword","nonword","nonword",NA
"jegnan","liwej","nonword","nonword","nonword",NA
"narotryczny","ustafina","nonword","nonword","nonword",NA
"uśmiechgatelizować","piększywe","nonword","nonword","nonword",NA
"ucieczca","sprzątamina","nonword","nonword","nonword",NA
"kaczwora","wygórowachlarz","nonword","nonword","nonword",NA
"tsuka","woręcznik","nonword","nonword","nonword",NA
"ruszajghes","zmyba","nonword","nonword","nonword",NA
"czygów","podejpieczny","nonword","nonword","nonword",NA
"wspatal","prywatters","nonword","nonword","nonword",NA
"wstapienie","niezwypiał","nonword","nonword","nonword",NA
"zaznawca","współsiębiorca","nonword","nonword","nonword",NA
"przystan","skanp","nonword","nonword","nonword",NA
"niedoświetny","dianol","nonword","nonword","nonword",NA
"miejrio","praudolnie","nonword","nonword","nonword",NA
"statko","determinawrzesz","nonword","nonword","nonword",NA
"ksz","psuwa","nonword","nonword","nonword",NA
"hienia","kwest","nonword","nonword","nonword",NA
"abiga","sonel","nonword","nonword","nonword",NA
"wzroczny","dziarać","nonword","nonword","nonword",NA
"katniej","libeusze","nonword","nonword","nonword",NA
"obrzycyjny","wynum","nonword","nonword","nonword",NA
"arabo","posłałić","nonword","nonword","nonword",NA
"karaznać","autociąg","nonword","nonword","nonword",NA
"krts","śmierżenie","nonword","nonword","nonword",NA
"mókl","senamięt","nonword","nonword","nonword",NA
"dzialas","trauka","nonword","nonword","nonword",NA
"alarmowa","luchło","nonword","nonword","nonword",NA
"skaup","utwozanie","nonword","nonword","nonword",NA
"roels","rasrać","nonword","nonword","nonword",NA
"urochać","szerko","nonword","nonword","nonword",NA
"ukrywisko","docisk","nonword","nonword","nonword",NA
"godzieka","skardować","nonword","nonword","nonword",NA
"śwień","tasie","nonword","nonword","nonword",NA
"rujnia","racho","nonword","nonword","nonword",NA
"błoał","wsches","nonword","nonword","nonword",NA
"belię","rzye","nonword","nonword","nonword",NA
"wychocych","sabogins","nonword","nonword","nonword",NA
"teleslie","kiestępca","nonword","nonword","nonword",NA
"załazien","ubole","nonword","nonword","nonword",NA
"sunko","rycznienie","nonword","nonword","nonword",NA
"magy","budydził","nonword","nonword","nonword",NA
"dziewia","śmigłośnym","nonword","nonword","nonword",NA
"pierdowa","arter","nonword","nonword","nonword",NA
"jedtaczka","kakłeś","nonword","nonword","nonword",NA
"dowwaczny","dynazłam","nonword","nonword","nonword",NA
"zwyobrony","nagły wypostrza","nonword","nonword","nonword",NA
"siim","niegrzeczdziewanie","nonword","nonword","nonword",NA
"mobry","poinwszechmować","nonword","nonword","nonword",NA
"górwa","owsz","nonword","nonword","nonword",NA
"orzeny","tulny","nonword","nonword","nonword",NA
"postrzę","perspektychrystny","nonword","nonword","nonword",NA
"gowrotność","riczur","nonword","nonword","nonword",NA
"zgapa","wąszajba","nonword","nonword","nonword",NA
"iom","laren","nonword","nonword","nonword",NA
"poręczny","pole watłych","nonword","nonword","nonword",NA
"poszłybiać","zescig","nonword","nonword","nonword",NA
"sesper","romangram","nonword","nonword","nonword",NA
"konlatw","najśliwszy","nonword","nonword","nonword",NA
"dułów","morderbird","nonword","nonword","nonword",NA
"bezpowspólni","wszechne","nonword","nonword","nonword",NA
"povan","grif","nonword","nonword","nonword",NA
"galegasz","herosach","nonword","nonword","nonword",NA
"przyszaj","badajesz","nonword","nonword","nonword",NA
"socze","podtrzeźwowa","nonword","nonword","nonword",NA
"wilio","zadziani","nonword","nonword","nonword",NA
"duble","bratka","nonword","nonword","nonword",NA
"karchi","okrz","nonword","nonword","nonword",NA
"sierociskasz","maroczna","nonword","nonword","nonword",NA
"cipu","onk","nonword","nonword","nonword",NA
"ryjny","wpaba","nonword","nonword","nonword",NA
"osobiciem","snajmię","nonword","nonword","nonword",NA
"paszzowy","rocztywny","nonword","nonword","nonword",NA
"naczynnik","iroczalny","nonword","nonword","nonword",NA
"uduzać","któsek","nonword","nonword","nonword",NA
"poane","festistej","nonword","nonword","nonword",NA
"inproctor","zatarz","nonword","nonword","nonword",NA
"perma","cesprawo","nonword","nonword","nonword",NA
"kałą","zawarkins","nonword","nonword","nonword",NA
"otwarrytura","dezwarsztacja","nonword","nonword","nonword",NA
"stadwie","ćwierćdopodobne","nonword","nonword","nonword",NA
"auichś","poacon","nonword","nonword","nonword",NA
"dzierze","pigło","nonword","nonword","nonword",NA
"rzonka","dé","nonword","nonword","nonword",NA
"polichwiaka","spróbula","nonword","nonword","nonword",NA
"pytastro","mikrobiam","nonword","nonword","nonword",NA
"zamknijpanie","przedsowanie","nonword","nonword","nonword",NA
"napek","zadat","nonword","nonword","nonword",NA
"wnye","złanić","nonword","nonword","nonword",NA
"kność","odposprzedać","nonword","nonword","nonword",NA
"gotościo","biłów","nonword","nonword","nonword",NA
"wucha","gazechce","nonword","nonword","nonword",NA
"opano","wizasz","nonword","nonword","nonword",NA
"krrok","żóźo","nonword","nonword","nonword",NA
"włarzyść","kapeufać","nonword","nonword","nonword",NA
"wieżółtka","wykrze","nonword","nonword","nonword",NA
"koszdię","ostatsna","nonword","nonword","nonword",NA
"harzak","stanwiście","nonword","nonword","nonword",NA
"przysing","zwystepca","nonword","nonword","nonword",NA
"myve","telewifield","nonword","nonword","nonword",NA
"biesji","sporęczna","nonword","nonword","nonword",NA
"ilustra","kazatrzy","nonword","nonword","nonword",NA
"nabrańca","rozuciach","nonword","nonword","nonword",NA
"lacyj","peida","nonword","nonword","nonword",NA
"sponnica","jugan","nonword","nonword","nonword",NA
"oprapania","jebe","nonword","nonword","nonword",NA
"chroniczny","driyi","nonword","nonword","nonword",NA
"heraść","filan","nonword","nonword","nonword",NA
"rytuczej","cuit","nonword","nonword","nonword",NA
"strzenny","naarl","nonword","nonword","nonword",NA
"dobrozręczność","towarzyniesz","nonword","nonword","nonword",NA
"złakuj","policjantny","nonword","nonword","nonword",NA
"ryłd","szyjjownia","nonword","nonword","nonword",NA
"dzcê","rządny","nonword","nonword","nonword",NA
"censy","dobrostycznie","nonword","nonword","nonword",NA
"dziesięgać","chusdziadka","nonword","nonword","nonword",NA
"fusa","niszdzenie","nonword","nonword","nonword",NA
"lamsky","demonstraszysz","nonword","nonword","nonword",NA
"puduszka","darza","nonword","nonword","nonword",NA
"kilostej","obród","nonword","nonword","nonword",NA
"wryc","klnęnt","nonword","nonword","nonword",NA
"nienawicjusz","gospovens","nonword","nonword","nonword",NA
"zachwysny","postrzecenie","nonword","nonword","nonword",NA
"streniały","nantka","nonword","nonword","nonword",NA
"ranrzyć","piaki","nonword","nonword","nonword",NA
"obsługistrem","rą","nonword","nonword","nonword",NA
"œwiet indziej","alcisk","nonword","nonword","nonword",NA
"ksiazcie","mianam","nonword","nonword","nonword",NA
"śmieszsienie ziemi","ściemko","nonword","nonword","nonword",NA
"poniesłuszłek","znej","nonword","nonword","nonword",NA
"kingryna","straciwnik","nonword","nonword","nonword",NA
"dżuntow","łóił","nonword","nonword","nonword",NA
"niespogrzewka","zmiaja","nonword","nonword","nonword",NA
"relaj","roznas","nonword","nonword","nonword",NA
"uwięra","nawsiada","nonword","nonword","nonword",NA
"kaela","racyj","nonword","nonword","nonword",NA
"alnam","dyrekścią","nonword","nonword","nonword",NA
"filów","tworny","nonword","nonword","nonword",NA
"kracznie","marbał","nonword","nonword","nonword",NA
"pokachów","zmietegia","nonword","nonword","nonword",NA
"paici","słotrzony","nonword","nonword","nonword",NA
"język angietrwasz","przewstydzać","nonword","nonword","nonword",NA
"dramadzialny","kuimi","nonword","nonword","nonword",NA
"wągli","korzać","nonword","nonword","nonword",NA
"rabyć","liczny","nonword","nonword","nonword",NA
"frismłody","zakrewnie","nonword","nonword","nonword",NA
"nisku","zsyn pracz","nonword","nonword","nonword",NA
"zym","rzędny","nonword","nonword","nonword",NA
"cynadzia","bójcy","nonword","nonword","nonword",NA
"stwotomia","kapitaśmach","nonword","nonword","nonword",NA
"nierozpieczny","miskać","nonword","nonword","nonword",NA
"malii","drobki","nonword","nonword","nonword",NA
"łozuch","dziesięga","nonword","nonword","nonword",NA
"zdarzaćspol","pokoniaczka","nonword","nonword","nonword",NA
"podkartka","chwidzenie","nonword","nonword","nonword",NA
"żerać","fantaklizmny","nonword","nonword","nonword",NA
"ójż","johnbina","nonword","nonword","nonword",NA
"odwadzic","xon","nonword","nonword","nonword",NA
"pierrview","zir","nonword","nonword","nonword",NA
"opicho","artyległych","nonword","nonword","nonword",NA
"wyszturmować","pieprzedze","nonword","nonword","nonword",NA
"postrzalenie","chwynerka","nonword","nonword","nonword",NA
"dzieradztwo","akczę","nonword","nonword","nonword",NA
"pomię","zechcieć muzyczny","nonword","nonword","nonword",NA
"niedźnieść","jechacro","nonword","nonword","nonword",NA
"życzlica","opłanika","nonword","nonword","nonword",NA
"pojewieszczy","bobrentwo","nonword","nonword","nonword",NA
"zwadło","morświeca","nonword","nonword","nonword",NA
"konserwachlarzny","protokres","nonword","nonword","nonword",NA
"potwił","zwiąwowy","nonword","nonword","nonword",NA
"nowoczemiesz","burga","nonword","nonword","nonword",NA
"okmig","tastrzenica","nonword","nonword","nonword",NA
"dopę","przestępchard","nonword","nonword","nonword",NA
"stwiergotowanie","wszechny","nonword","nonword","nonword",NA
"uczciginalny","wstrząsamowity","nonword","nonword","nonword",NA
"maszu","dźwisz","nonword","nonword","nonword",NA
"piłom","stlą","nonword","nonword","nonword",NA
"zaopienik","zrzętament","nonword","nonword","nonword",NA
"katocząstki","szczebramka","nonword","nonword","nonword",NA
"najśpieszy","cianes","nonword","nonword","nonword",NA
"taturzuć","zagłę","nonword","nonword","nonword",NA
"zmietanie","stripsymalny","nonword","nonword","nonword",NA
"meprzeda","taliafgang","nonword","nonword","nonword",NA
"szecuz","krepiękność","nonword","nonword","nonword",NA
"nieforgrzywny","boogey","nonword","nonword","nonword",NA
"menetrol","wyposaniach","nonword","nonword","nonword",NA
"boże narodzostrzyć","franroki","nonword","nonword","nonword",NA
"hisztować","chenny","nonword","nonword","nonword",NA
"ciekre","dziedziwisz","nonword","nonword","nonword",NA
"milba","pośpiewa","nonword","nonword","nonword",NA
"anarashi","fiog","nonword","nonword","nonword",NA
"komfon","podzasz","nonword","nonword","nonword",NA
"rzeczywidziej","cwada","nonword","nonword","nonword",NA
"wypin","kłótkownik","nonword","nonword","nonword",NA
"mięso wieprzstarcz","wszelkowicie","nonword","nonword","nonword",NA
"typochod","wspiecjonalny","nonword","nonword","nonword",NA
"blina","nieodpowieochrzczony","nonword","nonword","nonword",NA
"krebacz","wyrzasz","nonword","nonword","nonword",NA
"pomniawa","dziejka","nonword","nonword","nonword",NA
"kłamki","spcz","nonword","nonword","nonword",NA
"sprzynauta","chwata","nonword","nonword","nonword",NA
"skuno","zwymar","nonword","nonword","nonword",NA
"lekwa","briarcryfikować","nonword","nonword","nonword",NA
"plecza","mygląd","nonword","nonword","nonword",NA
"rament","pomaumieszczowy","nonword","nonword","nonword",NA
"zdołaj","możcia","nonword","nonword","nonword",NA
"reklama w telechlebstw","gmen","nonword","nonword","nonword",NA
"wszechtriot","mężczy","nonword","nonword","nonword",NA
"pacik","techpota","nonword","nonword","nonword",NA
"zmiec","chłochac","nonword","nonword","nonword",NA
"skunk podwodna","jakłem","nonword","nonword","nonword",NA
"zwiękczem","mahul","nonword","nonword","nonword",NA
"marań","dziejemny","nonword","nonword","nonword",NA
"stwopliwość","amacz","nonword","nonword","nonword",NA
"zachcianponować","dyków","nonword","nonword","nonword",NA
"kłatra","barbet","nonword","nonword","nonword",NA
"pacystru","dostrzekowy","nonword","nonword","nonword",NA
"dziewmywać","dźwiękolada","nonword","nonword","nonword",NA
"zachopnie","archimsty","nonword","nonword","nonword",NA
"leństwa","klowce","nonword","nonword","nonword",NA
"pułyt","wyzwiąże","nonword","nonword","nonword",NA
"błea","otrzytować","nonword","nonword","nonword",NA
"schoży","obowiąbiać","nonword","nonword","nonword",NA
"scowo","tafium","nonword","nonword","nonword",NA
"samobójdzisz","minikich","nonword","nonword","nonword",NA
"mipiać","zań","nonword","nonword","nonword",NA
"krtt","polimieszka","nonword","nonword","nonword",NA
"niezwyszły","komeżysz","nonword","nonword","nonword",NA
"sekrekręć","federadziec","nonword","nonword","nonword",NA
"konxwella","wstrzączenie","nonword","nonword","nonword",NA
"generadziec","pozocząc","nonword","nonword","nonword",NA
"na zespiesz","uwielścijanin","nonword","nonword","nonword",NA
"rożyt","zakachów","nonword","nonword","nonword",NA
"uczyćthią","nowonieć","nonword","nonword","nonword",NA
"zagazm","przezwiązka","nonword","nonword","nonword",NA
"natuschronie","dajabłko","nonword","nonword","nonword",NA
"cudlem","batastal","nonword","nonword","nonword",NA
"pogers","liściachratura","nonword","nonword","nonword",NA
"sprósuła","sysra","nonword","nonword","nonword",NA
"newnierz","upewgia","nonword","nonword","nonword",NA
"kadon","celanż","nonword","nonword","nonword",NA
"tydya","inny; rśniam","nonword","nonword","nonword",NA
"prociął","pomno","nonword","nonword","nonword",NA
"rozpołącz","łanie","nonword","nonword","nonword",NA
"jeskaj","stażsi","nonword","nonword","nonword",NA
"indiachrować","śnione","nonword","nonword","nonword",NA
"orkiemień","wyragasz","nonword","nonword","nonword",NA
"nariół","uśmiechekscytowany","nonword","nonword","nonword",NA
"skręwie","darowiniesz","nonword","nonword","nonword",NA
"gemą","iek","nonword","nonword","nonword",NA
"porka","preeney","nonword","nonword","nonword",NA
"sporaostatnie","wściekreśl","nonword","nonword","nonword",NA
"rzyła","nieśmierjemny","nonword","nonword","nonword",NA
"eksnard","zaskłamać","nonword","nonword","nonword",NA
"reladzie","placzłonkowy","nonword","nonword","nonword",NA
"pęles","nastejdę","nonword","nonword","nonword",NA
"wstrzykny","łem","nonword","nonword","nonword",NA
"delizręczny","bazmiana","nonword","nonword","nonword",NA
"wyomdlenia","uty","nonword","nonword","nonword",NA
"gesiądz","pising","nonword","nonword","nonword",NA
"nieczalny","poicie","nonword","nonword","nonword",NA
"taliot","szczuwy","nonword","nonword","nonword",NA
"darty","zaotwarte","nonword","nonword","nonword",NA
"pobitt","uczuność","nonword","nonword","nonword",NA
"wiświęce","mateatrzyktyka","nonword","nonword","nonword",NA
"lorra","lejesznie","nonword","nonword","nonword",NA
"atlannik","paranorstrzenne","nonword","nonword","nonword",NA
"pogla","akv","nonword","nonword","nonword",NA
"polter","chirurłych","nonword","nonword","nonword",NA
"zninik","posiczam","nonword","nonword","nonword",NA
"badajesz","przyczenie","nonword","nonword","nonword",NA
"robi wrażtrzysz","jąchliwy","nonword","nonword","nonword",NA
"wspinaćmium","cyastero","nonword","nonword","nonword",NA
"hanil","durs","nonword","nonword","nonword",NA
"międzynarodowyostrzyć","głębkacja","nonword","nonword","nonword",NA
"strzelcytujący","gospłuka","nonword","nonword","nonword",NA
"mco","cimyślnie","nonword","nonword","nonword",NA
"przywiedź","kruoko","nonword","nonword","nonword",NA
"bendać","zapier","nonword","nonword","nonword",NA
"presor","wstydać","nonword","nonword","nonword",NA
"mnona","zjedła","nonword","nonword","nonword",NA
"polowadzasz","koszet","nonword","nonword","nonword",NA
"instrict","gremistrz","nonword","nonword","nonword",NA
"demol","eksgwiazdować","nonword","nonword","nonword",NA
"wnran","w gpoń","nonword","nonword","nonword",NA
"ignodzić","wieżyć","nonword","nonword","nonword",NA
"ministwa","medo","nonword","nonword","nonword",NA
"newo","skutko","nonword","nonword","nonword",NA
"wyrzyszka","deliuliczny","nonword","nonword","nonword",NA
"zamilkł słońca","odcisk pastrzyk","nonword","nonword","nonword",NA
"teradach","współznaczenie","nonword","nonword","nonword",NA
"rozry","uniteczny","nonword","nonword","nonword",NA
"anoko","retek","nonword","nonword","nonword",NA
"chrzestun filmu","piłka nodiusz","nonword","nonword","nonword",NA
"studżać","złąping","nonword","nonword","nonword",NA
"kodłowca","inanalny","nonword","nonword","nonword",NA
"niedzielliwy","evl","nonword","nonword","nonword",NA
"szeplary","sredas","nonword","nonword","nonword",NA
"na zespiesz","nacignął","nonword","nonword","nonword",NA
"izd","dratrawnik","nonword","nonword","nonword",NA
"wypuszna","syścienia","nonword","nonword","nonword",NA
"kiekiet","bezsłuszne","nonword","nonword","nonword",NA
"mogra","spełkiwać","nonword","nonword","nonword",NA
"pańba","zescig","nonword","nonword","nonword",NA
"bieczewka","trzyrię","nonword","nonword","nonword",NA
"alm","prędkłem","nonword","nonword","nonword",NA
"odbistym","hanin","nonword","nonword","nonword",NA
"rozmond","oklaczurka","nonword","nonword","nonword",NA
"gian","uniknęta","nonword","nonword","nonword",NA
"uwięra","szerwiek","nonword","nonword","nonword",NA
"auczę","moak","nonword","nonword","nonword",NA
"prinstwo","kondrei","nonword","nonword","nonword",NA
"po prsmin","świanado","nonword","nonword","nonword",NA
"mistzą","szczuwość","nonword","nonword","nonword",NA
"ślusa","paźpiecznik","nonword","nonword","nonword",NA
"basem","wieszly","nonword","nonword","nonword",NA
"króchiński","inprzedracja","nonword","nonword","nonword",NA
