target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
τραγούδι,άλμπουμτραγούδι,μηχανικόςτραγούδι,άλμπουμ,μηχανικός
τρελός,παρανοϊκόςτρελός,κάλυμματρελός,παρανοϊκός,κάλυμμα
τριγύρω,γύρωτριγύρω,χειρονομίατριγύρω,γύρω,χειρονομία
τριπλό,διπλότριπλό,επιρροήτριπλό,διπλό,επιρροή
τρομάζω,συναγερμόςτρομάζω,βολήτρομάζω,συναγερμός,βολή
τρομάζω.1,φόβοςτρομάζω,θετικόςτρομάζω,φόβος,θετικός
τροχιά,πλανήτηςτροχιά,ασπιρίνητροχιά,πλανήτης,ασπιρίνη
τρύπα,ρωγμήτρύπα,ποιητήςτρύπα,ρωγμή,ποιητής
τρώω,ταίζωτρώω,πράκτοραςτρώω,ταίζω,πράκτορας
τσάντα,κουτίτσάντα,απαραίτητητσάντα,κουτί,απαραίτητη
τσίρκο,ζωολογικός κήποςτσίρκο,αισθητήραςτσίρκο,ζωολογικός κήπος,αισθητήρας
τσιγάρο,καπνόςτσιγάρο,γάιδαροςτσιγάρο,καπνός,γάιδαρος
τυρί,ψωμίτυρί,σφάλματυρί,ψωμί,σφάλμα
τύπος,κουμπίτύπος,απόστασητύπος,κουμπί,απόσταση
υδρογόνο,άνθρακαςυδρογόνο,εικόναυδρογόνο,άνθρακας,εικόνα
υιός,κόρηυιός,σεξουαλικόςυιός,κόρη,σεξουαλικός
υπέροχο,όμορφηυπέροχο,κύκλοςυπέροχο,όμορφη,κύκλος
υπαινίσομαι,προτείνωυπαινίσομαι,καθολικόςυπαινίσομαι,προτείνω,καθολικός
υπερασπίζω,προστατεύωυπερασπίζω,δημιουργίαυπερασπίζω,προστατεύω,δημιουργία
υπερβάλλω,υποτιμώυπερβάλλω,σπαθίυπερβάλλω,υποτιμώ,σπαθί
υπηρέτης,δούλοςυπηρέτης,φτιαχνωυπηρέτης,δούλος,φτιαχνω
υπηρέτρια,νταντάυπηρέτρια,παρανοϊκόςυπηρέτρια,νταντά,παρανοϊκός
υπνοδωμάτιο,δωμάτιουπνοδωμάτιο,βάτραχοςυπνοδωμάτιο,δωμάτιο,βάτραχος
υπογράφω,αίτησηυπογράφω,εγκέφαλοςυπογράφω,αίτηση,εγκέφαλος
υπογραφή,σφραγίδαυπογραφή,κανονικόυπογραφή,σφραγίδα,κανονικό
υποδεικνύω,σημείουποδεικνύω,τέχνασμαυποδεικνύω,σημείο,τέχνασμα
υποκατάστατο,αντικαθιστώυποκατάστατο,δικαστήριουποκατάστατο,αντικαθιστώ,δικαστήριο
υποκρίνομαι,χειρονομίαυποκρίνομαι,δρόμοςυποκρίνομαι,χειρονομία,δρόμος
υπολογίζω,μετρώυπολογίζω,πλοήγησηυπολογίζω,μετρώ,πλοήγηση
υπολογιστής,λογισμικόυπολογιστής,κτηνώδηςυπολογιστής,λογισμικό,κτηνώδης
υπολοχαγός,λοχίαςυπολοχαγός,απομίμησηυπολοχαγός,λοχίας,απομίμηση
υπουργείο,πρεσβείαυπουργείο,συνειδητοποιώυπουργείο,πρεσβεία,συνειδητοποιώ
υπουργός,πρεσβευτήςυπουργός,πίσωυπουργός,πρεσβευτής,πίσω
υπόθεση,συμπέρασμαυπόθεση,κτύπημαυπόθεση,συμπέρασμα,κτύπημα
υπόσχεση,εγγύησηυπόσχεση,πρωτότυπουπόσχεση,εγγύηση,πρωτότυπο
υψηλός,χαμηλόςυψηλός,αρνηθείυψηλός,χαμηλός,αρνηθεί
υψηλότητα,μεγαλείουψηλότητα,κάρβουνουψηλότητα,μεγαλείο,κάρβουνο
φάρμακο,αλκοόλφάρμακο,εκθεσιακός χώροςφάρμακο,αλκοόλ,εκθεσιακός χώρος
φήμη,καριέραφήμη,λόφοςφήμη,καριέρα,λόφος
φίδι,σκουλήκιφίδι,μαραθώναςφίδι,σκουλήκι,μαραθώνας
φίλος,συνάδελφοςφίλος,πορνογραφίαφίλος,συνάδελφος,πορνογραφία
φαντασία,πραγματικότηταφαντασία,συμμορίαφαντασία,πραγματικότητα,συμμορία
φανταστικός,εκπληκτικόςφανταστικός,αρραβώνεςφανταστικός,εκπληκτικός,αρραβώνες
φαξ,ταχυδρομείοφαξ,παίζωφαξ,ταχυδρομείο,παίζω
φεστιβάλ,καρναβάλιφεστιβάλ,ανήμποροςφεστιβάλ,καρναβάλι,ανήμπορος
φθινόπωρο,άνοιξηφθινόπωρο,υπεράνθρωποςφθινόπωρο,άνοιξη,υπεράνθρωπος
φιλία,σχέσηφιλία,δωμάτιοφιλία,σχέση,δωμάτιο
φιλελεύθερος,συντηρητικόςφιλελεύθερος,αίμαφιλελεύθερος,συντηρητικός,αίμα
φιλικός,ευγενικόςφιλικός,σχέδιοφιλικός,ευγενικός,σχέδιο
φινίρισμα,τέλοςφινίρισμα,κατασκήνωσηφινίρισμα,τέλος,κατασκήνωση
φλόγα,φωτιάφλόγα,διαμέτρημαφλόγα,φωτιά,διαμέτρημα
φοβερό,εντυπωσιακόφοβερό,αντίστασηφοβερό,εντυπωσιακό,αντίσταση
φορτίο,φορτώνωφορτίο,υπερφυσικόςφορτίο,φορτώνω,υπερφυσικός
φορτηγό,τζιπφορτηγό,απολύτωςφορτηγό,τζιπ,απολύτως
φράκτης,τείχοςφράκτης,λιώνωφράκτης,τείχος,λιώνω
φράουλα,μπανάναφράουλα,παρόμοιοςφράουλα,μπανάνα,παρόμοιος
φράση,λεξικόφράση,προϋπολογισμόςφράση,λεξικό,προϋπολογισμός
φρεσκάρω,φρέσκοφρεσκάρω,παραίτησηφρεσκάρω,φρέσκο,παραίτηση
φρικτός,τρομερόςφρικτός,φρουράφρικτός,τρομερός,φρουρά
φρούτο,μήλοφρούτο,αφελήςφρούτο,μήλο,αφελής
φτηνός,ακριβόςφτηνός,βιβλιοθήκηφτηνός,ακριβός,βιβλιοθήκη
φυγάς,πρόσφυγαςφυγάς,πυρίτιδαφυγάς,πρόσφυγας,πυρίτιδα
φυλάκιση,ποινήφυλάκιση,δεξαμενήφυλάκιση,ποινή,δεξαμενή
φυλακή,κύτταροφυλακή,ουρανόςφυλακή,κύτταρο,ουρανός
φυλακισμένος,όμηροςφυλακισμένος,κουτσομπολιόφυλακισμένος,όμηρος,κουτσομπολιό
φυσικός,σεξουαλικόςφυσικός,ενοικίασηφυσικός,σεξουαλικός,ενοικίαση
φως,σκοτάδιφως,σκεφτείτεφως,σκοτάδι,σκεφτείτε
φωτογράφος,αυτόγραφοφωτογράφος,ποντίκιφωτογράφος,αυτόγραφο,ποντίκι
φωτογραφία,εικόναφωτογραφία,διαμονήφωτογραφία,εικόνα,διαμονή
φόβος,φρίκηφόβος,εργασίαφόβος,φρίκη,εργασία
φόρεμα,φούσταφόρεμα,άδειαφόρεμα,φούστα,άδεια
χάμπουργκερ,σάντουιτςχάμπουργκερ,πολιτικήχάμπουργκερ,σάντουιτς,πολιτική
χάπι,δισκίοχάπι,μοντέρνοχάπι,δισκίο,μοντέρνο
χάρτης,πυξίδαχάρτης,δίκαιοςχάρτης,πυξίδα,δίκαιος
χαζός,αφελήςχαζός,ποτήριχαζός,αφελής,ποτήρι
χαιρετώ,συγχαιρώχαιρετώ,μπορείχαιρετώ,συγχαιρώ,μπορεί
χαλί,πάτωμαχαλί,ακρόασηχαλί,πάτωμα,ακρόαση
χαρά,ευχαρίστησηχαρά,πωλητήςχαρά,ευχαρίστηση,πωλητής
χαριτωμένος,γλυκόςχαριτωμένος,σκιάχαριτωμένος,γλυκός,σκιά
χειμώνας,καλοκαίριχειμώνας,πίστωσηχειμώνας,καλοκαίρι,πίστωση
χειραγωγώ,έλεγχοςχειραγωγώ,τείχοςχειραγωγώ,έλεγχος,τείχος
χειρουργική επέμβαση,εγχειρίζω χειρουργική επέμβαση,σπίτιχειρουργική επέμβαση,εγχειρίζω ,σπίτι
χελώνα,σαλιγκάριχελώνα,επεξεργάζομαιχελώνα,σαλιγκάρι,επεξεργάζομαι
χθες,σήμεραχθες,καταπιείχθες,σήμερα,καταπιεί
χιόνι,βροχήχιόνι,απαγωγέαςχιόνι,βροχή,απαγωγέας
χορός,χορεύτριαχορός,παραφροσύνηχορός,χορεύτρια,παραφροσύνη
χρήματα,μετρητάχρήματα,σύννεφοχρήματα,μετρητά,σύννεφο
χρήση,εφαρμόζωχρήση,σάντουιτςχρήση,εφαρμόζω,σάντουιτς
χρειάζομαι,απαραίτητηχρειάζομαι,φιλοξενίαχρειάζομαι,απαραίτητη,φιλοξενία
χρηματοδότηση,οικονομικάχρηματοδότηση,οπλοστάσιοχρηματοδότηση,οικονομικά,οπλοστάσιο
χρηματοδότηση.1,προϋπολογισμόςχρηματοδότηση,πινγκχρηματοδότηση,προϋπολογισμός,πινγκ
χρηματοοικονομική,τραπεζικές υπηρεσίεςχρηματοοικονομική,σώμαχρηματοοικονομική,τραπεζικές υπηρεσίες,σώμα
χριστιανός,καθολικόςχριστιανός,πρόοδοςχριστιανός,καθολικός,πρόοδος
χρονόμετρο,πυροκροτητήςχρονόμετρο,ικανοποιημένοιχρονόμετρο,πυροκροτητής,ικανοποιημένοι
χτίζω,κατασκευήχτίζω,φωτογραφική μηχανήχτίζω,κατασκευή,φωτογραφική μηχανή
χυμός,γάλαχυμός,διασημότηταχυμός,γάλα,διασημότητα
χωριό,κατασκήνωσηχωριό,σύμπτωμαχωριό,κατασκήνωση,σύμπτωμα
ψάρι,καρχαρίαςψάρι,αρχαιότεροςψάρι,καρχαρίας,αρχαιότερος
ψήφος,πλειοψηφίαψήφος,διάρροιαψήφος,πλειοψηφία,διάρροια
ψευδής,απομίμησηψευδής,δευτέραψευδής,απομίμηση,δευτέρα
ψεύτης,ψέμαψεύτης,έξοδοςψεύτης,ψέμα,έξοδος
ψηφοφόρος,υποψήφιοςψηφοφόρος,εντυπωσιακόψηφοφόρος,υποψήφιος,εντυπωσιακό
ψυχολογία,ανατομίαψυχολογία,ρωγμήψυχολογία,ανατομία,ρωγμή
ψυχολογικός,ιατρικόςψυχολογικός,περίμενεψυχολογικός,ιατρικός,περίμενε
ωκεανός,θάλασσαωκεανός,προφίλωκεανός,θάλασσα,προφίλ
όμορφος,χαριτωμένηόμορφος,ψωμίόμορφος,χαριτωμένη,ψωμί
όνειρο,εφιάλτηςόνειρο,κανονικάόνειρο,εφιάλτης,κανονικά
όπισθεν,εμπρόςόπισθεν,ερασιτέχνηςόπισθεν,εμπρός,ερασιτέχνης
όπλο,πιστόλιόπλο,επιθεωρητήςόπλο,πιστόλι,επιθεωρητής
όπλο.1,τουφέκιόπλο,συνόπλο,τουφέκι,συν
όραμα,αποκάλυψηόραμα,λέξηόραμα,αποκάλυψη,λέξη
όργανο,εργαλείοόργανο,καταγγελίαόργανο,εργαλείο,καταγγελία
όρκος,ορκίζομαιόρκος,ελεύθεραόρκος,ορκίζομαι,ελεύθερα
ότι,τιότι,dvdότι,τι,dvd
ύπνος,υπόλοιπούπνος,συντηρητικόςύπνος,υπόλοιπο,συντηρητικός
ύποπτος,αμφιβολίαύποπτος,κράνοςύποπτος,αμφιβολία,κράνος
ύστατος,τελικόςύστατος,φλαμουριάύστατος,τελικός,φλαμουριά
ύψος,βάροςύψος,ανήσυχοςύψος,βάρος,ανήσυχος
