"ko_cue","ko_target","type","cue_type","target_type","ko_cosine"
"매인","수수 같은","nonword","nonword","nonword",NA
"볼이기","티벌","nonword","nonword","nonword",NA
"채면","어딘수록","nonword","nonword","nonword",NA
"프랑블","가치로즈는","nonword","nonword","nonword",NA
"필에","싫었","nonword","nonword","nonword",NA
"먹기스","먹도","nonword","nonword","nonword",NA
"렐은","아에","nonword","nonword","nonword",NA
"렀지","지라","nonword","nonword","nonword",NA
"속상","의야","nonword","nonword","nonword",NA
"아스휠러","eg","nonword","nonword","nonword",NA
"트할","고정차","nonword","nonword","nonword",NA
"카락","골에","nonword","nonword","nonword",NA
"oa","세차수 없는","nonword","nonword","nonword",NA
"놀랐하다","막인","nonword","nonword","nonword",NA
"맡았","무책한","nonword","nonword","nonword",NA
"엇은","너이자","nonword","nonword","nonword",NA
"부절","죽기학적","nonword","nonword","nonword",NA
"타브","사랑하니운","nonword","nonword","nonword",NA
"황실하다","행복해지","nonword","nonword","nonword",NA
"오셨한","마이티의","nonword","nonword","nonword",NA
"막혔있는","토씨","nonword","nonword","nonword",NA
"프롭","글자긴","nonword","nonword","nonword",NA
"스티","막의","nonword","nonword","nonword",NA
"움보","시간제 말하자","nonword","nonword","nonword",NA
"평의","면전","nonword","nonword","nonword",NA
"송두","호흡위","nonword","nonword","nonword",NA
"든가","단이","nonword","nonword","nonword",NA
"술먹","경보관","nonword","nonword","nonword",NA
"개새주","반듯","nonword","nonword","nonword",NA
"없듯","막엔","nonword","nonword","nonword",NA
"도에","대했","nonword","nonword","nonword",NA
"네티","반역의","nonword","nonword","nonword",NA
"si관","콘크","nonword","nonword","nonword",NA
"절한","무너더를","nonword","nonword","nonword",NA
"열여","z가","nonword","nonword","nonword",NA
"해둔","티엘","nonword","nonword","nonword",NA
"미스다","머저","nonword","nonword","nonword",NA
"떨린","크래","nonword","nonword","nonword",NA
"방앗한","무섭","nonword","nonword","nonword",NA
"분인경","던것","nonword","nonword","nonword",NA
"ws","마세","nonword","nonword","nonword",NA
"그랬적인","프트","nonword","nonword","nonword",NA
"망스","보증히","nonword","nonword","nonword",NA
"달아하다","초래당","nonword","nonword","nonword",NA
"언니한","언트","nonword","nonword","nonword",NA
"스트프가","향합","nonword","nonword","nonword",NA
"퍼드","포도린","nonword","nonword","nonword",NA
"동을","r의","nonword","nonword","nonword",NA
"데블","니날","nonword","nonword","nonword",NA
"킷을","플라실도","nonword","nonword","nonword",NA
"국만","출판니없는","nonword","nonword","nonword",NA
"뷰는","냅두적으로","nonword","nonword","nonword",NA
"경황","불똥","nonword","nonword","nonword",NA
"역겨","가르악은","nonword","nonword","nonword",NA
"자원 봉총독","vy","nonword","nonword","nonword",NA
"거였이","시스운","nonword","nonword","nonword",NA
"들으하다","엣을","nonword","nonword","nonword",NA
"뇌리어림","카인","nonword","nonword","nonword",NA
"절박","틱한","nonword","nonword","nonword",NA
"로밀","반대했죠","nonword","nonword","nonword",NA
"껄끄","겼지","nonword","nonword","nonword",NA
"응접떼","이넷","nonword","nonword","nonword",NA
"은가","다이너마원이","nonword","nonword","nonword",NA
"상상자","나마","nonword","nonword","nonword",NA
"신으한","이층타","nonword","nonword","nonword",NA
"먼즈","거였운","nonword","nonword","nonword",NA
"경황","롭군","nonword","nonword","nonword",NA
"루카게 하다","관대케렌","nonword","nonword","nonword",NA
"밍의","친밀","nonword","nonword","nonword",NA
"갈수반","갖추어 첼의","nonword","nonword","nonword",NA
"다며","영역츠","nonword","nonword","nonword",NA
"야마","씩만","nonword","nonword","nonword",NA
"처에","없지상","nonword","nonword","nonword",NA
"마드","그남","nonword","nonword","nonword",NA
"으르한의","p의","nonword","nonword","nonword",NA
"걔한","나베","nonword","nonword","nonword",NA
"그럽쇠","몰았사자","nonword","nonword","nonword",NA
"러면","탐지자","nonword","nonword","nonword",NA
"o인","쇠가","nonword","nonword","nonword",NA
"개보","횡격적 인","nonword","nonword","nonword",NA
"de하는","ai릿","nonword","nonword","nonword",NA
"국에서","로빅","nonword","nonword","nonword",NA
"풀지수 없음","좌를","nonword","nonword","nonword",NA
"기할","아지","nonword","nonword","nonword",NA
"썩었","열일","nonword","nonword","nonword",NA
"당초","신부한","nonword","nonword","nonword",NA
"통으","철심","nonword","nonword","nonword",NA
"타뇨","면도적으로","nonword","nonword","nonword",NA
"티빌","낫잖 음료","nonword","nonword","nonword",NA
"따랐한","주문거나","nonword","nonword","nonword",NA
"깨물한","근처적인","nonword","nonword","nonword",NA
"늬가","직원다","nonword","nonword","nonword",NA
"숨어하는","뵈도","nonword","nonword","nonword",NA
"알몸로","메르","nonword","nonword","nonword",NA
"r에","맨도","nonword","nonword","nonword",NA
"아난","기세","nonword","nonword","nonword",NA
"붙였물","데라","nonword","nonword","nonword",NA
"심심다이스","공예료","nonword","nonword","nonword",NA
"진리인","겸손다 다","nonword","nonword","nonword",NA
"oa","따뜻","nonword","nonword","nonword",NA
"양육운","시상","nonword","nonword","nonword",NA
"혹자","슨네","nonword","nonword","nonword",NA
"비한","니로","nonword","nonword","nonword",NA
"츠기","치유학","nonword","nonword","nonword",NA
"눈깔한","러와","nonword","nonword","nonword",NA
"은의","기할","nonword","nonword","nonword",NA
"인정들과","스이","nonword","nonword","nonword",NA
"끊어하는","믿었","nonword","nonword","nonword",NA
"납고","빨래맨","nonword","nonword","nonword",NA
"레기","엠파다","nonword","nonword","nonword",NA
"찻집","건축색","nonword","nonword","nonword",NA
"머무소개","활에","nonword","nonword","nonword",NA
"가즘","라치","nonword","nonword","nonword",NA
"너였","스파버틸","nonword","nonword","nonword",NA
"네이스트","을위한","nonword","nonword","nonword",NA
"버님","고르","nonword","nonword","nonword",NA
"는척","니랑","nonword","nonword","nonword",NA
"사물터","온몸","nonword","nonword","nonword",NA
"촬영기","연주롭게 이리저리 거닐다","nonword","nonword","nonword",NA
"사브","런히","nonword","nonword","nonword",NA
"샤도","란타","nonword","nonword","nonword",NA
"조각하다","물이가","nonword","nonword","nonword",NA
"숙이심","돕다","nonword","nonword","nonword",NA
"베이한","굴긴한","nonword","nonword","nonword",NA
"무셀","장소엣","nonword","nonword","nonword",NA
"무언","nc","nonword","nonword","nonword",NA
"든의","덕이","nonword","nonword","nonword",NA
"저새","깝네","nonword","nonword","nonword",NA
"생이","카페다","nonword","nonword","nonword",NA
"크업","동업","nonword","nonword","nonword",NA
"환영 가방","감염병 정의","nonword","nonword","nonword",NA
"했을장","틴은","nonword","nonword","nonword",NA
"아이후크","태고","nonword","nonword","nonword",NA
"무정부 니오","올려한","nonword","nonword","nonword",NA
"케에","스비","nonword","nonword","nonword",NA
"독방 건강 증진 협회","시코","nonword","nonword","nonword",NA
"프도","자초","nonword","nonword","nonword",NA
"한번적 인","거랄귀","nonword","nonword","nonword",NA
"카락","소파주의","nonword","nonword","nonword",NA
"잠꾸","담당하다","nonword","nonword","nonword",NA
"간지림","충분적 인","nonword","nonword","nonword",NA
"구불","태로","nonword","nonword","nonword",NA
"빠르히","크립","nonword","nonword","nonword",NA
"렀지","ga트","nonword","nonword","nonword",NA
"라게","테디소","nonword","nonword","nonword",NA
"위층스","제는","nonword","nonword","nonword",NA
"타크","나온하다","nonword","nonword","nonword",NA
"걸거","차량운","nonword","nonword","nonword",NA
"이팅","붓는품","nonword","nonword","nonword",NA
"껍니","고릴","nonword","nonword","nonword",NA
"깝다","로움","nonword","nonword","nonword",NA
"리팀","트잇","nonword","nonword","nonword",NA
"리실","재결","nonword","nonword","nonword",NA
"가엔","가뜩","nonword","nonword","nonword",NA
"과다나","래와","nonword","nonword","nonword",NA
"얻겠","예후","nonword","nonword","nonword",NA
"모가","곤을","nonword","nonword","nonword",NA
"라랑","해드","nonword","nonword","nonword",NA
"편과","예술터","nonword","nonword","nonword",NA
"소코","봐서자","nonword","nonword","nonword",NA
"헤로리","붓기","nonword","nonword","nonword",NA
"프로릭이","저안","nonword","nonword","nonword",NA
"회는","말타다","nonword","nonword","nonword",NA
"삶의 먹이다","파를","nonword","nonword","nonword",NA
"이드의","슨네","nonword","nonword","nonword",NA
"깊으","쉬웠","nonword","nonword","nonword",NA
"왔습한","로와","nonword","nonword","nonword",NA
"빙산","능에","nonword","nonword","nonword",NA
"놀랐한","심도","nonword","nonword","nonword",NA
"빙글","생겼 대리","nonword","nonword","nonword",NA
"이팬","됬잖","nonword","nonword","nonword",NA
"카이한","아기브","nonword","nonword","nonword",NA
"봤었","새로 고이종","nonword","nonword","nonword",NA
"ev원","비츠","nonword","nonword","nonword",NA
"스호","거였하다","nonword","nonword","nonword",NA
"셔츠적인","볼프","nonword","nonword","nonword",NA
"쥴을","수평지","nonword","nonword","nonword",NA
"조합로","뷰캐","nonword","nonword","nonword",NA
"죄송하다","랐을","nonword","nonword","nonword",NA
"깊이릿","답군","nonword","nonword","nonword",NA
"넬씨","탱이","nonword","nonword","nonword",NA
"히만","트림","nonword","nonword","nonword",NA
"요리원","소설능","nonword","nonword","nonword",NA
"로마최소","나아자","nonword","nonword","nonword",NA
"디쓰","총장의","nonword","nonword","nonword",NA
"구하나","족과","nonword","nonword","nonword",NA
"안달하다","구는의","nonword","nonword","nonword",NA
"곤란","매몰","nonword","nonword","nonword",NA
"가져해제","갈리","nonword","nonword","nonword",NA
"힘들필","얼씨","nonword","nonword","nonword",NA
"르랑","싸잖","nonword","nonword","nonword",NA
"티벌","조아","nonword","nonword","nonword",NA
"돈보장","놓자람","nonword","nonword","nonword",NA
"레임","꾼을","nonword","nonword","nonword",NA
"미심","둑은","nonword","nonword","nonword",NA
"뒷문한","츠카","nonword","nonword","nonword",NA
"바라하다","깨어하다","nonword","nonword","nonword",NA
"트칠","노프","nonword","nonword","nonword",NA
"렌을","그럴할거","nonword","nonword","nonword",NA
"히해","변함회","nonword","nonword","nonword",NA
"제의한","강아원","nonword","nonword","nonword",NA
"노릇나","뭘하시키다","nonword","nonword","nonword",NA
"엔지빈스","데기","nonword","nonword","nonword",NA
"산단로","악감","nonword","nonword","nonword",NA
"테살","모호","nonword","nonword","nonword",NA
"늘에","슨과","nonword","nonword","nonword",NA
"쓰겠있는","쓰레로운","nonword","nonword","nonword",NA
"가랑","센티칼에","nonword","nonword","nonword",NA
"에이축소","버리","nonword","nonword","nonword",NA
"재활히","파로","nonword","nonword","nonword",NA
"은걸","놀이하다","nonword","nonword","nonword",NA
"파고트","첼이","nonword","nonword","nonword",NA
"카인","이틀적인","nonword","nonword","nonword",NA
"프로계급","남깁","nonword","nonword","nonword",NA
"우발","어마한","nonword","nonword","nonword",NA
"곳까","킷의","nonword","nonword","nonword",NA
"일예","한줌","nonword","nonword","nonword",NA
"션트","애니들","nonword","nonword","nonword",NA
"떠올년","깨어된 것","nonword","nonword","nonword",NA
"기요","렀고","nonword","nonword","nonword",NA
"준비수배된","코야","nonword","nonword","nonword",NA
"노력ts","이넷","nonword","nonword","nonword",NA
"게가","보여하다","nonword","nonword","nonword",NA
"티쿠스","낭포","nonword","nonword","nonword",NA
"밍턴","애라하다","nonword","nonword","nonword",NA
"머리천섬","게가","nonword","nonword","nonword",NA
"버튼제","툼은","nonword","nonword","nonword",NA
"보너","트한자","nonword","nonword","nonword",NA
"곳에즈","능을","nonword","nonword","nonword",NA
"채면","을땐","nonword","nonword","nonword",NA
"채면","벽으","nonword","nonword","nonword",NA
"머가","움이","nonword","nonword","nonword",NA
"데우가","녹초","nonword","nonword","nonword",NA
"이어도","원소","nonword","nonword","nonword",NA
"걸에","려나","nonword","nonword","nonword",NA
"틴은","조사중입","nonword","nonword","nonword",NA
"이혼기","씨두","nonword","nonword","nonword",NA
"살아든요","모이적인","nonword","nonword","nonword",NA
"담고인","ki한","nonword","nonword","nonword",NA
"소타","많던","nonword","nonword","nonword",NA
"츠나","고선","nonword","nonword","nonword",NA
"오펠","람의","nonword","nonword","nonword",NA
"탄거","헬리ik","nonword","nonword","nonword",NA
"안내적 인","sp","nonword","nonword","nonword",NA
"마트한","cl자","nonword","nonword","nonword",NA
"역학","속았","nonword","nonword","nonword",NA
"자문적인","생각했었","nonword","nonword","nonword",NA
"우랜","껴져","nonword","nonword","nonword",NA
"해커이","밝히인","nonword","nonword","nonword",NA
"잡혀락","냐면","nonword","nonword","nonword",NA
"엘리니","레는","nonword","nonword","nonword",NA
"변론집","납고","nonword","nonword","nonword",NA
"꼬까","지움","nonword","nonword","nonword",NA
"언니한","시해","nonword","nonword","nonword",NA
"허벅","항공다","nonword","nonword","nonword",NA
"은신하다","리씨","nonword","nonword","nonword",NA
"강철 장자","커요 대한","nonword","nonword","nonword",NA
"전자한 것","피드","nonword","nonword","nonword",NA
"그전적으로","끝내하다","nonword","nonword","nonword",NA
"앞으","여왕자","nonword","nonword","nonword",NA
"문까","이상다","nonword","nonword","nonword",NA
"네를","자동히","nonword","nonword","nonword",NA
"파에","캔모","nonword","nonword","nonword",NA
"확인거나","무쌍한","nonword","nonword","nonword",NA
"여태한","편과","nonword","nonword","nonword",NA
"미국사","검은빅햄","nonword","nonword","nonword",NA
"시와","메스앞만","nonword","nonword","nonword",NA
"랜트에","질색","nonword","nonword","nonword",NA
"군다을 만하다","파에","nonword","nonword","nonword",NA
"증거한","한미","nonword","nonword","nonword",NA
"질까","쇠약","nonword","nonword","nonword",NA
"받기다","엘드","nonword","nonword","nonword",NA
"지긋하다","sp","nonword","nonword","nonword",NA
"언십","이버","nonword","nonword","nonword",NA
"별한","터나","nonword","nonword","nonword",NA
"있으블","앤서","nonword","nonword","nonword",NA
"머금","맨 말벌","nonword","nonword","nonword",NA
"크죠다","마라적 인","nonword","nonword","nonword",NA
"겁줘이","링스","nonword","nonword","nonword",NA
"햄씨","이뼈","nonword","nonword","nonword",NA
"직장 바른","밤이가","nonword","nonword","nonword",NA
"아져","아질","nonword","nonword","nonword",NA
"누스","문관라","nonword","nonword","nonword",NA
"비통","스나","nonword","nonword","nonword",NA
"실서","굴복드","nonword","nonword","nonword",NA
"거기원","구마","nonword","nonword","nonword",NA
"듣겠","깝네","nonword","nonword","nonword",NA
"쉬엄","고난리","nonword","nonword","nonword",NA
"로미대","럿이","nonword","nonword","nonword",NA
"립트","화장자","nonword","nonword","nonword",NA
"반길오","막일","nonword","nonword","nonword",NA
"이혼기","드미한","nonword","nonword","nonword",NA
"th더","테나","nonword","nonword","nonword",NA
"까운","기랑","nonword","nonword","nonword",NA
"뷰에","과의사","nonword","nonword","nonword",NA
"파티맨","포유","nonword","nonword","nonword",NA
"춤추는 했대","정하","nonword","nonword","nonword",NA
"냐구","럽의","nonword","nonword","nonword",NA
"트할","소름 끼변신","nonword","nonword","nonword",NA
"슬을","콘도일","nonword","nonword","nonword",NA
"라모","듯하","nonword","nonword","nonword",NA
"값 조리","소지 부인","nonword","nonword","nonword",NA
"시선톤","상쾌","nonword","nonword","nonword",NA
"사장스러운","리토","nonword","nonword","nonword",NA
"호출운","우가","nonword","nonword","nonword",NA
"쿠르","아름가길","nonword","nonword","nonword",NA
"대학해","텝을","nonword","nonword","nonword",NA
"알몸적인","청각 장선장","nonword","nonword","nonword",NA
"고사","츠키","nonword","nonword","nonword",NA
"경관관","일즈","nonword","nonword","nonword",NA
"되잖","브에","nonword","nonword","nonword",NA
"리할","기양한","nonword","nonword","nonword",NA
"방법성","멘이","nonword","nonword","nonword",NA
"위원","바이의","nonword","nonword","nonword",NA
"잎사","심어적 인","nonword","nonword","nonword",NA
"럭스상","참선","nonword","nonword","nonword",NA
"경치의","re다","nonword","nonword","nonword",NA
"퇴원료","무릅자","nonword","nonword","nonword",NA
"촌이","둘러난","nonword","nonword","nonword",NA
"그램된","국만","nonword","nonword","nonword",NA
"터와","바짝츠","nonword","nonword","nonword",NA
"쫓겨있다","약속자는","nonword","nonword","nonword",NA
"스콧함","셨지","nonword","nonword","nonword",NA
"광명리트","만해루","nonword","nonword","nonword",NA
"도덕하다","gy","nonword","nonword","nonword",NA
"밍도","때문자","nonword","nonword","nonword",NA
"남은적 인","확인거나","nonword","nonword","nonword",NA
"군한","소지적 인","nonword","nonword","nonword",NA
"했으는","별생할 것 같은","nonword","nonword","nonword",NA
"낸건","그것크로폰","nonword","nonword","nonword",NA
"페이리","봤었한","nonword","nonword","nonword",NA
"르토","손상터","nonword","nonword","nonword",NA
"어찌할 형편없는","꼼수","nonword","nonword","nonword",NA
"회의의","직원는","nonword","nonword","nonword",NA
"수십오","화강한","nonword","nonword","nonword",NA
"안느","랬어","nonword","nonword","nonword",NA
"중고등 읽는","팍에","nonword","nonword","nonword",NA
"장자","거짓말 시아","nonword","nonword","nonword",NA
"rome근무","태로","nonword","nonword","nonword",NA
"간다한","놔줘거","nonword","nonword","nonword",NA
"타에","들이다","nonword","nonword","nonword",NA
"챘죠","러그","nonword","nonword","nonword",NA
"새끼학","li감","nonword","nonword","nonword",NA
"무트","애프","nonword","nonword","nonword",NA
"언십","권에","nonword","nonword","nonword",NA
"ag의","세이","nonword","nonword","nonword",NA
"스파이 싸면","초속자","nonword","nonword","nonword",NA
"질수","am적으로","nonword","nonword","nonword",NA
"레즈상승","없을히","nonword","nonword","nonword",NA
"팬들적인","할껀","nonword","nonword","nonword",NA
"나폴닉","마의","nonword","nonword","nonword",NA
"글로고 요","켰지","nonword","nonword","nonword",NA
"거미스러운","한둘","nonword","nonword","nonword",NA
"해버","애설한","nonword","nonword","nonword",NA
"위인","달랬","nonword","nonword","nonword",NA
"로움","니어들","nonword","nonword","nonword",NA
"관리인으","언스","nonword","nonword","nonword",NA
"식날","화신화","nonword","nonword","nonword",NA
"우주 비느낄","독수","nonword","nonword","nonword",NA
"요들","심폐한","nonword","nonword","nonword",NA
"양말러운","페랄","nonword","nonword","nonword",NA
"실좀","발정고","nonword","nonword","nonword",NA
"연쇄 가다","지연의","nonword","nonword","nonword",NA
"게든","휠체주의자","nonword","nonword","nonword",NA
"가엔","넓이","nonword","nonword","nonword",NA
"울제","생은","nonword","nonword","nonword",NA
"작이","놀드","nonword","nonword","nonword",NA
"졌대","증인학","nonword","nonword","nonword",NA
"모니","폰만","nonword","nonword","nonword",NA
"이동보","ag","nonword","nonword","nonword",NA
"멘지","자산한","nonword","nonword","nonword",NA
"트랜","아이러니선가","nonword","nonword","nonword",NA
"대단아몬드","맙시","nonword","nonword","nonword",NA
"도에","관저","nonword","nonword","nonword",NA
"던컨트","올려한","nonword","nonword","nonword",NA
"권도","교를","nonword","nonword","nonword",NA
"sv지","납치령","nonword","nonword","nonword",NA
"톨리","셜을","nonword","nonword","nonword",NA
"원하터","사실내 다","nonword","nonword","nonword",NA
"리씨","아름순한","nonword","nonword","nonword",NA
"수스","크업","nonword","nonword","nonword",NA
"되시한","즌이","nonword","nonword","nonword",NA
"불은귀","로울","nonword","nonword","nonword",NA
"리스들","로핀","nonword","nonword","nonword",NA
"그마","만스째","nonword","nonword","nonword",NA
"게를","t의","nonword","nonword","nonword",NA
"로한다","도미","nonword","nonword","nonword",NA
"제이인","텔레골의","nonword","nonword","nonword",NA
"몸으","릿을","nonword","nonword","nonword",NA
"하면자","곱하","nonword","nonword","nonword",NA
"톤에","락이","nonword","nonword","nonword",NA
"씨두","떳떳","nonword","nonword","nonword",NA
"오르이년","스태","nonword","nonword","nonword",NA
"움과","체질","nonword","nonword","nonword",NA
"남겼한","저대","nonword","nonword","nonword",NA
"플릿","들먹적이다","nonword","nonword","nonword",NA
"타야기구","나운","nonword","nonword","nonword",NA
"언스","맨도","nonword","nonword","nonword",NA
"철에","활에","nonword","nonword","nonword",NA
"기회하다","지구스","nonword","nonword","nonword",NA
"hy","끊었","nonword","nonword","nonword",NA
"의도하다","불순","nonword","nonword","nonword",NA
"u는","펴요 억","nonword","nonword","nonword",NA
"먼의","즐거","nonword","nonword","nonword",NA
"臾댁","신중","nonword","nonword","nonword",NA
"샌드","트씨","nonword","nonword","nonword",NA
"달렸적 인","치렀의","nonword","nonword","nonword",NA
"폼에","고상민","nonword","nonword","nonword",NA
"투스","만이다","nonword","nonword","nonword",NA
"금요","트나","nonword","nonword","nonword",NA
"섬입","질꺼","nonword","nonword","nonword",NA
"고용에도","스카","nonword","nonword","nonword",NA
"인정들과","다움","nonword","nonword","nonword",NA
"눈이슬링","힌다","nonword","nonword","nonword",NA
"쓰진다","느낄적인","nonword","nonword","nonword",NA
"끌려언","실마","nonword","nonword","nonword",NA
"저년몬","온을","nonword","nonword","nonword",NA
"좋더한","총부","nonword","nonword","nonword",NA
"찾으넷","펭에","nonword","nonword","nonword",NA
"르르한","멋진부시","nonword","nonword","nonword",NA
"오셨한","엄이","nonword","nonword","nonword",NA
"것까","능이","nonword","nonword","nonword",NA
"dn폴락","성공안될것","nonword","nonword","nonword",NA
"다녀한","짓거","nonword","nonword","nonword",NA
"던것","푸에","nonword","nonword","nonword",NA
"불행한 바로","유충","nonword","nonword","nonword",NA
"날려장","좌를","nonword","nonword","nonword",NA
"널한","기업한","nonword","nonword","nonword",NA
"정당하다","치유학","nonword","nonword","nonword",NA
"왔다이","막걸","nonword","nonword","nonword",NA
"끝입","선수권 졌단","nonword","nonword","nonword",NA
"휘트","워야","nonword","nonword","nonword",NA
"누굴한","는진","nonword","nonword","nonword",NA
"행동하다","아와","nonword","nonword","nonword",NA
"뷰를","료도","nonword","nonword","nonword",NA
"설이","질걸","nonword","nonword","nonword",NA
"글스","연애지","nonword","nonword","nonword",NA
"비츠","극을","nonword","nonword","nonword",NA
"쥴이","점들시키다","nonword","nonword","nonword",NA
"시러","료는","nonword","nonword","nonword",NA
"콜롬","묻은디","nonword","nonword","nonword",NA
"얹은.을 더한","러와","nonword","nonword","nonword",NA
"빼돌신","아리회","nonword","nonword","nonword",NA
"이벌","먼트","nonword","nonword","nonword",NA
"밸런","상관움","nonword","nonword","nonword",NA
"필라","볼을 월","nonword","nonword","nonword",NA
"쏘세","받을기","nonword","nonword","nonword",NA
"보를","지낼다","nonword","nonword","nonword",NA
"레이히","틱스","nonword","nonword","nonword",NA
"돌이질","석어","nonword","nonword","nonword",NA
"틴이","차리적인","nonword","nonword","nonword",NA
"빨대번째","틀어적인","nonword","nonword","nonword",NA
"가리길러","방으금","nonword","nonword","nonword",NA
"랖이","빗은","nonword","nonword","nonword",NA
"펙스","친절하다","nonword","nonword","nonword",NA
"잡이","라렌","nonword","nonword","nonword",NA
"운의","도시하다","nonword","nonword","nonword",NA
"집사다","넘겨 사람","nonword","nonword","nonword",NA
"다웠다","om양","nonword","nonword","nonword",NA
"트레드야","땄고 건조한","nonword","nonword","nonword",NA
"자물","침한다","nonword","nonword","nonword",NA
"수감되어있다","누가팅","nonword","nonword","nonword",NA
"용으","수탉","nonword","nonword","nonword",NA
"애라키","장창","nonword","nonword","nonword",NA
"늬가","기했다","nonword","nonword","nonword",NA
"습이","루로","nonword","nonword","nonword",NA
"전트는","룩의","nonword","nonword","nonword",NA
"말들다","모가","nonword","nonword","nonword",NA
"노린있다","느꼈","nonword","nonword","nonword",NA
"r을","세우","nonword","nonword","nonword",NA
"들렀적인","양들한","nonword","nonword","nonword",NA
"엔자","사장하다","nonword","nonword","nonword",NA
"애시","자켓인","nonword","nonword","nonword",NA
"퍼에","임상에","nonword","nonword","nonword",NA
"켈러성","엔트","nonword","nonword","nonword",NA
"왜그","샤바","nonword","nonword","nonword",NA
"원생","오딜라한","nonword","nonword","nonword",NA
"도처","소지다","nonword","nonword","nonword",NA
"헬리 지방 사투리","해내게","nonword","nonword","nonword",NA
"마르히","모랄","nonword","nonword","nonword",NA
"잖은","리시","nonword","nonword","nonword",NA
"뛰르","트폰","nonword","nonword","nonword",NA
"완수일","나르","nonword","nonword","nonword",NA
"콥스","런지","nonword","nonword","nonword",NA
"낫길시","게즈","nonword","nonword","nonword",NA
"몬의","발소","nonword","nonword","nonword",NA
"않습","시리병","nonword","nonword","nonword",NA
"꺼움","사르","nonword","nonword","nonword",NA
"칼텍","원동","nonword","nonword","nonword",NA
"이구","츠에","nonword","nonword","nonword",NA
"틱스","락이","nonword","nonword","nonword",NA
"싸웠","받았한","nonword","nonword","nonword",NA
"교인","찮은","nonword","nonword","nonword",NA
"퍼님","프를","nonword","nonword","nonword",NA
"말예","키면","nonword","nonword","nonword",NA
"갇힐위","트리하다","nonword","nonword","nonword",NA
"브도","미도","nonword","nonword","nonword",NA
"프니","로마한","nonword","nonword","nonword",NA
"의야","티라","nonword","nonword","nonword",NA
"xt","상담토","nonword","nonword","nonword",NA
"영국쪽","알려줄께 않은","nonword","nonword","nonword",NA
"안방","ex일","nonword","nonword","nonword",NA
"걸고고","카락","nonword","nonword","nonword",NA
"무트","호색트","nonword","nonword","nonword",NA
"버리가","거창","nonword","nonword","nonword",NA
"환을","날두","nonword","nonword","nonword",NA
"깝군","밍도","nonword","nonword","nonword",NA
"봐야막으로","석은","nonword","nonword","nonword",NA
"령이","죽이스 어","nonword","nonword","nonword",NA
"쇠를","분장다","nonword","nonword","nonword",NA
"카이형","요들","nonword","nonword","nonword",NA
"홍키","렸고","nonword","nonword","nonword",NA
"었음","전적","nonword","nonword","nonword",NA
"동도","퍼님","nonword","nonword","nonword",NA
"사유","매니다","nonword","nonword","nonword",NA
"니드","데렉정","nonword","nonword","nonword",NA
"티에","잃을텔","nonword","nonword","nonword",NA
"스찬","립시다","nonword","nonword","nonword",NA
"출신실","눈꼽","nonword","nonword","nonword",NA
"산채","가락","nonword","nonword","nonword",NA
"분리원","안테","nonword","nonword","nonword",NA
"광산름","프트","nonword","nonword","nonword",NA
"럽의","임은","nonword","nonword","nonword",NA
"kj","샌드","nonword","nonword","nonword",NA
"용무","라팀","nonword","nonword","nonword",NA
"탈에","격리이어","nonword","nonword","nonword",NA
"레를","이버","nonword","nonword","nonword",NA
"전단인","타야원","nonword","nonword","nonword",NA
"션트","갈리","nonword","nonword","nonword",NA
"툼을","우우","nonword","nonword","nonword",NA
"설명해줬","pi","nonword","nonword","nonword",NA
"곤두","음란","nonword","nonword","nonword",NA
"코마들리게 하다","짐승자","nonword","nonword","nonword",NA
"염도","사건지지 않는","nonword","nonword","nonword",NA
"주님적인","민주상","nonword","nonword","nonword",NA
"회부네이션","죽인하다","nonword","nonword","nonword",NA
"있다하다","별한","nonword","nonword","nonword",NA
"ko 차별 주의자","식들","nonword","nonword","nonword",NA
"산장의","랄드","nonword","nonword","nonword",NA
"없으범","애설","nonword","nonword","nonword",NA
"워질","네씨","nonword","nonword","nonword",NA
"n을","일주","nonword","nonword","nonword",NA
"i와","리자","nonword","nonword","nonword",NA
"큐를","재출","nonword","nonword","nonword",NA
"똥에기","군대적인","nonword","nonword","nonword",NA
"프도","셀링","nonword","nonword","nonword",NA
"추가물","샌가","nonword","nonword","nonword",NA
"는디","응괴","nonword","nonword","nonword",NA
"함의","다음하다","nonword","nonword","nonword",NA
"메데운","엣은","nonword","nonword","nonword",NA
"yn","물어지길","nonword","nonword","nonword",NA
"셔우","이클","nonword","nonword","nonword",NA
"저주있는","폰과","nonword","nonword","nonword",NA
"란드","리티","nonword","nonword","nonword",NA
"히만","sp","nonword","nonword","nonword",NA
"망스","생겼있는","nonword","nonword","nonword",NA
"안왔","놔뒀","nonword","nonword","nonword",NA
"온증","타브","nonword","nonword","nonword",NA
"락이","라곤","nonword","nonword","nonword",NA
"놀즈","에이한","nonword","nonword","nonword",NA
"디언","사무애야","nonword","nonword","nonword",NA
"보장거나","사빈","nonword","nonword","nonword",NA
"우랜","하더","nonword","nonword","nonword",NA
"서천적 인","일마","nonword","nonword","nonword",NA
"늬가","냈는","nonword","nonword","nonword",NA
"브릿","그브","nonword","nonword","nonword",NA
"리온한","끌어츄르다","nonword","nonword","nonword",NA
"밍은","피터증","nonword","nonword","nonword",NA
"럽이","민간의","nonword","nonword","nonword",NA
"피라신일","증은","nonword","nonword","nonword",NA
"비요","아올","nonword","nonword","nonword",NA
