"Word","FREQcount","CDcount","FREQlow","Cdlow","SUBTLWF","Lg10WF","SUBTLCD","Lg10CD"
"tape",3511,1484,3394,1440,68.843137254902,3.54555450723407,17.6919408679065,3.17172645365323
"using",3520,2513,3301,2398,69.0196078431373,3.54666602507018,29.9594659036719,3.40036527334994
"fear",3523,1912,3206,1821,69.078431372549,3.54703589974001,22.7944682880305,3.2817149700273
"billy",3525,687,35,29,69.1176470588235,3.5472823079633,8.19027181688126,2.83758843823551
"holding",3530,2442,3362,2378,69.2156862745098,3.5478977175631,29.1130185979971,3.38792346697344
"paris",3531,898,3,3,69.2352941176471,3.54802069490553,10.7057701478302,2.95375969173323
"picked",3534,2431,3442,2392,69.2941176470588,3.54838941813292,28.9818788745827,3.3859635706007
"thousand",3534,1802,3449,1763,69.2941176470588,3.54838941813292,21.4830710538865,3.2559957267224
"moved",3536,2394,3474,2366,69.3333333333333,3.54863505981475,28.5407725321888,3.37930551775058
"bullshit",3537,1422,2563,1185,69.3529411764706,3.5487578285737,16.9527896995708,3.15320490008428
"steve",3540,572,0,0,69.4117647058823,3.54912592675811,6.81926561754888,2.75815462196739
"french",3541,1471,222,118,69.4313725490196,3.54924855685406,17.5369575584168,3.16790781000148
"share",3545,2346,3399,2296,69.5098039215686,3.5497387312649,27.9685264663805,3.37051308959859
"bobby",3547,578,26,22,69.5490196078431,3.54998361115969,6.89079637577492,2.76267856372744
"professor",3548,813,1044,519,69.5686274509804,3.55010599934759,9.69241773962804,2.9106244048892
"peace",3550,1867,2937,1624,69.6078431372549,3.55035067230162,22.2579876013352,3.27137687189407
"sun",3553,1957,3055,1757,69.6666666666667,3.55071742346928,23.3309489747258,3.29181268746712
"church",3553,1340,2843,1228,69.6666666666667,3.55071742346928,15.9752026704816,3.1274287778516
"hide",3554,2348,3208,2224,69.6862745098039,3.55083960506578,27.9923700524559,3.37088301677761
"nose",3557,2125,3407,2081,69.7450980392157,3.55120594374791,25.3338102050548,3.32756326018728
"starting",3558,2500,3233,2326,69.7647058823529,3.55132798800385,29.8044825941822,3.3981136917305
"saved",3558,2339,3427,2268,69.7647058823529,3.55132798800385,27.8850739151168,3.36921585741014
"jump",3561,1973,2806,1744,69.8235294117647,3.55169391512722,23.5216976633286,3.29534714833362
"named",3564,2359,3492,2327,69.8823529411765,3.55205953418788,28.1235097758703,3.37291200297011
"speaking",3565,2326,2507,1775,69.9019607843137,3.55218133883934,27.7300906056271,3.36679638328673
"feels",3569,2468,3220,2278,69.9803921568627,3.55266821611219,29.4229852169766,3.39252108993193
"spent",3574,2529,3472,2479,70.078431372549,3.5532760461371,30.1502145922747,3.40312052117582
"field",3580,1919,3172,1803,70.1960784313726,3.5540043210119,22.8779208392942,3.28330122870355
"protect",3583,2161,3390,2098,70.2549019607843,3.55436800099009,25.7629947544111,3.33485568961729
"machine",3583,1880,3319,1822,70.2549019607843,3.55436800099009,22.412970910825,3.27438879555038
"normal",3589,2134,3410,2086,70.3725490196078,3.55509444857832,25.4411063423939,3.32939787936104
"prove",3590,2261,3368,2152,70.3921568627451,3.55521540512607,26.9551740581784,3.35449260058944
"push",3598,2103,2801,1869,70.5490196078431,3.55618184665291,25.071530758226,3.3230457354817
"jail",3602,1705,3494,1683,70.6274509803922,3.55666426212257,20.3266571292322,3.2319790268315
"seconds",3603,2000,3580,1991,70.6470588235294,3.55678478230703,23.8435860753457,3.30124708863621
"force",3604,1985,2918,1808,70.6666666666667,3.55690526905545,23.6647591797806,3.29797924415936
"wall",3605,2105,3219,1953,70.6862745098039,3.55702572238638,25.0953743443014,3.32345836684947
"upstairs",3607,2155,3327,2044,70.7254901960784,3.5572665288699,25.691463996185,3.3336487565147
"favor",3609,2370,3569,2366,70.7647058823529,3.55750720190566,28.2546494992847,3.37493155397819
"fighting",3611,2056,3386,1995,70.8039215686274,3.55774774164147,24.5112064854554,3.31323429169472
"art",3611,1601,2890,1422,70.8039215686274,3.55774774164147,19.0867906533143,3.20466251174822
"grab",3614,2392,2463,1850,70.8627450980392,3.55810830163055,28.5169289461135,3.37894269861344
"congratulations",3616,2248,736,646,70.9019607843137,3.55834850876162,26.8001907486886,3.35198945543563
"mommy",3617,1329,700,444,70.921568627451,3.5584685625238,15.8440629470672,3.12385164096709
"max",3620,498,123,96,70.9803921568627,3.55882852481701,5.93705293276109,2.69810054562339
"public",3625,2107,3330,1998,71.078431372549,3.55942779975949,25.1192179303767,3.32387060654051
"wrote",3629,2021,3589,2004,71.156862745098,3.55990662503611,24.0939437291369,3.30578115125498
"crime",3633,1782,3328,1720,71.2352941176471,3.56038492297202,21.244635193133,3.25115134317535
"broken",3634,2409,3450,2356,71.2549019607843,3.56050441519506,28.7195994277539,3.38201704257487
"respect",3644,2265,3476,2226,71.4509803921569,3.56169753265399,27.002861230329,3.35525990552738
"single",3676,2377,3452,2279,72.078431372549,3.56549362986886,28.3381020505484,3.37621185028267
"position",3676,2191,3613,2171,72.078431372549,3.56549362986886,26.1206485455413,3.34084054981233
"park",3678,1875,2307,1343,72.1176470588235,3.56572978783113,22.3533619456366,3.27323283404305
"boyfriend",3684,1829,3583,1810,72.2352941176471,3.56643749219507,21.8049594659037,3.26245108973043
"forward",3689,2341,3323,2254,72.3333333333333,3.56702636615906,27.9089175011922,3.36958689073634
"honest",3689,2331,3241,2128,72.3333333333333,3.56702636615906,27.7896995708155,3.36772854608698
"cash",3694,1919,3231,1801,72.4313725490196,3.56761444273084,22.8779208392942,3.28330122870355
"loves",3695,2298,3586,2256,72.4509803921569,3.56773196254807,27.3962804005722,3.36153897126928
"ground",3696,2265,3572,2223,72.4705882352941,3.56784945057311,27.002861230329,3.35525990552738
"green",3696,1908,2541,1548,72.4705882352941,3.56784945057311,22.7467811158798,3.28080592839367
"teach",3715,2150,3452,2066,72.843137254902,3.5700757053216,25.6318550309967,3.33264041038746
"truck",3716,1555,3571,1537,72.8627450980392,3.57019256109573,18.5383881735813,3.19200959265367
"fell",3723,2423,3604,2393,73,3.57100967230931,28.8865045302814,3.38453261549425
"joke",3724,2158,3649,2134,73.0196078431373,3.57112627708431,25.727229375298,3.33425264233423
"joey",3727,488,5,3,73.078431372549,3.57147590368194,5.81783500238436,2.68930885912362
"evil",3731,1598,3266,1527,73.156862745098,3.57194163507446,19.0510252742012,3.20384846374623
"kick",3744,2163,3238,2006,73.4117647058823,3.57345182203549,25.7868383404864,3.33525725643453
"group",3762,2097,3033,1680,73.7647058823529,3.57553421831986,25,3.32180548385754
"richard",3765,779,17,8,73.8235294117647,3.57588031568065,9.28707677634716,2.89209460269048
"english",3777,2007,65,49,74.0588235294118,3.57726195358581,23.9270386266094,3.30276370847298
"driving",3780,2264,3627,2207,74.1176470588235,3.57760667736254,26.9909394372914,3.35506820634885
"owe",3782,2353,3767,2350,74.156862745098,3.57783634129274,28.0519790176443,3.37180645850742
"shoes",3782,2019,3611,1982,74.156862745098,3.57783634129274,24.0701001430615,3.30535136944662
"bus",3783,1546,3607,1504,74.1764705882353,3.57795112772976,18.4310920362423,3.18949031369937
"upset",3800,2354,3768,2352,74.5098039215686,3.5798978696031,28.0639008106819,3.37199091146491
"third",3801,2351,3109,2038,74.5294117647059,3.58001211252942,28.0281354315689,3.3714373174041
"scene",3807,1771,3710,1754,74.6470588235294,3.58069693971244,21.1134954697186,3.24846371755103
"offer",3810,2371,3740,2342,74.7058823529412,3.58103894877217,28.2665712923224,3.37511468469223
"dangerous",3817,2386,3676,2346,74.843137254902,3.58183592405765,28.4453981878875,3.37785241900675
"area",3821,2159,3663,2099,74.921568627451,3.58229068271899,25.7391511683357,3.33445375115093
"walking",3826,2470,3559,2368,75.0196078431373,3.5828584622245,29.446828803052,3.39287274540208
"partner",3836,1772,3739,1762,75.2156862745098,3.58399179919832,21.1254172627563,3.24870873560092
"stopped",3844,2687,3786,2666,75.3725490196078,3.58489634413745,32.033857892227,3.42942926438179
"definitely",3848,2391,2972,2028,75.4509803921569,3.58534791109459,28.5050071530758,3.37876117531637
"beer",3850,1805,3533,1738,75.4901960784314,3.58557351862273,21.5188364329995,3.25671774597749
"attack",3853,1957,3636,1901,75.5490196078431,3.58591171031943,23.3309489747258,3.29181268746712
"private",3874,2257,3215,2108,75.9607843137255,3.58827170684233,26.9074868860277,3.35372393758895
"slow",3877,2389,2890,1988,76.0196078431373,3.58860780474269,28.4811635670005,3.37839790094814
"folks",3878,1954,3557,1860,76.0392156862745,3.58871977960006,23.2951835956128,3.29114676173189
"girlfriend",3881,1946,3775,1919,76.0980392156863,3.58905553105234,23.1998092513114,3.28936595152003
"likes",3889,2561,3844,2545,76.2549019607843,3.58994960132571,30.5317119694802,3.40857912540867
"figured",3893,2533,3733,2461,76.3333333333333,3.59039594718401,30.1979017644254,3.40380661054742
"deep",3896,2454,3285,2263,76.3921568627451,3.59073040579269,29.2560801144492,3.39005149645899
"drunk",3904,2016,3745,1973,76.5490196078431,3.59162103821332,24.0343347639485,3.30470589821277
"henry",3904,733,13,7,76.5490196078431,3.59162103821332,8.73867429661421,2.86569605991607
"forgive",3917,2209,2792,1779,76.8039215686274,3.59306443165872,26.3352408202194,3.34439227368511
"soul",3925,2041,3768,1994,76.9607843137255,3.59395029526399,24.3323795898903,3.31005573775089
"brain",3928,1994,3710,1950,77.0196078431373,3.59428202881181,23.7720553171197,3.29994290002277
"marriage",3930,1747,3686,1694,77.0588235294118,3.59450304382009,20.8273724368145,3.24254142829838
"hungry",3931,2441,3690,2352,77.078431372549,3.5946135091601,29.1010968049595,3.38774565960886
"problems",3931,2427,3857,2395,77.078431372549,3.5946135091601,28.934191702432,3.38524868240322
"radio",3936,1624,3353,1491,77.1764705882353,3.59516541479023,19.3609918931807,3.21085336531489
"killing",3965,2381,3694,2296,77.7450980392157,3.59835270986928,28.3857892226991,3.37694175714676
"chief",3973,1374,1876,995,77.9019607843137,3.5992278627738,16.3805436337625,3.13830269816628
"america",3974,1780,13,13,77.921568627451,3.59933713299249,21.2207916070577,3.25066391946324
"mess",3985,2614,3856,2560,78.1372549019608,3.60053729436447,31.1635670004769,3.41747169320329
"angel",3992,1112,1430,855,78.2745098039216,3.60129931019434,13.2570338578922,3.04649516433471
"standing",3994,2702,3712,2588,78.3137254901961,3.60151678365001,32.2126847877921,3.43184604569873
"dollars",3998,1782,3938,1757,78.3921568627451,3.60195140413352,21.244635193133,3.25115134317535
"summer",4012,1629,2953,1493,78.6666666666667,3.60346915973384,19.4206008583691,3.21218760440396
"hundred",4015,2138,3884,2090,78.7254901960784,3.60379370413696,25.4887935145446,3.33021078457153
"liked",4017,2522,3997,2519,78.7647058823529,3.60400993241223,30.066762041011,3.40191725051757
"seat",4018,2443,3943,2416,78.7843137254902,3.60411800619204,29.1249403910348,3.38810120157052
"gold",4026,1533,3398,1357,78.9411764705882,3.60498162960743,18.2761087267525,3.18582535961296
"realize",4032,2604,4009,2596,79.0588235294118,3.60562822200762,31.0443490701001,3.41580772763554
"station",4033,2099,3606,1960,79.078431372549,3.60573589387675,25.0238435860753,3.32221929473392
"age",4039,2499,3772,2388,79.1960784313726,3.60638136511061,29.7925608011445,3.39794000867204
"instead",4043,2822,3268,2409,79.2745098039216,3.60681114691896,33.6432999523128,3.45071087814692
"alright",4044,671,1755,543,79.2941176470588,3.60691852594829,7.99952312827849,2.82736927305383
"fat",4051,2046,3427,1905,79.4313725490196,3.60766943668824,24.3919885550787,3.31111784266251
"lawyer",4055,1686,3959,1669,79.5098039215686,3.60809794632528,20.1001430615165,3.22711508258913
"ice",4057,1974,3725,1891,79.5490196078431,3.60831204269733,23.5336194563662,3.29556709996248
"judge",4063,1621,2790,1450,79.6666666666667,3.60895369927586,19.3252265140677,3.21005084987514
"difference",4066,2593,4045,2583,79.7254901960784,3.60927417240459,30.9132093466857,3.41396997174806
"entire",4070,2627,4061,2623,79.8039215686274,3.6097011023794,31.3185503099666,3.41962536088774
"service",4076,2407,3427,2188,79.921568627451,3.61034071145216,28.6957558416786,3.38165648258579
"jimmy",4091,723,37,32,80.2156862745098,3.61193562504012,8.61945636623748,2.85973856619715
"calls",4097,2636,4018,2605,80.3333333333333,3.61257195406518,31.4258464473057,3.42111012979343
"rich",4100,2104,3586,1994,80.3921568627451,3.61288976928748,25.0834525512637,3.32325210017169
"list",4110,2176,4045,2151,80.5882352941177,3.61394747678035,25.9418216499762,3.33785842904109
"pleasure",4118,2545,3711,2365,80.7450980392157,3.61479179195642,30.3409632808774,3.40585839931764
"doc",4122,1078,866,421,80.8235294117647,3.61521333480136,12.8516928946114,3.03302144468291
"imagine",4133,2727,3427,2366,81.0392156862745,3.61637047229127,32.5107296137339,3.43584436598444
"accident",4146,2180,4061,2166,81.2941176470588,3.61773403536402,25.9895088221269,3.3386556655787
"danny",4148,444,2,2,81.3333333333333,3.61794343482897,5.29327610872675,2.64836001098093
"star",4149,1821,3118,1543,81.3529411764706,3.61804809671209,21.7095851216023,3.26054837263698
"amazing",4167,2369,3656,2160,81.7058823529412,3.61992771029147,28.242727706247,3.3747483460101
"store",4178,2145,4040,2095,81.921568627451,3.62107237114363,25.5722460658083,3.33162971762993
"mark",4183,1587,1393,983,82.0196078431373,3.62159167585922,18.9198855507868,3.20085049809108
"harry",4193,643,10,7,82.2156862745098,3.62262842612932,7.66571292322365,2.80888586735981
"trip",4202,2366,4055,2343,82.3921568627451,3.62355939000544,28.206962327134,3.37419825792908
"situation",4207,2505,4138,2488,82.4901960784314,3.62407573114568,29.8640915593705,3.39898106665813
"letter",4213,1758,4140,1738,82.6078431372549,3.62469453127208,20.9585121602289,3.24526583945746
"enjoy",4222,2769,3149,2236,82.7843137254902,3.62562108142491,33.0114449213162,3.44247976906445
"apartment",4235,1774,4152,1755,83.0392156862745,3.62695595143545,21.1492608488317,3.24919835739111
"near",4238,2814,4055,2741,83.0980392156863,3.62726341656822,33.5479256080114,3.44947839918736
"smell",4240,2396,3961,2308,83.1372549019608,3.62746827245971,28.5646161182642,3.37966803403365
"lead",4246,2517,4021,2426,83.2549019607843,3.62808226099068,30.0071530758226,3.40105572577184
"join",4255,2707,3797,2529,83.4313725490196,3.62900161928699,32.2722937529805,3.43264866001311
"fish",4258,1708,3618,1562,83.4901960784314,3.62930764007375,20.3624225083453,3.23274206272074
"proud",4265,2621,4141,2576,83.6274509803922,3.63002085111341,31.2470195517406,3.41863268735407
"born",4268,2565,4014,2451,83.6862745098039,3.63032615480395,30.5793991416309,3.40925665203891
"finished",4269,2777,4047,2675,83.7058823529412,3.63042787502502,33.1068192656176,3.4437322414016
"history",4280,2416,3908,2307,83.921568627451,3.63154522783431,28.8030519790176,3.38327665040765
"test",4288,2095,4126,2053,84.078431372549,3.63235604623907,24.9761564139247,3.32139127831169
"cops",4290,1694,3873,1603,84.1176470588235,3.63255851453267,20.1955174058178,3.2291697025391
"ran",4296,2870,4154,2808,84.2352941176471,3.6331653536839,34.2155460181211,3.45803319249651
"completely",4303,2679,4021,2561,84.3725490196078,3.63387226265833,31.9384835479256,3.42813479402879
"besides",4328,2891,1162,1021,84.8627450980392,3.63638758581316,34.4659036719123,3.46119828862249
"bank",4334,1590,3822,1482,84.9803921568627,3.63698910181223,18.9556509298999,3.20167017964658
"fly",4335,2117,4008,2045,85,3.63708927353033,25.2384358607535,3.32592595577147
"evidence",4335,1755,4177,1721,85,3.63708927353033,20.9227467811159,3.24452451157008
"college",4344,1921,3918,1801,85.1764705882353,3.63798978078469,22.9017644253696,3.28375338333253
"certain",4354,2654,4170,2582,85.3725490196078,3.63898815934368,31.6404387219838,3.42406452541749
"card",4357,2107,4236,2076,85.4313725490196,3.63928722591024,25.1192179303767,3.32387060654051
"bought",4362,2687,4270,2648,85.5294117647059,3.63978521298682,32.033857892227,3.42942926438179
"record",4365,2395,4265,2365,85.5882352941177,3.64008373137312,28.5526943252265,3.37948681371727
"short",4367,2823,4033,2707,85.6274509803922,3.64028262969668,33.6552217453505,3.45086469237977
"paid",4369,2639,4270,2607,85.6666666666667,3.64048143697042,31.4616118264187,3.42160392686983
"army",4370,1506,2796,1138,85.6862745098039,3.64058080648965,17.9542203147353,3.17811325231463
"appreciate",4373,2885,4198,2809,85.7450980392157,3.64087877870162,34.3943729136862,3.46029632675748
"interested",4374,2669,4309,2644,85.7647058823529,3.64097805735833,31.8192656175489,3.42651126136458
"totally",4377,2286,3858,2141,85.8235294117647,3.64127575723191,27.2532188841202,3.35926616460675
"bar",4385,2220,3980,2091,85.9803921568627,3.6420686273415,26.4663805436338,3.34654855854847
"window",4386,2442,4287,2410,86,3.64216763440495,29.1130185979971,3.38792346697344
"cop",4393,1467,4131,1408,86.1372549019608,3.64286005258449,17.4892703862661,3.16672605558005
"voice",4394,2396,4207,2340,86.156862745098,3.64295887940979,28.5646161182642,3.37966803403365
"rock",4394,1905,3219,1631,86.156862745098,3.64295887940979,22.7110157367668,3.28012289630231
"strange",4408,2531,3964,2375,86.4313725490196,3.64434009882632,30.17405817835,3.40346370134532
"johnny",4408,779,14,9,86.4313725490196,3.64434009882632,9.28707677634716,2.89209460269048
"wearing",4410,2790,4329,2753,86.4705882352941,3.64453705777841,33.2618025751073,3.44575983648863
"interesting",4421,2753,3822,2473,86.6862745098039,3.6456187382427,32.8206962327134,3.4399639359209
"fix",4426,2576,4091,2463,86.7843137254902,3.64610952197885,30.7105388650453,3.4111144185509
"strong",4430,2684,4156,2606,86.8627450980392,3.64650175003161,31.998092513114,3.42894429003557
"key",4430,2165,4165,2099,86.8627450980392,3.64650175003161,25.8106819265618,3.3356584522893
"dress",4447,2186,4328,2134,87.1960784313726,3.648164778574,26.0610395803529,3.33984878303764
"master",4450,1322,2327,1116,87.2549019607843,3.64845759428252,15.7606103958035,3.1215598441875
"lying",4472,2733,4319,2687,87.6862745098039,3.65059889817266,32.5822603719599,3.4367985102318
"cute",4475,2459,4005,2279,87.7450980392157,3.65089007785631,29.3156890796376,3.39093510710338
"missing",4484,2626,4301,2575,87.921568627451,3.65176244738011,31.3066285169289,3.41946007278607
"mary",4492,1054,51,26,88.078431372549,3.65253641859303,12.5655698617072,3.02325245963371
"land",4494,2074,3993,1923,88.1176470588235,3.65272969606925,24.7257987601335,3.31701810104811
"swear",4496,2581,4315,2538,88.156862745098,3.65292288756794,30.7701478302337,3.4119562379304
"miles",4500,2064,3629,1966,88.2352941176471,3.65330901293848,24.6065808297568,3.31492005599242
"anywhere",4501,3133,4189,2987,88.2549019607843,3.6534054906645,37.3509775870291,3.49609899213257
"dark",4519,2629,4110,2496,88.6078431372549,3.65513843481138,31.342393896042,3.41995574848976
"decided",4521,2942,4457,2908,88.6470588235294,3.65533055800934,35.0739151168336,3.46879026209961
"forever",4529,2737,4119,2648,88.8039215686274,3.65609820201283,32.6299475441106,3.43743344379797
"surprise",4534,2738,3954,2556,88.9019607843137,3.65657729139611,32.6418693371483,3.43759203225396
"calm",4541,2466,2998,1948,89.0392156862745,3.65724712988372,29.3991416309013,3.39216914948974
"middle",4549,2957,4154,2785,89.1960784313726,3.65801139665711,35.2527420123987,3.47099816966087
"simple",4555,2861,4169,2706,89.3137254901961,3.65858371540706,34.1082498807821,3.45666962942376
"fool",4556,2370,4311,2308,89.3333333333333,3.65867902858245,28.2546494992847,3.37493155397819
"information",4557,2373,4449,2344,89.3529411764706,3.65877432084436,28.2904148783977,3.37548071461857
"kept",4559,3028,4424,2963,89.3921568627451,3.65896484266443,36.0991893180734,3.48129927333286
"charge",4559,2675,4201,2554,89.3921568627451,3.65896484266443,31.8907963757749,3.42748610909579
"present",4562,2622,4340,2544,89.4509803921569,3.65925046877266,31.2589413447783,3.41879829059035
"missed",4568,2924,4413,2862,89.5686274509804,3.6598211580557,34.8593228421555,3.4661258704182
"box",4577,2353,4355,2296,89.7450980392157,3.66067578833852,28.0519790176443,3.37180645850742
"count",4588,2655,3618,2421,89.9607843137255,3.66171805769466,31.6523605150215,3.42422807069598
"quit",4595,2408,3798,2088,90.0980392156863,3.66238002001625,28.7076776347163,3.38183679999834
"peter",4596,785,20,12,90.1176470588235,3.66247450375031,9.3586075345732,2.89542254603941
"christ",4597,1722,46,24,90.1372549019608,3.66256896693326,20.5293276108727,3.23628527744803
"tough",4616,2746,4068,2513,90.5098039215686,3.66435987455114,32.7372436814497,3.43885865942056
"happening",4618,2792,4601,2789,90.5490196078431,3.66454796224655,33.2856461611826,3.446070935701
"hasn",4625,3069,4371,2966,90.6862745098039,3.6652056284346,36.587982832618,3.48713837547719
"afternoon",4666,2597,4410,2505,91.4901960784314,3.66903780088516,30.9608965188364,3.41463914673701
"bob",4666,968,86,57,91.4901960784314,3.66903780088516,11.5402956604673,2.98632377705077
"message",4667,2424,4509,2392,91.5098039215686,3.66913084737333,28.898426323319,3.38471174293828
"system",4667,2240,4500,2200,91.5098039215686,3.66913084737333,26.7048164043872,3.35044185653506
"personal",4675,2828,4488,2762,91.6666666666667,3.6698745024898,33.7148307105389,3.45163294745699
"return",4676,2611,4311,2508,91.6862745098039,3.6699673699085,31.1278016213639,3.41697317260304
"sell",4705,2441,4461,2368,92.2549019607843,3.67265192284,29.1010968049595,3.38774565960886
"ring",4730,2075,4299,1973,92.7450980392157,3.67495294804857,24.7377205531712,3.31722734917642
"horse",4737,1577,4472,1488,92.8823529411765,3.67559505638675,18.8006676204101,3.1981069988734
"spend",4757,3031,4617,2964,93.2745098039216,3.67742443770125,36.1349546971865,3.48172919696002
"song",4778,1946,4447,1867,93.6862745098039,3.67933703052079,23.1998092513114,3.28936595152003
"caught",4791,3063,4578,2985,93.9411764705882,3.68051680938125,36.516452074392,3.48628876096057
"terrible",4795,2810,4452,2699,94.0196078431373,3.68087917442681,33.5002384358608,3.44886084560744
"bag",4796,2508,4600,2458,94.0392156862745,3.6809697184659,29.8998569384835,3.39950066131461
"across",4801,2892,4577,2814,94.1372549019608,3.68142215572101,34.4778254649499,3.46134843364798
"paul",4801,928,7,6,94.1372549019608,3.68142215572101,11.0634239389604,2.96801571399364
"cover",4808,2782,4247,2569,94.2745098039216,3.68205477707381,33.1664282308059,3.44451320633404
"security",4810,2046,3768,1785,94.3137254901961,3.68223535690256,24.3919885550787,3.31111784266251
"sitting",4814,3005,4549,2902,94.3921568627451,3.68259629146055,35.824988078207,3.47798897625089
"needed",4818,3101,4789,3093,94.4705882352941,3.68295692630121,36.9694802098236,3.49164179347759
"ooh",4827,1755,498,234,94.6470588235294,3.68376726142531,20.9227467811159,3.24452451157008
"worried",4831,3061,4770,3041,94.7254901960784,3.68412692561308,36.4926084883166,3.48600518636224
"fair",4832,2810,4184,2533,94.7450980392157,3.68421679513888,33.5002384358608,3.44886084560744
"train",4848,1760,4618,1700,95.0588235294118,3.68565218411552,20.9823557463042,3.24575935596728
"given",4851,3071,4579,2962,95.1176470588235,3.68592079219454,36.6118264186934,3.48742121135947
"lovely",4853,2473,4163,2247,95.156862745098,3.68609977199592,29.482594182165,3.3933996952931
"month",4854,2895,4782,2866,95.1764705882353,3.68618923424402,34.5135908440629,3.46179855752511
"plane",4872,1691,4782,1671,95.5294117647059,3.68779641138129,20.1597520267048,3.228400358703
"boat",4885,1457,4750,1426,95.7843137254902,3.68895346263742,17.3700524558894,3.16375752398196
"smart",4909,2793,4489,2612,96.2549019607843,3.69108149212297,33.2975679542203,3.44622640177816
"colonel",4909,642,704,276,96.2549019607843,3.69108149212297,7.65379113018598,2.80821097292422
"honor",4912,1887,2989,1578,96.3137254901961,3.69134676413482,22.4964234620887,3.27600198996205
"yesterday",4935,3020,4221,2724,96.7647058823529,3.69337515102519,36.0038149737721,3.48015072527328
"relax",4936,2807,2806,1884,96.7843137254902,3.69346312721953,33.4644730567477,3.44839710345777
"stick",4953,2995,4136,2677,97.1176470588235,3.69495600224982,35.7057701478302,3.47654180902743
"birthday",4958,1672,4766,1642,97.2156862745098,3.69539410829111,19.933237958989,3.22349594096239
"ray",4966,748,240,170,97.3725490196078,3.69609415999522,8.91750119217931,2.87448181769947
"choice",4975,3095,4925,3072,97.5490196078431,3.69688037168276,36.8979494515975,3.49080095201086
"blow",4976,2826,4475,2660,97.5686274509804,3.69696764074402,33.6909871244635,3.45132580848952
"sing",4977,1746,4218,1600,97.5882352941177,3.69705489227257,20.8154506437768,3.24229290498293
"ben",4994,675,35,23,97.921568627451,3.698535492562,8.04721030042919,2.82994669594164
"pain",4995,2568,4767,2516,97.9411764705882,3.6986224297021,30.6151645207439,3.40976410426635
"worse",5002,3252,4724,3130,98.078431372549,3.69923050288341,38.7696709585122,3.51228406328185
"eight",5010,2682,3743,2256,98.2352941176471,3.69992440274248,31.9742489270386,3.42862067267194
"attention",5032,3000,3854,2620,98.6666666666667,3.70182693039714,35.7653791130186,3.47726599542485
"club",5038,2156,3698,1745,98.7843137254902,3.70234435835577,25.7033857892227,3.33385014510255
"ship",5043,1163,4894,1136,98.8823529411765,3.70277507790104,13.8650453028135,3.06595298031387
"forgot",5045,3217,4886,3146,98.921568627451,3.70294724618156,38.3524082021936,3.50758603976301
"finish",5045,3124,4582,2942,98.921568627451,3.70294724618156,37.24368144969,3.49485002168009
"longer",5046,3279,4992,3260,98.9411764705882,3.70303330473369,39.0915593705293,3.51587384371168
"others",5061,2916,4799,2826,99.2352941176471,3.70432214082224,34.7639484978541,3.46493642912173
"dude",5071,1581,2783,1222,99.4313725490196,3.70517924487368,18.8483547925608,3.19920647916166
"earth",5074,2339,2773,1703,99.4901960784314,3.70543604658525,27.8850739151168,3.36921585741014
"building",5078,2411,4690,2305,99.5686274509804,3.7057782128286,28.7434430138293,3.38237730346811
"watching",5081,3138,4818,3033,99.6274509803922,3.70603466071435,37.4105865522175,3.49679131570004
"floor",5132,2732,5030,2699,100.627450980392,3.71037126426076,32.5703385789223,3.43663963169266
"court",5137,1839,4464,1693,100.725490196078,3.71079409993033,21.9241773962804,3.26481782300954
"changed",5148,3188,5057,3166,100.941176470588,3.71172289182723,38.0066762041011,3.50365451924296
"weird",5156,2597,4836,2513,101.098039215686,3.71239713140672,30.9608965188364,3.41463914673701
"clothes",5158,2790,5060,2761,101.137254901961,3.71256552787331,33.2618025751073,3.44575983648863
"wedding",5173,1654,5011,1633,101.43137254902,3.71382642438052,19.7186456843109,3.21879799811174
"ones",5177,3185,4985,3129,101.509803921569,3.71416204609885,37.9709108249881,3.50324577146511
"david",5196,950,24,3,101.882352941176,3.71575271682286,11.3257033857892,2.97818051693741
"mistake",5200,3121,5156,3115,101.960784313725,3.71608685377483,37.207916070577,3.4944328987264
"american",5213,2090,83,53,102.21568627451,3.71717102683231,24.9165474487363,3.32035403281767
"blue",5222,2487,3736,2106,102.392156862745,3.71792002583699,29.6494992846924,3.39585037601878
"talked",5226,3187,5158,3165,102.470588235294,3.71825250009775,37.9947544110634,3.50351831272407
"thinks",5235,3274,5135,3222,102.647058823529,3.71899963787872,39.031950405341,3.5152113043278
"agent",5235,1399,2519,1158,102.647058823529,3.71899963787872,16.6785884597043,3.14612803567824
"buddy",5247,2321,4328,2189,102.882352941176,3.7199938263676,27.6704816404387,3.36586221540255
"hotel",5264,2021,4201,1797,103.21568627451,3.72139837552151,24.0939437291369,3.30578115125498
"officer",5265,2026,3313,1580,103.235294117647,3.72148085477005,24.1535526943252,3.30685374869301
"paper",5271,2626,4995,2557,103.352941176471,3.72197540158595,31.3066285169289,3.41946007278607
"future",5278,2631,5099,2607,103.490196078431,3.72255166200096,31.3662374821173,3.42028588494192
"mama",5289,1478,1787,849,103.705882352941,3.72345567203519,17.6204101096805,3.16996817399689
"hmm",5291,2093,669,488,103.745098039216,3.72361983551546,24.9523128278493,3.32097667734282
"expect",5299,3306,5220,3285,103.901960784314,3.72427586960079,39.4134477825465,3.5194341949137
"lieutenant",5306,886,758,349,104.039215686275,3.72484908762939,10.5627086313782,2.94792361983173
