"word_combo","sk_cue","sk_target","type","cue_type","target_type","sk_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"vypočutiekoberec","vypočutie","koberec","unrelated","word","word",0.141258567957087,-0.325128850843377,0.624148113650627,0.180176040715193,12,13,13,1,1,13,13,1,1,FALSE,FALSE,FALSE
"vypočutiepojednávanie","vypočutie","pojednávanie","related","word","word",0.5009177660431,0.189860910267147,0.816984677348712,0.21094453663188,15,16,16,0,1,16,16,0,1,FALSE,FALSE,FALSE
"vypočutiesatebral","vypočutie","satebral","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"výrobcakresmálny","výrobca","kresmálny","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"výrobcariaditeľ","výrobca","riaditeľ","related","word","word",0.333760049690624,-0.645404827605263,0.23279030783985,0.0775967692799499,9,9,10,0,0.9,9,10,0,0.9,FALSE,FALSE,FALSE
"výrobcaseverný","výrobca","severný","unrelated","word","word",0.0821292066645687,0.0651599198705637,0.872077834447498,0.308326075230153,8,8,8,1,1,8,8,1,1,FALSE,FALSE,FALSE
"výrobertlaľka","výrobert","laľka","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"výrobertveriť","výrobert","veriť","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"výročieleterieť","výročie","leterieť","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"výročienarodeniny","výročie","narodeniny","related","word","word",0.573582034922821,-0.683126402524411,0.236111953844765,0.0681596500555817,12,13,13,1,1,12,13,1,0.923076923076923,FALSE,FALSE,FALSE
"výročievýbušný","výročie","výbušný","unrelated","word","word",0.0514202040650903,-0.582071971056281,0.300227330154667,0.0750568325386667,16,18,20,2,0.9,16,19,3,0.842105263157895,FALSE,FALSE,FALSE
"vyšetreniebrada","vyšetrenie","brada","unrelated","word","word",0.0402828617637331,-0.342573707051709,0.57737235387948,0.132458302281835,19,22,23,0,0.956521739130435,22,23,0,0.956521739130435,FALSE,FALSE,FALSE
"vyšetrenieinšpekcia","vyšetrenie","inšpekcia","related","word","word",0.283564846526736,-0.329356491625358,0.745487183381111,0.263569521328221,8,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"vyšetrenieuvoľšený","vyšetrenie","uvoľšený","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"výškrabadinec","výškraba","dinec","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"výškrabazabezpečiť","výškraba","zabezpečiť","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vyskúložiťfilm","vyskúložiť","film","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vyskúložiťpoužiských","vyskúložiť","použiských","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vyskúšaťhunhonia","vyskúšať","hunhonia","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vyskúšaťpokus","vyskúšať","pokus","related","word","word",0.263431686713196,-0.484823489099837,0.628611916550398,0.162306898935148,15,15,15,3,1,15,15,3,1,FALSE,FALSE,FALSE
"vyskúšaťstudený","vyskúšať","studený","unrelated","word","word",0.148889510679283,-0.0899960358373812,0.714443425052392,0.168395930209563,18,19,19,1,1,19,19,1,1,FALSE,FALSE,FALSE
"výsledokdôsledok","výsledok","dôsledok","related","word","word",0.566581586709094,-0.603547034383459,0.651944763528534,0.246411958978187,7,9,9,1,1,9,9,1,1,FALSE,FALSE,FALSE
"výsledokkrsva","výsledok","krsva","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"výsledokraňajky","výsledok","raňajky","unrelated","word","word",0.0634345227435576,-0.603375054286591,0.466809534265891,0.15560317808863,9,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"vyslobodiťostreľovač","vyslobodiť","ostreľovač","unrelated","word","word",0.142353802980193,-0.356290690246525,0.547666026027535,0.182555342009178,9,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"vyslobodiťvolot","vyslobodiť","volot","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vyslobodiťzachrániť","vyslobodiť","zachrániť","related","word","word",0.470959267887089,-0.366298208823721,0.539088783894887,0.095298333688421,32,32,33,1,0.96969696969697,31,33,1,0.93939393939394,FALSE,FALSE,FALSE
"vysokoškmentnýšahaj","vysokoškmentný","šahaj","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vysokoškmentnývajce","vysokoškmentný","vajce","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vysokoškolskýkufor","vysokoškolský","kufor","unrelated","word","word",0.111473569080983,-0.602352230129743,0.471189782133409,0.149003292174008,10,11,13,0,0.846153846153846,13,13,0,1,FALSE,FALSE,FALSE
"vysokoškolskýuniverzitný","vysokoškolský","univerzitný","related","word","word",0.48265743234688,-0.233200495422033,0.527356095888555,0.146262264934976,13,14,14,4,1,14,14,4,1,FALSE,FALSE,FALSE
"vysokoškolskýuzdratilácia","vysokoškolský","uzdratilácia","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"výstaňlúkas","výstaň","lúkas","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"výstaňparadajka","výstaň","paradajka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"výstavbapostaviť","výstavba","postaviť","related","word","word",0.24188391069356,-0.40861573472459,0.52861813712463,0.107903725394661,24,26,26,1,1,25,26,1,0.961538461538462,FALSE,FALSE,FALSE
"výstavbaslovnosť","výstavba","slovnosť","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"výstavbatalent","výstavba","talent","unrelated","word","word",0.134004926024558,-0.802638259507256,0.0919397033221165,0.0347499415147684,7,10,10,0,1,9,10,0,0.9,FALSE,FALSE,FALSE
"vysvetlenieerad","vysvetlenie","erad","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vysvetleniehodnoverný","vysvetlenie","hodnoverný","related","word","word",0.146904493045621,1.44830050125678,1.93067873479095,0.78819629291334,6,8,10,1,0.8,9,9,2,1,FALSE,FALSE,FALSE
"vysvetleniesláva","vysvetlenie","sláva","unrelated","word","word",0.0226220180181143,-0.431094224449474,0.61108243891328,0.169483774387494,13,14,14,2,1,14,14,2,1,FALSE,FALSE,FALSE
"vysýchleniečoskoro","vysýchlenie","čoskoro","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vysýchlenieklačul","vysýchlenie","klačul","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vysžibodiťumiestepodobne","vysžibodiť","umiestepodobne","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vysžibodiťveta","vysžibodiť","veta","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vytváraťštetlička","vytvárať","štetlička","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vytváraťtvrdý","vytvárať","tvrdý","unrelated","word","word",0.105766187145854,-0.454508923373774,0.665334302584678,0.166333575646169,16,19,20,2,0.95,20,20,2,1,FALSE,FALSE,FALSE
"vytváraťvyrábať","vytvárať","vyrábať","related","word","word",0.464389571789253,-0.391865453878146,0.799714049819975,0.141370806909465,32,33,33,0,1,33,33,0,1,FALSE,FALSE,FALSE
"výtvardoksabošiak","výtvardok","sabošiak","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"výtvardoktrón","výtvardok","trón","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vytvástaťochráňteratúra","vytvástať","ochráňteratúra","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vytvástaťodpad","vytvástať","odpad","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vyuliťciatok","vyuliť","ciatok","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vyuliťvysoký","vyuliť","vysoký","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vyvážechráňflotila","vyvážechráň","flotila","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vyvážechráňgatri","vyvážechráň","gatri","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vyváženieharmónia","vyváženie","harmónia","related","word","word",0.285267421870919,-0.709152752866184,0.391514247740893,0.175090494421666,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"vyváženieobchodník","vyváženie","obchodník","unrelated","word","word",0.147190762144274,-0.347964388738092,0.468865863749419,0.0842107950687591,31,32,32,0,1,31,32,0,0.96875,FALSE,FALSE,FALSE
"vyváženiezávzacniť","vyváženie","závzacniť","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vyvliedaťprehliadtenie","vyvliedať","prehliadtenie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vyvliedaťprijať","vyvliedať","prijať","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"významčokoláda","význam","čokoláda","unrelated","word","word",0.0952228230179013,-0.606369841898729,0.508566965492909,0.131311425852352,15,18,18,0,1,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"významdôležitosť","význam","dôležitosť","related","word","word",0.37629174288513,-0.600731842069252,0.196398261450821,0.0592163038827721,11,12,12,1,1,12,12,1,1,FALSE,FALSE,FALSE
"významklovka","význam","klovka","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"výzvracarapium","výzvraca","rapium","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"výzvracašťastný","výzvraca","šťastný","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vzaculavláda","vzacula","vláda","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vzaculazáľaš","vzacula","záľaš","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vzbupenieporament","vzbupenie","porament","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vzbupenieulica","vzbupenie","ulica","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vzdialenosťdivízia","vzdialenosť","divízia","unrelated","word","word",0.120609509260564,-0.0202047353019493,0.66826325082,0.185342878179982,13,14,15,6,0.933333333333333,15,16,5,0.9375,FALSE,FALSE,FALSE
"vzdialenosťrýchlosť","vzdialenosť","rýchlosť","related","word","word",0.538723081296262,-0.749558485327618,0.418431797030695,0.132319752405428,10,11,12,1,0.916666666666667,11,12,1,0.916666666666667,FALSE,FALSE,FALSE
"vzdialenosťvlašidelný","vzdialenosť","vlašidelný","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vzdialetýchinštikmátor","vzdialetých","inštikmátor","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vzdialetýchlegenda","vzdialetých","legenda","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vzduchkyslík","vzduch","kyslík","related","word","word",0.542331583041304,-0.67832369928956,0.659800403154883,0.147535855303609,20,22,22,4,1,22,23,3,0.956521739130435,FALSE,FALSE,FALSE
"vzduchpobejzba","vzduch","pobejzba","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vzduchrodina","vzduch","rodina","unrelated","word","word",-0.0231049608665289,-0.887411156773372,0.320241875197673,0.0682757971992078,22,24,26,3,0.923076923076923,24,26,3,0.923076923076923,FALSE,FALSE,FALSE
"vždyintukly","vždy","intukly","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vždyneustále","vždy","neustále","related","word","word",0.408073547522353,0.271044261684043,1.92412529394363,0.608461843240286,10,10,10,2,1,9,10,2,0.9,FALSE,FALSE,FALSE
"vždypočítač","vždy","počítač","unrelated","word","word",0.123162580159996,-0.986680499840673,0.172950637831235,0.0864753189156175,4,4,5,0,0.8,5,5,0,1,FALSE,FALSE,FALSE
"vzhlililaťstrienovanie","vzhlililať","strienovanie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vzhlililaťznalosť","vzhlililať","znalosť","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vzrušujúcifotograstrel","vzrušujúci","fotograstrel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vzrušujúcipriamo","vzrušujúci","priamo","unrelated","word","word",0.0523591155904601,-0.584808512487493,0.684508599971768,0.157037042803234,19,21,22,0,0.954545454545455,18,21,1,0.857142857142857,FALSE,FALSE,FALSE
"vzrušujúcizaujímavý","vzrušujúci","zaujímavý","related","word","word",0.47982044469219,-0.610787954063505,0.204917420862772,0.0591545640483827,12,12,13,1,0.923076923076923,12,13,1,0.923076923076923,FALSE,FALSE,FALSE
"vzťaholej","vzťah","olej","unrelated","word","word",0.062393599968287,-0.559283676521014,0.33347529974803,0.111158433249343,9,10,10,1,1,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"vzťahpriateľstvo","vzťah","priateľstvo","related","word","word",0.383991179776774,-0.474679876617353,0.474085715179188,0.0988537051134176,23,24,25,1,0.96,24,25,1,0.96,FALSE,FALSE,FALSE
"vzťahzapôsoskiť","vzťah","zapôsoskiť","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vzťakachodrenie","vzťaka","chodrenie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vzťakapriamo","vzťaka","priamo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"washingtonbiologický","washington","biologický","unrelated","word","word",0.137878781188242,0.145409587354225,1.4439951733673,0.400492203007563,13,14,14,1,1,11,14,1,0.785714285714286,FALSE,FALSE,FALSE
"washingtonboston","washington","boston","related","word","word",0.413824804291242,0.14600190259456,1.37588271296051,0.367720122591661,14,14,15,2,0.933333333333333,11,15,2,0.733333333333333,FALSE,FALSE,FALSE
"washingtonjilou","washington","jilou","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"whiskyksub","whisky","ksub","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"whiskyskočiť","whisky","skočiť","unrelated","word","word",0.132204625052124,-0.0118461274718277,1.22494933545852,0.267305859629739,21,23,23,2,1,18,23,2,0.782608695652174,FALSE,FALSE,FALSE
"whiskyvodka","whisky","vodka","related","word","word",0.478241343570497,-0.607056362968996,0.589092150961651,0.0868568990932819,46,47,48,1,0.979166666666667,40,47,2,0.851063829787234,FALSE,FALSE,FALSE
"žabajašterica","žaba","jašterica","related","word","word",0.423561749492705,-0.0808035611374995,0.418610136739681,0.158219759729134,7,7,8,1,0.875,8,8,1,1,FALSE,FALSE,FALSE
"žabaobhabiť","žaba","obhabiť","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"žabapoužitie","žaba","použitie","unrelated","word","word",0.0999126391628823,-0.338164205432392,0.654106898155212,0.218035632718404,9,10,11,1,0.909090909090909,10,11,1,0.909090909090909,FALSE,FALSE,FALSE
"zabezpečeniebezpečnosť","zabezpečenie","bezpečnosť","related","word","word",0.452868317768534,-0.593026570683001,0.354802952049713,0.0670514553967939,28,29,30,2,0.966666666666667,30,30,2,1,FALSE,FALSE,FALSE
"zabezpečeniekovboj","zabezpečenie","kovboj","unrelated","word","word",0.0128909687565035,0.399133486501933,1.30243290210521,0.582465701047914,5,5,5,1,1,5,5,1,1,FALSE,FALSE,FALSE
"zabezpečenieopúšťaťa","zabezpečenie","opúšťaťa","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zabijakokres","zabijak","okres","unrelated","word","word",0.075661650558702,-0.746339526580656,0.307681439833096,0.0927694446256991,11,12,13,0,0.923076923076923,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"zabijakupratimateľ","zabijak","upratimateľ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zabijakvrah","zabijak","vrah","related","word","word",0.508395793159693,-0.716412363528329,0.43928988852809,0.126812067696987,12,14,14,2,1,14,14,2,1,FALSE,FALSE,FALSE
"zabináchneschopný","zabinách","neschopný","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zabináchobgií","zabinách","obgií","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zablahoželaťmanipulotér","zablahoželať","manipulotér","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zablahoželaťpozdraviť","zablahoželať","pozdraviť","related","word","word",0.365904795780971,-0.454132166967492,0.511508918224534,0.124059135193246,17,21,21,1,1,19,21,1,0.904761904761905,FALSE,FALSE,FALSE
"zablahoželaťzviera","zablahoželať","zviera","unrelated","word","word",0.0976737344606795,-0.291920788565019,0.565546096668872,0.103254118151513,30,30,30,1,1,28,30,1,0.933333333333333,FALSE,FALSE,FALSE
"zablahožestváchsprielenie","zablahožestvách","sprielenie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zablahožestváchštvrtý","zablahožestvách","štvrtý","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zabrániťoranžový","zabrániť","oranžový","unrelated","word","word",0.064319587188679,-0.459292850107061,0.604696800105616,0.128921790960463,22,25,27,1,0.925925925925926,26,27,1,0.962962962962963,FALSE,FALSE,FALSE
"zabrániťtenaštval","zabrániť","tenaštval","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zabrániťzastaviť","zabrániť","zastaviť","related","word","word",0.406577067281937,-0.560070918705428,0.432974317870472,0.11179348816319,15,18,18,2,1,18,18,2,1,FALSE,FALSE,FALSE
"zabudnúťstriekačka","zabudnúť","striekačka","unrelated","word","word",0.0732047309454503,-0.312225757235214,0.650302761231785,0.187726237125964,12,12,14,2,0.857142857142857,14,14,2,1,FALSE,FALSE,FALSE
"zabudnúťvíhla","zabudnúť","víhla","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zabudnúťzapamätať","zabudnúť","zapamätať","related","word","word",0.41594784661722,-0.56139079198039,0.570906283593117,0.190302094531039,9,11,12,1,0.916666666666667,10,12,1,0.833333333333333,FALSE,FALSE,FALSE
"zachovaťškanda","zachovať","škanda","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zachovaťstarosta","zachovať","starosta","unrelated","word","word",0.114595863541878,-0.660123404959923,0.439158775477546,0.0685850780327221,41,41,41,0,1,39,41,0,0.951219512195122,FALSE,FALSE,FALSE
"zachovaťudržiavať","zachovať","udržiavať","related","word","word",0.482771836852783,-0.408247871132249,0.668110544080854,0.185300524950897,13,15,15,1,1,15,15,1,1,FALSE,FALSE,FALSE
"záchvakakameň","záchvaka","kameň","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"záchvakazachráňrené","záchvaka","zachráňrené","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zádomňabunda","zádomňa","bunda","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zádomňasúkrokie","zádomňa","súkrokie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zajšokčasto","zajšok","často","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zajšokpišvoknúť","zajšok","pišvoknúť","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zajtranáfil","zajtra","náfil","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zajtraráno","zajtra","ráno","related","word","word",0.376561135063889,-0.900825097560246,0.237162717777941,0.0749974364254002,10,12,13,1,0.923076923076923,12,13,1,0.923076923076923,FALSE,FALSE,FALSE
"zajtrarodič","zajtra","rodič","unrelated","word","word",0.145477964478004,-0.610777508894687,1.00324095154939,0.259035699838939,15,16,16,3,1,16,16,3,1,FALSE,FALSE,FALSE
"zakázanýmedaila","zakázaný","medaila","unrelated","word","word",0.0555853082307389,-0.0432379664348398,0.867553456151086,0.387981700413742,5,5,8,1,0.625,7,8,1,0.875,FALSE,FALSE,FALSE
"zakázanýpokvý","zakázaný","pokvý","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zakázanýzakázať","zakázaný","zakázať","related","word","word",0.697749888688386,-0.42975429918364,0.761467397819482,0.269219380325315,8,10,11,0,0.909090909090909,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"základňaelektrický","základňa","elektrický","unrelated","word","word",0.128828432767792,-0.747148061200825,0.068321759862364,0.0394455864480448,3,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"základňaprirosť","základňa","prirosť","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"základňariaditeľstvo","základňa","riaditeľstvo","related","word","word",0.242653492278909,-0.335261420288548,0.333537459709077,0.0786155331800077,18,20,20,1,1,20,20,1,1,FALSE,FALSE,FALSE
"zakryťiťaz","zakryť","iťaz","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zakryťšialený","zakryť","šialený","unrelated","word","word",0.11606648941693,-0.594415075527367,0.520068399596536,0.164460068180365,10,12,14,4,0.857142857142857,11,13,5,0.846153846153846,FALSE,FALSE,FALSE
"zakryťskryť","zakryť","skryť","related","word","word",0.586724575522867,-0.495448114676069,0.812171498862283,0.203042874715571,16,16,17,0,0.941176470588235,16,17,0,0.941176470588235,FALSE,FALSE,FALSE
"záľašdodávka","záľaš","dodávka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"záľašexplótých","záľaš","explótých","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"záliumchamný","zálium","chamný","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"záliumkámo","zálium","kámo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zálivpovieška","záliv","povieška","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zálivpôžička","záliv","pôžička","unrelated","word","word",0.13954150509508,-0.36848743430576,1.02516692918586,0.19373833906811,28,29,29,1,1,26,29,1,0.896551724137931,FALSE,FALSE,FALSE
"zálivprístav","záliv","prístav","related","word","word",0.337914292449509,-0.71400128685461,0.267079384897302,0.0629512147253382,18,19,19,5,1,19,19,5,1,FALSE,FALSE,FALSE
"záľubabazmeška","záľuba","bazmeška","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"záľubahrom","záľuba","hrom","unrelated","word","word",0.136412703983384,-0.487874996565029,0.65665944873393,0.106524228972561,38,40,41,2,0.975609756097561,41,41,2,1,FALSE,FALSE,FALSE
"záľubašport","záľuba","šport","related","word","word",0.217406516038429,-0.837553097419052,0.428492647390383,0.142830882463461,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"žalúdokhrudník","žalúdok","hrudník","related","word","word",0.366450330996234,-0.441414277142106,0.445891718325285,0.108144626602548,17,18,18,1,1,18,18,1,1,FALSE,FALSE,FALSE
"žalúdokpohečty","žalúdok","pohečty","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"žalúdokpoker","žalúdok","poker","unrelated","word","word",0.0559263716764882,-0.331355911073674,0.299747535372114,0.0749368838430284,16,18,19,0,0.947368421052632,17,19,0,0.894736842105263,FALSE,FALSE,FALSE
"žalúlandpriatevták","žalúland","priatevták","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"žalúlandstrom","žalúland","strom","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
