"word_combo","cs_cue","cs_target","type","cue_type","target_type","cs_cosine","M_Z","SD_Z","SE_Z","sampleN","done_both","done","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_totalN"
"seržantslýlat","seržant","slýlat","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sestrabratr","sestra","bratr","related","word","word",0.549849434785279,-0.818717316824429,0.561393023324462,0.0666250943119466,71,TRUE,TRUE,73,75,6,0.973333333333333,74,75,6,0.986666666666667,TRUE
"sestrakáfortní","sestra","káfortní","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sestramistrovství","sestra","mistrovství","unrelated","word","word",0.089840037792593,-0.278026284397328,0.754647769199914,0.0901976603718115,70,FALSE,TRUE,71,74,3,0.959459459459459,72,75,2,0.96,TRUE
"sestřenikajícínikno","sestřenikající","nikno","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sestřenikajícísto","sestřenikající","sto","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"setechiálnídžus","setechiální","džus","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"setechiálníumhu","setechiální","umhu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sexuálnífyzický","sexuální","fyzický","related","word","word",0.474087750792966,-0.701400334843273,0.362697326413808,0.0449870666179521,65,TRUE,TRUE,71,72,3,0.986111111111111,71,72,3,0.986111111111111,TRUE
"sexuálnístát se","sexuální","stát se","unrelated","word","word",0,-0.0701802902409636,0.973145051513032,0.115491069789778,71,FALSE,TRUE,77,78,6,0.987179487179487,76,79,5,0.962025316455696,TRUE
"sexuálnívlích","sexuální","vlích","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sharvencedřez","sharvence","dřez","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sharvencehrasmyčka","sharvence","hrasmyčka","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shatýpozice","shatý","pozice","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shatýslijmout","shatý","slijmout","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sherlockbitva","sherlock","bitva","unrelated","word","word",0.108592117158101,-0.475946282171712,0.428083528220335,0.0501033872386751,73,TRUE,TRUE,80,85,3,0.941176470588235,54,84,4,0.642857142857143,TRUE
"sherlockpodestvo","sherlock","podestvo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sherlockwatson","sherlock","watson","related","word","word",0.409053988578562,0.656205483053491,1.15845111991676,0.150817489726478,59,FALSE,TRUE,65,84,2,0.773809523809524,60,82,4,0.731707317073171,TRUE
"shrovohlekop","shrovo","hlekop","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shrovomasáž","shrovo","masáž","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"šičkademokracie","šička","demokracie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"šičkahelha","šička","helha","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sílabolestník","síla","bolestník","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sílaplatnost","síla","platnost","related","word","word",0.272921315376006,-0.455472023142491,0.530005938587539,0.0624617988740649,72,TRUE,TRUE,73,76,3,0.960526315789474,72,76,3,0.947368421052632,TRUE
"sílasmích","síla","smích","unrelated","word","word",0.132723452119436,-0.654094809296397,0.682306708371661,0.0827418419907019,68,TRUE,TRUE,70,73,3,0.958904109589041,70,73,3,0.958904109589041,TRUE
"šílenstvíhloupost","šílenství","hloupost","related","word","word",0.313036903614294,-0.324856788327788,0.873537494127389,0.102239830431503,73,FALSE,TRUE,82,85,4,0.964705882352941,79,84,5,0.94047619047619,TRUE
"šílenstvíobnocích","šílenství","obnocích","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"šílenstvípřístav","šílenství","přístav","unrelated","word","word",0.0883090520008509,-0.447556079386557,0.872179082159805,0.110766854201205,62,FALSE,TRUE,71,74,2,0.959459459459459,74,74,2,1,TRUE
"šílentýnuinfekce","šílentýnu","infekce","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"šílentýnurozkošidelný","šílentýnu","rozkošidelný","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"silnicečin","silnice","čin","unrelated","word","word",0.0647326453651232,-0.428062032300159,0.663679159522581,0.0632793249866739,110,TRUE,TRUE,119,122,6,0.975409836065574,122,123,5,0.991869918699187,TRUE
"silnicedálnice","silnice","dálnice","related","word","word",0.808648399975172,-0.77551912357356,0.362549035296477,0.0424331550059501,73,TRUE,TRUE,79,80,3,0.9875,78,80,3,0.975,TRUE
"silnicedoovláda","silnice","doovláda","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"silnýkoudý","silný","koudý","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"silnýkoupelna","silný","koupelna","unrelated","word","word",0.0897382942914825,-0.621400160732891,0.496617523915154,0.0569659368509881,76,TRUE,TRUE,82,85,3,0.964705882352941,83,85,3,0.976470588235294,TRUE
"silnýlougům","silný","lougům","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"silnýpronajímatel","silný","pronajímatel","unrelated","word","word",0.0997220991971728,0.689562832677837,1.30085296635472,0.153306992306009,72,FALSE,TRUE,82,83,1,0.987951807228916,81,83,1,0.975903614457831,TRUE
"silnýslabý","silný","slabý","related","word","word",0.657007836086655,-0.68814937374005,0.62241051332305,0.0713953823413803,76,TRUE,TRUE,84,87,6,0.96551724137931,84,87,6,0.96551724137931,TRUE
"silnýtvrdý","silný","tvrdý","related","word","word",0.459198295064696,-0.6287652035501,0.562068494142102,0.0653391352563136,74,TRUE,TRUE,77,79,4,0.974683544303797,75,79,4,0.949367088607595,TRUE
"silpitbojiště","silpit","bojiště","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"silpitwaf","silpit","waf","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"singlbasespal","singl","basespal","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"singlpozice","singl","pozice","unrelated","word","word",0.0930255744071067,-0.557707537262146,0.402670236070243,0.0481282986278589,70,TRUE,TRUE,79,82,6,0.963414634146341,70,82,6,0.853658536585366,TRUE
"singlženatý","singl","ženatý","related","word","word",0.17216149252135,-0.194969803254084,1.05446657094807,0.122579249007005,74,FALSE,TRUE,82,82,3,1,63,83,2,0.759036144578313,TRUE
"sirotčinecklášter","sirotčinec","klášter","related","word","word",0.519266379046278,-0.435387670300082,0.546340462360105,0.0653001751049778,70,TRUE,TRUE,74,78,2,0.948717948717949,69,76,4,0.907894736842105,TRUE
"sirotčinecmilostře","sirotčinec","milostře","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sirotčinecpříčina","sirotčinec","příčina","unrelated","word","word",0.115827556075142,-0.342639897710855,0.428170330957615,0.0531079933593013,65,TRUE,TRUE,75,75,7,1,69,75,7,0.92,TRUE
"šišlíkuv","šišlí","kuv","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"šišlíslib","šišlí","slib","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"šitapoledne","šita","poledne","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"síťasteroba","síť","asteroba","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"šitatazie","šita","tazie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"síťprát se","síť","prát se","unrelated","word","word",0,0.0552842865801915,0.616289049911993,0.0736606304074326,70,TRUE,TRUE,80,82,2,0.975609756097561,80,82,2,0.975609756097561,TRUE
"síťsystém","síť","systém","related","word","word",0.399358874257687,-0.505150474661401,0.451927242296509,0.052184062998803,75,TRUE,TRUE,84,86,3,0.976744186046512,83,87,2,0.954022988505747,TRUE
"situacekouna","situace","kouna","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"situacekrize","situace","krize","related","word","word",0.498980936304292,-0.407530448631867,0.684232101825991,0.0746558428461032,84,TRUE,TRUE,89,94,3,0.946808510638298,91,95,2,0.957894736842105,TRUE
"situaceprodej","situace","prodej","unrelated","word","word",0.111551682840746,-0.623432981456062,0.750925420914415,0.089752754655338,70,TRUE,TRUE,75,77,4,0.974025974025974,73,76,5,0.960526315789474,TRUE
"siusvědčinecnesprada","siusvědčinec","nesprada","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"siusvědčinecpas","siusvědčinec","pas","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"siviýnyn","siviý","nyn","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"siviýteorie","siviý","teorie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skálachod","skála","chod","unrelated","word","word",0.0308773533827964,-0.166853212589395,0.983984810966256,0.127031892859779,60,FALSE,TRUE,67,74,0,0.905405405405405,70,74,0,0.945945945945946,TRUE
"skálakámen","skála","kámen","related","word","word",0.475100499334182,-0.645963235895041,0.452768673619888,0.0485418970369764,87,TRUE,TRUE,89,89,4,1,90,90,3,1,TRUE
"skálavražnost","skála","vražnost","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skaníministerstvo","skaní","ministerstvo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skanípočímers","skaní","počímers","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sklenkahloupý","sklenka","hloupý","unrelated","word","word",0.10850180001324,-0.404166232280695,1.17347913081103,0.136414178071932,74,FALSE,TRUE,76,78,1,0.974358974358974,74,77,2,0.961038961038961,TRUE
"sklenkaláhev","sklenka","láhev","related","word","word",0.652795658482567,-0.713952565839415,0.383983178120519,0.0452528515184301,72,TRUE,TRUE,79,83,1,0.951807228915663,79,83,1,0.951807228915663,TRUE
"sklenkaonarm","sklenka","onarm","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sklůrtmise","sklůrt","mise","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sklůrtronie","sklůrt","ronie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skondobašperk","skondoba","šperk","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skondobatrukce","skondoba","trukce","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skontýláxid","skontý","láxid","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skontýmilenec","skontý","milenec","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skořicehvel","skořice","hvel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skořiceprapor","skořice","prapor","unrelated","word","word",0.106498223764232,-0.290631563486266,0.649671870440523,0.0782113023488097,69,TRUE,TRUE,75,78,2,0.961538461538462,77,78,2,0.987179487179487,TRUE
"skořicevanilka","skořice","vanilka","related","word","word",0.65672108428849,-0.56174169137963,0.551399382273157,0.0663806850259202,69,TRUE,TRUE,73,76,1,0.960526315789474,74,76,1,0.973684210526316,TRUE
"skromrováníirt","skromrování","irt","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skromrováníteplota","skromrování","teplota","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skrýnýpohřeb","skrýný","pohřeb","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skrýnýzajímanager","skrýný","zajímanager","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skrytranegativní","skrytra","negativní","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skrytranovihled","skrytra","novihled","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skrytýrychle","skrytý","rychle","unrelated","word","word",-0.0024193390751984,-0.577198280273632,0.657973545382116,0.0816115740681913,65,TRUE,TRUE,68,70,4,0.971428571428571,67,71,3,0.943661971830986,TRUE
"skrytýstřídivo","skrytý","střídivo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skrytýtajemství","skrytý","tajemství","related","word","word",0.334068504760306,-0.465441600410812,0.650112851745592,0.0755740839324357,74,TRUE,TRUE,77,79,6,0.974683544303797,73,80,5,0.9125,TRUE
"skuditlinře","skudit","linře","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skuditširoký","skudit","široký","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skutečnýadresa","skutečný","adresa","unrelated","word","word",0.14711096024922,-0.464827335753405,0.959462335252885,0.111535230936779,74,FALSE,TRUE,79,80,0,0.9875,76,80,0,0.95,TRUE
"skutečnýintelistrukční","skutečný","intelistrukční","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skutečnýpravý","skutečný","pravý","related","word","word",0.731251081843425,-0.637723927317976,0.526147791871847,0.0577522230200229,83,TRUE,TRUE,91,94,3,0.968085106382979,91,93,4,0.978494623655914,TRUE
"sladkýpaligent","sladký","paligent","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sladkýpříjem","sladký","příjem","unrelated","word","word",0.140656592092846,-0.761615034211668,0.420492579334157,0.0479195767379206,77,TRUE,TRUE,80,80,6,1,80,80,6,1,TRUE
"sladkýroztomilý","sladký","roztomilý","related","word","word",0.621016103938133,-0.28643261148618,1.06274656465588,0.133893481750842,63,FALSE,TRUE,72,75,3,0.96,70,74,4,0.945945945945946,TRUE
"sladnýcek","sladný","cek","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sladnýútočník","sladný","útočník","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slavnýcuhl","slavný","cuhl","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slavnýsláva","slavný","sláva","related","word","word",0.297196388905565,-0.602780492576959,0.58869377681852,0.0708704025285809,69,TRUE,TRUE,73,74,2,0.986486486486487,73,74,2,0.986486486486487,TRUE
"slavnýsprávně","slavný","správně","unrelated","word","word",0.149980436073318,-0.383953788676424,0.854060207190614,0.102816766629251,69,FALSE,TRUE,75,78,2,0.961538461538462,74,79,1,0.936708860759494,TRUE
"slepýhluchý","slepý","hluchý","related","word","word",0.601332100056963,-0.512743767702716,0.599807679583546,0.0716907298736731,70,TRUE,TRUE,73,74,2,0.986486486486487,72,74,2,0.972972972972973,TRUE
"slepýkniha","slepý","kniha","unrelated","word","word",0.147252623196431,-0.585312617949868,0.620530487974258,0.0763820229628843,66,TRUE,TRUE,70,73,3,0.958904109589041,70,73,3,0.958904109589041,TRUE
"slepýtrami","slepý","trami","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sloťmouka","sloť","mouka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sloťodstajdou","sloť","odstajdou","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slovlinakoňak","slovlina","koňak","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slovlinauprchní","slovlina","uprchní","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slovníkfráze","slovník","fráze","related","word","word",0.379417360939525,-0.226253074009519,0.80628946261865,0.0970658447914125,69,FALSE,TRUE,73,73,5,1,73,73,5,1,TRUE
"slovníkodlišný","slovník","odlišný","unrelated","word","word",0.140717675449079,-0.394573306777159,0.505767520709754,0.0608872544437182,69,TRUE,TRUE,76,78,4,0.974358974358974,76,78,4,0.974358974358974,TRUE
"slovníkzatřít","slovník","zatřít","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slovoněraj","slovo","něraj","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slovověta","slovo","věta","related","word","word",0.383506467751045,-0.563960141201868,0.730165043225596,0.0892038576192686,67,TRUE,TRUE,71,76,1,0.93421052631579,69,76,1,0.907894736842105,TRUE
"slovoženatý","slovo","ženatý","unrelated","word","word",0.0966594075494694,-0.55753143188709,0.711344276564292,0.0832565501804863,73,TRUE,TRUE,77,79,4,0.974683544303797,77,79,4,0.974683544303797,TRUE
"sluchkapitán","sluch","kapitán","unrelated","word","word",0.145199742876687,-0.68188186718637,0.461715428796483,0.0555840057785264,69,TRUE,TRUE,76,79,0,0.962025316455696,74,79,0,0.936708860759494,TRUE
"sluchsklele","sluch","sklele","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sluchzkouška","sluch","zkouška","related","word","word",0.146289850905564,-0.563022462542971,0.6895211633964,0.0715000138936391,93,TRUE,TRUE,98,101,0,0.97029702970297,93,101,0,0.920792079207921,TRUE
"slušnýmuzerval","slušný","muzerval","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slušnýosud","slušný","osud","unrelated","word","word",0.000801295621359247,-0.269660737848676,0.819259999705151,0.0927629282659451,78,FALSE,TRUE,85,87,2,0.977011494252874,83,87,2,0.954022988505747,TRUE
"slušnýupřímný","slušný","upřímný","related","word","word",0.399127878713179,-0.588555273717789,0.42446608424331,0.0496799974456864,73,TRUE,TRUE,78,81,1,0.962962962962963,78,81,1,0.962962962962963,TRUE
"směnýrybolov","směný","rybolov","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"směnýuvězresa","směný","uvězresa","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"směšnitdefinice","směšnit","definice","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"směšnitzkuda","směšnit","zkuda","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"směšnýabsurdní","směšný","absurdní","related","word","word",0.60272799632126,0.0893797327235022,1.20871900325189,0.14344855429697,71,FALSE,TRUE,77,78,5,0.987179487179487,76,78,5,0.974358974358974,TRUE
"směšnýdetekbrat","směšný","detekbrat","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"směšnýucho","směšný","ucho","unrelated","word","word",0.0590722686042389,-0.429442123356912,0.675750933124371,0.0796380112008967,72,TRUE,TRUE,78,79,4,0.987341772151899,74,78,5,0.948717948717949,TRUE
"smetínormální","smetí","normální","unrelated","word","word",0.083798243443066,-0.275520923743097,1.16422097435027,0.145527621793784,64,FALSE,TRUE,70,73,3,0.958904109589041,64,73,3,0.876712328767123,TRUE
"smetíodpadky","smetí","odpadky","related","word","word",0.657331306409991,-0.499486324822151,0.495802403901408,0.0610290571273617,66,TRUE,TRUE,72,72,5,1,68,73,4,0.931506849315068,TRUE
"smetívyprázdřovat","smetí","vyprázdřovat","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smetnostefekně","smetnost","efekně","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smetnostprát se","smetnost","prát se","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smlouvadohoda","smlouva","dohoda","related","word","word",0.777638775269618,-0.623973907312516,0.50336471432548,0.0577398926707628,76,TRUE,TRUE,84,84,4,1,83,85,3,0.976470588235294,TRUE
"smlouvaptát se","smlouva","ptát se","unrelated","word","word",0,-0.0999359063390446,0.845359644111796,0.0996265894821496,72,FALSE,TRUE,78,81,7,0.962962962962963,79,81,7,0.975308641975309,TRUE
"smlouvaroměstna","smlouva","roměstna","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smrtícífatální","smrtící","fatální","related","word","word",0.392664467881981,-0.0103022247346908,0.790534420000047,0.0931653748572346,72,FALSE,TRUE,76,80,3,0.95,75,80,3,0.9375,TRUE
"smrtícínáboženství","smrtící","náboženství","unrelated","word","word",0.0625345176236993,-0.266998804333463,1.05172168067073,0.126612411736345,69,FALSE,TRUE,76,77,5,0.987012987012987,75,78,4,0.961538461538462,TRUE
"smrtícísekunní","smrtící","sekunní","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smrtproblém","smrt","problém","unrelated","word","word",0.0316409255260417,-0.424244343016541,0.685960235579947,0.08443586815007,66,TRUE,TRUE,72,74,6,0.972972972972973,73,75,5,0.973333333333333,TRUE
"smrtwaf","smrt","waf","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smrtzmizení","smrt","zmizení","related","word","word",0.409713856096075,-0.311479807306958,0.947275730232815,0.107257855434517,78,FALSE,TRUE,81,82,2,0.98780487804878,81,81,3,1,TRUE
"smupsoustředit","smup","soustředit","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smuptrouzoda","smup","trouzoda","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smutnýprosoft","smutný","prosoft","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smutnýtragický","smutný","tragický","related","word","word",0.532379748008935,-0.397809235179823,0.938044046731337,0.104227116303482,81,FALSE,TRUE,87,91,5,0.956043956043956,87,91,5,0.956043956043956,TRUE
"smutnývysílač","smutný","vysílač","unrelated","word","word",0.143620757756712,-0.430333684578426,0.71534405251493,0.0887275096936582,65,TRUE,TRUE,69,70,2,0.985714285714286,69,69,3,1,TRUE
"smutvinarakovina","smutvina","rakovina","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smutvinasekunstence","smutvina","sekunstence","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snálačerná","snála","černá","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snálaukraření","snála","ukraření","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sobněnechutný","sobně","nechutný","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sobněvěchý","sobně","věchý","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sobolestbiologie","sobolest","biologie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sobolestknihovalistický","sobolest","knihovalistický","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sobotaneděle","sobota","neděle","related","word","word",0.658473484972391,-0.863979112950197,0.395661755724522,0.0483377768499051,67,TRUE,TRUE,70,71,4,0.985915492957746,70,72,3,0.972222222222222,TRUE
"sobotaprodukt","sobota","produkt","unrelated","word","word",0.0712508116639572,-0.479341677560064,0.581918811541158,0.0654709814186208,79,TRUE,TRUE,86,88,5,0.977272727272727,86,88,5,0.977272727272727,TRUE
"sobotaslavrace","sobota","slavrace","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"softwarehladový","software","hladový","unrelated","word","word",0.0755093024514083,-0.268729165564299,1.01416193336722,0.105163693553623,93,FALSE,TRUE,101,105,2,0.961904761904762,83,104,3,0.798076923076923,TRUE
"softwarepočítač","software","počítač","related","word","word",0.581368551028048,-0.631327367584937,0.473271667886971,0.0519483143996998,83,TRUE,TRUE,88,88,9,1,84,87,10,0.96551724137931,TRUE
"softwarereakcent","software","reakcent","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
