"word_combo","en_cue","en_target","type","cue_type","target_type","en_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"towerbuilding","tower","building","related","word","word",0.530382005110244,-0.47712897298538,0.572225257530109,0.0350196170468798,267,303,313,3,0.968051118210863,297,314,2,0.945859872611465,TRUE,TRUE,TRUE
"towerprade","tower","prade","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trailerattempt","trailer","attempt","unrelated","word","word",0.0896079600833037,-0.345708496880344,0.908485798843131,0.0582793911685593,243,277,287,1,0.965156794425087,273,286,2,0.954545454545455,TRUE,TRUE,TRUE
"trailertenter","trailer","tenter","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trailervan","trailer","van","related","word","word",0.509988023775968,-0.288165863435485,0.764053734674472,0.0484199380367008,249,283,310,3,0.912903225806452,290,310,3,0.935483870967742,TRUE,TRUE,TRUE
"trainbus","train","bus","related","word","word",0.713431379398609,-0.557431324510991,0.587240855614455,0.0364893713039499,259,292,299,6,0.976588628762542,291,303,2,0.96039603960396,TRUE,TRUE,TRUE
"trainprenaut","train","prenaut","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"traintriangle","train","triangle","unrelated","word","word",0.0958535280998068,-0.368264466080828,0.765109113064802,0.0473590651643042,261,292,297,2,0.983164983164983,288,298,1,0.966442953020134,TRUE,TRUE,TRUE
"trapbait","trap","bait","related","word","word",0.52760112235844,-0.195076312234608,0.96309585276765,0.0666187331448815,209,245,277,4,0.884476534296029,251,277,4,0.906137184115523,TRUE,TRUE,TRUE
"trapeth","trap","eth","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trappeople","trap","people","unrelated","word","word",0.0818787629487098,-0.65643370715784,0.445041118797336,0.0278695559122604,255,285,291,5,0.979381443298969,269,291,5,0.924398625429553,TRUE,TRUE,TRUE
"trashgarbage","trash","garbage","related","word","word",0.863375853052045,-0.388433202051718,0.622956240411467,0.0400451438161296,242,281,290,3,0.968965517241379,268,288,5,0.930555555555556,TRUE,TRUE,TRUE
"trashgranddadser","trash","granddadser","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trashnormal","trash","normal","unrelated","word","word",0.147309316241564,-0.573720974975241,0.658586633286545,0.0409225822216779,259,293,301,2,0.973421926910299,284,301,2,0.943521594684385,TRUE,TRUE,TRUE
"trastagency","trast","agency","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trastaposal","trast","aposal","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"travitdaul","travit","daul","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"travitsecure","travit","secure","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"treasureapphoned","treasure","apphoned","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"treasurenavy","treasure","navy","unrelated","word","word",0.145414600936578,-0.208885279120312,1.09733460331891,0.07068553561068,241,288,298,1,0.966442953020134,277,295,4,0.938983050847458,TRUE,TRUE,TRUE
"treasurewealth","treasure","wealth","related","word","word",0.479877271185874,-0.421427338286144,0.775620705083294,0.0481019541484505,260,285,296,8,0.962837837837838,286,297,7,0.962962962962963,TRUE,TRUE,TRUE
"trephyclose","trephy","close","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trephyfarction","trephy","farction","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trfyhug","trfy","hug","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trfysilros","trfy","silros","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trickgenerence","trick","generence","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trickindicate","trick","indicate","unrelated","word","word",0.144345605182506,0.0335897936896702,0.904497045225337,0.056753192175695,254,282,296,1,0.952702702702703,285,296,1,0.962837837837838,TRUE,TRUE,TRUE
"trickjoke","trick","joke","related","word","word",0.407017624759229,-0.642163474185449,0.484999839367499,0.0303718680584324,255,298,301,1,0.990033222591362,289,302,0,0.956953642384106,TRUE,TRUE,TRUE
"triggeractivate","trigger","activate","related","word","word",0.518282899690891,-0.416815093229464,0.651658825101703,0.0401830045763033,263,304,310,5,0.980645161290323,297,309,6,0.961165048543689,TRUE,TRUE,TRUE
"triggerfinlet","trigger","finlet","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"triggeroption","trigger","option","unrelated","word","word",0.101367844068883,-0.309345952695754,0.860639722127131,0.0519931470534544,274,302,309,3,0.977346278317152,294,310,2,0.948387096774194,TRUE,TRUE,TRUE
"trodreadant","tro","dreadant","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tromechanical","tro","mechanical","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trophyabduct","trophy","abduct","unrelated","word","word",0.126484228864404,0.25010975343771,1.05426484258387,0.0684818605539448,237,257,297,3,0.865319865319865,270,297,3,0.909090909090909,TRUE,TRUE,TRUE
"trophycommupole","trophy","commupole","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trophymedal","trophy","medal","related","word","word",0.582692567479462,-0.253956005922966,0.91561800745133,0.0570038872457021,258,287,303,3,0.947194719471947,263,300,6,0.876666666666667,TRUE,TRUE,TRUE
"troubleinjoin","trouble","injoin","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"troubleproblem","trouble","problem","related","word","word",0.468849434208619,-0.530566465697067,0.575716176904399,0.0373967843305756,237,267,269,4,0.992565055762082,259,270,3,0.959259259259259,TRUE,TRUE,TRUE
"troublesenator","trouble","senator","unrelated","word","word",0.0700670450680825,0.047918282694636,0.802586250541098,0.0526923688104056,232,269,300,1,0.896666666666667,291,299,2,0.973244147157191,TRUE,TRUE,TRUE
"troudartificial","troud","artificial","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"troudbrose","troud","brose","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trounalyin","troun","alyin","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trouninteresting","troun","interesting","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trualcreativity","trual","creativity","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trualneckin","trual","neckin","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trueaddress","true","address","unrelated","word","word",0.0794321434980483,-0.543181475559405,0.500020272794948,0.0308913556182154,262,297,305,4,0.973770491803279,292,305,4,0.957377049180328,TRUE,TRUE,TRUE
"truebioquistsical","true","bioquistsical","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"truereal","true","real","related","word","word",0.446607038534866,-0.659246658063445,0.647235593447113,0.0416921096361432,241,274,279,2,0.982078853046595,255,279,2,0.913978494623656,TRUE,TRUE,TRUE
"trustbelieve","trust","believe","related","word","word",0.497164561734823,-0.566636431139213,0.664560594937902,0.0427195730172688,242,282,287,5,0.982578397212544,270,286,6,0.944055944055944,TRUE,TRUE,TRUE
"trustdeio","trust","deio","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trustlover","trust","lover","unrelated","word","word",0.133480817405156,-0.573863025510885,0.585079362543308,0.0367111442494332,254,285,289,2,0.986159169550173,277,288,3,0.961805555555556,TRUE,TRUE,TRUE
"tryattempt","try","attempt","related","word","word",0.586404582228287,-0.439992191490722,0.657478715613659,0.0406969108133641,261,295,302,3,0.97682119205298,279,301,4,0.926910299003322,TRUE,TRUE,TRUE
"trycastle","try","castle","unrelated","word","word",0.117149225392705,-0.377571569427301,0.964208953922942,0.059913029207536,259,297,303,3,0.98019801980198,285,303,3,0.94059405940594,TRUE,TRUE,TRUE
"trycet","try","cet","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tumorauthority","tumor","authority","unrelated","word","word",0.133710786257663,-0.235965374621527,0.725704707961705,0.0453565442476066,256,292,297,4,0.983164983164983,280,298,3,0.939597315436242,TRUE,TRUE,TRUE
"tumorcancer","tumor","cancer","related","word","word",0.611050609751314,-0.511652027199249,0.81137536323005,0.0517314037148787,246,279,285,4,0.978947368421053,258,285,4,0.905263157894737,TRUE,TRUE,TRUE
"tumorheelth","tumor","heelth","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tunahactor","tunah","actor","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tunahexaggercourt","tunah","exaggercourt","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tunalobster","tuna","lobster","related","word","word",0.598562328131198,-0.348829556341364,0.559769450211807,0.0351230591074394,254,280,290,3,0.96551724137931,266,290,3,0.917241379310345,TRUE,TRUE,TRUE
"tunasnoeer","tuna","snoeer","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tunatemperature","tuna","temperature","unrelated","word","word",0.145147916113682,-0.372316356865823,0.680076888779521,0.042588066755935,255,290,305,4,0.950819672131147,266,303,6,0.877887788778878,TRUE,TRUE,TRUE
"tupojournalist","tupo","journalist","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tupoliteralysts","tupo","literalysts","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"turnpatrol","turn","patrol","unrelated","word","word",0.139936484861294,-0.379653671624159,0.713412917503337,0.0823778279927816,75,82,84,2,0.976190476190476,82,84,2,0.976190476190476,TRUE,TRUE,TRUE
"turnriousartifimates","turnrious","artifimates","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"turnriousfluid","turnrious","fluid","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"turnrotate","turn","rotate","related","word","word",0.34845837394558,-0.137684130933374,0.826115973101428,0.0508439234254486,264,292,303,2,0.963696369636964,278,300,5,0.926666666666667,TRUE,TRUE,TRUE
"turnwofo","turn","wofo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"twailpolihand","twail","polihand","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"twailtrial","twail","trial","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"twoaugreedity","two","augreedity","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"twofast","two","fast","unrelated","word","word",0.143987814005791,-0.55562264320127,0.905528342536784,0.0597087707175207,230,268,270,6,0.992592592592593,249,269,7,0.925650557620818,TRUE,TRUE,TRUE
"twofour","two","four","related","word","word",0.769696325941065,-0.706816054454008,0.522455290690239,0.0330429738837304,250,289,302,2,0.956953642384106,281,302,2,0.93046357615894,TRUE,TRUE,TRUE
"tynewheregun","tynewhere","gun","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tynewherelasple","tynewhere","lasple","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tyobrooht","tyo","brooht","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tyoconcentrate","tyo","concentrate","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"typicalbuckaing","typical","buckaing","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"typicalclassic","typical","classic","related","word","word",0.538421797323394,-0.496820722640235,0.792991539933778,0.0500531821710108,251,285,294,3,0.969387755102041,280,293,4,0.955631399317406,TRUE,TRUE,TRUE
"typicalthree","typical","three","unrelated","word","word",0.120471181313187,-0.520125750758105,0.610528500703536,0.0383835979757302,253,285,301,4,0.946843853820598,284,302,3,0.940397350993378,TRUE,TRUE,TRUE
"ucepcalb","ucep","calb","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uceprich","ucep","rich","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ufoalien","ufo","alien","related","word","word",0.408397551901977,0.0971294991308032,0.884524971564431,0.0560544924674854,249,284,302,6,0.940397350993378,118,301,7,0.39202657807309,TRUE,TRUE,TRUE
"ufoinest","ufo","inest","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ufosink","ufo","sink","unrelated","word","word",0.0832171197889453,0.162846155832757,1.16498860604205,0.0717000922458253,264,288,312,3,0.923076923076923,126,307,8,0.41042345276873,TRUE,TRUE,TRUE
"ultdestiny","ult","destiny","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ulthontle","ult","hontle","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uncledad","uncle","dad","related","word","word",0.600457230136518,-0.608803797654561,0.655670654972341,0.0391838162561981,280,300,309,2,0.970873786407767,294,309,2,0.951456310679612,TRUE,TRUE,TRUE
"unclemefilthical","uncle","mefilthical","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unclewatch","uncle","watch","unrelated","word","word",0.135373799734413,-0.462834736795703,0.816389408036112,0.0515300425100723,251,282,292,6,0.965753424657534,275,294,4,0.935374149659864,TRUE,TRUE,TRUE
"uncomalienablesignature","uncomalienable","signature","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uncomalienablesobed","uncomalienable","sobed","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uncomfortableboy","uncomfortable","boy","unrelated","word","word",0.110106851276141,-0.478961312514156,0.65861432895389,0.0407672035144483,261,289,299,4,0.966555183946488,288,301,2,0.956810631229236,TRUE,TRUE,TRUE
"uncomfortableflaber","uncomfortable","flaber","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uncomfortableunpleasant","uncomfortable","unpleasant","related","word","word",0.522295494281756,-0.344426118574744,0.643027821376001,0.039575626637182,264,285,295,4,0.966101694915254,283,295,4,0.959322033898305,TRUE,TRUE,TRUE
"underestimateexaggerate","underestimate","exaggerate","related","word","word",0.482861884368417,0.0459328912753868,0.829468240453415,0.0521482214810809,253,292,301,4,0.970099667774086,262,298,7,0.879194630872483,TRUE,TRUE,TRUE
"underestimatemicrophone","underestimate","microphone","unrelated","word","word",0.0254074012136489,-0.0405502360986661,0.981099481865104,0.0614388327514982,255,288,298,6,0.966442953020134,264,298,6,0.885906040268456,TRUE,TRUE,TRUE
"underestimateprocial","underestimate","procial","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"underestinovichglobal","underestinovich","global","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"underestinovichodall","underestinovich","odall","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unfortunateanc","unfortunate","anc","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unfortunatemisfortune","unfortunate","misfortune","related","word","word",0.518008478367046,-0.136194759930666,0.734063899514389,0.0448400893628478,268,299,305,5,0.980327868852459,296,307,3,0.964169381107492,TRUE,TRUE,TRUE
"unfortunatesomething","unfortunate","something","unrelated","word","word",0.148873545388376,-0.411143320001391,0.831390589006937,0.055799282805996,222,257,267,3,0.962546816479401,250,265,5,0.943396226415094,TRUE,TRUE,TRUE
"unfortutionsdemonhaustion","unfortutions","demonhaustion","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unfortutionshuge","unfortutions","huge","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unfulaccusation","unful","accusation","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unfulidnev","unful","idnev","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unihurstlihool","unihurst","lihool","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unihurstmodest","unihurst","modest","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unimerfar","unimer","far","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unimerfeone","unimer","feone","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uninchamsione","unin","chamsione","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uninfuneral","unin","funeral","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unitbreaksane","unit","breaksane","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unitdivision","unit","division","related","word","word",0.566883436373341,-0.250798482660037,0.953758329003714,0.0590361584811748,261,282,287,4,0.982578397212544,274,287,4,0.954703832752613,TRUE,TRUE,TRUE
"unitmarriage","unit","marriage","unrelated","word","word",0.092371362043263,-0.443832802500257,0.73397768410266,0.0467018816758771,247,287,294,7,0.976190476190476,274,293,8,0.935153583617747,TRUE,TRUE,TRUE
"universedisapagreement","universe","disapagreement","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"universegalaxy","universe","galaxy","related","word","word",0.737669020039338,-0.333716790578075,0.758424221208987,0.0478713123600923,251,285,298,2,0.956375838926175,277,297,3,0.932659932659933,TRUE,TRUE,TRUE
"universewhistle","universe","whistle","unrelated","word","word",0.107536133271377,-0.285364747025682,0.745858705585433,0.0467074839154925,255,285,294,2,0.969387755102041,287,295,1,0.972881355932203,TRUE,TRUE,TRUE
"unreasonablealibi","unreasonable","alibi","unrelated","word","word",0.146124061726183,0.656531547141242,1.23268427845617,0.0980670956814714,158,178,302,6,0.589403973509934,286,302,6,0.947019867549669,FALSE,TRUE,TRUE
"unreasonablefourha","unreasonable","fourha","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unreasonableirresponsible","unreasonable","irresponsible","related","word","word",0.553756225896746,-0.00511615893962089,0.963711485912718,0.0603499542076308,255,288,298,5,0.966442953020134,284,297,6,0.956228956228956,TRUE,TRUE,TRUE
"unreasonhurstmisforwara","unreasonhurst","misforwara","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unreasonhursttelevision","unreasonhurst","television","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unseataldevtery","unseatal","devtery","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unseataldisappointment","unseatal","disappointment","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unusualdiscional","unusual","discional","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unusualkill","unusual","kill","unrelated","word","word",0.129307794985542,-0.338866521384794,0.885288192059601,0.0555479215328062,254,292,304,6,0.960526315789474,283,301,9,0.940199335548173,TRUE,TRUE,TRUE
"unusualstrange","unusual","strange","related","word","word",0.659666568045521,-0.344384601457314,1.02689146227642,0.0635629857861826,261,288,295,3,0.976271186440678,275,294,4,0.935374149659864,TRUE,TRUE,TRUE
"urbersconstantly","urbers","constantly","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urbersdoculars","urbers","doculars","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urdproblem","urd","problem","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urdsalinado","urd","salinado","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urgentemergency","urgent","emergency","related","word","word",0.44626072250717,-0.454336028325496,0.746562466048293,0.0476961263866818,245,287,296,5,0.969594594594595,272,297,4,0.915824915824916,TRUE,TRUE,TRUE
"urgentinpactor","urgent","inpactor","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urgentremember","urgent","remember","unrelated","word","word",0.0870145201503439,-0.413558229166866,0.907896310282497,0.056743519392656,256,286,293,2,0.976109215017065,268,294,1,0.91156462585034,TRUE,TRUE,TRUE
"uroncapitalmadge","uron","capitalmadge","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uronprovide","uron","provide","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urtjuif","urt","juif","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urturine","urt","urine","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"usefuleffective","useful","effective","related","word","word",0.482820942709918,-0.374635508815139,0.789156460559855,0.0495160802340563,254,284,291,2,0.97594501718213,274,291,2,0.941580756013746,TRUE,TRUE,TRUE
"usefulintulaise","useful","intulaise","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"usefullady","useful","lady","unrelated","word","word",0.138689418241077,-0.549942809464888,0.548718974313287,0.0339648518330903,261,300,306,5,0.980392156862745,288,303,8,0.95049504950495,TRUE,TRUE,TRUE
"uselesscommunity","useless","community","unrelated","word","word",0.047726073673634,-0.402756139160419,0.697656300303341,0.0436035187689588,256,288,293,2,0.982935153583618,280,290,5,0.96551724137931,TRUE,TRUE,TRUE
"uselessesmaud","useless","esmaud","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uselessworthless","useless","worthless","related","word","word",0.727854474693342,-0.4014180767249,0.709143397244207,0.0434803714186438,266,306,318,0,0.962264150943396,299,317,1,0.943217665615142,TRUE,TRUE,TRUE
"utsarm","uts","arm","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"utsenerness","uts","enerness","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uwafestival","uwa","festival","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uwaniy","uwa","niy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vaginadivision","vagina","division","unrelated","word","word",0.0597856469065308,-0.155653613315951,0.891786186341851,0.0564015106943118,250,278,284,4,0.97887323943662,276,282,6,0.978723404255319,TRUE,TRUE,TRUE
"vaginapenis","vagina","penis","related","word","word",0.754254986082001,-0.351315986394976,0.896008850920329,0.0549378275025974,266,316,318,3,0.993710691823899,296,317,4,0.933753943217666,TRUE,TRUE,TRUE
"vaginarectness","vagina","rectness","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"valentityinjury","valentity","injury","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"valentitytranssia","valentity","transsia","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vallfruit","vall","fruit","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vallmechagodzillady","vall","mechagodzillady","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"valuableatmosphere","valuable","atmosphere","unrelated","word","word",0.136165500696333,-0.066320810624409,0.712958769472689,0.0444731461390128,257,299,309,4,0.967637540453074,292,307,6,0.95114006514658,TRUE,TRUE,TRUE
"valuableimportant","valuable","important","related","word","word",0.55785668569409,-0.413822017520581,0.647260912790575,0.0398361554040179,264,299,307,5,0.973941368078176,288,306,6,0.941176470588235,TRUE,TRUE,TRUE
"valuablewilc","valuable","wilc","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"valueeamy","value","eamy","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
