"word_combo","zh_hk_cue","zh_hk_target","type","cue_type","target_type","zh_hk_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"經驗知識","經驗","知識","related","word","word",0.968671224765458,-0.924551417428893,0.151564282360292,0.0572859141093294,7,9,9,1,1,9,9,1,1,FALSE,FALSE,FALSE
"經驗西正","經驗","西正","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"經驗連結","經驗","連結","unrelated","word","word",NA,-0.0118260621517782,0.540778610952198,0.312218676605243,3,5,5,2,1,4,5,2,0.8,FALSE,FALSE,FALSE
"網絡灣出","網絡","灣出","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"網絡系統","網絡","系統","related","word","word",0.95886512044411,1.28102083570334,3.07149045963929,2.17187173236073,2,2,3,1,0.666666666666667,3,3,1,1,FALSE,FALSE,FALSE
"網絡罪犯","網絡","罪犯","unrelated","word","word",0.900482666470168,NA,NA,NA,NA,1,2,1,0.5,2,2,1,1,FALSE,FALSE,NA
"網行吸血鬼","網行","吸血鬼","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"網行志而","網行","志而","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"緊主抗手","緊主","抗手","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"緊主設備","緊主","設備","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"緊子住看","緊子","住看","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"緊子女性","緊子","女性","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"緒看意圖","緒看","意圖","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"緒看輕背行","緒看","輕背行","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"線市不在場證據","線市","不在場證據","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"線市心焊","線市","心焊","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"編河堅茶","編河","堅茶","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"編河玩笑","編河","玩笑","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"緩慢上校","緩慢","上校","unrelated","word","word",0.823307087002099,0.0375325569643999,0.319598125153952,0.159799062576976,4,6,7,0,0.857142857142857,7,7,0,1,FALSE,FALSE,FALSE
"緩慢快速","緩慢","快速","related","word","word",0.932139754362718,-0.518962449562884,0.34801937871178,0.155638997657357,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"緩慢早區","緩慢","早區","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"緬為癒合","緬為","癒合","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"緬為起民","緬為","起民","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"緯數抄騷書","緯數","抄騷書","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"緯數痛楚","緯數","痛楚","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"縝負吃心眉","縝負","吃心眉","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"縝負正餐","縝負","正餐","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"縣市分區","縣市","分區","related","word","word",NA,-0.140079981460693,0.636174401345831,0.259717111786307,6,6,6,1,1,3,6,1,0.5,FALSE,FALSE,FALSE
"縣市示化","縣市","示化","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"縣市項鍊","縣市","項鍊","unrelated","word","word",NA,1.157299132586,2.949060951827,1.70264113439393,3,3,5,1,0.6,2,5,1,0.4,FALSE,FALSE,FALSE
"縣片私家車","縣片","私家車","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"縣片體手","縣片","體手","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"總和公路","總和","公路","unrelated","word","word",NA,-0.560325939787293,0.0864095702628263,0.0498885886518027,3,3,4,0,0.75,4,4,0,1,FALSE,FALSE,FALSE
"總和數量","總和","數量","related","word","word",NA,-0.744743639428414,0.0916775873640366,0.0529300797432819,3,8,8,2,1,5,8,2,0.625,FALSE,FALSE,FALSE
"總和謠敵","總和","謠敵","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"總數侍應","總數","侍應","unrelated","word","word",NA,-0.774135874759594,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"總數完全","總數","完全","related","word","word",NA,-0.876694924242849,0.0539393571261742,0.0381408851967607,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"總數窮甲","總數","窮甲","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"總是不斷","總是","不斷","related","word","word",0.984464188507484,-0.57337350837609,0.512592545004892,0.162095995383782,10,13,13,0,1,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"總是客戶","總是","客戶","unrelated","word","word",0.950821514873483,-0.599272043404664,0.290885785908193,0.130088078195834,5,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"總是理箱","總是","理箱","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"總病出樞","總病","出樞","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"總病灰塵","總病","灰塵","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"總督參議員","總督","參議員","related","word","word",0.93765912412823,-0.349127811333515,0.161702397550163,0.114340861841843,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"總督輕背行","總督","輕背行","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"總督酒吧","總督","酒吧","unrelated","word","word",0.967148989209381,NA,NA,NA,NA,2,2,0,1,2,2,0,1,FALSE,FALSE,NA
"繩達厘米","繩達","厘米","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"繩達落解水","繩達","落解水","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"繳枝版坐","繳枝","版坐","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"繳枝飛翔","繳枝","飛翔","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"缺湧婚姻","缺湧","婚姻","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"缺湧撰患","缺湧","撰患","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"置走同蔔","置走","同蔔","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"置走試圖","置走","試圖","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"罰輩企業家","罰輩","企業家","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"罰輩棚利","罰輩","棚利","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"羅密歐現球","羅密歐","現球","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"羅密歐茱麗葉","羅密歐","茱麗葉","related","word","word",0.949607085818877,-0.348467989988702,0.220689473170567,0.127415126742344,3,3,3,1,1,2,3,1,0.666666666666667,FALSE,FALSE,FALSE
"羅密歐處決","羅密歐","處決","unrelated","word","word",0.784079771224213,0.191031781533874,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"羅馬希臘","羅馬","希臘","related","word","word",0.97416313436162,-0.690982891634028,0.307336250196988,0.116162183842337,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"羅馬美國","羅馬","美國","unrelated","word","word",0.899067512692534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"羅馬船尉","羅馬","船尉","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"美囑初級","美囑","初級","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"美囑發押","美囑","發押","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"美好可愛","美好","可愛","related","word","word",0.855444096502627,-0.304491169932579,1.57591377529759,0.498347692597519,10,11,12,1,0.916666666666667,10,11,2,0.909090909090909,FALSE,FALSE,FALSE
"美好生存","美好","生存","unrelated","word","word",0.940779573005265,-0.879743408550744,NA,NA,1,2,2,0,1,1,2,0,0.5,FALSE,FALSE,FALSE
"美好苦下","美好","苦下","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"美妙太陽","美妙","太陽","unrelated","word","word",0.982036350448836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"美妙封法","美妙","封法","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"美妙極好","美妙","極好","related","word","word",0.867738189294068,-0.605032712349198,0.676554152311919,0.478396028939674,2,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"美平氣吉","美平","氣吉","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"美平電力","美平","電力","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"美還正義","美還","正義","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"美還間講","美還","間講","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"義工自願","義工","自願","related","word","word",NA,1.29847760345855,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"義工見情","義工","見情","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"義工運動","義工","運動","unrelated","word","word",NA,-0.738929226389312,0.256973975855554,0.148363994134933,3,3,4,1,0.75,3,4,1,0.75,FALSE,FALSE,FALSE
"義混比賽","義混","比賽","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"義混院吊","義混","院吊","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"習諱接慕","習諱","接慕","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"習諱轉移","習諱","轉移","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"老友兄弟","老友","兄弟","related","word","word",0.72873561063002,-0.348357894641559,1.99165617994976,0.704156795317285,8,8,8,3,1,7,8,3,0.875,FALSE,FALSE,FALSE
"老友問題","老友","問題","unrelated","word","word",0.948943883043322,-0.756693848394374,0.204811120988591,0.0836137900115798,6,9,9,1,1,9,9,1,1,FALSE,FALSE,FALSE
"老友絕僭","老友","絕僭","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"老餐地氈","老餐","地氈","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"老餐木壓辦","老餐","木壓辦","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"考健功能","考健","功能","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"考健民商","考健","民商","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"考慮十年","考慮","十年","unrelated","word","word",0.966862107296033,-0.596451435785632,0.207800435302011,0.146937096935569,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"考慮思考","考慮","思考","related","word","word",0.979166065037709,-0.527194033882757,0.526273522669114,0.263136761334557,4,7,7,1,1,5,7,1,0.714285714285714,FALSE,FALSE,FALSE
"考慮首氧","考慮","首氧","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"耍截捕獵者","耍截","捕獵者","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"耍截稱租","耍截","稱租","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"耐客位置","耐客","位置","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"耐客忍顯","耐客","忍顯","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"耐心同情","耐心","同情","related","word","word",0.972127582486388,-0.171531432802653,0.837523322803817,0.296109210478234,8,9,9,3,1,9,9,3,1,FALSE,FALSE,FALSE
"耐心愛滋病病毒","耐心","愛滋病病毒","unrelated","word","word",NA,NA,NA,NA,NA,1,1,0,1,1,1,0,1,FALSE,FALSE,NA
"耐心焦罷","耐心","焦罷","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"耐閉官方","耐閉","官方","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"耐閉尖法","耐閉","尖法","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聆聽氣寡","聆聽","氣寡","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聆聽聽見","聆聽","聽見","related","word","word",0.886036476393851,-0.752082739138423,0.339677937646078,0.240188573129003,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"聆聽部長","聆聽","部長","unrelated","word","word",0.767990862534891,-0.629349436536748,0.100310238023052,0.0579141429250845,3,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"聆訊地氈","聆訊","地氈","unrelated","word","word",NA,-0.406364158445218,0.27399294263348,0.122533369016732,5,5,6,0,0.833333333333333,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"聆訊審判","聆訊","審判","related","word","word",NA,0.507612313436565,2.01074896590365,1.16090645673723,3,3,3,1,1,2,3,1,0.666666666666667,FALSE,FALSE,FALSE
"聆訊轉媽","聆訊","轉媽","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聖災侍應","聖災","侍應","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聖災談持","聖災","談持","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聖經幽千","聖經","幽千","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聖經書本","聖經","書本","related","word","word",0.876009487339163,-0.693834389735638,0.448846478609816,0.200730247526591,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"聖經老鼠","聖經","老鼠","unrelated","word","word",0.932971846636114,-0.870704419660186,0.201138410838673,0.100569205419337,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"聖誕假期","聖誕","假期","related","word","word",0.950304377557075,0.0859437895402767,1.14162064540942,0.659114986939561,3,5,6,1,0.833333333333333,4,5,2,0.8,FALSE,FALSE,FALSE
"聖誕潮濕","聖誕","潮濕","unrelated","word","word",0.950512030062585,3.2814299949247,NA,NA,1,2,3,0,0.666666666666667,1,3,0,0.333333333333333,FALSE,FALSE,FALSE
"聖誕護讀","聖誕","護讀","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聘請出租","聘請","出租","related","word","word",NA,-0.477180799640236,0.519648835873732,0.300019395275775,3,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"聘請完成","聘請","完成","unrelated","word","word",NA,-0.89816620415825,0.103202038131527,0.0595837244961552,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"聘請讓舉","聘請","讓舉","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聚焦嚴禁","聚焦","嚴禁","unrelated","word","word",NA,-0.395009171962725,0.380934298909345,0.170358997464504,5,8,11,0,0.727272727272727,8,10,1,0.8,FALSE,FALSE,FALSE
"聚焦步領","聚焦","步領","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聚焦集中","聚焦","集中","related","word","word",NA,-0.617987810111667,0.232085553098617,0.13399465655651,3,5,5,1,1,5,5,1,1,FALSE,FALSE,FALSE
"聯場實場","聯場","實場","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聯場露營","聯場","露營","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聯氣增飩","聯氣","增飩","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聯氣魔鬼","聯氣","魔鬼","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聯盟團隊","聯盟","團隊","related","word","word",NA,-0.923141589001603,NA,NA,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE
"聯盟嫁管","聯盟","嫁管","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聯盟沙律","聯盟","沙律","unrelated","word","word",NA,-0.816937237469742,NA,NA,1,1,3,0,0.333333333333333,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"聯邦州份","聯邦","州份","related","word","word",NA,1.39329086554148,0.851082305327052,0.601806069444638,2,5,6,0,0.833333333333333,3,6,0,0.5,FALSE,FALSE,FALSE
"聯邦米辦","聯邦","米辦","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聯邦誘餌","聯邦","誘餌","unrelated","word","word",NA,-0.283986919432248,0.339201460621273,0.12820610130768,7,8,8,1,1,6,8,1,0.75,FALSE,FALSE,FALSE
"聲搵選開","聲搵","選開","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聲搵閘門","聲搵","閘門","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聲線口音","聲線","口音","related","word","word",NA,NA,NA,NA,NA,1,1,0,1,1,1,0,1,FALSE,FALSE,NA
"聲線批准","聲線","批准","unrelated","word","word",NA,-0.558214538505981,0.122097365210073,0.07049294667138,3,4,5,1,0.8,3,5,1,0.6,FALSE,FALSE,FALSE
"聲線齊鈣力","聲線","齊鈣力","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聲荒舉口","聲荒","舉口","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聲荒著名","聲荒","著名","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聲起多股","聲起","多股","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聲起西部","聲起","西部","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聲運世鼻","聲運","世鼻","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聲運記住","聲運","記住","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"職大營插","職大","營插","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"職大規劃","職大","規劃","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"職業勸盈","職業","勸盈","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"職業名聲","職業","名聲","related","word","word",0.927204686840593,-0.494558313943961,0.171924627684472,0.0992607300739564,3,3,3,1,1,3,3,1,1,FALSE,FALSE,FALSE
"職業城堡","職業","城堡","unrelated","word","word",0.927119290230743,0.811701701533532,1.71725893001268,1.21428543446512,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"職業工作","職業","工作","related","word","word",0.907801354573662,-1.0024628364562,NA,NA,1,3,4,0,0.75,3,4,0,0.75,FALSE,FALSE,FALSE
"職業考冷","職業","考冷","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"職業門鎖","職業","門鎖","unrelated","word","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"職標殺殞","職標","殺殞","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"職標記者","職標","記者","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聽刻軟醫","聽刻","軟醫","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聽刻那個","聽刻","那個","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聽小有咱","聽小","有咱","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聽小逃脫","聽小","逃脫","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聽局最高","聽局","最高","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聽局果臉","聽局","果臉","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聽貨生產","聽貨","生產","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"聽貨足凡","聽貨","足凡","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"肉桂推痰","肉桂","推痰","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"肉桂軍營","肉桂","軍營","unrelated","word","word",NA,0.746820151238023,0.159153189478046,0.112538299527394,2,3,4,0,0.75,2,4,0,0.5,FALSE,FALSE,FALSE
"肉桂雲呢拿","肉桂","雲呢拿","related","word","word",NA,-0.556316633642943,0.228338210293228,0.131831127179072,3,3,5,0,0.6,4,5,0,0.8,FALSE,FALSE,FALSE
"肩膊壇如","肩膊","壇如","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"肩膊美貌","肩膊","美貌","unrelated","word","word",NA,0.313936093872437,1.1469092913968,0.5734546456984,4,8,8,1,1,8,8,1,1,FALSE,FALSE,FALSE
"肩膊膝頭","肩膊","膝頭","related","word","word",NA,0.298487767017225,NA,NA,1,1,2,1,0.5,3,3,0,1,FALSE,FALSE,FALSE
"育資匯霧","育資","匯霧","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"育資滯留","育資","滯留","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"胃部啤牌","胃部","啤牌","unrelated","word","word",NA,-0.54913234363202,NA,NA,1,1,2,0,0.5,2,2,0,1,FALSE,FALSE,FALSE
"胃部心口","胃部","心口","related","word","word",NA,-0.283248209176301,0.352941822709496,0.176470911354748,4,6,7,0,0.857142857142857,7,7,0,1,FALSE,FALSE,FALSE
"胃部閉特","胃部","閉特","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"脈搏壓力","脈搏","壓力","related","word","word",0.959106000270789,3.0797852885792,4.85332959044963,3.43182226474026,2,5,6,0,0.833333333333333,4,6,0,0.666666666666667,FALSE,FALSE,FALSE
"脈搏專業","脈搏","專業","unrelated","word","word",0.912829847428684,-0.776263206133078,0.318530396864445,0.183903610374766,3,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"脈搏院吊","脈搏","院吊","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"脊椎應萄","脊椎","應萄","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"脊椎打動","脊椎","打動","unrelated","word","word",NA,0.271686925396268,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
