"word_combo","el_cue","el_target","type","cue_type","target_type","el_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"πλατφόρμαάποδεζομαι","πλατφόρμα","άποδεζομαι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πλατφόρμασταθμός","πλατφόρμα","σταθμός","related","word","word",0.329544733963167,-0.532483735905544,0.481763635275066,0.091044769260875,28,29,29,0,1,27,29,0,0.931034482758621,FALSE,FALSE,FALSE
"πλεϊμπόιζώνη","πλεϊμπόι","ζώνη","unrelated","word","word",NA,-0.296777817063303,0.532085899301643,0.0955654486482597,31,33,34,0,0.970588235294118,24,34,0,0.705882352941177,FALSE,FALSE,FALSE
"πλεϊμπόιθερμοκατσία","πλεϊμπόι","θερμοκατσία","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πλεϊμπόιπεριοδικό","πλεϊμπόι","περιοδικό","related","word","word",NA,-0.132632579154679,1.17478082068063,0.218151321780204,29,31,34,1,0.911764705882353,19,33,2,0.575757575757576,FALSE,FALSE,FALSE
"πλειοψηφίακατασκήνωση","πλειοψηφία","κατασκήνωση","unrelated","word","word",0.0967617958403785,0.00603572396848407,0.962261056674157,0.150279929139708,41,42,44,0,0.954545454545455,44,44,0,1,FALSE,FALSE,FALSE
"πλειοψηφίανοκακός","πλειοψηφία","νοκακός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πλειοψηφίαψήφος","πλειοψηφία","ψήφος","related","word","word",0.490543785517839,-0.573263459139642,0.379507038404605,0.0650849201380136,34,34,34,0,1,32,34,0,0.941176470588235,FALSE,FALSE,FALSE
"πληγήβλάβη","πληγή","βλάβη","related","word","word",0.334271140600672,-0.674977981026708,0.332440414803617,0.063978187658793,27,28,28,0,1,28,28,0,1,FALSE,FALSE,FALSE
"πληγήσίμος","πληγή","σίμος","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πληγήτραγικός","πληγή","τραγικός","unrelated","word","word",0.079763650445871,-0.545083519365319,0.382302349574177,0.0722483530434966,28,30,31,0,0.967741935483871,31,31,0,1,FALSE,FALSE,FALSE
"πλήθοςκοινό","πλήθος","κοινό","related","word","word",0.412850272401445,-0.562372207987759,0.364489282126565,0.0676839605064033,29,31,34,0,0.911764705882353,30,34,0,0.88235294117647,FALSE,FALSE,FALSE
"πλήθοςσαμουράι","πλήθος","σαμουράι","unrelated","word","word",0.100760651456224,0.440016627412076,0.543857502726558,0.131904819354485,17,20,29,0,0.689655172413793,25,28,1,0.892857142857143,FALSE,FALSE,FALSE
"πλήθοςυρσή","πλήθος","υρσή","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πληθυσμόςάνθρωποι","πληθυσμός","άνθρωποι","related","word","word",0.259079013327486,-0.570083429222788,0.397436389079742,0.0751084176766074,28,28,28,1,1,28,28,1,1,FALSE,FALSE,FALSE
"πληθυσμόςεξουάρα","πληθυσμός","εξουάρα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πληθυσμόςληστεία","πληθυσμός","ληστεία","unrelated","word","word",0.111743687317865,-0.167546067523187,0.842277075299224,0.210569268824806,16,17,18,0,0.944444444444444,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"πλήκγησηβρίσκω","πλήκγηση","βρίσκω","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πλήκγησηπλχύης","πλήκγηση","πλχύης","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πλήρωμαπαπάς","πλήρωμα","παπάς","unrelated","word","word",0.13221412477475,-0.0485294592973189,1.228262270293,0.250717986044191,24,27,30,2,0.9,30,30,2,1,FALSE,FALSE,FALSE
"πλήρωμαπήκη","πλήρωμα","πήκη","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πλήρωμαπλοίο","πλήρωμα","πλοίο","related","word","word",0.568705193983862,-0.70998974551338,0.444202613076596,0.0993267238622305,20,20,21,1,0.952380952380952,20,21,1,0.952380952380952,FALSE,FALSE,FALSE
"πλναυσμόςδικαλνλογία","πλναυσμός","δικαλνλογία","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πλναυσμόςφίλος","πλναυσμός","φίλος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πλοήγησηεπικοινωνία","πλοήγηση","επικοινωνία","related","word","word",0.418390962455623,-0.155096619096209,0.877812460266292,0.157659772048994,31,35,39,0,0.897435897435897,36,39,0,0.923076923076923,FALSE,FALSE,FALSE
"πλοήγησηυπολογίζω","πλοήγηση","υπολογίζω","unrelated","word","word",0.133636178410036,-0.23077280472317,1.21163488448865,0.270929796562674,20,21,22,0,0.954545454545455,20,22,0,0.909090909090909,FALSE,FALSE,FALSE
"πλοήγησηχυύατο","πλοήγηση","χυύατο","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πλσπώμασυνήετς","πλσπώμα","συνήετς","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πλσπώμαύψος","πλσπώμα","ύψος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πλυκόςβοηθώ","πλυκός","βοηθώ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πλυκόςλίλειος","πλυκός","λίλειος","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πλχνήαρρατικός","πλχνή","αρρατικός","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πλχνήρομαντικός","πλχνή","ρομαντικός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πνευματώδηςαπισσία","πνευματώδης","απισσία","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πνευματώδηςαστείος","πνευματώδης","αστείος","related","word","word",0.521757994847487,-0.571640286058919,0.509246915091175,0.0962386209470053,28,30,30,0,1,28,30,0,0.933333333333333,FALSE,FALSE,FALSE
"πνευματώδηςστρατός","πνευματώδης","στρατός","unrelated","word","word",0.130317012010086,-0.402538723350879,0.707664158042085,0.144451341371615,24,25,28,0,0.892857142857143,27,28,0,0.964285714285714,FALSE,FALSE,FALSE
"πνίγωενδιαφίδων","πνίγω","ενδιαφίδων","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πνίγωζάλη","πνίγω","ζάλη","related","word","word",0.253271159875623,-0.256893961846658,1.1187054172454,0.200925424343349,31,31,31,0,1,29,31,0,0.935483870967742,FALSE,FALSE,FALSE
"πνίγωμάγος","πνίγω","μάγος","unrelated","word","word",0.0780674062546964,-0.49103543267132,0.627566142098583,0.120775160358304,27,27,27,0,1,25,27,0,0.925925925925926,FALSE,FALSE,FALSE
"πνίζωναυιταματήσει","πνίζω","ναυιταματήσει","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πνίζωπεριοχή","πνίζω","περιοχή","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποαιογραφίαφλάαα","ποαιογραφία","φλάαα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποαιογραφίαφόβος","ποαιογραφία","φόβος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πόεπτιμοςπόρτης","πόεπτιμος","πόρτης","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πόεπτιμοςχρήματα","πόεπτιμος","χρήματα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποιηθώςθεοτός","ποιηθώς","θεοτός","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποιηθώςρευστό","ποιηθώς","ρευστό","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποιητήςγρύγω","ποιητής","γρύγω","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποιητήςσυγγραφέας","ποιητής","συγγραφέας","related","word","word",0.605408768575621,-0.458517950942812,0.651317911145013,0.125346190442533,27,27,27,0,1,25,26,1,0.961538461538462,FALSE,FALSE,FALSE
"ποιητήςτρύπα","ποιητής","τρύπα","unrelated","word","word",0.0618917560655547,-0.592779209173831,0.605268299117175,0.108709395670172,31,31,31,0,1,31,31,0,1,FALSE,FALSE,FALSE
"ποινήανατολή","ποινή","ανατολή","unrelated","word","word",0.100055782299949,-0.620844069064382,0.313175779810471,0.0591846592876592,28,29,30,0,0.966666666666667,30,30,0,1,FALSE,FALSE,FALSE
"ποινήβονταστικός","ποινή","βονταστικός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποινήφυλάκιση","ποινή","φυλάκιση","related","word","word",0.597409300119909,-0.189232008691014,1.18107793969012,0.196846323281686,36,40,42,0,0.952380952380952,40,42,0,0.952380952380952,FALSE,FALSE,FALSE
"πόλειαςμβολογικός","πόλειας","μβολογικός","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πόλειαςχαριτωμένος","πόλειας","χαριτωμένος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πόλεμοςβρίσκω","πόλεμος","βρίσκω","unrelated","word","word",0.0671744963096533,-0.575426615068137,0.843771433589827,0.151545823171466,31,32,32,0,1,32,32,0,1,FALSE,FALSE,FALSE
"πόλεμοςεμπούσα","πόλεμος","εμπούσα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πόλεμοςμάχη","πόλεμος","μάχη","related","word","word",0.460449554188737,-0.691322212730809,0.325751912109288,0.0542919853515479,36,36,37,0,0.972972972972973,35,37,0,0.945945945945946,FALSE,FALSE,FALSE
"πολιτικήβλάκλι","πολιτική","βλάκλι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πολιτικήπολιτικός","πολιτική","πολιτικός","related","word","word",0.484845951743715,-0.419979554518037,0.807757321269074,0.147475635283006,30,32,32,0,1,32,32,0,1,FALSE,FALSE,FALSE
"πολιτικήχάμπουργκερ","πολιτική","χάμπουργκερ","unrelated","word","word",0.0846043237908213,0.646959191593789,1.0772238179585,0.219887391064256,24,26,30,0,0.866666666666667,28,30,0,0.933333333333333,FALSE,FALSE,FALSE
"πολύτιμοςατμόσφαιρα","πολύτιμος","ατμόσφαιρα","unrelated","word","word",0.0981577710460421,-0.228774312430993,0.757481371037271,0.143150523609205,28,29,30,0,0.966666666666667,28,30,0,0.933333333333333,FALSE,FALSE,FALSE
"πολύτιμοςπληροφορνμής","πολύτιμος","πληροφορνμής","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πολύτιμοςσπουδαίος","πολύτιμος","σπουδαίος","related","word","word",0.462414124257867,-0.376066469812599,0.586464042708516,0.15142436470397,15,17,18,0,0.944444444444444,16,18,0,0.888888888888889,FALSE,FALSE,FALSE
"πολώριβριητή","πολώρι","βριητή","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πολώριυπνοδωμάτιο","πολώρι","υπνοδωμάτιο","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πόνητητακρίση","πόνητητα","κρίση","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πόνητηταμπάμνις","πόνητητα","μπάμνις","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποντίκιάναχρηηση","ποντίκι","άναχρηηση","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποντίκιαρουραίος","ποντίκι","αρουραίος","related","word","word",0.613476076685755,0.0875264676858558,1.01408496570757,0.18514573698163,30,32,34,0,0.941176470588235,32,34,0,0.941176470588235,FALSE,FALSE,FALSE
"ποντίκιφωτογράφος","ποντίκι","φωτογράφος","unrelated","word","word",0.111367444228136,-0.187639971546354,0.562697677000163,0.108291218429474,27,27,27,0,1,26,27,0,0.962962962962963,FALSE,FALSE,FALSE
"ποντύνιπόιομικο ναυτικο","ποντύνι","πόιομικο ναυτικο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποντύνισκληρός","ποντύνι","σκληρός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πορνογραφίαδίατοδηση","πορνογραφία","δίατοδηση","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πορνογραφίαταινία","πορνογραφία","ταινία","related","word","word",0.395018991932545,-0.456978525515701,0.819098708719044,0.163819741743809,25,25,25,0,1,25,25,0,1,FALSE,FALSE,FALSE
"πορνογραφίαφίλος","πορνογραφία","φίλος","unrelated","word","word",0.135292717972902,-0.505709135812146,0.656949216650429,0.111044685118535,35,35,36,1,0.972222222222222,34,37,0,0.918918918918919,FALSE,FALSE,FALSE
"ποσότητακαράτερος","ποσότητα","καράτερος","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποσότηταπηγαίνω","ποσότητα","πηγαίνω","unrelated","word","word",0.122368640114139,-0.550107412386019,0.536478385315025,0.0837838476065726,41,42,42,0,1,40,42,0,0.952380952380952,FALSE,FALSE,FALSE
"ποσότηταποιότητα","ποσότητα","ποιότητα","related","word","word",0.505269741894845,-0.449343027065197,0.737163201955152,0.14743264039103,25,28,29,0,0.96551724137931,28,29,0,0.96551724137931,FALSE,FALSE,FALSE
"ποτάιρεκαεροθέσεως","ποτάιρ","εκαεροθέσεως","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποτάιρστρατός","ποτάιρ","στρατός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποτάμιδυύαυρτιδα","ποτάμι","δυύαυρτιδα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποτάμιλίμνη","ποτάμι","λίμνη","related","word","word",0.593819998080906,-0.657219354721357,1.02405946516066,0.223468095963557,21,21,21,0,1,19,21,0,0.904761904761905,FALSE,FALSE,FALSE
"ποτάμισκόνη","ποτάμι","σκόνη","unrelated","word","word",0.130148520111568,-0.33030889575751,1.17129811909022,0.195216353181703,36,37,38,0,0.973684210526316,34,38,0,0.894736842105263,FALSE,FALSE,FALSE
"ποτέπάντα","ποτέ","πάντα","related","word","word",0.315189395705012,-0.722753155669289,0.37141584614715,0.0656576658626974,32,33,33,0,1,33,33,0,1,FALSE,FALSE,FALSE
"ποτέραεμπούσα","ποτέρα","εμπούσα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποτέραπιλότος","ποτέρα","πιλότος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποτέστρατηρεκή","ποτέ","στρατηρεκή","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποτέσύλληψη","ποτέ","σύλληψη","unrelated","word","word",0.0731338507200005,-0.578119848938909,0.382014867951885,0.0926522147718827,17,18,19,0,0.947368421052632,17,19,0,0.894736842105263,FALSE,FALSE,FALSE
"ποτήριμπουκάλι","ποτήρι","μπουκάλι","related","word","word",0.718817747775411,-0.408964806128736,0.72622087930065,0.1548308116993,22,24,25,0,0.96,23,25,0,0.92,FALSE,FALSE,FALSE
"ποτήριόπστη","ποτήρι","όπστη","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποτήριχαζός","ποτήρι","χαζός","unrelated","word","word",0.141664791978121,-0.641806659196344,0.794305371588339,0.152864140035098,27,28,28,1,1,28,28,1,1,FALSE,FALSE,FALSE
"ποτόάσβλι","ποτό","άσβλι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ποτόεδώδιμος ιχθύς του βορρά","ποτό","εδώδιμος ιχθύς του βορρά","unrelated","word","word",NA,5.01549823199127,2.12704490987487,0.61402497564734,12,14,44,5,0.318181818181818,48,49,0,0.979591836734694,FALSE,FALSE,FALSE
"ποτόμπύρα","ποτό","μπύρα","related","word","word",0.600480395692417,-0.592785891517948,0.513944149281339,0.0971263147696485,28,30,31,0,0.967741935483871,28,31,0,0.903225806451613,FALSE,FALSE,FALSE
"πουκάμισοανησυχία","πουκάμισο","ανησυχία","unrelated","word","word",0.050862119438215,-0.491240107184565,0.625987928297356,0.130527506075725,23,25,25,0,1,25,25,0,1,FALSE,FALSE,FALSE
"πουκάμισοαντιστέκιααι","πουκάμισο","αντιστέκιααι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πουκάμισοσακάκι","πουκάμισο","σακάκι","related","word","word",0.736927429694254,-0.379984364378045,0.608054672907724,0.111015086849329,30,30,30,1,1,30,30,1,1,FALSE,FALSE,FALSE
"πουκύτισοάμδα","πουκύτισο","άμδα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πουκύτισοδόντι","πουκύτισο","δόντι","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πουλτικήστράυνς","πουλτική","στράυνς","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πουλτικήσύλληψη","πουλτική","σύλληψη","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πουλτισμόςμετριόφρων","πουλτισμός","μετριόφρων","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πουλτισμόςρίθεση","πουλτισμός","ρίθεση","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πουστικόςκρίλω","πουστικός","κρίλω","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πουστικόςπαρελθόν","πουστικός","παρελθόν","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πράγματιαντιδραστήρας","πράγματι","αντιδραστήρας","unrelated","word","word",0.147719001681752,0.688482531762347,1.43012990717969,0.328094302185867,19,22,27,0,0.814814814814815,24,27,0,0.888888888888889,FALSE,FALSE,FALSE
"πράγματιθρησλοία","πράγματι","θρησλοία","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πραγματικότηταανιψιός","πραγματικότητα","ανιψιός","unrelated","word","word",0.0079471528907199,-0.0904021362466426,0.521447408801312,0.113789153417647,21,24,27,0,0.888888888888889,25,27,0,0.925925925925926,FALSE,FALSE,FALSE
"πραγματικότηταδιέγσθηση","πραγματικότητα","διέγσθηση","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πραγματικότηταφαντασία","πραγματικότητα","φαντασία","related","word","word",0.511413725298332,-0.40614843446612,0.54901088623824,0.114476683254922,23,24,24,0,1,23,24,0,0.958333333333333,FALSE,FALSE,FALSE
"πράγματιπραγματικά","πράγματι","πραγματικά","related","word","word",0.692868469483957,-0.255062395485353,0.578732756296764,0.160511586739891,13,13,13,0,1,13,13,0,1,FALSE,FALSE,FALSE
"πράιανηςγνάσιζα","πράιανης","γνάσιζα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πράιανηςκαπετάνιος","πράιανης","καπετάνιος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πρακτικήάσκηση","πρακτική","άσκηση","related","word","word",0.416326737599753,-0.620465175040751,0.567542614419371,0.0987964879730925,33,34,34,0,1,34,34,0,1,FALSE,FALSE,FALSE
"πρακτικήεπαθερί","πρακτική","επαθερί","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πρακτικήμώλωπας","πρακτική","μώλωπας","unrelated","word","word",0.137487600261523,0.690638650496064,1.19334925229852,0.318936003204566,14,15,26,1,0.576923076923077,25,26,1,0.961538461538462,FALSE,FALSE,FALSE
"πράκτοραςμηγόμα","πράκτορας","μηγόμα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πράκτοραςντεντεκτίβ","πράκτορας","ντεντεκτίβ","related","word","word",NA,0.906877414355429,2.28697869259585,0.660193881900577,12,12,21,0,0.571428571428571,20,21,0,0.952380952380952,FALSE,FALSE,FALSE
"πράκτοραςτρώω","πράκτορας","τρώω","unrelated","word","word",0.0600299514043199,-0.559800431687527,0.519884009129566,0.100051724206112,27,29,29,0,1,27,29,0,0.931034482758621,FALSE,FALSE,FALSE
"πραρόαποθηκεύσετε","πραρό","αποθηκεύσετε","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πραρόμπέλμαν","πραρό","μπέλμαν","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πράσινοςαξιοπρέπεια","πράσινος","αξιοπρέπεια","unrelated","word","word",0.060435414784748,0.0170253918051719,1.04077441756358,0.227115597612319,21,21,22,0,0.954545454545455,18,22,0,0.818181818181818,FALSE,FALSE,FALSE
"πράσινοςμούπλ","πράσινος","μούπλ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πράσινοςπορτοκαλί","πράσινος","πορτοκαλί","related","word","word",0.493553137616912,-0.574353587213682,0.502218990133918,0.0984932473380658,26,26,27,1,0.962962962962963,23,27,1,0.851851851851852,FALSE,FALSE,FALSE
"πρεσβείααρμονία","πρεσβεία","αρμονία","unrelated","word","word",0.0397227146604961,-0.52661106112632,0.404280042655544,0.0693334553167789,34,34,34,0,1,32,34,0,0.941176470588235,FALSE,FALSE,FALSE
"πρεσβείακρούη","πρεσβεία","κρούη","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πρεσβείαυπουργείο","πρεσβεία","υπουργείο","related","word","word",0.408113389310346,-0.474998797104039,0.380217241716705,0.079280775370956,23,23,23,0,1,21,23,0,0.91304347826087,FALSE,FALSE,FALSE
"πρεσβεριήςγρήγορα","πρεσβεριής","γρήγορα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πρεσβεριήςγυύαολα","πρεσβεριής","γυύαολα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πρεσβευτήςγράφω","πρεσβευτής","γράφω","unrelated","word","word",0.148318395362851,-0.401140169126621,1.2874459753228,0.239072715772253,29,31,31,2,1,30,31,2,0.967741935483871,FALSE,FALSE,FALSE
"πρεσβευτήςδιατπιούν","πρεσβευτής","διατπιούν","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πρεσβευτήςυπουργός","πρεσβευτής","υπουργός","related","word","word",0.511553223757873,-0.378319598901259,0.656032058163527,0.112508569783173,34,36,36,0,1,30,36,0,0.833333333333333,FALSE,FALSE,FALSE
"πρεσινίαμπέικον","πρεσινία","μπέικον","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πρεσινίασυρέτι","πρεσινία","συρέτι","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πριγκίντσσαπανεμοάλη","πριγκίντσσα","πανεμοάλη","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πριγκίντσσασκοινί","πριγκίντσσα","σκοινί","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πριγκίπισσαμαζεύω","πριγκίπισσα","μαζεύω","unrelated","word","word",0.120078396362384,-0.285282180618557,0.61739504810405,0.110887424084563,31,31,32,0,0.96875,30,32,0,0.9375,FALSE,FALSE,FALSE
"πριγκίπισσαπρίγκιπας","πριγκίπισσα","πρίγκιπας","related","word","word",0.629295828805211,-0.587609034316256,0.606944348108474,0.121388869621695,25,26,26,1,1,26,26,1,1,FALSE,FALSE,FALSE
"πριγκίπισσασυναμπθηματική","πριγκίπισσα","συναμπθηματική","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πρίπααπόδειγμ","πρίπα","απόδειγμ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πρίπακήρυγμα","πρίπα","κήρυγμα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"πρμέινοςόραμα","πρμέινος","όραμα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
