"word_combo","fr_cue","fr_target","type","cue_type","target_type","fr_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"peuinformations","peu","informations","unrelated","word","word",0.13221288079826,-0.363867739734441,0.528610958893437,0.115352368205351,21,23,23,0,1,23,23,0,1,FALSE,FALSE,FALSE
"peupetit","peu","petit","related","word","word",0.386022133639563,-0.603503092062338,0.817226116645142,0.174233193493258,22,23,23,0,1,22,22,1,1,FALSE,FALSE,FALSE
"peut-êtreimpuissant","peut-être","impuissant","unrelated","word","word",NA,-0.351287646079701,0.653218291345553,0.0984763626631935,44,48,49,0,0.979591836734694,48,49,0,0.979591836734694,FALSE,FALSE,FALSE
"peut-êtreprobablement","peut-être","probablement","related","word","word",NA,-0.144996347671828,1.25754194580836,0.237653089417228,28,28,28,0,1,27,28,0,0.964285714285714,FALSE,FALSE,FALSE
"peut-êtreviarme","peut-être","viarme","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pharfonboumé","pharfon","boumé","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pharfonmathématiques","pharfon","mathématiques","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"phasemasode","phase","masode","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"phasepériode","phase","période","related","word","word",0.524558949573449,-0.535172573417204,0.515689965421872,0.0744334350886767,48,49,50,0,0.98,49,50,0,0.98,TRUE,TRUE,FALSE
"phasepetit","phase","petit","unrelated","word","word",0.111020606101776,-0.6647955398666,1.1567668703875,0.182900901612464,40,43,43,0,1,40,43,0,0.930232558139535,FALSE,FALSE,FALSE
"phénomèneévénement","phénomène","événement","related","word","word",0.502601833373836,-0.468417098956128,0.536526534118305,0.0774409347251451,48,50,50,0,1,49,50,0,0.98,TRUE,TRUE,FALSE
"phénomènemarphine","phénomène","marphine","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"phénomènemourir","phénomène","mourir","unrelated","word","word",0.119287637608797,-0.564585188805629,0.651916654265798,0.0982801334901589,44,45,46,2,0.978260869565217,44,47,1,0.936170212765957,FALSE,FALSE,FALSE
"philosophiemarié","philosophie","marié","unrelated","word","word",0.143638930423982,-0.493781848972158,0.53878906957501,0.123606689797988,19,19,19,1,1,20,20,0,1,FALSE,FALSE,FALSE
"philosophiepline","philosophie","pline","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"philosophiereligion","philosophie","religion","related","word","word",0.625997391124726,-0.484243423204504,0.763227047068083,0.129008917230694,35,35,36,0,0.972222222222222,36,36,0,1,FALSE,FALSE,FALSE
"phygneurmanifestagramme","phygneur","manifestagramme","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"phygneursorcier","phygneur","sorcier","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"physiquedére","physique","dére","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"physiquemarcher","physique","marcher","unrelated","word","word",0.0894718273315953,-0.614785939895539,0.417864425166753,0.0644778806332138,42,45,47,1,0.957446808510638,46,47,1,0.978723404255319,FALSE,FALSE,FALSE
"physiquemathématiques","physique","mathématiques","related","word","word",0.571661653083078,-0.219278813716635,0.78397097104728,0.2363761415904,11,12,13,0,0.923076923076923,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"pianocartel","piano","cartel","unrelated","word","word",0.110030850677587,0.70992618358617,1.26447572988635,0.207878529465518,37,37,42,1,0.880952380952381,41,42,1,0.976190476190476,FALSE,FALSE,FALSE
"pianoguitare","piano","guitare","related","word","word",0.657483921888355,-0.503735827122499,1.01258154350693,0.179000818979522,32,33,33,1,1,33,33,1,1,FALSE,FALSE,FALSE
"pianovontilaporte","piano","vontilaporte","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"piclesif","picle","sif","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"piclevanille","picle","vanille","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pictoracplanter","pictor","acplanter","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pictorréputation","pictor","réputation","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pidèlefroid","pidèle","froid","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pidèletrèms","pidèle","trèms","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pièceamitié","pièce","amitié","unrelated","word","word",0.0737784127308021,-0.605264089508792,0.567743678308243,0.0973672375534673,34,34,34,1,1,30,32,3,0.9375,FALSE,FALSE,FALSE
"piècechambre","pièce","chambre","related","word","word",0.456683552765133,-0.618726825005315,0.537950288964903,0.0793164429190774,46,47,47,0,1,45,47,0,0.957446808510638,FALSE,FALSE,FALSE
"piècedarageants","pièce","darageants","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"piègeappât","piège","appât","related","word","word",0.470753637321132,0.281459947573931,1.19289782458568,0.229573293380087,27,27,35,1,0.771428571428571,34,35,1,0.971428571428571,FALSE,FALSE,FALSE
"piègegens","piège","gens","unrelated","word","word",0.0666121833254793,-0.897012171759508,0.455350093063269,0.0758916821772115,36,38,38,1,1,37,38,1,0.973684210526316,FALSE,FALSE,FALSE
"piègerécière","piège","récière","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"piewenunénouille","piewe","nunénouille","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pieweproblème","piewe","problème","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pique-niquecamping","pique-nique","camping","related","word","word",NA,-0.456485393457386,0.998118041864267,0.168712741960576,35,36,36,0,1,35,35,1,1,FALSE,FALSE,FALSE
"pique-niqueindiviment","pique-nique","indiviment","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pique-niquesensation","pique-nique","sensation","unrelated","word","word",NA,-0.501197473640412,0.566467224812914,0.0809238892589877,49,50,50,0,1,50,50,0,1,TRUE,TRUE,FALSE
"piratemarin","pirate","marin","related","word","word",0.537533182356607,-0.450788547782221,0.872487139268472,0.131532385243822,44,45,45,1,1,45,45,1,1,FALSE,FALSE,FALSE
"pirateocwen","pirate","ocwen","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pirateprotocole","pirate","protocole","unrelated","word","word",0.132941083731173,0.0729135749802563,0.792459859400093,0.144682713636934,30,31,34,0,0.911764705882353,32,34,0,0.941176470588235,FALSE,FALSE,FALSE
"pirpioncilude","pirpion","cilude","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pirpionréduire","pirpion","réduire","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pistoletarme","pistolet","arme","related","word","word",0.675448538802601,-0.462533445042899,0.630413758722681,0.117064896117475,29,31,32,0,0.96875,30,32,0,0.9375,FALSE,FALSE,FALSE
"pistoletchebin","pistolet","chebin","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pistoletglobal","pistolet","global","unrelated","word","word",0.118955811382811,-0.230671491059133,0.905559092948405,0.184846475805096,24,24,24,1,1,24,24,1,1,FALSE,FALSE,FALSE
"pituamentbacon","pituament","bacon","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pituamentbatae","pituament","batae","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pixicynique","pixi","cynique","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pixiprosée","pixi","prosée","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"placelieu","place","lieu","related","word","word",0.221167328884536,-0.414327672671049,1.52052875165793,0.287352924157885,28,29,29,1,1,29,29,1,1,FALSE,FALSE,FALSE
"placesaurent","place","saurent","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"placetraitement","place","traitement","unrelated","word","word",0.1256042712917,-0.383784853523975,0.573522850008924,0.0930376917794129,38,41,42,0,0.976190476190476,41,42,0,0.976190476190476,FALSE,FALSE,FALSE
"plagecôte","plage","côte","related","word","word",0.45366630444408,-0.370530319642586,0.711977657293234,0.125861057381339,32,33,34,1,0.970588235294118,31,34,1,0.911764705882353,FALSE,FALSE,FALSE
"plagejeutif","plage","jeutif","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plagemécanique","plage","mécanique","unrelated","word","word",0.0622518642860937,-0.434749373839323,0.689082156505389,0.116476143285606,35,37,38,0,0.973684210526316,37,38,0,0.973684210526316,FALSE,FALSE,FALSE
"plaieblessure","plaie","blessure","related","word","word",0.768137675187411,-0.674042806507155,0.395802336178749,0.0825304922107332,23,26,26,0,1,24,26,0,0.923076923076923,FALSE,FALSE,FALSE
"plaielutêtre","plaie","lutêtre","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plaiepoussiéreux","plaie","poussiéreux","unrelated","word","word",0.143044084283686,0.329565220954077,1.18002725088074,0.175908076551436,45,47,50,2,0.94,47,50,2,0.94,FALSE,TRUE,FALSE
"plainteaccusation","plainte","accusation","related","word","word",0.500975449318708,-0.283958372218355,0.732769185290193,0.104681312184313,49,49,49,0,1,47,49,0,0.959183673469388,FALSE,FALSE,FALSE
"plaintephotié","plainte","photié","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plainteville","plainte","ville","unrelated","word","word",0.137970998995332,-0.691916706244499,0.38751051777585,0.0685028287251035,32,33,34,1,0.970588235294118,33,34,1,0.970588235294118,FALSE,FALSE,FALSE
"plaisircougir","plaisir","cougir","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plaisirjoie","plaisir","joie","related","word","word",0.50162598776942,-0.690460600042727,0.43701941725482,0.0797884642994091,30,31,31,0,1,31,31,0,1,FALSE,FALSE,FALSE
"plaisirlocal","plaisir","local","unrelated","word","word",0.0614912376338805,-0.54532476256775,0.682505613663656,0.148934935087904,21,22,22,2,1,22,22,2,1,FALSE,FALSE,FALSE
"plancerêté","plance","rêté","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plancetornade","plance","tornade","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"planèteorbite","planète","orbite","related","word","word",0.488756019916564,-0.0125666637588758,0.815034323931226,0.141879264633385,33,33,40,0,0.825,39,39,1,1,FALSE,FALSE,FALSE
"planèteparler","planète","parler","unrelated","word","word",0.0508644862963318,-0.591955490836832,0.677860838381899,0.101049527593795,45,48,50,2,0.96,48,50,2,0.96,FALSE,TRUE,FALSE
"planèteratifitesse","planète","ratifitesse","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"planifieramical","planifier","amical","unrelated","word","word",0.0889479476606972,-0.37469186959747,0.814264477726303,0.141745251610585,33,34,34,1,1,33,34,1,0.970588235294118,FALSE,FALSE,FALSE
"planifierpronistes","planifier","pronistes","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"planifierstratégie","planifier","stratégie","related","word","word",0.352948700366251,-0.435726344025391,0.458893637536617,0.0775671820463835,35,35,35,1,1,35,35,1,1,FALSE,FALSE,FALSE
"planteaccord","plante","accord","unrelated","word","word",0.0603450097506034,-0.757414965361663,0.488807113180821,0.0698295875972601,49,50,50,2,1,50,50,2,1,TRUE,TRUE,FALSE
"plantefleur","plante","fleur","related","word","word",0.486130534704775,-0.579803476672178,0.483958339475075,0.0684420447309213,50,50,50,1,1,45,49,2,0.918367346938776,TRUE,TRUE,TRUE
"planteinperroscope","plante","inperroscope","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"planterabdominal","planter","abdominal","unrelated","word","word",0.0638045516509626,0.283238796646148,0.759213017515581,0.184136203738862,17,17,17,0,1,16,17,0,0.941176470588235,FALSE,FALSE,FALSE
"planteranapide","planter","anapide","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plantermarteau","planter","marteau","related","word","word",0.239974435249703,-0.629813047239634,0.483257934962221,0.0816854999729275,35,36,36,1,1,35,36,1,0.972222222222222,FALSE,FALSE,FALSE
"plate-formeirresponsable","plate-forme","irresponsable","unrelated","word","word",NA,0.205934254507512,1.23317173379332,0.174396819066565,50,50,50,0,1,47,50,0,0.94,FALSE,TRUE,TRUE
"plate-formeréort","plate-forme","réort","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plate-formestation","plate-forme","station","related","word","word",NA,-0.36414357949064,0.794695073151966,0.15585252635992,26,28,29,0,0.96551724137931,26,29,0,0.896551724137931,FALSE,FALSE,FALSE
"playboymagazine","playboy","magazine","related","word","word",0.564811405837758,-0.0754035772904304,0.843254094161374,0.165375733886379,26,26,27,0,0.962962962962963,25,27,0,0.925925925925926,FALSE,FALSE,FALSE
"playboyperber","playboy","perber","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"playboyzone","playboy","zone","unrelated","word","word",0.0551792404166566,-0.500108873392761,0.784924612950027,0.113294109145065,48,50,50,0,1,47,50,0,0.94,FALSE,TRUE,FALSE
"plèvedéloyal","plève","déloyal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plèvegondre","plève","gondre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pliaflégarçon","pliaflé","garçon","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pliafléstoquité","pliaflé","stoquité","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plicexapadesamical","plicexapades","amical","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plicexapadesmonium","plicexapades","monium","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plofurearmure","plofure","armure","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plofurefreiteur","plofure","freiteur","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pluieentermine","pluie","entermine","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pluiefédération","pluie","fédération","unrelated","word","word",0.11964557006014,-0.0301020533287488,0.876685611056834,0.186910000295973,22,22,22,0,1,22,22,0,1,FALSE,FALSE,FALSE
"pluieneiger","pluie","neiger","related","word","word",0.479595551883966,0.0364984134251215,1.35343812044657,0.243084662397357,31,34,37,0,0.918918918918919,35,37,0,0.945945945945946,FALSE,FALSE,FALSE
"plusaiut","plus","aiut","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plusarme","plus","arme","unrelated","word","word",0.128194675698048,-0.416543581369025,0.715227105842479,0.119204517640413,36,37,37,2,1,31,37,2,0.837837837837838,FALSE,FALSE,FALSE
"plusmoins","plus","moins","related","word","word",0.589423307789565,-0.843345719479722,0.485642855446439,0.0723953625043561,45,45,45,0,1,44,45,0,0.977777777777778,FALSE,FALSE,FALSE
"pocheextraterrestre","poche","extraterrestre","unrelated","word","word",0.0570766218981654,0.172259943910292,0.911654512088339,0.163737983987698,31,31,33,0,0.93939393939394,30,33,0,0.909090909090909,FALSE,FALSE,FALSE
"pochegaluait","poche","galuait","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pocheportefeuille","poche","portefeuille","related","word","word",0.494320209652254,-0.353748139058552,0.535615537598233,0.105042849153726,26,26,26,0,1,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"pocicenteconnu","pocicente","connu","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pocicenteinspirapeute","pocicente","inspirapeute","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pocoégarage","pocoé","garage","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pocoéhos","pocoé","hos","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poèteécrivain","poète","écrivain","related","word","word",0.574009634854168,-0.354159917438397,1.54949906211734,0.261913145009264,35,35,35,0,1,35,35,0,1,FALSE,FALSE,FALSE
"poèteépidésert","poète","épidésert","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poètetrou","poète","trou","unrelated","word","word",0.149454889362264,-0.354757086437588,0.572486736742436,0.110175123855245,27,29,30,3,0.966666666666667,30,30,3,1,FALSE,FALSE,FALSE
"poexsabotage","poex","sabotage","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poextremgie","poex","tremgie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poideélectricité","poide","électricité","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poidevoqué","poide","voqué","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poidshélicoptère","poids","hélicoptère","unrelated","word","word",0.0743351049205796,-0.200379837705663,0.40103268784348,0.0945243110171976,18,19,20,0,0.95,18,19,1,0.947368421052632,FALSE,FALSE,FALSE
"poidsprocarne","poids","procarne","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poidstaille","poids","taille","related","word","word",0.422103337584756,-0.719724358895989,0.60609116967099,0.0884074833110079,47,50,50,0,1,50,50,0,1,TRUE,TRUE,FALSE
"poikebijou","poike","bijou","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poiketélétance","poike","télétance","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poinecriminel","poine","criminel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poinedelion","poine","delion","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pointerchif","pointer","chif","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pointerindiquer","pointer","indiquer","related","word","word",0.291359440121023,-0.311906668239391,0.607854417785313,0.0949309111061407,41,42,42,0,1,40,41,1,0.975609756097561,FALSE,FALSE,FALSE
"pointermeurtrier","pointer","meurtrier","unrelated","word","word",0.148019516597614,-0.0224267932466364,1.0250412289587,0.158167295477588,42,42,42,1,1,39,42,1,0.928571428571429,FALSE,FALSE,FALSE
"poisondéclarer","poison","déclarer","unrelated","word","word",0.112615165518996,-0.232679040447805,0.641679621116979,0.0916685173024255,49,50,50,0,1,49,50,0,0.98,FALSE,TRUE,FALSE
"poisonpécière","poison","pécière","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poisontuer","poison","tuer","related","word","word",0.272797424488332,-0.571867823706601,0.645071033243183,0.0931079836723455,48,49,50,0,0.98,46,50,0,0.92,FALSE,TRUE,FALSE
"poisserpeur","poisser","peur","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poissersunt","poisser","sunt","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poistercafé","poister","café","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poistercobaan","poister","cobaan","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poliamical","poli","amical","related","word","word",0.510502529230425,-0.614680004230756,0.385661376025344,0.0935366228866791,17,18,20,0,0.9,19,20,0,0.95,FALSE,FALSE,FALSE
"polibimme","poli","bimme","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"poliéchapper","poli","échapper","unrelated","word","word",0.0239479722874943,-0.317792071633237,0.680547101720339,0.0926107302858217,54,54,55,3,0.981818181818182,49,55,3,0.890909090909091,FALSE,TRUE,TRUE
"politiquehamburger","politique","hamburger","unrelated","word","word",0.0921438244752719,-0.403166554393265,0.551280657761686,0.0860955741790677,41,42,44,3,0.954545454545455,43,44,3,0.977272727272727,FALSE,FALSE,FALSE
"politiqueocpître","politique","ocpître","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"politiquepoliticien","politique","politicien","related","word","word",0.521768846129309,-0.375581096787202,0.791075652493528,0.114181935229124,48,50,50,0,1,50,50,0,1,FALSE,TRUE,FALSE
"pomalcomprendre","pomal","comprendre","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pomalépidésert","pomal","épidésert","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pombiennedrépation","pombienne","drépation","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pombienneseringue","pombienne","seringue","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pommansantgranddiée","pommansant","granddiée","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pommansantorganiser","pommansant","organiser","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pommedévêtu","pomme","dévêtu","unrelated","word","word",0.114319378272949,0.474547379469497,0.821420828884359,0.152534018605355,29,30,33,2,0.909090909090909,31,33,2,0.93939393939394,FALSE,FALSE,FALSE
"pommefruit","pomme","fruit","related","word","word",0.48968756117108,-0.675236624535359,1.05146378652432,0.191970144759721,30,30,31,1,0.967741935483871,29,31,1,0.935483870967742,FALSE,FALSE,FALSE
"pommerigosion","pomme","rigosion","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pompeassister","pompe","assister","unrelated","word","word",0.115647871399565,-0.275827980359966,1.07173472322107,0.176192103157531,37,37,37,3,1,37,37,3,1,FALSE,FALSE,FALSE
"pompeordinculpe","pompe","ordinculpe","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pompetuyau","pompe","tuyau","related","word","word",0.3868530024143,-0.121995549661916,1.23176426586664,0.224888357981316,30,31,31,0,1,31,31,0,1,FALSE,FALSE,FALSE
"pontdesquestion","pont","desquestion","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pontnaissance","pont","naissance","unrelated","word","word",0.0341277521115147,-0.508895355888002,0.554694168500391,0.0911911595656515,37,37,37,0,1,37,37,0,1,FALSE,FALSE,FALSE
"ponttunnel","pont","tunnel","related","word","word",0.505695935792685,-0.479752695410637,0.763139864632014,0.109019980661716,49,50,50,1,1,46,50,1,0.92,FALSE,TRUE,FALSE
"pooksaccident","pooks","accident","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pookscanchestre","pooks","canchestre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"popèrearrosesse","popère","arrosesse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"popèreweb","popère","web","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"populairecélèbre","populaire","célèbre","related","word","word",0.549636711774168,-0.71983506528335,0.530484343635625,0.0860559241121909,38,40,40,0,1,40,40,0,1,FALSE,FALSE,FALSE
"populaireinformateur","populaire","informateur","unrelated","word","word",0.142886509302759,-0.0155625623911064,1.33638379587469,0.211300831155277,40,40,40,0,1,40,40,0,1,FALSE,FALSE,FALSE
"populairespaégrati","populaire","spaégrati","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"populationbraquage","population","braquage","unrelated","word","word",0.111568619162874,-0.050429919092834,0.799847512334577,0.109867505367233,53,55,57,2,0.964912280701754,56,57,2,0.982456140350877,FALSE,TRUE,TRUE
"populationconnarion","population","connarion","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"populationgens","population","gens","related","word","word",0.300346722596967,-0.528900450918684,0.866369393729214,0.169909017100185,26,27,27,1,1,26,27,1,0.962962962962963,FALSE,FALSE,FALSE
