"word_combo","ro_cue","ro_target","type","cue_type","target_type","ro_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"redreptascris","redrepta","scris","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"redreptavăţia","redrepta","văţia","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reflecterarmă","reflecter","armă","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reflectersăpsplină","reflecter","săpsplină","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reflecţiedrăpo","reflecţie","drăpo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reflecţieoglindă","reflecţie","oglindă","related","word","word",0.516449291994493,-0.689474963978135,0.379737854505646,0.0775136649631725,24,24,24,0,1,23,24,0,0.958333333333333,FALSE,FALSE,FALSE
"reflecţieuman","reflecţie","uman","unrelated","word","word",0.144270290323057,-0.689456799852576,0.337922581436944,0.0521425863435583,42,44,44,2,1,44,44,2,1,FALSE,FALSE,FALSE
"reflelistdisputa","reflelist","disputa","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reflelistitaganţă","reflelist","itaganţă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"refudaticolonel","refudati","colonel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"refudatiodihnica","refudati","odihnica","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"refugiatfugar","refugiat","fugar","related","word","word",0.343886809419668,-0.328573732836449,0.959736633263807,0.167068703453377,33,36,36,1,1,35,36,1,0.972222222222222,FALSE,FALSE,FALSE
"refugiatprintruvandie chirordufalu","refugiat","printruvandie chirordufalu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"refugiatsus","refugiat","sus","unrelated","word","word",0.0830864036437218,-0.780280529875798,0.390037289588006,0.0712107405918419,30,30,31,2,0.967741935483871,30,31,2,0.967741935483871,FALSE,FALSE,FALSE
"refugicienicrimă","refugicieni","crimă","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"refugicieniînfiorărienţă","refugicieni","înfiorărienţă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"refugiuadăpost","refugiu","adăpost","related","word","word",0.62958739112984,-0.598799935339216,0.476031121945165,0.119007780486291,16,19,19,0,1,17,18,1,0.944444444444444,FALSE,FALSE,FALSE
"refugiucredinzati","refugiu","credinzati","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"refugiuteleviziune","refugiu","televiziune","unrelated","word","word",0.119592457239407,-0.349744754129441,0.44395720033916,0.104641715638805,18,18,18,0,1,18,18,0,1,FALSE,FALSE,FALSE
"refuzaaccepta","refuza","accepta","related","word","word",0.640340547894086,-0.80106046959799,0.303363914000926,0.0492121252490206,38,39,40,0,0.975,40,40,0,1,FALSE,FALSE,FALSE
"refuzacunoștrabu","refuza","cunoștrabu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"refuzaînalt","refuza","înalt","unrelated","word","word",0.0850348292830115,-0.514356275782532,0.852106679497912,0.122991005196599,48,50,50,0,1,50,50,0,1,FALSE,TRUE,FALSE
"regalîmpărăție","regal","împărăție","related","word","word",0.318361853486221,-0.070267081548498,0.838659472289597,0.126432672566457,44,46,48,2,0.958333333333333,46,48,2,0.958333333333333,FALSE,FALSE,FALSE
"regalpreț","regal","preț","unrelated","word","word",0.118118310313516,-0.792487545590699,0.386911357375563,0.0683969111295882,32,32,32,0,1,29,32,0,0.90625,FALSE,FALSE,FALSE
"regalspecbaru","regal","specbaru","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regilroydimineaţă","regilroy","dimineaţă","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regilroytreabare","regilroy","treabare","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regimentbatalion","regiment","batalion","related","word","word",0.709403891253742,-0.417925742086866,0.679206766690246,0.214784038493976,10,11,11,0,1,8,11,0,0.727272727272727,FALSE,FALSE,FALSE
"regimentcocro","regiment","cocro","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regimentsta jos","regiment","sta jos","unrelated","word","word",NA,0.42020655358914,1.8108280949382,0.68442868661362,7,7,7,0,1,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"reginăitine","regină","itine","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reginărege","regină","rege","related","word","word",0.655612550635943,-0.838757646528429,0.262666063237447,0.0637058778231271,17,20,20,0,1,20,20,0,1,FALSE,FALSE,FALSE
"reginăsuc acidulat","regină","suc acidulat","unrelated","word","word",NA,1.99465617638527,1.29455371446024,0.334252331791698,15,16,19,0,0.842105263157895,19,19,0,1,FALSE,FALSE,FALSE
"regionallocal","regional","local","related","word","word",0.439112102475983,-0.714459249611651,0.44526447123589,0.0826835365643748,29,30,31,0,0.967741935483871,29,31,0,0.935483870967742,FALSE,FALSE,FALSE
"regionaltort","regional","tort","unrelated","word","word",0.0976167388970535,-0.293230783806236,0.861107399025915,0.187909039882038,21,22,22,1,1,22,22,1,1,FALSE,FALSE,FALSE
"regionaltreabare","regional","treabare","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regitimiinfeldţie","regitimi","infeldţie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regitimișampanie","regitimi","șampanie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regulăcontesă","regulă","contesă","unrelated","word","word",0.114149491449257,0.578324007928235,1.23090778559957,0.282389612960313,19,21,26,1,0.807692307692308,26,27,0,0.962962962962963,FALSE,FALSE,FALSE
"regulăînobraznire","regulă","înobraznire","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"regulăprotocol","regulă","protocol","related","word","word",0.21512456534755,-0.212430545401245,0.34448561071935,0.06889712214387,25,26,27,0,0.962962962962963,25,27,0,0.925925925925926,FALSE,FALSE,FALSE
"relamentacolo","relament","acolo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"relamentam de știtrict","relament","am de știtrict","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"relamentfantezie","relament","fantezie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"relamentsuficanţi","relament","suficanţi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"relaţieams","relaţie","ams","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"relaţiepetrol","relaţie","petrol","unrelated","word","word",0.077086539006109,-0.319341401159525,0.863961532504613,0.124702105840255,48,52,53,0,0.981132075471698,53,53,0,1,FALSE,TRUE,FALSE
"relaţieprietenie","relaţie","prietenie","related","word","word",0.517115866809683,-0.428850101156945,0.581845203029897,0.121323111581699,23,24,24,0,1,24,24,0,1,FALSE,FALSE,FALSE
"remorcădubă","remorcă","dubă","related","word","word",0.530315835739475,-0.386985075232861,0.754825241808105,0.135570615532378,31,31,34,0,0.911764705882353,29,34,0,0.852941176470588,FALSE,FALSE,FALSE
"remorcăîncercare","remorcă","încercare","unrelated","word","word",0.113892621630496,-0.322211293351773,0.697742954373973,0.12956761387313,29,30,30,1,1,27,30,1,0.9,FALSE,FALSE,FALSE
"remorcămațiespecialist","remorcămație","specialist","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"remorcămațietorgeri","remorcămație","torgeri","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"remorcăstanţiamăgire","remorcă","stanţiamăgire","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"renoaîn general","renoa","în general","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"renoapaneți","renoa","paneți","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reparaormalrâs","reparaormal","râs","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reparaormalreu","reparaormal","reu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reparațiiclient","reparații","client","unrelated","word","word",0.133111086649376,-0.726438784178875,0.314494101416748,0.0721498950744861,19,21,21,0,1,21,21,0,1,FALSE,FALSE,FALSE
"reparațiiconţiate","reparații","conţiate","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reparațiiîntreținere","reparații","întreținere","related","word","word",0.629856713372707,-0.182723822516589,0.609706135961267,0.113219587105951,29,29,29,0,1,28,29,0,0.96551724137931,FALSE,FALSE,FALSE
"reportercolefedo","reporter","colefedo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reporterînot","reporter","înot","unrelated","word","word",0.135956574439456,-0.556561962907061,0.877648642657307,0.157630349537855,31,31,31,2,1,31,31,2,1,FALSE,FALSE,FALSE
"reporterjurnalist","reporter","jurnalist","related","word","word",0.797551174346736,-0.582419976375694,0.367527386301256,0.0588514818412293,39,39,39,0,1,36,39,0,0.923076923076923,FALSE,FALSE,FALSE
"resantilăabsurd","resantilă","absurd","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resantilăstândiro","resantilă","stândiro","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resjăgrogen","resjă","grogen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resjăproces","resjă","proces","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"respectîncredere","respect","încredere","related","word","word",0.384237342059041,-0.535399453234404,0.602621582225147,0.097758129472632,38,38,38,2,1,39,39,1,1,FALSE,FALSE,FALSE
"respectmeții","respect","meții","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"respectșapcă","respect","șapcă","unrelated","word","word",0.0799217848049522,-0.108306367516547,0.884960219285483,0.151769425514865,34,36,38,3,0.947368421052632,38,38,3,1,FALSE,FALSE,FALSE
"resplulnas","resplul","nas","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resplulstun","resplul","stun","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"responsabilitatedatorie","responsabilitate","datorie","related","word","word",0.460098973081935,-0.470176873553214,0.368108737228293,0.0784810464738312,22,22,22,2,1,20,22,2,0.909090909090909,FALSE,FALSE,FALSE
"responsabilitatefactplacut","responsabilitatefact","placut","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"responsabilitatefactvalitati","responsabilitatefact","valitati","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"responsabilitatehomar","responsabilitate","homar","unrelated","word","word",0.112188618727262,0.51052492363771,1.32105505112934,0.275459019923372,23,26,31,0,0.838709677419355,31,31,0,1,FALSE,FALSE,FALSE
"responsabilitatereolande","responsabilitate","reolande","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resranţăechipa","resranţă","echipa","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resranţăservedaio","resranţă","servedaio","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resuanautoin","resuan","autoin","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resuannaviga","resuan","naviga","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"retamânalardingră","retamânal","ardingră","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"retamânalprototip","retamânal","prototip","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"reţeacal","reţea","cal","unrelated","word","word",0.0942596784588191,-0.483266467052276,0.409044810746316,0.105614915991537,15,20,20,1,1,19,20,1,0.95,FALSE,FALSE,FALSE
"reţeasistem","reţea","sistem","related","word","word",0.420840167862568,-0.625539864072477,0.563573929755998,0.080510561393714,49,51,51,0,1,50,51,0,0.980392156862745,TRUE,TRUE,FALSE
"reţeatosu","reţea","tosu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"retreazamonitor","retreaza","monitor","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"retreazaschimcriere","retreaza","schimcriere","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"revelakeshoîntâmmont","revelakesho","întâmmont","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"revelakeshojefui","revelakesho","jefui","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"revelațiefutro","revelație","futro","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"revelațieleu","revelație","leu","unrelated","word","word",0.0305714059588206,-0.558911861876555,0.635689207383611,0.0969416953018674,43,44,46,0,0.956521739130435,45,46,0,0.978260869565217,FALSE,FALSE,FALSE
"revelațieviziune","revelație","viziune","related","word","word",0.362159302421508,-0.484063976358642,0.365381509296894,0.0761873113183315,23,26,26,0,1,26,26,0,1,FALSE,FALSE,FALSE
"rezernentsistem","rezernent","sistem","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rezernentspriun","rezernent","spriun","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rezervorîncarcerare","rezervor","încarcerare","unrelated","word","word",0.107396523861326,0.388109180456717,1.23790120557338,0.212298305302041,34,35,36,2,0.972222222222222,37,38,0,0.973684210526316,FALSE,FALSE,FALSE
"rezervoriresză","rezervor","iresză","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rezervormotor","rezervor","motor","related","word","word",0.442955228635492,-0.861292052881607,0.263730659442496,0.0459096149994001,33,33,33,1,1,32,33,1,0.96969696969697,FALSE,FALSE,FALSE
"rezismorcăsafos","rezismorcă","safos","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rezismorcăzbura","rezismorcă","zbura","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rezistenţăa rezista","rezistenţă","a rezista","related","word","word",NA,-0.544429311664878,0.385071091990932,0.0616607230442168,39,39,39,0,1,39,39,0,1,FALSE,FALSE,FALSE
"rezistenţăcomerciclezi","rezistenţă","comerciclezi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rezistenţăuimitor","rezistenţă","uimitor","unrelated","word","word",0.116672363207554,-0.472590459404609,0.42937360644882,0.101204329594162,18,18,18,0,1,18,18,0,1,FALSE,FALSE,FALSE
"rezolvamusu dstranţi","rezolva","musu dstranţi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rezolvamuzeu","rezolva","muzeu","unrelated","word","word",0.100612000826955,-0.52210492554369,0.690250626416021,0.135369285129421,26,26,26,0,1,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"rezolvaremănăstire","rezolvare","mănăstire","unrelated","word","word",0.0855287874160818,-0.324155879859655,1.00484312962211,0.214233275060447,22,22,22,1,1,22,22,1,1,FALSE,FALSE,FALSE
"rezolvarepăeroare","rezolvare","păeroare","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rezolvareparație","rezolva","reparație","related","word","word",0.214065424338669,-0.0299196492018257,1.25859410326524,0.274647749878002,21,22,22,1,1,22,22,1,1,FALSE,FALSE,FALSE
"rezolvarerăspuns","rezolvare","răspuns","related","word","word",0.339202993506713,-0.762870229128258,0.492289880865275,0.0689343715744166,51,55,56,0,0.982142857142857,53,56,0,0.946428571428571,TRUE,TRUE,TRUE
"rezultajaă","rezulta","jaă","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rezultarezultat","rezulta","rezultat","related","word","word",0.7129096531513,-0.511722261077869,0.543181393259051,0.13174083872219,17,18,18,1,1,16,18,1,0.888888888888889,FALSE,FALSE,FALSE
"rezultasobă","rezulta","sobă","unrelated","word","word",0.0506622427672161,-0.0639852614830779,0.79507832294601,0.130710071120766,37,39,39,0,1,38,39,0,0.974358974358974,FALSE,FALSE,FALSE
"riargorilă","riar","gorilă","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"riarsuncrue","riar","suncrue","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ridicolabsurd","ridicol","absurd","related","word","word",0.720543451103389,-0.44061663920307,0.617018313084456,0.125948335750813,24,25,25,0,1,24,24,1,1,FALSE,FALSE,FALSE
"ridicolsindrommă","ridicol","sindrommă","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ridicolureche","ridicol","ureche","unrelated","word","word",0.130326947019888,-0.596403444167724,0.722532844335969,0.141700348941569,26,26,26,0,1,24,26,0,0.923076923076923,FALSE,FALSE,FALSE
"ridipperorședuf","ridipper","orședuf","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ridipperstare de rău","ridipper","stare de rău","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rierădisot","rieră","disot","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rierăștii","rieră","știi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rimentalcreativitate","rimental","creativitate","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rimentalmiţân","rimental","miţân","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rimppaîrşela","rimp","paîrşela","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rimpşcoală","rimp","şcoală","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ringacredincios","ringa","credincios","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ringaînghidagure","ringa","înghidagure","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rinichificat","rinichi","ficat","related","word","word",0.732086458866306,-0.662117102930094,0.306062799980613,0.0684377226140572,20,22,22,1,1,22,22,1,1,FALSE,FALSE,FALSE
"rinichipa","rinichi","pa","unrelated","word","word",0.0711781932967201,-0.486201431574421,0.421031592386028,0.085942713911437,24,24,25,0,0.96,25,25,0,1,FALSE,FALSE,FALSE
"rinichisdăfă","rinichi","sdăfă","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rioda rezigres","riod","a rezigres","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"riodîmbunătăţire","riod","îmbunătăţire","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"risarteagresibil","risarte","agresibil","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"risartealfa","risarte","alfa","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"riscantfuricțio","riscant","furicțio","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"riscantpericulos","riscant","periculos","related","word","word",0.688441287994692,-0.736893799624368,0.337913145269423,0.0704597614880369,23,25,25,0,1,23,25,0,0.92,FALSE,FALSE,FALSE
"riscanturină","riscant","urină","unrelated","word","word",0.104403998775991,-0.524473079128683,0.425382121739009,0.0928259891499967,21,21,21,1,1,21,21,1,1,FALSE,FALSE,FALSE
"riscpericol","risc","pericol","related","word","word",0.597193054334859,-0.606920718333504,0.455871627745481,0.0846532360795202,29,30,31,0,0.967741935483871,31,31,0,1,FALSE,FALSE,FALSE
"riscscangle","risc","scangle","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"riscud","risc","ud","unrelated","word","word",0.129490687511962,-0.373194862808952,0.522161779032669,0.116758923316927,20,22,25,0,0.88,24,25,0,0.96,FALSE,FALSE,FALSE
"risidentasigurat","risident","asigurat","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"risidentpolibrat","risident","polibrat","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"risipicheltui","risipi","cheltui","related","word","word",0.439161413683053,-0.439122151172446,0.50995484783046,0.0806309411494415,40,40,40,0,1,36,40,0,0.9,FALSE,FALSE,FALSE
"risipiproces","risipi","proces","unrelated","word","word",0.0681431455193985,-0.382765826176059,1.10804228238293,0.286095287104184,15,17,17,0,1,14,16,1,0.875,FALSE,FALSE,FALSE
"risipisuncrue","risipi","suncrue","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ritmeșec","ritm","eșec","unrelated","word","word",0.116943815130997,-0.653335632406857,0.581895775634167,0.111985894234231,27,27,28,0,0.964285714285714,27,28,0,0.964285714285714,FALSE,FALSE,FALSE
"ritmstil","ritm","stil","related","word","word",0.406693525757602,-0.874900823314221,0.297635188773437,0.0595270377546875,25,25,25,1,1,23,25,1,0.92,FALSE,FALSE,FALSE
"ritmtorgeri","ritm","torgeri","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ritualcaob","ritual","caob","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ritualceremonie","ritual","ceremonie","related","word","word",0.531339998522796,-0.242441894635817,1.15745755900242,0.241346584711321,23,23,23,0,1,23,23,0,1,FALSE,FALSE,FALSE
"ritualmămică","ritual","mămică","unrelated","word","word",0.00361548637039085,-0.190479098106884,0.683575655184591,0.134060215569354,26,26,27,0,0.962962962962963,27,27,0,1,FALSE,FALSE,FALSE
"riunghiflabil","riunghi","flabil","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"riunghifotbal","riunghi","fotbal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roanăfemat","roană","femat","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roanărăscumpărare","roană","răscumpărare","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"robotde obicei","robot","de obicei","unrelated","word","word",NA,-0.232006345122694,0.659739975653776,0.129385654221378,26,27,28,0,0.964285714285714,26,28,0,0.928571428571429,FALSE,FALSE,FALSE
"robotmașinărie","robot","mașinărie","related","word","word",0.251383342990391,-0.00402473475233032,0.867822145574576,0.216955536393644,16,18,18,0,1,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"robotspecţi","robot","specţi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rockcorect","rock","corect","unrelated","word","word",0.13582201151314,-0.674302580537663,0.692171564340794,0.102055129441202,46,49,50,0,0.98,46,50,0,0.92,FALSE,TRUE,FALSE
"rockpiatră","rock","piatră","related","word","word",0.237646494036439,-0.412433885322186,0.852908388426412,0.158381111622887,29,31,32,1,0.96875,31,32,1,0.96875,FALSE,FALSE,FALSE
"rockwhisadă","rock","whisadă","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rodeocowboy","rodeo","cowboy","related","word","word",0.481894056013531,-0.125200472930524,0.806704124913258,0.130864689575477,38,38,45,0,0.844444444444444,27,45,0,0.6,FALSE,FALSE,FALSE
"rodeoîmbunătăţire","rodeo","îmbunătăţire","unrelated","word","word",0.135958731191712,0.43492088543745,1.15508570369494,0.195245119410772,35,37,38,0,0.973684210526316,22,38,0,0.578947368421053,FALSE,FALSE,FALSE
