"word_combo","ko_cue","ko_target","type","cue_type","target_type","ko_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"퍼닐 멋마람의","퍼닐 멋마","람의","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"퍼닐 멋마리무진","퍼닐 멋마","리무진","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"퍼님원로조로","퍼님","원로조로","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"퍼님포식자","퍼님","포식자","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"퍼드의심하다","퍼드","의심하다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"퍼드한관난","퍼드","한관난","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"퍼에굴복드","퍼에","굴복드","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"퍼에범인","퍼에","범인","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"펌프원조하다","펌프","원조하다","unrelated","word","word",0,0.0628645744150767,1.21523602535873,0.168522915431614,52,60,63,4,0.952380952380952,56,63,4,0.888888888888889,FALSE,TRUE,TRUE
"펌프커는","펌프","커는","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"펌프호스","펌프","호스","related","word","word",0.511357107456111,-0.270982470340851,1.13048548731558,0.148440016739094,58,60,64,2,0.9375,58,64,2,0.90625,FALSE,TRUE,TRUE
"페이리유치학","페이리","유치학","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"페이리이기적인","페이리","이기적인","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"페인트그리다","페인트","그리다","related","word","word",NA,-0.0539415946146704,0.820850944545532,0.110683518783084,55,62,66,1,0.93939393939394,64,66,1,0.96969696969697,FALSE,TRUE,TRUE
"페인트랐을","페인트","랐을","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"페인트중요한","페인트","중요한","unrelated","word","word",0.057568854156803,-0.668351725683522,0.45036776911173,0.0607275775986011,55,57,60,2,0.95,56,60,2,0.933333333333333,TRUE,TRUE,TRUE
"펙스들먹적이다","펙스","들먹적이다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"펙스짓다","펙스","짓다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"펠이공식적인","펠이","공식적인","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"펠이태고","펠이","태고","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"펨토갑판","펨토","갑판","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"펨토김줍","펨토","김줍","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"편과동정심","편과","동정심","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"편과셨어","편과","셨어","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"편안말","편안","말","unrelated","word","word",0,-0.556768609809235,0.520196069188949,0.0721382154136758,52,54,59,2,0.915254237288136,55,59,2,0.932203389830508,TRUE,TRUE,TRUE
"편안보앳","편안","보앳","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"편안즐거운","편안","즐거운","related","word","word",NA,-0.467862155206656,1.05102601639674,0.139211796683466,57,63,64,4,0.984375,62,65,3,0.953846153846154,FALSE,TRUE,TRUE
"평범한구절","평범한","구절","unrelated","word","word",0.184593114963266,-0.242438533623808,1.2099853906195,0.171117774968741,50,52,53,4,0.981132075471698,52,53,4,0.981132075471698,FALSE,TRUE,TRUE
"평범한매드헤기 것","평범한","매드헤기 것","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"평범한보통의","평범한","보통의","related","word","word",0.390780743001613,-0.804002489322646,0.399534269934705,0.0548802526350588,53,63,66,0,0.954545454545455,63,66,0,0.954545454545455,TRUE,TRUE,TRUE
"평쇠일어나다","평쇠","일어나다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"평쇠호색트","평쇠","호색트","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"폐란거","폐","란거","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"폐문제","폐","문제","related","word","word",0.261201348414637,-0.572915621928192,0.51511093328703,0.0682281098616645,57,61,63,3,0.968253968253968,57,63,3,0.904761904761905,TRUE,TRUE,TRUE
"폐평의원","폐","평의원","unrelated","word","word",0,0.62777903874631,1.13096113036993,0.158366234666682,51,59,84,3,0.702380952380952,69,84,3,0.821428571428571,FALSE,TRUE,TRUE
"폐하객을","폐하","객을","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"폐하엄지손가락","폐하","엄지손가락","unrelated","word","word",0,-0.295285424400215,0.625066675387092,0.086681151872768,52,57,59,1,0.966101694915254,48,59,1,0.813559322033898,TRUE,TRUE,TRUE
"폐하전하","폐하","전하","related","word","word",0.500526015316471,-0.55507009279069,0.336369789371249,0.0445532669961373,57,66,68,1,0.970588235294118,60,68,1,0.88235294117647,TRUE,TRUE,TRUE
"포르노색어","포르노","색어","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"포르노영화","포르노","영화","related","word","word",0.376458766043807,-0.668785795040428,0.861550880156516,0.116171496981322,55,61,61,2,1,52,60,3,0.866666666666667,FALSE,TRUE,TRUE
"포르노친구","포르노","친구","unrelated","word","word",0.115843490616175,-0.449771293952814,0.452403940149934,0.0610021348453829,55,60,65,1,0.923076923076923,58,64,2,0.90625,TRUE,TRUE,TRUE
"포털을땐","포털","을땐","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"포털출입구","포털","출입구","related","word","word",0.668112073083461,-0.528737122136399,0.675506040927418,0.0902682917088033,56,60,62,1,0.967741935483871,53,62,1,0.854838709677419,FALSE,TRUE,TRUE
"포털항상","포털","항상","unrelated","word","word",0.143017150451673,-0.558015460384866,0.393607135355282,0.0545834888043062,52,61,63,3,0.968253968253968,56,63,3,0.888888888888889,TRUE,TRUE,TRUE
"포함하다대통령","포함하다","대통령","unrelated","word","word",0,-0.421185711687073,0.408128297835989,0.0514193323372442,63,71,76,1,0.93421052631579,71,76,1,0.93421052631579,TRUE,TRUE,TRUE
"포함하다센티칼에","포함하다","센티칼에","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"포함하다콘텐츠","포함하다","콘텐츠","related","word","word",NA,-0.353548122161358,0.771609333946944,0.104043781364477,55,62,66,3,0.93939393939394,63,66,3,0.954545454545455,FALSE,TRUE,TRUE
"폭탄부톤","폭탄","부톤","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"폭탄장관","폭탄","장관","unrelated","word","word",0.0840994363696609,-0.538217054466438,0.460688497939179,0.0632804318816001,53,59,60,2,0.983333333333333,59,60,2,0.983333333333333,TRUE,TRUE,TRUE
"폭탄폭발물","폭탄","폭발물","related","word","word",0.353743728300237,-0.195714461383858,0.738000420217853,0.092979313302743,63,75,79,0,0.949367088607595,75,78,1,0.961538461538462,FALSE,TRUE,TRUE
"폴터악기","폴터","악기","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"폴터절제지","폴터","절제지","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"폼에까의먹","폼에","까의먹","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"폼에마요네즈","폼에","마요네즈","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"퐁푹일자켓인","퐁푹일","자켓인","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"퐁푹일침실","퐁푹일","침실","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"품월가다","품월","가다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"품월자임게","품월","자임게","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"품위있는솔직한","품위있는","솔직한","related","word","word",0.552238334726163,-0.645339266493171,0.797609841593549,0.104731303113457,58,67,69,6,0.971014492753623,66,69,6,0.956521739130435,FALSE,TRUE,TRUE
"품위있는장치","품위있는","장치","unrelated","word","word",0.141942938590866,-0.254382973714904,1.23261781663616,0.163264218202947,57,65,66,3,0.984848484848485,63,65,4,0.969230769230769,FALSE,TRUE,TRUE
"품위있는파아하다","품위있는","파아하다","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프는서으","프는","서으","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프는주소","프는","주소","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프니생물학","프니","생물학","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프니툼은","프니","툼은","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프도남깁","프도","남깁","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프도냉소적이다","프도","냉소적이다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프도랄드","프도","랄드","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프도법인","프도","법인","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프란의출발","프란의","출발","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프란의햇밍다","프란의","햇밍다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프랑블공상","프랑블","공상","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프랑블지당다","프랑블","지당다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프로릭이동업","프로릭이","동업","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프로릭이마치다","프로릭이","마치다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프로젝트만해루","프로젝트","만해루","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프로젝트프로그램","프로젝트","프로그램","related","word","word",0.52993834655069,-0.299327906090367,0.815106285926808,0.107963465015717,57,69,71,0,0.971830985915493,69,71,0,0.971830985915493,FALSE,TRUE,TRUE
"프로필느낄적인","프로필","느낄적인","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프로필대양","프로필","대양","unrelated","word","word",0,-0.0523360334560067,0.90814135976229,0.115334068023937,62,73,86,6,0.848837209302326,83,87,5,0.954022988505747,FALSE,TRUE,TRUE
"프로필설명","프로필","설명","related","word","word",0.337642603525293,-0.805141854430041,0.520728190411696,0.0715275178989309,53,55,55,1,1,55,55,1,1,TRUE,TRUE,TRUE
"프롭타야원","프롭","타야원","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프롭토끼","프롭","토끼","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프터격봤","프터","격봤","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"프터사용하다","프터","사용하다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"플랫폼얼씨","플랫폼","얼씨","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"플랫폼역","플랫폼","역","related","word","word",0.455641219443071,-0.0754359565510823,1.10104158721256,0.151239693350477,53,60,63,0,0.952380952380952,57,63,0,0.904761904761905,FALSE,TRUE,TRUE
"플랫폼책임지지 않는","플랫폼","책임지지 않는","unrelated","word","word",0,0.306184502171275,0.723937502717763,0.0985154159624016,54,59,62,3,0.951612903225806,59,63,2,0.936507936507937,FALSE,TRUE,TRUE
"플레이보이잡지","플레이보이","잡지","related","word","word",0.326766667369718,-0.531765357128649,0.554029513130327,0.0747053243106086,55,62,62,1,1,59,61,2,0.967213114754098,TRUE,TRUE,TRUE
"플레이보이죽으디인","플레이보이","죽으디인","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"플릿가르악은","플릿","가르악은","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"플릿스파게티","플릿","스파게티","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"플턴유괴하다","플턴","유괴하다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"플턴파에","플턴","파에","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"픔에겠이","픔에","겠이","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"픔에사","픔에","사","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피곤한굶주린","피곤한","굶주린","related","word","word",0.287867717789617,-0.299927069042553,0.429460062131237,0.0589908763277857,53,55,63,4,0.873015873015873,57,63,4,0.904761904761905,TRUE,TRUE,TRUE
"피곤한동영상","피곤한","동영상","unrelated","word","word",0.11971676817106,-0.535600652319896,0.564562859899406,0.0700254044865473,65,73,78,1,0.935897435897436,72,78,1,0.923076923076923,TRUE,TRUE,TRUE
"피곤한바이적인","피곤한","바이적인","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피라미드구조","피라미드","구조","related","word","word",0.296045154242534,-0.420924918141947,0.474978270502639,0.0618369037762937,59,67,71,0,0.943661971830986,64,71,0,0.901408450704225,TRUE,TRUE,TRUE
"피라미드지벋","피라미드","지벋","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피라신일음조","피라신일","음조","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피라신일호스","피라신일","호스","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피렀고","피","렀고","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피부고릴","피부","고릴","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피부사는 사람","피부","사는 사람","unrelated","word","word",0,0.540190793250625,1.12520298202856,0.156037578731113,52,56,59,2,0.949152542372881,56,59,2,0.949152542372881,FALSE,TRUE,TRUE
"피부조직","피부","조직","related","word","word",0.392872551317487,-0.565761874464689,0.479339556464153,0.0634900752557977,57,63,65,0,0.969230769230769,64,65,0,0.984615384615385,TRUE,TRUE,TRUE
"피사","피","사","unrelated","word","word",0.0151840460667417,0.576593561524219,1.89845842806378,0.263268815643105,52,69,107,9,0.644859813084112,96,110,6,0.872727272727273,FALSE,TRUE,TRUE
"피선보호소","피선","보호소","related","word","word",NA,0.0261606001208879,1.16302869357223,0.159754277237588,53,57,64,7,0.890625,14,61,10,0.229508196721311,FALSE,TRUE,TRUE
"피선차리적인","피선","차리적인","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피선텔레비전","피선","텔레비전","unrelated","word","word",0,-0.328989024839394,0.481061743724899,0.0648663522911309,55,67,69,3,0.971014492753623,5,65,7,0.0769230769230769,TRUE,TRUE,TRUE
"피아노기타","피아노","기타","related","word","word",0.376898045613901,-0.244957617553796,0.811090432623554,0.112478005533173,52,56,62,0,0.903225806451613,57,62,0,0.919354838709677,FALSE,TRUE,TRUE
"피아노로와","피아노","로와","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피아노카르텔","피아노","카르텔","unrelated","word","word",0.111348422712272,0.2189836277594,0.697683316671152,0.0958341738355412,53,61,68,2,0.897058823529412,67,68,2,0.985294117647059,FALSE,TRUE,TRUE
"피아새로 고치다","피아","새로 고치다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피아색간","피아색","간","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피아색일어전사다","피아색","일어전사다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피아생각했었","피아","생각했었","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피오줌","피","오줌","related","word","word",0.237168758192998,-0.519206754894249,0.360090520241647,0.0476951545532446,57,66,67,1,0.985074626865672,57,67,1,0.850746268656716,TRUE,TRUE,TRUE
"피크냐권에","피크냐","권에","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피크냐중요성","피크냐","중요성","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피크닉감정","피크닉","감정","unrelated","word","word",0.0424623362007233,-0.147105400367563,1.52251351358355,0.203454426234394,56,60,64,4,0.9375,61,63,5,0.968253968253968,FALSE,TRUE,TRUE
"피크닉캠핑","피크닉","캠핑","related","word","word",0.406102082972793,-0.388569093433613,0.534457853170651,0.0707906720012045,57,65,70,2,0.928571428571429,55,70,2,0.785714285714286,TRUE,TRUE,TRUE
"피크닉트홀","피크닉","트홀","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피해망상적인미친","피해망상적인","미친","related","word","word",NA,-0.297351971755342,0.770151441367761,0.102009050393188,57,62,64,2,0.96875,57,64,2,0.890625,FALSE,TRUE,TRUE
"피해망상적인의샘교","피해망상적인","의샘교","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피해망상적인청소부","피해망상적인","청소부","unrelated","word","word",0,-0.378045379342314,0.620656404392204,0.0860695573262002,52,53,57,2,0.929824561403509,44,56,3,0.785714285714286,TRUE,TRUE,TRUE
"피해자공격자","피해자","공격자","related","word","word",NA,-0.554080107808081,0.862268158080364,0.116268214716843,55,60,63,5,0.952380952380952,61,63,5,0.968253968253968,FALSE,TRUE,TRUE
"피해자낌느기","피해자","낌느기","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"피해자춤","피해자","춤","unrelated","word","word",0.110789889061118,-0.477489464503045,0.797121545875904,0.106519847152973,56,64,65,3,0.984615384615385,64,65,3,0.984615384615385,FALSE,TRUE,TRUE
"픽에쉬운","픽에","쉬운","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"픽에일즈","픽에","일즈","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"필라무료","필라","무료","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"필라본적트","필라","본적트","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"필에가방","필에","가방","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"필에고통","필에","고통","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"필에렸소","필에","렸소","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"필에붓로","필에","붓로","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"필에은하","필에","은하","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"필에의력리","필에","의력리","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"필요한 만큼국가","필요한 만큼","국가","unrelated","word","word",0,-0.729688179081736,0.28974305434022,0.0397992693443883,53,60,64,1,0.9375,58,64,1,0.90625,TRUE,TRUE,TRUE
"필요한 만큼럿이","필요한 만큼","럿이","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"필요한 만큼충분한","필요한 만큼","충분한","related","word","word",NA,-0.606084185185057,0.475361680113558,0.0635228764923631,56,66,71,1,0.929577464788732,64,71,1,0.901408450704225,TRUE,TRUE,TRUE
"필요한이벤트","필요한","이벤트","unrelated","word","word",0.144318152471211,-0.615163182766543,0.454481043535783,0.0618470363572387,54,60,62,1,0.967741935483871,60,62,1,0.967741935483871,TRUE,TRUE,TRUE
"필요한질걸","필요한","질걸","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"필요한필요","필요한","필요","related","word","word",0.569183719246276,-0.650944011453611,0.782144616647608,0.102700619592433,58,65,68,6,0.955882352941177,65,68,6,0.955882352941177,FALSE,TRUE,TRUE
"핑돌","핑","돌","unrelated","word","word",NA,-0.202072420282365,0.901292743319095,0.140758278287045,41,51,61,0,0.836065573770492,27,61,0,0.442622950819672,FALSE,TRUE,FALSE
"핑땡땡","핑","땡땡","related","word","word",0.440729570212424,0.375873716980898,1.14305796832483,0.147568149169058,60,73,98,3,0.744897959183674,40,98,3,0.408163265306122,FALSE,TRUE,TRUE
"핑중요한","핑","중요한","unrelated","word","word",0.162266296409834,-0.116581934083341,1.06834274573096,0.148152482673191,52,60,65,4,0.923076923076923,19,65,4,0.292307692307692,FALSE,TRUE,TRUE
"핑튜미가치로즈는","핑튜미","가치로즈는","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"핑튜미정리하다","핑튜미","정리하다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"핑효유착","핑","효유착","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"하느님분할","하느님","분할","unrelated","word","word",0.0759933385765346,0.138013986745614,0.777267949417499,0.105772770527349,54,59,60,3,0.983333333333333,57,60,3,0.95,FALSE,TRUE,TRUE
"하느님신성한","하느님","신성한","related","word","word",0.377681781690294,-0.379119579021211,0.967449593866883,0.129280889972267,56,69,73,3,0.945205479452055,67,69,7,0.971014492753623,FALSE,TRUE,TRUE
"하느님투룸","하느님","투룸","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"하늘로희","하늘","로희","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"하늘의 뜻베이컨","하늘의 뜻","베이컨","unrelated","word","word",0,-0.322802396504133,0.67118586904834,0.0930767333161789,52,58,61,3,0.950819672131147,58,62,2,0.935483870967742,FALSE,TRUE,TRUE
"하늘의 뜻심턴","하늘의 뜻","심턴","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"하늘의 뜻운명","하늘의 뜻","운명","related","word","word",NA,-0.409873075120322,0.713687099325151,0.0962335488413614,55,61,63,4,0.968253968253968,59,63,4,0.936507936507937,FALSE,TRUE,TRUE
"하늘조직","하늘","조직","unrelated","word","word",0.0674653600514224,-0.641842350101104,0.395657281321365,0.0447993653032269,78,91,95,2,0.957894736842105,92,95,2,0.968421052631579,TRUE,TRUE,TRUE
"하늘천국 같은","하늘","천국 같은","related","word","word",NA,0.00213191400897663,1.06030117399167,0.145643567214952,53,66,67,1,0.985074626865672,66,67,1,0.985074626865672,FALSE,TRUE,TRUE
"하면자우울증","하면자","우울증","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"하면자카인","하면자","카인","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"하얀색검은 색","하얀색","검은 색","related","word","word",NA,-0.407404331379333,0.597137271899276,0.0828080404739816,52,58,61,0,0.950819672131147,56,61,0,0.918032786885246,TRUE,TRUE,TRUE
"하얀색네딜","하얀색","네딜","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
