"word_combo","sr_cue","sr_target","type","cue_type","target_type","sr_cosine","M_Z","SD_Z","sr_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"турнејаоружје","турнеја","оружје","unrelated","word","word",0.314380326371383,-0.735048906188662,0.467728114357784,0.0802147098437335,34,34,34,0,1,30,34,0,0.88235294117647,FALSE,FALSE,FALSE
"турнејаочимрачно","турнеја","очимрачно","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"турнирсалата","турнир","салата","unrelated","word","word",0.41898127520114,-0.60489585754984,0.500098113939909,0.109130355334966,21,21,21,1,1,20,21,1,0.952380952380952,FALSE,FALSE,FALSE
"турнирсмрга","турнир","смрга","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"турнирутакмица","турнир","утакмица","related","word","word",0.543089012188517,-0.832181297243599,0.471551082900274,0.102900882448995,21,23,23,1,1,22,23,1,0.956521739130435,FALSE,FALSE,FALSE
"тучегпоправисност","тучег","поправисност","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тучегткиво","тучег","ткиво","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тушкупатило","туш","купатило","related","word","word",0.46425868534809,-0.307516983757081,0.991700262285985,0.15487756062712,41,45,46,1,0.978260869565217,43,46,1,0.934782608695652,FALSE,FALSE,FALSE
"тушобала","туш","обала","unrelated","word","word",0.319108995926993,-0.848153401194653,0.33263400788588,0.0490442088063377,46,51,51,1,1,48,51,1,0.941176470588235,TRUE,TRUE,FALSE
"тушукока","туш","укока","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ћебевенчање","ћебе","венчање","unrelated","word","word",0.410724466895808,-0.400724792186204,0.71200424458196,0.151799814993109,22,23,24,0,0.958333333333333,23,24,0,0.958333333333333,FALSE,FALSE,FALSE
"ћебепешкир","ћебе","пешкир","related","word","word",0.579012286534848,-0.558442584484215,0.590497009274357,0.093365775041227,40,41,41,1,1,37,41,1,0.902439024390244,FALSE,FALSE,FALSE
"ћебеураја","ћебе","ураја","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ћелијазатвор","ћелија","затвор","related","word","word",0.422782604478142,-0.620340334792034,0.657304121766684,0.13417164201305,24,25,25,0,1,25,25,0,1,FALSE,FALSE,FALSE
"ћелијаиграчкација","ћелија","играчкација","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ћелијамистерија","ћелија","мистерија","unrelated","word","word",0.543391167995248,-0.399201637770554,0.395322878019765,0.0734096155230056,29,30,31,0,0.967741935483871,30,30,1,1,FALSE,FALSE,FALSE
"ћелсуложити","ћелс","уложити","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ћелсфунбол","ћелс","фунбол","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ћертприватство","ћерт","приватство","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ћертутакмица","ћерт","утакмица","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"убрскидрагуљ","убрски","драгуљ","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"убрскиукралица","убрски","укралица","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"увекгласање","увек","гласање","unrelated","word","word",0.287576377610854,-0.483678850303455,0.710156417467157,0.167385472831391,18,20,20,0,1,19,20,0,0.95,FALSE,FALSE,FALSE
"увекостваспектива","увек","остваспектива","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"увекстално","увек","стално","related","word","word",0.483227248647953,-0.561195097441247,0.752939931519364,0.139817435210495,29,29,31,1,0.935483870967742,30,31,1,0.967741935483871,FALSE,FALSE,FALSE
"увредитибоклин","увредити","боклин","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"увредитивређати","увредити","вређати","related","word","word",0.660386168174885,-0.430050749881422,0.660289086168683,0.111609226105253,35,40,41,0,0.975609756097561,40,41,0,0.975609756097561,FALSE,FALSE,FALSE
"увредитиличност","увредити","личност","unrelated","word","word",0.354976903038455,-0.542199308223946,0.764057223021822,0.12914924257859,35,36,36,0,1,35,36,0,0.972222222222222,FALSE,FALSE,FALSE
"увресативероватно","увресати","вероватно","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"увресатиочимрачно","увресати","очимрачно","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"угаљахфа","угаљ","ахфа","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"угаљлако","угаљ","лако","unrelated","word","word",0.415782270793696,-0.813586839745155,0.510104522981423,0.0964006936041483,28,30,30,2,1,30,31,1,0.967741935483871,FALSE,FALSE,FALSE
"угаљнафта","угаљ","нафта","related","word","word",0.631288822313512,-0.759833674508155,0.599971472488151,0.0960723242252472,39,40,40,1,1,39,40,1,0.975,FALSE,FALSE,FALSE
"углавгућитибоца","углавгућити","боца","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"углавгућитиураја","углавгућити","ураја","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"углавмистичанствада","углавмистичан","ствада","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"углавмистичануниформа","углавмистичан","униформа","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"угљеникводоник","угљеник","водоник","related","word","word",0.72387368854664,-0.727699056809647,0.538312536795061,0.0851146854647794,40,40,40,1,1,38,40,1,0.95,FALSE,FALSE,FALSE
"угљеникђанд","угљеник","ђанд","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"угљеникснажно","угљеник","снажно","unrelated","word","word",0.427447975473011,-0.669915063676271,0.469954198400347,0.0939908396800694,25,27,29,0,0.931034482758621,27,28,1,0.964285714285714,FALSE,FALSE,FALSE
"уговорвих","уговор","вих","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"уговордоговор","уговор","договор","related","word","word",0.833508747910426,-0.513273727117307,0.832199898118048,0.151938218850919,30,30,30,1,1,30,30,1,1,FALSE,FALSE,FALSE
"уговорзнати","уговор","знати","unrelated","word","word",0.278161783159413,-0.823960227791368,0.40001705964247,0.0583484850037617,47,51,51,0,1,50,50,1,1,TRUE,TRUE,FALSE
"ударацвeрoвaтминистративни","ударац","вeрoвaтминистративни","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ударацнапад","ударац","напад","related","word","word",0.506610229547239,-0.743892654395907,0.645469561730727,0.0903838172137825,51,52,52,0,1,51,51,1,1,FALSE,TRUE,TRUE
"ударацусамљен","ударац","усамљен","unrelated","word","word",0.368666935274686,-0.432100322824159,0.509278329915806,0.074285879263231,47,50,50,0,1,49,50,0,0.98,TRUE,TRUE,FALSE
"удаћивефренки","удаћи","вефренки","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"удаћитим","удаћи","тим","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"удобанисточзовање","удобан","источзовање","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"удобанпријатан","удобан","пријатан","related","word","word",0.653803350615375,-0.626449478152734,0.509845955779853,0.0816406916240179,39,41,41,0,1,40,41,0,0.975609756097561,FALSE,FALSE,FALSE
"удобантехника","удобан","техника","unrelated","word","word",0.408064764067085,-0.720806517757659,0.338189312923808,0.059783989123311,32,34,34,2,1,33,33,3,1,FALSE,FALSE,FALSE
"удовицажена","удовица","жена","related","word","word",0.523526810600084,-0.931364709651727,0.611081106612463,0.100461115088526,37,41,41,1,1,41,41,1,1,FALSE,FALSE,FALSE
"удовицаограва","удовица","ограва","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"удовицапокер","удовица","покер","unrelated","word","word",0.399688221514318,-0.457103996429903,1.07334976791117,0.163684305073287,43,44,45,0,0.977777777777778,45,45,0,1,FALSE,FALSE,FALSE
"удредилоосвежити","удредило","освежити","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"удредилопоџер","удредило","поџер","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"уетабокиђ","уета","бокиђ","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"уетарупа","уета","рупа","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ужибростмртав","ужиброст","мртав","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ужибростотисак пглeдa","ужиброст","отисак пглeдa","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ужизагјединствен","ужизаг","јединствен","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ужизагслупис","ужизаг","слупис","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ужинаповреда","ужина","повреда","unrelated","word","word",0.505437140445095,-0.310798515290832,0.895568258516442,0.127938322645206,49,50,50,1,1,50,50,1,1,FALSE,TRUE,FALSE
"ужинаручак","ужина","ручак","related","word","word",0.39349835275859,-0.819121090770896,0.624114537192259,0.13306166641734,22,22,22,0,1,20,22,0,0.909090909090909,FALSE,FALSE,FALSE
"ужинахеликофаркт","ужина","хеликофаркт","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"узаклажнимбо","узак","лажнимбо","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"узакприход","узак","приход","unrelated","word","word",0.565401458636916,-0.380815462971834,1.07255084541251,0.173990722377818,38,40,40,0,1,31,40,0,0.775,FALSE,FALSE,FALSE
"узакширок","узак","широк","related","word","word",0.524340529104017,-0.725572233356155,0.587476054442326,0.100751312141962,34,37,37,0,1,31,37,0,0.837837837837838,FALSE,FALSE,FALSE
"узбудљивзанимљив","узбудљив","занимљив","related","word","word",0.684750362343029,-0.447624934192626,0.956863690159799,0.174698609186052,30,32,32,1,1,30,31,2,0.967741935483871,FALSE,FALSE,FALSE
"узбудљивопхи","узбудљив","опхи","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"узбудљивхеликоптер","узбудљив","хеликоптер","unrelated","word","word",0.422633822769867,-0.0432735453688684,1.06603397005957,0.172933545596732,38,39,40,2,0.975,40,40,2,1,FALSE,FALSE,FALSE
"узбунааларм","узбуна","аларм","related","word","word",0.469512350287268,-0.691910767575889,0.417910058158556,0.0819589054414297,26,29,29,0,1,28,29,0,0.96551724137931,FALSE,FALSE,FALSE
"узбунапрога","узбуна","прога","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"узбунаснајпер","узбуна","снајпер","unrelated","word","word",0.465598095864737,-0.206402876377631,0.682551572997748,0.104088139060427,43,48,50,0,0.96,46,50,0,0.92,FALSE,TRUE,FALSE
"узбуштвузajeдганција","узбуштву","зajeдганција","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"узбуштвутеорија","узбуштву","теорија","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"узенакисеоством","узена","кисеоством","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"узенаталенат","узена","таленат","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"узорникзастрој","узорник","застрој","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"узорниксвет","узорник","свет","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"узубманазвао","узуб","маназвао","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"узубрад","узуб","рад","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"уидстаска","уид","стаска","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"уидтелевизија","уид","телевизија","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ујмминистарство","ујм","министарство","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ујмпоуметник","ујм","поуметник","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"уклонитилеувреда","уклонити","леувреда","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"уклонитиодстранити","уклонити","одстранити","related","word","word",NA,0.156822020007774,0.589086090001796,0.105802985114544,31,31,34,1,0.911764705882353,33,34,1,0.970588235294118,FALSE,FALSE,FALSE
"уклонитирођендан","уклонити","рођендан","unrelated","word","word",0.327326025113031,-0.66958614662791,0.523168242367517,0.0924839529698796,32,33,34,2,0.970588235294118,32,33,3,0.96969696969697,FALSE,FALSE,FALSE
"укљуститиизглeдaзити","укљустити","изглeдaзити","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"укљуститисудија","укљустити","судија","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"украстидалеко","украсти","далеко","unrelated","word","word",0.342689278246248,-0.588475562441121,0.649240324850448,0.0918164472643018,50,53,53,0,1,52,53,0,0.981132075471698,FALSE,TRUE,TRUE
"украстиметав","украсти","метав","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"украстиопљачкати","украсти","опљачкати","related","word","word",0.568739156996408,-0.115501731197263,0.663752123535738,0.102419176206017,42,44,44,0,1,43,43,1,1,FALSE,FALSE,FALSE
"украткотинаполитисност","украткотина","политисност","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"украткотинапотпуно","украткотина","потпуно","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"укусанмишег","укусан","мишег","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"укусанотисак прста","укусан","отисак прста","unrelated","word","word",NA,0.126132948641924,0.628358185160784,0.0916554613361102,47,48,49,0,0.979591836734694,49,49,0,1,FALSE,FALSE,FALSE
"укусансластан","укусан","сластан","related","word","word",NA,0.399094649832312,1.26886272682481,0.203180645878546,39,41,50,0,0.82,48,50,0,0.96,FALSE,TRUE,FALSE
"укусмирис","укус","мирис","related","word","word",0.616006578783622,-0.844994550251709,0.452964778218941,0.0924610481741128,24,25,25,0,1,25,25,0,1,FALSE,FALSE,FALSE
"укуспркуд","укус","пркуд","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"укусстратегија","укус","стратегија","unrelated","word","word",0.375822744222996,-0.10447073222845,1.00663986071987,0.225091515743055,20,21,22,0,0.954545454545455,21,22,0,0.954545454545455,FALSE,FALSE,FALSE
"умадачоједин","умадач","оједин","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"умадачрачунар","умадач","рачунар","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"уметникводоник","уметник","водоник","unrelated","word","word",0.573776289898718,-0.411840106055443,0.710382288480417,0.142076457696083,25,26,28,0,0.928571428571429,27,28,0,0.964285714285714,FALSE,FALSE,FALSE
"уметниксликар","уметник","сликар","related","word","word",0.633903230867092,-0.768608447736369,0.290429195543442,0.0838396871137663,12,13,13,0,1,13,13,0,1,FALSE,FALSE,FALSE
"уметникстрпљетуиција","уметник","стрпљетуиција","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"уметностглуј","уметност","глуј","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"уметносткњижевност","уметност","књижевност","related","word","word",0.785623339689611,-0.418322868474081,0.891983408297688,0.131515778577123,46,46,46,1,1,47,47,0,1,FALSE,FALSE,FALSE
"уметностстраст","уметност","страст","unrelated","word","word",0.505293400394416,-0.632600053880287,0.456011951376211,0.0679782481219691,45,48,48,0,1,47,48,0,0.979166666666667,FALSE,FALSE,FALSE
"уметнутидовослиш","уметнути","довослиш","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"уметнутимртав","уметнути","мртав","unrelated","word","word",NA,-0.667918173280853,0.578233948298006,0.103853882926198,31,31,32,0,0.96875,30,32,0,0.9375,FALSE,FALSE,FALSE
"уметнутиставити","уметнути","ставити","related","word","word",NA,-0.611696170479564,0.511033299773384,0.0903387779204743,32,34,35,0,0.971428571428571,32,35,0,0.914285714285714,FALSE,FALSE,FALSE
"уморанглавчање","уморан","главчање","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"уморангладан","уморан","гладан","related","word","word",0.651740213673475,-0.688224715659939,1.13407135264952,0.21059176334716,29,31,31,0,1,28,30,1,0.933333333333333,FALSE,FALSE,FALSE
"уморанизванредан","уморан","изванредан","unrelated","word","word",0.488779504068723,0.268360937668939,0.962880634102269,0.205286840955548,22,22,23,2,0.956521739130435,24,24,1,1,FALSE,FALSE,FALSE
"унајботинажут","унајботина","жут","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"унајботинаспрабрење","унајботина","спрабрење","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"унакотворинаобленија","унакотворина","обленија","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"унакотворинастално","унакотворина","стално","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"унехогромдржати","унех","огромдржати","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"унехфраза","унех","фраза","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"унукбрзо","унук","брзо","unrelated","word","word",0.278401875664074,-0.725418295764438,0.532454181260727,0.0875349281857666,37,37,37,0,1,36,37,0,0.972972972972973,FALSE,FALSE,FALSE
"унукнећак","унук","нећак","related","word","word",0.635231009942811,-0.469437110901671,0.679418061043363,0.126164766609044,29,32,33,0,0.96969696969697,30,33,0,0.909090909090909,FALSE,FALSE,FALSE
"унукслуоблака","унук","слуоблака","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"унутраквојмагазин","унутраквој","магазин","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"унутраквојутлених","унутраквој","утлених","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"унутрашњидиаф","унутрашњи","диаф","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"унутрашњиспољашњи","унутрашњи","спољашњи","related","word","word",0.724506211768346,-0.436593991005092,0.740238780190638,0.142459019669222,27,27,27,1,1,28,28,0,1,FALSE,FALSE,FALSE
"унутрашњицеремонија","унутрашњи","церемонија","unrelated","word","word",0.431581988401008,-0.170972561872003,0.641277770215978,0.10687962836933,36,38,39,0,0.974358974358974,39,39,0,1,FALSE,FALSE,FALSE
"упланостелектрична енергија","упланост","електрична енергија","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"упланостоставдемија","упланост","оставдемија","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"уплацезамотор","уплацеза","мотор","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"уплацезаравам","уплацеза","равам","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"упозорењеминидрум","упозорење","минидрум","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"упозорењепорука","упозорење","порука","related","word","word",0.399610576916076,-0.762200554340331,0.607088320327995,0.129431664785053,22,23,23,0,1,23,23,0,1,FALSE,FALSE,FALSE
"упозорењепотпуно","упозорење","потпуно","unrelated","word","word",0.402370903493063,-0.445127508835997,0.586729359144325,0.089475388441675,43,46,48,0,0.958333333333333,46,48,0,0.958333333333333,FALSE,FALSE,FALSE
"управавиљушка","управа","виљушка","unrelated","word","word",0.384058634519928,0.255290550930669,1.13968930754149,0.248700596216222,21,22,24,1,0.916666666666667,24,24,1,1,FALSE,FALSE,FALSE
"управавладавина","управа","владавина","related","word","word",0.521955639758393,-0.302686452259153,0.471685912961078,0.0907759962736776,27,27,28,0,0.964285714285714,27,28,0,0.964285714285714,FALSE,FALSE,FALSE
"управародиспортски","управа","родиспортски","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"управљањеадминистративни","управљање","административни","related","word","word",0.486397258970655,0.850243724256357,0.988519701896427,0.149024952230201,44,45,50,0,0.9,48,50,0,0.96,FALSE,TRUE,FALSE
"управљањезначција","управљање","значција","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"управљањеигра","управљање","игра","unrelated","word","word",0.328768295918086,-0.804181970786366,0.61908057786954,0.138430625566614,20,20,20,0,1,18,20,0,0.9,FALSE,FALSE,FALSE
"управонедавно","управо","недавно","related","word","word",0.441589661020329,-0.489256184051121,0.489417587616486,0.0773837151906556,40,41,41,0,1,40,41,0,0.975609756097561,FALSE,FALSE,FALSE
"управопоправисност","управо","поправисност","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"управопрвенство","управо","првенство","unrelated","word","word",0.365502015269153,-0.00807540205758009,1.08096028803938,0.191088587466503,32,33,34,2,0.970588235294118,35,35,1,1,FALSE,FALSE,FALSE
"упрахразаврцени","упрахра","заврцени","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"упрахраманастир","упрахра","манастир","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ураганствардложити","ураган","ствардложити","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ураганторнадо","ураган","торнадо","related","word","word",0.595557446085482,-0.379635188050714,0.891052571018834,0.131378534107867,46,49,50,2,0.98,45,50,2,0.9,FALSE,TRUE,FALSE
"ураганфантазија","ураган","фантазија","unrelated","word","word",0.461006450828303,-0.546930325735515,0.383754767677398,0.0614499424620819,39,42,43,1,0.976744186046512,37,43,1,0.86046511627907,FALSE,FALSE,FALSE
"ураестизведба","ураест","изведба","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ураестпуистока","ураест","пуистока","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"урбзаитека","урбза","итека","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"урбзамедаља","урбза","медаља","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"уредитиградоначелник","уредити","градоначелник","unrelated","word","word",0.378667051735457,0.261866853302639,1.04449003752892,0.187595948654339,31,32,33,1,0.96969696969697,34,34,0,1,FALSE,FALSE,FALSE
"уредитинампу","уредити","нампу","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
