"word_combo","ar_cue","ar_target","type","cue_type","target_type","ar_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"مذياعطوادك","مذياع","طوادك","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مذياعقلعة","مذياع","قلعة","unrelated","word","word",0.127631962054404,-0.635980872196259,0.0094900625099031,0.00671048755463671,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"مراجعسمك","مراجع","سمك","unrelated","word","word",NA,0.395762507868884,1.59844860977369,0.922864735138625,3,3,3,0,1,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"مراجععميل","مراجع","عميل","related","word","word",NA,-0.691618457795092,0.23626786893083,0.118133934465415,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"مراجعمحاوقف","مراجع","محاوقف","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرادةالراهمن","مرادة","الراهمن","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرادةساحر","مرادة","ساحر","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مراسلالفاعش","مراسل","الفاعش","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مراسلصحافي","مراسل","صحافي","related","word","word",0.559215637319119,-0.757592668356567,0.233054219813294,0.164794219214121,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"مراسلمرض","مراسل","مرض","unrelated","word","word",0.132335656686863,-0.805920536079383,0.0517752038288172,0.0298924278679153,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"مرافنهبنتهاف","مرافنه","بنتهاف","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرافنهمغلق","مرافنه","مغلق","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مراقينمتئى","مراقين","متئى","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مربيةأهمية","مربية","أهمية","unrelated","word","word",0.0598095599543691,-0.229903550290545,0.587543932865192,0.151703191143473,15,19,19,3,1,18,18,4,1,FALSE,FALSE,FALSE
"مربيةخادمة","مربية","خادمة","related","word","word",0.50349860492006,-0.656327132428584,NA,NA,1,1,2,0,0.5,1,2,0,0.5,FALSE,FALSE,FALSE
"مربيةكوشباك","مربية","كوشباك","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرتزققاتل","مرتزق","قاتل","related","word","word",0.442688413512213,-0.420754758498015,0.726086937097231,0.162357974892402,20,24,24,2,1,21,24,2,0.875,FALSE,FALSE,FALSE
"مرتزقمتلا","مرتزق","متلا","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرتزقنية","مرتزق","نية","unrelated","word","word",0.137583490519282,NA,NA,NA,NA,0,1,0,0,0,1,0,0,FALSE,FALSE,NA
"مرحلامتخرج","مرحلا","متخرج","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرحلامجرولة","مرحلا","مجرولة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرحلةصغير","مرحلة","صغير","unrelated","word","word",0.148350320161822,-0.644773872644738,0.335456082994351,0.1267904816267,7,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"مرحلةفترة","مرحلة","فترة","related","word","word",0.490875430760837,-0.7507869052661,0.42636533071232,0.0978149152423316,19,20,20,1,1,20,20,1,1,FALSE,FALSE,FALSE
"مرحلةهمبربط","مرحلة","همبربط","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرساةأمريكا","مرساة","أمريكا","unrelated","word","word",0.0344073587679237,-0.589891152014308,0.190238926045401,0.134519234652349,2,6,7,0,0.857142857142857,5,7,0,0.714285714285714,FALSE,FALSE,FALSE
"مرساةشايسش","مرساة","شايسش","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرساةشراع","مرساة","شراع","related","word","word",0.486502813391633,1.65796017755536,1.3671057642902,0.966689756528818,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"مرشحالتحونف","مرشح","التحونف","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرشحالناخب","مرشح","الناخب","related","word","word",0.357898228014553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرشحممتع","مرشح","ممتع","unrelated","word","word",-0.000248770284362482,-0.931714857171607,0.319645680590615,0.130494802655277,6,6,6,1,1,6,6,1,1,FALSE,FALSE,FALSE
"مرصيلتطذار","مرصيل","تطذار","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرصيلرسام","مرصيل","رسام","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرض الإيدزديإيراطية","مرض الإيدز","ديإيراطية","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرض الإيدزفيروس نقص المناعة المكتسبة","مرض الإيدز","فيروس نقص المناعة المكتسبة","related","word","word",NA,0.705264340762201,0.516035386578823,0.258017693289411,4,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"مرض الإيدزمطعم","مرض الإيدز","مطعم","unrelated","word","word",NA,-0.559421256412805,0.458619302023903,0.173341802801324,7,8,8,0,1,6,8,0,0.75,FALSE,FALSE,FALSE
"مرغيةالانرثة","مرغية","الانرثة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرغيةثلاثة","مرغية","ثلاثة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مركبةباستمرار","مركبة","باستمرار","unrelated","word","word",0.137248827349252,-0.611492168088696,0.316954753471244,0.224120855508827,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"مركبةسيارة","مركبة","سيارة","related","word","word",0.571319226291403,-0.0590225169504793,1.17041404216804,0.390138014056013,9,9,9,0,1,8,8,1,1,FALSE,FALSE,FALSE
"مركبةكمق","مركبة","كمق","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مركزالأضرات","مركز","الأضرات","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مركزكهربائي","مركز","كهربائي","unrelated","word","word",0.100774630642559,-0.64552645304774,0.428510081527601,0.0795723245015439,29,32,32,1,1,32,32,1,1,FALSE,FALSE,FALSE
"مركزمقر رئيسي","مركز","مقر رئيسي","related","word","word",NA,-0.362655740160427,0.518571848372763,0.105853035290433,24,26,26,2,1,25,26,2,0.961538461538462,FALSE,FALSE,FALSE
"مرلغالعورة","مرلغ","العورة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرلغجائع","مرلغ","جائع","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرهمةغيأقف","مرهمة","غيأقف","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مرهمةفريدة من نوعها","مرهمة","فريدة من نوعها","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مريحالدافح","مريح","الدافح","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مريححصان","مريح","حصان","unrelated","word","word",0.106941331246926,-0.6823003894365,0.354276715072748,0.204541756814867,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"مريحممتع","مريح","ممتع","related","word","word",0.490207508879952,-0.641095842674785,0.374723572643611,0.132484789643373,8,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"مزاد علنيتخفيض السعر","مزاد علني","تخفيض السعر","related","word","word",NA,0.163429950839013,1.86862662868084,0.762863626674203,6,8,9,2,0.888888888888889,8,9,2,0.888888888888889,FALSE,FALSE,FALSE
"مزاد علنيفريع","مزاد علني","فريع","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مزاد علنينظرية","مزاد علني","نظرية","unrelated","word","word",NA,-0.937585633460682,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"مزارعابتزاز","مزارع","ابتزاز","unrelated","word","word",0.132346164375215,-0.3809601527174,0.149938834077762,0.0865672262167745,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"مزارععامل","مزارع","عامل","related","word","word",0.283018066410825,-0.94897203725727,0.376546082789939,0.21739898226107,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"مزارعكاقيل","مزارع","كاقيل","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مزدوجاندياب","مزدوج","اندياب","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مزدوجثلاثي","مزدوج","ثلاثي","related","word","word",0.544070556929922,-0.410736294260099,0.262944551051917,0.131472275525958,4,4,5,0,0.8,4,5,0,0.8,FALSE,FALSE,FALSE
"مزدوجفريدة من نوعها","مزدوج","فريدة من نوعها","unrelated","word","word",NA,0.00248284032613214,0.561682397947473,0.15011593523579,14,15,15,1,1,15,15,1,1,FALSE,FALSE,FALSE
"مزرججالالاي","مزرج","جالالاي","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مزرجيقاتل","مزرج","يقاتل","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مزصهصلب","مزصه","صلب","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مزصهمعاهل","مزصه","معاهل","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مزلنجنزاك","مزلنج","نزاك","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مزلنجنفسيّ","مزلنج","نفسيّ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مزورةانفجار","مزورة","انفجار","unrelated","word","word",0.116786386144217,-0.885355700651923,0.148488170098993,0.104996992002979,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"مزورةخاطئة","مزورة","خاطئة","related","word","word",0.301748432339838,-0.324939504245171,0.585539802285821,0.414039164850935,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"مزورةمجصيل","مزورة","مجصيل","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مزيةباستمرار","مزية","باستمرار","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مزيةمراعا","مزية","مراعا","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مزيجخليط","مزيج","خليط","related","word","word",0.627141106760152,-0.48803438221705,0.49557999373966,0.24778999686983,4,6,6,0,1,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"مزيجرلن","مزيج","رلن","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مزيجشفاء - يشفى","مزيج","شفاء - يشفى","unrelated","word","word",NA,-0.084461867674935,0.275784313786659,0.159224147803004,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"مساءجرالتجربة","مساءجر","التجربة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مساءجرببكانرة","مساءجر","ببكانرة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسابقة رعاة البقرتحسين","مسابقة رعاة البقر","تحسين","unrelated","word","word",NA,-0.0900741226625125,0.869431542656843,0.149106279443917,34,38,38,3,1,37,38,3,0.973684210526316,FALSE,FALSE,FALSE
"مسابقة رعاة البقررعاة البقر","مسابقة رعاة البقر","رعاة البقر","related","word","word",NA,-0.203174556199038,0.675761053137113,0.203749623744656,11,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"مسابقة رعاة البقرلهافف","مسابقة رعاة البقر","لهافف","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسابقةحاته","مسابقة","حاته","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسابقةمباراة","مسابقة","مباراة","related","word","word",0.465871255807799,-0.410188744681891,0.503720417540859,0.190388422159819,7,7,7,2,1,7,7,2,1,FALSE,FALSE,FALSE
"مسابقةيجذب","مسابقة","يجذب","unrelated","word","word",0.146858920165958,-0.186937701541061,0.476067193915575,0.194353618061962,6,7,8,0,0.875,7,8,0,0.875,FALSE,FALSE,FALSE
"مساحةطفل","مساحة","طفل","unrelated","word","word",0.128118634437892,-0.565438085900204,0.706652333152109,0.353326166576054,4,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"مساحةمنطقة","مساحة","منطقة","related","word","word",0.418975388571831,-0.700600643743272,0.21988413943422,0.0897673240241381,6,6,7,0,0.857142857142857,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"مساحةموسيتح","مساحة","موسيتح","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مساضلازيف","مساضل","ازيف","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مساضليدور في مدار","مساضل","يدور في مدار","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مساعتأعجا","مساعت","أعجا","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مساعتتمثال","مساعت","تمثال","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مساعماإفر","مساعما","إفر","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مساعماإنذار","مساعما","إنذار","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسافقاشخاص","مسافق","اشخاص","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسافقاندياب","مسافق","اندياب","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسافه: بعدسرعة","مسافه: بعد","سرعة","related","word","word",NA,-0.494637085324651,0.416030376170806,0.208015188085403,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"مسافه: بعديضغط","مسافه: بعد","يضغط","unrelated","word","word",NA,0.172681693994176,0.416685633590543,0.24057356272095,3,3,3,0,1,2,2,1,1,FALSE,FALSE,FALSE
"مسافه: بعديفند","مسافه: بعد","يفند","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسامنغيجارة","مسامن","غيجارة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسامنمبالغة","مسامن","مبالغة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسبثتهوية","مسبث","تهوية","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسبثيستي","مسبث","يستي","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مستأجرجادني","مستأجر","جادني","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مستأجرمالك العقار","مستأجر","مالك العقار","related","word","word",NA,0.556622251701358,1.75572191732461,1.24148287361808,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"مستديرحول","مستدير","حول","related","word","word",0.220083894172816,0.125035717236499,0.687368582101581,0.177477804745709,15,20,20,2,1,20,20,2,1,FALSE,FALSE,FALSE
"مستديرسيجارة","مستدير","سيجارة","unrelated","word","word",0.139556999113207,-0.569875965297488,0.221425284184285,0.156571319972866,2,3,3,2,1,3,3,2,1,FALSE,FALSE,FALSE
"مستديرلرصار","مستدير","لرصار","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مستشاررئيس","مستشار","رئيس","related","word","word",0.417338786529937,-0.549223315783489,0.367471445189832,0.259841550786151,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"مستشارراحطة","مستشار","راحطة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مستشارفيتامين","مستشار","فيتامين","unrelated","word","word",0.116348346801386,NA,NA,NA,NA,2,3,0,0.666666666666667,3,3,0,1,FALSE,FALSE,NA
"مستشفىعيادة","مستشفى","عيادة","related","word","word",0.591518652675018,-0.79492241922429,0.42068155928875,0.159002683861272,7,8,8,2,1,9,9,1,1,FALSE,FALSE,FALSE
"مستشفىقانوني","مستشفى","قانوني","unrelated","word","word",0.133129749454801,0.30496755020218,1.16420107633036,0.58210053816518,4,6,7,0,0.857142857142857,5,6,1,0.833333333333333,FALSE,FALSE,FALSE
"مستشفىيهتن","مستشفى","يهتن","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مستعمرةاتحاد","مستعمرة","اتحاد","related","word","word",0.148713260993751,-0.94248028879057,0.546908434024913,0.273454217012457,4,4,5,1,0.8,4,5,1,0.8,FALSE,FALSE,FALSE
"مستعمرةالسدط","مستعمرة","السدط","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مستقبلاكاش","مستقبل","اكاش","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مستقبلماضي","مستقبل","ماضي","related","word","word",0.37540375410668,0.209164272725839,1.6208084772594,1.14608466527476,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"مستقبليمضغ","مستقبل","يمضغ","unrelated","word","word",0.0283164458128392,0.303991453832216,0.792417692196558,0.396208846098279,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"مستقطةمغسلة","مستقطة","مغسلة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مستقطةهلكتة","مستقطة","هلكتة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسخشامبكريا","مسخ","شامبكريا","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسخكنيسة صغيرة","مسخ","كنيسة صغيرة","unrelated","word","word",NA,0.0451203242862114,0.605660179936049,0.349678067923515,3,3,4,0,0.75,3,4,0,0.75,FALSE,FALSE,FALSE
"مسخمخلوق","مسخ","مخلوق","related","word","word",0.476410966097452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسدسةغريب","مسدسة","غريب","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسدسةناتوة","مسدسة","ناتوة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسدسسلاح","مسدس","سلاح","related","word","word",0.766243798684133,-0.644153254808893,0.287088079903885,0.165750380213641,3,3,4,0,0.75,3,4,0,0.75,FALSE,FALSE,FALSE
"مسدسسواس","مسدس","سواس","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسدسعالمي","مسدس","عالمي","unrelated","word","word",0.0884473614956757,-0.540959126185629,0.580372047457814,0.236935896207665,6,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"مسغرأسطول","مسغر","أسطول","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسغرجبب","مسغر","جبب","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسكريروفراب","مسكرير","وفراب","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسكريريوم الثلاثاء","مسكرير","يوم الثلاثاء","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسلسلالفرضحية","مسلسل","الفرضحية","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسلسلحلقة","مسلسل","حلقة","related","word","word",0.545206424700033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مسلسلعادي","مسلسل","عادي","unrelated","word","word",0.108484193132373,-0.60906866765385,0.494153982480248,0.186772649573558,7,8,8,1,1,7,8,1,0.875,FALSE,FALSE,FALSE
"مشاوةانيم","مشاوة","انيم","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مشاوةندب","مشاوة","ندب","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مشتعلفالاجحز","مشتعلف","الاجحز","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مشتعلفينتج","مشتعلف","ينتج","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مشروعبرنامج","مشروع","برنامج","related","word","word",0.400189522855466,-0.717098871986443,0.4274426555322,0.079374108470349,29,30,30,1,1,29,30,1,0.966666666666667,FALSE,FALSE,FALSE
"مشروعخوف","مشروع","خوف","unrelated","word","word",0.0412767528472281,-0.605464329408616,1.03663594809443,0.345545316031476,9,10,10,0,1,9,10,0,0.9,FALSE,FALSE,FALSE
"مشروعفكيرة","مشروع","فكيرة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مشكلةراهد","مشكلة","راهد","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مشكلةعنوان","مشكلة","عنوان","unrelated","word","word",0.108374868158977,-0.500783633857878,0.658133034361108,0.175893452106942,14,16,16,1,1,16,16,1,1,FALSE,FALSE,FALSE
"مشكلةمتاعب","مشكلة","متاعب","related","word","word",0.572887569130798,-0.327605767768658,0.808257998992503,0.208691317969126,15,19,19,1,1,19,19,1,1,FALSE,FALSE,FALSE
"مشهورالمحيط الأطلسي","مشهور","المحيط الأطلسي","unrelated","word","word",NA,-0.442780847772498,0.143258181671755,0.0827101497518039,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"مشهورمتلاختة","مشهور","متلاختة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مشهورنجم","مشهور","نجم","related","word","word",0.387975737650619,0.116578213012736,1.22185909180632,0.863984849470682,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"مصباحالنكاراز","مصباح","النكاراز","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مصباحتصويت","مصباح","تصويت","unrelated","word","word",0.148985735047051,-0.36073057643325,0.394953003872594,0.176628352915372,5,5,5,1,1,6,6,0,1,FALSE,FALSE,FALSE
"مصباحشمعة","مصباح","شمعة","related","word","word",0.412651530508823,-0.505375226427892,0.861148292897731,0.325483460707886,7,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"مصتديخاطئة","مصتدي","خاطئة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مصتدييعاش","مصتدي","يعاش","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مصدرقصالع","مصدر","قصالع","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مصدرمخبر","مصدر","مخبر","related","word","word",0.281494955311696,-0.0966150112214012,0.938537625469741,0.46926881273487,4,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"مصدريفكر في","مصدر","يفكر في","unrelated","word","word",NA,-0.197535580522925,0.598746841749017,0.154595769779215,15,16,16,1,1,16,16,1,1,FALSE,FALSE,FALSE
"مصرفيأقظا","مصرفي","أقظا","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مصرفيالمستثمر","مصرفي","المستثمر","related","word","word",0.425559925990745,-0.197957384015075,0.77403269398735,0.292556859274841,7,8,8,2,1,8,8,2,1,FALSE,FALSE,FALSE
"مصرفيهيكل","مصرفي","هيكل","unrelated","word","word",0.116210327418045,-0.0784447335070483,0.543590155433503,0.108718031086701,25,25,26,1,0.961538461538462,24,26,1,0.923076923076923,FALSE,FALSE,FALSE
"مصرقماجزس","مصرقم","اجزس","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مصرقمدين","مصرقم","دين","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مصزممحاقرف","مصزم","محاقرف","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
