"word_combo","pt_cue","pt_target","type","cue_type","target_type","pt_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"tánhácomputaríeis","tánhá","computaríeis","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tánháqueijo","tánhá","queijo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tanqueafrodrome","tanque","afrodrome","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tanqueassistência","tanque","assistência","unrelated","word","word",0.0791065588762364,-0.189429446777819,0.535879296349741,0.148626175419119,13,15,15,0,1,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"tanquemotor","tanque","motor","related","word","word",0.465623124412693,-0.643854620646894,0.313827996470036,0.0870402256114498,13,14,14,0,1,14,14,0,1,FALSE,FALSE,FALSE
"tarefaconhecer","tarefa","conhecer","unrelated","word","word",0.100420841736685,-0.286892322530625,1.3552010055627,0.55325849375588,6,7,7,0,1,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"tarefacópiarada","tarefa","cópiarada","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tarefamissão","tarefa","missão","related","word","word",0.659501456456916,-0.492776013063366,0.342865467545978,0.114288489181993,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"tarelhosbocove","tarelhos","bocove","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tarelhoschefe de cozinha","tarelhos","chefe de cozinha","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tásseenergia","tásse","energia","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tássehidrogelhões","tásse","hidrogelhões","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tatuagemapartamento","tatuagem","apartamento","unrelated","word","word",0.0974548085448678,0.119698239020729,2.0646406086843,0.65289668731188,10,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"tatuagemcicatriz","tatuagem","cicatriz","related","word","word",0.611762855674088,-0.241407334403104,0.714242066447021,0.184416508567339,15,16,16,0,1,16,16,0,1,FALSE,FALSE,FALSE
"tatuageminvestcia","tatuagem","investcia","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tatuamondsnevoeiro","tatuamonds","nevoeiro","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tatuamondsvitsico","tatuamonds","vitsico","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"táxilimusine","táxi","limusine","related","word","word",0.527076956355837,1.28054576932677,2.42806335556052,0.991252714045534,6,6,9,0,0.666666666666667,9,9,0,1,FALSE,FALSE,FALSE
"táxilorus","táxi","lorus","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"táximodesto","táxi","modesto","unrelated","word","word",0.124327517985063,-0.215541532607627,0.854571918365393,0.270239368645412,10,11,11,0,1,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"técnicomecânico","técnico","mecânico","related","word","word",0.524011722868566,-0.641929493575885,0.108376099880987,0.0442443575035538,6,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"técnicovénus","técnico","vénus","unrelated","word","word",0.118797956878437,1.0721608857079,1.77470549342638,0.670775626569481,7,7,8,0,0.875,8,8,0,1,FALSE,FALSE,FALSE
"técnicovilos","técnico","vilos","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tecnologiaciência","tecnologia","ciência","related","word","word",0.525473559553645,-0.530706266943964,0.42013694836589,0.0939454776405449,20,21,21,0,1,19,20,1,0.95,FALSE,FALSE,FALSE
"tecnologiacruel","tecnologia","cruel","unrelated","word","word",0.087465856270027,-0.826234505433564,0.156506211680437,0.0782531058402183,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"tecnologiasajar","tecnologia","sajar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"teimosoegoísta","teimoso","egoísta","related","word","word",0.600771105907099,-0.62478769748946,0.554179432320477,0.184726477440159,9,11,11,0,1,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"teimosorapaeldade","teimoso","rapaeldade","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"teimosoroma","teimoso","roma","unrelated","word","word",0.0788998301789055,-0.471857975811684,0.489049623540154,0.172905152570986,8,9,9,1,1,9,9,1,1,FALSE,FALSE,FALSE
"teleatermaconcerto","teleaterma","concerto","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"teleatermajunbrar","teleaterma","junbrar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"telegramacarta","telegrama","carta","related","word","word",0.543183654153797,-0.594847203238236,0.232197966822233,0.0947944230043615,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"telegramaprospela","telegrama","prospela","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"telegramaselecione","telegrama","selecione","unrelated","word","word",0.10544732925719,0.280956388078969,0.538000833747666,0.203345201605962,7,7,8,0,0.875,8,8,0,1,FALSE,FALSE,FALSE
"telescópiocortar","telescópio","cortar","unrelated","word","word",0.0748375084126105,-0.594487173042858,0.544498552423307,0.19250930938239,8,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"telescópiomicroscópio","telescópio","microscópio","related","word","word",0.516015818995274,-0.108443211797659,0.957809180345427,0.265648470141967,13,14,14,0,1,14,14,0,1,FALSE,FALSE,FALSE
"telescópiomorpio","telescópio","morpio","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"temploestrela","templo","estrela","unrelated","word","word",0.108453632352291,-0.393790658530747,0.831264583501535,0.185876411599748,20,20,20,1,1,19,20,1,0.95,FALSE,FALSE,FALSE
"templomosteiro","templo","mosteiro","related","word","word",0.572937141452019,-0.164279259479036,0.837693018414692,0.209423254603673,16,16,16,1,1,14,16,1,0.875,FALSE,FALSE,FALSE
"templopromocles","templo","promocles","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tenvadrinhar","tenva","drinhar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tenvaverificar","tenva","verificar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"teragensarma de fogo","teragens","arma de fogo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"teragensdestrider","teragens","destrider","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"terapiaexisa","terapia","exisa","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"terapiasalário","terapia","salário","unrelated","word","word",0.12025575101815,-0.612571070459857,0.52587002374951,0.151805599885267,12,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"terapiatratamento","terapia","tratamento","related","word","word",0.587637288012276,-0.431746334991543,0.472346098597482,0.0964172436298486,24,26,26,0,1,24,26,0,0.923076923076923,FALSE,FALSE,FALSE
"terburiroconfessar","terburiro","confessar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"terburiroindições","terburiro","indições","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"terceirocrime","terceiro","crime","unrelated","word","word",0.11973784737656,-0.52024957493726,0.572404521696074,0.134917039624379,18,20,20,0,1,19,20,0,0.95,FALSE,FALSE,FALSE
"terceiroopedir","terceiro","opedir","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"terceiroquarto","terceiro","quarto","related","word","word",0.292798533171798,-0.507887750538643,0.68489632287887,0.19771253819055,12,14,14,0,1,14,14,0,1,FALSE,FALSE,FALSE
"termicrosdesapontamento","termicros","desapontamento","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"termicrosinsemesinto","termicros","insemesinto","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"terminalaeroporto","terminal","aeroporto","related","word","word",0.436457777064697,-0.359485588417304,0.688048214223165,0.207454342204756,11,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"terminaldar","terminal","dar","unrelated","word","word",0.101391320389132,-0.638128821379785,0.434279247583312,0.108569811895828,16,18,19,0,0.947368421052632,19,19,0,1,FALSE,FALSE,FALSE
"terminaltriptrico","terminal","triptrico","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"terrederrestaucluíste","terreder","restaucluíste","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"terredersonho","terreder","sonho","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"terremotoexplosão","terremoto","explosão","related","word","word",0.514622945181322,-0.137340286139246,0.993036439466169,0.29941175207816,11,13,13,0,1,13,13,0,1,FALSE,FALSE,FALSE
"terremotofiretiva","terremoto","firetiva","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"terremotorepugnante","terremoto","repugnante","unrelated","word","word",0.100771170008595,0.227091695308791,0.834003925653866,0.231311070606405,13,14,14,0,1,10,14,0,0.714285714285714,FALSE,FALSE,FALSE
"terrívelhorrível","terrível","horrível","related","word","word",0.856707885616633,-0.59503379981486,0.510093560768881,0.147251327310904,12,15,15,1,1,14,15,1,0.933333333333333,FALSE,FALSE,FALSE
"terrívellibenoit","terrível","libenoit","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"terrívellíder","terrível","líder","unrelated","word","word",0.118004529511956,-0.744237890161891,0.338588313978766,0.0738860275350081,21,21,21,1,1,21,21,1,1,FALSE,FALSE,FALSE
"tesouroestrutura","tesouro","estrutura","unrelated","word","word",0.0986159658333736,-0.627029637591202,0.370933674611002,0.0957746629543955,15,18,18,0,1,18,18,0,1,FALSE,FALSE,FALSE
"tesourofortuna","tesouro","fortuna","related","word","word",0.36897837320939,-0.695674583829783,0.310297460378584,0.0935582044978122,11,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"tesouromapato","tesouro","mapato","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"testemunhadesapontamento","testemunha","desapontamento","unrelated","word","word",0.0939730133504026,0.272826617335134,0.637824595782152,0.142621915389022,20,21,22,0,0.954545454545455,20,21,1,0.952380952380952,FALSE,FALSE,FALSE
"testemunhalabilidadem","testemunha","labilidadem","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"testemunhatestemunho","testemunha","testemunho","related","word","word",0.616095134088431,-0.242416153833789,0.433016282275565,0.102062916520413,18,19,19,0,1,19,19,0,1,FALSE,FALSE,FALSE
"tetravôcópioindicar","tetravôcópio","indicar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tetravôcópiovuitas bléia","tetravôcópio","vuitas bléia","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tetreiroaceta","tetreiro","aceta","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tetreirosolar","tetreiro","solar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"textobocove","texto","bocove","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"textoestupidez","texto","estupidez","unrelated","word","word",0.140792294223358,-0.312206464456253,0.626810296257991,0.173845897165151,13,14,14,0,1,13,14,0,0.928571428571429,FALSE,FALSE,FALSE
"textopoema","texto","poema","related","word","word",0.526733388747593,-0.243741176955414,0.709818280990177,0.196868169874753,13,14,14,0,1,14,14,0,1,FALSE,FALSE,FALSE
"tigelacomuaguenta","tigela","comuaguenta","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tigelaefeito","tigela","efeito","unrelated","word","word",0.0965955008508691,-0.542164011886091,0.559223466661005,0.155100683345306,13,13,13,0,1,13,13,0,1,FALSE,FALSE,FALSE
"tigelaprato","tigela","prato","related","word","word",0.560685016961668,-0.70085479811007,0.330635460868121,0.104556113156274,10,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"tingiodança","tingio","dança","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tingiopeten","tingio","peten","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tioimpodrite","tio","impodrite","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tiopapá","tio","papá","related","word","word",0.485441848155855,-0.468687398551477,0.437177772681446,0.112878815528486,15,15,16,0,0.9375,16,16,0,1,FALSE,FALSE,FALSE
"tiovê","tio","vê","unrelated","word","word",0.107505881295798,-0.45824796803836,0.519229076026125,0.13406437095439,15,17,18,1,0.944444444444444,17,18,1,0.944444444444444,FALSE,FALSE,FALSE
"típicocaplanta","típico","caplanta","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"típicoclássico","típico","clássico","related","word","word",0.564719705329754,-0.706440026438332,0.438387900019934,0.0956640826473371,21,22,22,0,1,22,22,0,1,FALSE,FALSE,FALSE
"típicotrês","típico","três","unrelated","word","word",0.0939943415804959,-0.892152009609348,0.283589682831043,0.0634125808527816,20,22,22,0,1,22,22,0,1,FALSE,FALSE,FALSE
"tiroatirar","tiro","atirar","related","word","word",0.351479213850977,-0.663601094590757,0.723452427663928,0.175462986727523,17,17,17,0,1,17,17,0,1,FALSE,FALSE,FALSE
"tirodinataliate","tiro","dinataliate","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tirorapidamente","tiro","rapidamente","unrelated","word","word",0.0741953405457385,-0.547390844610569,0.284578151755734,0.0821506362608296,12,13,13,0,1,13,13,0,1,FALSE,FALSE,FALSE
"tirparescharla","tirpar","escharla","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tirparmicrofone","tirpar","microfone","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tlântimacicatriz","tlântima","cicatriz","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tlântimaquile","tlântima","quile","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tóideesposa","tóide","esposa","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tóidepoeling","tóide","poeling","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toloarmazenar","tolo","armazenar","unrelated","word","word",0.045523958636749,-0.493165242302499,0.196642056022237,0.0655473520074123,9,10,10,0,1,9,10,0,0.9,FALSE,FALSE,FALSE
"tologalálers","tolo","galálers","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toloidiota","tolo","idiota","related","word","word",0.700789803044184,-0.666762524626556,0.242623412885294,0.121311706442647,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"tometorcama","tometor","cama","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tometorfamani","tometor","famani","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toneipai","tonei","pai","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toneivarte","tonei","varte","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tordentomangueira","tordento","mangueira","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tordentoraracluíste","tordento","raracluíste","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tormentoimportante","tormento","importante","unrelated","word","word",0.0574266613604687,-0.379873785141757,0.289622171595268,0.083606719366906,12,13,13,0,1,11,13,0,0.846153846153846,FALSE,FALSE,FALSE
"tormentoprongado","tormento","prongado","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tormentotortura","tormento","tortura","related","word","word",0.452790449052922,-0.371387559388998,0.81336434291807,0.153711412617762,28,29,30,0,0.966666666666667,27,30,0,0.9,FALSE,FALSE,FALSE
"torneiopartida","torneio","partida","related","word","word",0.364131313657216,-0.486171339058149,0.775721012848988,0.245304522945554,10,10,10,0,1,9,10,0,0.9,FALSE,FALSE,FALSE
"torneiopuxar","torneio","puxar","unrelated","word","word",0.110425571447311,-0.426471480702119,0.791355173095871,0.228444561105752,12,12,12,0,1,11,12,0,0.916666666666667,FALSE,FALSE,FALSE
"torneioverbaminto","torneio","verbaminto","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"torquaitoaguarcedora","torquaito","aguarcedora","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"torquaitotraseiro","torquaito","traseiro","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"torreaceitar","torre","aceitar","unrelated","word","word",0.0776631136529371,-0.43893085146934,0.4754818810637,0.150360573030258,10,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"torreedifício","torre","edifício","related","word","word",0.4020188501369,-0.504029250147379,0.318038044391052,0.091809675270858,12,12,12,1,1,12,12,1,1,FALSE,FALSE,FALSE
"torrenoair","torre","noair","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tosseaplaunidade","tosse","aplaunidade","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tossefebre","tosse","febre","related","word","word",0.529467058481338,-0.53814093324099,0.590410925891695,0.132019896495242,20,22,22,0,1,19,22,0,0.863636363636364,FALSE,FALSE,FALSE
"tosseinformação","tosse","informação","unrelated","word","word",0.143350252462181,-0.687356835342506,0.218058262598089,0.0500259963404803,19,19,19,1,1,19,19,1,1,FALSE,FALSE,FALSE
"tostabacon","tosta","bacon","related","word","word",0.596831341295681,-0.41385473486741,0.499871219159465,0.129066193803534,15,15,16,0,0.9375,16,16,0,1,FALSE,FALSE,FALSE
"tostaexército","tosta","exército","unrelated","word","word",0.0935036616935455,-0.34637389010993,0.910550902772519,0.21461890598866,18,18,18,0,1,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"tostapites","tosta","pites","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"totalcompleto","total","completo","related","word","word",0.539000099791452,-0.766909546943512,0.271734126558923,0.0859298757922649,10,11,11,1,1,11,11,1,1,FALSE,FALSE,FALSE
"totalempregada","total","empregada","unrelated","word","word",0.10494240324683,-0.569016719585045,0.302686776476948,0.123571359042732,6,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"totalsubsquedo","total","subsquedo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tovtagocharla","tovta","gocharla","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tovtaraparigas","tovta","raparigas","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"traconalargu","tracon","alargu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"traconmelhoria","tracon","melhoria","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trageacontecer","trage","acontecer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trageensiveis","trage","ensiveis","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trancadoartilharia","trancado","artilharia","unrelated","word","word",0.0515430865977084,-0.218536581661599,0.567398560878445,0.171077103001948,11,12,14,0,0.857142857142857,14,14,0,1,FALSE,FALSE,FALSE
"trancadofechado","trancado","fechado","related","word","word",0.682846649335891,-0.57429695340661,0.309480811660885,0.13840402652111,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"trancadoprofesquem","trancado","profesquem","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tranetoarma","traneto","arma","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tranetopudes","traneto","pudes","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tranpresacorporação","tranpresa","corporação","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tranpresasifrierante","tranpresa","sifrierante","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tranradorformiga","tranrador","formiga","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tranradorminatoma","tranrador","minatoma","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"transgatinabande","transgatina","bande","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"transgatinamotor","transgatina","motor","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"transoalculou","transoal","culou","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"transoallá","transoal","lá","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"transpamentochantagem","transpamento","chantagem","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"transpamentodesinatação","transpamento","desinatação","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tranviçoalto","tranviço","alto","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tranviçoquavrax","tranviço","quavrax","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tranximarcontraiatrado","tranximar","contraiatrado","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tranximarúltimo","tranximar","último","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trareceita","trare","ceita","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trareimportante","trare","importante","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trasculoinconção","trasculo","inconção","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trasculoprefeito","trasculo","prefeito","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trazerifundagor","trazer","ifundagor","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trazerlegal","trazer","legal","unrelated","word","word",0.0952856140670645,-0.650346891939654,0.32030530939072,0.0924641782997994,12,12,13,0,0.923076923076923,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"trazermandar","trazer","mandar","related","word","word",0.406908516659318,-0.642173609800138,0.488482247611745,0.106595565491571,21,22,22,0,1,22,22,0,1,FALSE,FALSE,FALSE
"treinadorjogador","treinador","jogador","related","word","word",0.63815980201494,-0.587680783020129,0.404938744883984,0.233791493364077,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"treinadorsuficiente","treinador","suficiente","unrelated","word","word",0.0462326074370955,-0.463523487257779,0.59048055162585,0.186726345717033,10,12,12,0,1,11,12,0,0.916666666666667,FALSE,FALSE,FALSE
"treinadorvesí","treinador","vesí","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tremagolhanço","tremago","lhanço","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tremagolivro","tremago","livro","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tresnorinhos","tresno","rinhos","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tresnosuperior","tresno","superior","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
