"word_combo","zh_cue","zh_target","type","cue_type","target_type","zh_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"酒店旅馆","酒店","旅馆","related","word","word",0.913377431309107,-0.639568862169548,0.215953197040352,0.107976598520176,4,6,7,0,0.857142857142857,7,7,0,1,FALSE,FALSE,FALSE
"酒精旅馆","酒精","旅馆","unrelated","word","word",0.89557995770633,-0.494998182590254,0.745924483321536,0.138514699184935,29,30,30,0,1,30,30,0,1,FALSE,FALSE,FALSE
"酒精毒品","酒精","毒品","related","word","word",0.901832201627001,-0.401519816697316,0.816018403082535,0.272006134360845,9,10,10,3,1,10,10,3,1,FALSE,FALSE,FALSE
"酒精调记","酒精","调记","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"酵歌修道院","酵歌","修道院","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"酵歌解监","酵歌","解监","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"酸脸初级","酸脸","初级","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"酸脸长磁","酸脸","长磁","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"酿政冒犯","酿政","冒犯","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"酿政让举","酿政","让举","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"醉络征抗","醉络","征抗","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"醉络精神","醉络","精神","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"释健司机","释健","司机","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"释健看解","释健","看解","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"里留有趣","里留","有趣","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"里留楼取","里留","楼取","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"重末实际","重末","实际","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"重末清发","重末","清发","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"重量殿着","重量","殿着","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"重量航行","重量","航行","unrelated","word","word",0.88945254344713,-0.0542571934041409,0.452748659067936,0.171122908330247,7,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"重量高度","重量","高度","related","word","word",0.826809012449327,-0.58786236181091,0.465113380126403,0.147081765141913,10,13,13,0,1,11,13,0,0.846153846153846,FALSE,FALSE,FALSE
"重隐困惑","重隐","困惑","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"重隐掳罢","重隐","掳罢","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"野兽决心","野兽","决心","unrelated","word","word",0.861210062014026,-0.277493373770248,0.62117448069439,0.219618343799518,8,9,9,1,1,9,9,1,1,FALSE,FALSE,FALSE
"野兽动物","野兽","动物","related","word","word",0.864538191624186,-0.721415525637028,0.287886632280952,0.117529225476098,6,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"野兽差卖","野兽","差卖","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"野蛮乱股","野蛮","乱股","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"野蛮树木","野蛮","树木","unrelated","word","word",0.497686863783723,0.272064122357482,2.06638070878789,0.781018495633448,7,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"野蛮残忍","野蛮","残忍","related","word","word",0.943619047203129,-0.251465624473216,0.815690614683768,0.122969986996383,44,48,50,1,0.96,48,50,1,0.96,FALSE,TRUE,FALSE
"野餐伏专","野餐","伏专","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"野餐监控","野餐","监控","unrelated","word","word",0.804298554446562,-0.538855448508379,0.760234119559891,0.073494606359605,107,114,115,1,0.991304347826087,113,115,1,0.982608695652174,TRUE,TRUE,TRUE
"野餐露营","野餐","露营","related","word","word",0.904889642063672,-0.211589996251878,1.48419018690929,0.41164029395707,13,14,14,0,1,11,12,2,0.916666666666667,FALSE,FALSE,FALSE
"量主搜罗","量主","搜罗","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"量主早同","量主","早同","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"金属亲密","金属","亲密","unrelated","word","word",0.937854325866491,-0.127406028031054,0.964736638347548,0.364636175105724,7,7,7,1,1,7,7,1,1,FALSE,FALSE,FALSE
"金属邮新","金属","邮新","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"金属银器","金属","银器","related","word","word",0.803710700831635,-0.0330425314670033,1.08630364829841,0.161936586786751,45,48,49,2,0.979591836734694,48,49,2,0.979591836734694,FALSE,FALSE,FALSE
"金融学者","金融","学者","unrelated","word","word",0.866262078477435,-0.460794755133388,0.502268038770291,0.066527026927085,57,59,59,0,1,56,59,0,0.949152542372881,TRUE,TRUE,TRUE
"金融投资","金融","投资","related","word","word",0.863624612291738,-0.713794190825099,0.281167900654802,0.0937226335516005,9,10,10,1,1,10,10,1,1,FALSE,FALSE,FALSE
"金融要烛","金融","要烛","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"钢琴句温","钢琴","句温","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"钢琴吉他","钢琴","吉他","related","word","word",0.903112284996377,-0.561995057254873,0.586426245630445,0.117285249126089,25,26,26,0,1,24,26,0,0.923076923076923,FALSE,FALSE,FALSE
"钢琴温和","钢琴","温和","unrelated","word","word",0.846787974522139,-0.484545132461759,0.415121371581519,0.131272903961069,10,11,11,0,1,11,11,0,1,FALSE,FALSE,FALSE
"钥匙梅款","钥匙","梅款","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"钥匙迅速","钥匙","迅速","unrelated","word","word",0.938825702278528,-0.409700724980616,0.487245493610733,0.217902809088808,5,8,10,0,0.8,7,10,0,0.7,FALSE,FALSE,FALSE
"钥匙锁具","钥匙","锁具","related","word","word",NA,0.612282905608171,1.45035351161683,0.512777401590992,8,9,13,0,0.692307692307692,11,13,0,0.846153846153846,FALSE,FALSE,FALSE
"钦佩星阅","钦佩","星阅","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"钦佩欣赏","钦佩","欣赏","related","word","word",0.893933682137328,-0.618477221597384,0.372130699807277,0.117678059866338,10,11,11,0,1,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"钦佩舰队","钦佩","舰队","unrelated","word","word",0.918383210880232,0.414753722134875,0.951277361035635,0.336327336388771,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"钱名税发","钱名","税发","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"钱名符号","钱名","符号","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"钱射吻躲教导","钱射吻躲","教导","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"钱射吻躲淀圈","钱射吻躲","淀圈","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"钱角咖啡","钱角","咖啡","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"钱角破人","钱角","破人","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"钻石拼马","钻石","拼马","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"钻石珠宝","钻石","珠宝","related","word","word",0.61157560576707,-0.579544488566735,0.481550000522275,0.0743047782548342,42,45,45,0,1,42,45,0,0.933333333333333,FALSE,FALSE,FALSE
"钻石议院","钻石","议院","unrelated","word","word",0.937136290123585,0.0110287375926373,1.0111414809958,0.35749249897557,8,9,11,1,0.818181818181818,11,12,0,0.916666666666667,FALSE,FALSE,FALSE
"铁器名闲","铁器","名闲","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"铁器自私","铁器","自私","unrelated","word","word",NA,-0.567074505337314,0.247029700790331,0.110475040685723,5,5,5,0,1,3,5,0,0.6,FALSE,FALSE,FALSE
"铁器金属","铁器","金属","related","word","word",NA,-0.388421169812086,0.392424264717247,0.148322430409888,7,9,9,1,1,9,9,1,1,FALSE,FALSE,FALSE
"铁嚷数量","铁嚷","数量","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"铁嚷然头","铁嚷","然头","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"铁骑俗哨","铁骑","俗哨","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"铁骑口音","铁骑","口音","unrelated","word","word",NA,-0.172099713397029,0.987823966645512,0.19010681101825,27,27,29,0,0.931034482758621,23,29,0,0.793103448275862,FALSE,FALSE,FALSE
"铁骑炮兵","铁骑","炮兵","related","word","word",NA,-0.14502576821658,0.840499327927411,0.0922567867517843,83,91,92,0,0.989130434782609,88,92,0,0.956521739130435,FALSE,TRUE,TRUE
"银行业奖章","银行业","奖章","unrelated","word","word",NA,-0.743302284782496,0.420018117822126,0.171471678564732,6,9,10,2,0.9,7,9,3,0.777777777777778,FALSE,FALSE,FALSE
"银行业蕾改花","银行业","蕾改花","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"银行业金融业","银行业","金融业","related","word","word",NA,-0.405513265396772,0.756327068045372,0.228041191226918,11,11,11,1,1,10,11,1,0.909090909090909,FALSE,FALSE,FALSE
"银行家投资人","银行家","投资人","related","word","word",0.893022241618526,-0.432007825148704,0.64140057835058,0.128280115670116,25,26,27,0,0.962962962962963,27,27,0,1,FALSE,FALSE,FALSE
"银行家票供","银行家","票供","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"银行家精神","银行家","精神","unrelated","word","word",0.943535221678867,-0.729177115567839,0.091731486911728,0.0346712431089441,7,10,10,0,1,9,10,0,0.9,FALSE,FALSE,FALSE
"铺见合理","铺见","合理","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"铺见要长","铺见","要长","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"链信库杂","链信","库杂","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"链信起司","链信","起司","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"链条史红","链条","史红","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"链条绳索","链条","绳索","related","word","word",0.92423903096394,-0.254895694388904,0.659548846478694,0.0830953440610544,63,67,67,0,1,63,67,0,0.940298507462687,TRUE,TRUE,TRUE
"链条隐私","链条","隐私","unrelated","word","word",0.89059959463542,-0.249900370777364,0.640376723323906,0.213458907774635,9,12,12,1,1,11,12,1,0.916666666666667,FALSE,FALSE,FALSE
"销靡发押","销靡","发押","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"销靡正确","销靡","正确","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"锁定关闭","锁定","关闭","related","word","word",0.902039181543662,0.291039740183871,2.11134233720782,0.636593666955489,11,15,17,0,0.88235294117647,17,17,0,1,FALSE,FALSE,FALSE
"锁定总部","锁定","总部","unrelated","word","word",0.887923296074982,-0.57400019425851,0.617988407056919,0.07283063222077,72,78,78,0,1,78,78,0,1,TRUE,TRUE,TRUE
"锁定排党","锁定","排党","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"锈战取庄","锈战","取庄","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"锈战荣耀","锈战","荣耀","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"锋岂手谷","锋岂","手谷","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"锋岂联邦体","锋岂","联邦体","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"错觉幻觉","错觉","幻觉","related","word","word",0.872892033980979,-0.485176833137723,0.339794262307609,0.138720426696511,6,8,9,0,0.888888888888889,9,9,0,1,FALSE,FALSE,FALSE
"错觉裙子","错觉","裙子","unrelated","word","word",0.794164833822412,-0.413552001075793,0.625149685267033,0.236284371343838,7,9,9,1,1,7,8,2,0.875,FALSE,FALSE,FALSE
"错觉观却","错觉","观却","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"错误勋章","错误","勋章","unrelated","word","word",0.762621578410428,-0.061196787720195,0.695510147979196,0.262878126553527,7,9,9,1,1,8,9,1,0.888888888888889,FALSE,FALSE,FALSE
"错误发生","错误","发生","unrelated","word","word",0.727423905115231,-0.583598514598054,0.310261844451954,0.126663867593675,6,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"错误揭头","错误","揭头","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"错误正确","错误","正确","related","word","word",0.720587882029676,-0.477344808755546,0.897645124433019,0.183231043746501,24,24,24,0,1,22,24,0,0.916666666666667,FALSE,FALSE,FALSE
"错误角刷","错误","角刷","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"错误过失","错误","过失","related","word","word",0.781871101030519,0.010992437841703,1.06035518762794,0.335313752167948,10,10,11,2,0.909090909090909,11,12,1,0.916666666666667,FALSE,FALSE,FALSE
"错鸣家碎","错鸣","家碎","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"错鸣有效","错鸣","有效","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"键墙在监","键墙","在监","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"键墙拥抱","键墙","拥抱","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"镜官左边","镜官","左边","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"镜官道物","镜官","道物","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"长官政府","长官","政府","unrelated","word","word",0.654503714186092,-0.421872946467202,0.686491627065556,0.217087713616205,10,10,11,0,0.909090909090909,11,11,0,1,FALSE,FALSE,FALSE
"长官队长","长官","队长","related","word","word",0.776733602732373,-0.882669136587706,0.369719211819685,0.045168390675862,67,73,73,1,1,73,73,1,1,TRUE,TRUE,TRUE
"长官食视","长官","食视","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"长跑先聪","长跑","先聪","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"长跑比赛","长跑","比赛","related","word","word",0.594046865890763,-0.691496531987546,0.352991597303674,0.12480137607765,8,8,8,1,1,7,8,1,0.875,FALSE,FALSE,FALSE
"长跑生存","长跑","生存","unrelated","word","word",0.554311502201109,-0.754776691538749,0.252555918409108,0.0892920012679382,8,8,9,1,0.888888888888889,9,9,1,1,FALSE,FALSE,FALSE
"门为师藏","门为","师藏","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"门为直觉","门为","直觉","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"闪耀具宵","闪耀","具宵","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"闪耀明亮","闪耀","明亮","related","word","word",0.941755814665086,-0.432276532589795,0.549353546878646,0.317169418170662,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"闪耀隧道","闪耀","隧道","unrelated","word","word",0.933208457747724,-0.394324394535415,0.226740158245809,0.101401281413337,5,5,5,1,1,5,5,1,1,FALSE,FALSE,FALSE
"问候哀光","问候","哀光","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"问候礼物","问候","礼物","related","word","word",0.905137330198986,-0.690873128428509,0.399931666013592,0.115450327515201,12,14,14,1,1,14,14,1,1,FALSE,FALSE,FALSE
"问候素描","问候","素描","unrelated","word","word",0.899002499523008,-0.183465305892687,0.379169753988348,0.126389917996116,9,9,10,0,0.9,10,10,0,1,FALSE,FALSE,FALSE
"问钱槑摧绰","问钱槑","摧绰","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"问钱槑美元","问钱槑","美元","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"闲话丑闻","闲话","丑闻","related","word","word",0.580462992271972,-0.0779559260300161,0.671370850294136,0.0859602289495565,61,64,68,1,0.941176470588235,66,69,0,0.956521739130435,TRUE,TRUE,TRUE
"闲话协议","闲话","协议","unrelated","word","word",0.573902687388105,-0.534140934467795,0.447827557410985,0.158330951323758,8,9,9,0,1,8,9,0,0.888888888888889,FALSE,FALSE,FALSE
"闲话导急","闲话","导急","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"间谍叛徒","间谍","叛徒","related","word","word",0.832889558253804,-0.405932759670832,0.469467253638241,0.135523522631876,12,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"间谍感激","间谍","感激","unrelated","word","word",0.913916947992556,-0.585004525471107,0.504082287206121,0.190525196037147,7,9,9,1,1,9,9,1,1,FALSE,FALSE,FALSE
"间谍稿后","间谍","稿后","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阀渎巨星","阀渎","巨星","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阀渎请物","阀渎","请物","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阀门低查","阀门","低查","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阀门通风","阀门","通风","related","word","word",0.584092873976321,-0.24049765607541,0.88236108188678,0.0837500076013662,111,116,119,1,0.974789915966387,73,120,0,0.608333333333333,TRUE,TRUE,TRUE
"阀门香水","阀门","香水","unrelated","word","word",0.808418591616032,0.28366663095276,2.31542057645244,0.77180685881748,9,10,10,1,1,6,10,1,0.6,FALSE,FALSE,FALSE
"阅读义加","阅读","义加","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阅读写作","阅读","写作","related","word","word",0.676269442562737,-0.260986425735186,0.811974293230182,0.159241260219862,26,32,32,4,1,32,32,4,1,FALSE,FALSE,FALSE
"阅读写作","阅读","写作","related","word","word",0.676269442562737,-0.260986425735186,0.811974293230182,0.159241260219862,26,32,32,4,1,32,32,4,1,FALSE,FALSE,FALSE
"阅读冲问","阅读","冲问","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阅读神圣","阅读","神圣","unrelated","word","word",0.733219187996387,-0.233388451598524,0.280602434880429,0.114555464339933,6,6,7,1,0.857142857142857,7,7,1,1,FALSE,FALSE,FALSE
"阅读黄油","阅读","黄油","unrelated","word","word",0.604837356267977,-0.393248856356843,0.45637369193493,0.137601845485219,11,12,13,0,0.923076923076923,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"阔残心愿","阔残","心愿","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阔残米办","阔残","米办","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"防菜拍照","防菜","拍照","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"防菜讲印","防菜","讲印","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阴影操纵","阴影","操纵","unrelated","word","word",0.909539847583574,-0.410755476241146,0.15124020162211,0.0756201008110549,4,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"阴影遮慌","阴影","遮慌","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阴影黑暗","阴影","黑暗","related","word","word",0.874592845756473,-0.335094466638502,0.883121516911038,0.294373838970346,9,9,10,0,0.9,9,10,0,0.9,FALSE,FALSE,FALSE
"阴死人礼","阴死","人礼","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阴死发言","阴死","发言","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阴谋化橡","阴谋","化橡","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阴谋旋转","阴谋","旋转","unrelated","word","word",0.917425183481531,-0.378622741140778,0.565684359111364,0.163299008504653,12,14,14,0,1,12,14,0,0.857142857142857,FALSE,FALSE,FALSE
"阴谋欺骗","阴谋","欺骗","related","word","word",0.917018455737327,-0.160207075540268,0.754742888395668,0.251580962798556,9,9,9,0,1,8,9,0,0.888888888888889,FALSE,FALSE,FALSE
"阴道减少","阴道","减少","unrelated","word","word",0.679810076655326,0.267622803407281,1.19541221683985,0.534604595597526,5,5,6,0,0.833333333333333,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"阴道经指","阴道","经指","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阴道阳具","阴道","阳具","related","word","word",0.813992767342321,0.697587952844167,0.919360120945212,0.459680060472606,4,4,5,1,0.8,5,5,1,1,FALSE,FALSE,FALSE
"阶段区盛","阶段","区盛","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阶段时期","阶段","时期","related","word","word",0.934067112504194,-0.586309834531913,0.504607082263988,0.139952823774237,13,14,15,0,0.933333333333333,15,15,0,1,FALSE,FALSE,FALSE
"阶段计划","阶段","计划","unrelated","word","word",0.873651455313837,-0.172685823508313,0.538134932842769,0.240661258180743,5,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"阻碍停止","阻碍","停止","related","word","word",0.627124381703999,-0.917874129487269,0.129022248813244,0.0526731125098101,6,7,7,1,1,6,7,1,0.857142857142857,FALSE,FALSE,FALSE
"阻碍有效","阻碍","有效","unrelated","word","word",0.754941387813159,-0.60160338364427,0.377035227855183,0.0769619936082658,24,26,27,0,0.962962962962963,26,27,0,0.962962962962963,FALSE,FALSE,FALSE
"阻碍逐赢","阻碍","逐赢","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阻箱情绪","阻箱","情绪","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阻箱惯致","阻箱","惯致","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"阿司匹林副本","阿司匹林","副本","unrelated","word","word",0.933814801889015,-0.115920921641999,0.963014229923847,0.148596321738414,42,44,45,0,0.977777777777778,38,44,1,0.863636363636364,FALSE,FALSE,FALSE
"阿司匹林吗啡","阿司匹林","吗啡","related","word","word",0.927723880034532,-0.0012978431692715,0.538955106665932,0.14404181114258,14,14,15,0,0.933333333333333,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"阿司匹林承去趸","阿司匹林","承去趸","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"附微发展","附微","发展","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"附微定品","附微","定品","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"附果旁有","附果","旁有","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"附果甲板","附果","甲板","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"降低升高","降低","升高","related","word","word",0.722248026293585,-0.223651064092694,0.699418771272865,0.174854692818216,16,17,19,0,0.894736842105263,17,19,0,0.894736842105263,FALSE,FALSE,FALSE
