"id_target","id_cue","type","target_type","cue_type","id_cosine"
"sepak bola","jeba","nonword","word","nonword",NA
"mewarisi","habatiba","nonword","word","nonword",NA
"penutup","tidak adnlapaapa","nonword","word","nonword",NA
"tahu","tidauaberdaya","nonword","word","nonword",NA
"badai","tidaspberguna","nonword","word","nonword",NA
"luar biasa","tidaynbersalah","nonword","word","nonword",NA
"kabel","tidaicbiasa","nonword","word","nonword",NA
"kecil","tidaeimabuk","nonword","word","nonword",NA
"rasa syukur","tidauanyaman","nonword","word","nonword",NA
"sesuatu","tidantpernah","nonword","word","nonword",NA
"konstitusi","tiduyasebentar","nonword","word","nonword",NA
"khotbah","tistt","nonword","word","nonword",NA
"menteri","ganggal","nonword","word","nonword",NA
"jumlah","tibus","nonword","word","nonword",NA
"senjata","katik","nonword","word","nonword",NA
"hukuman penjara","ibilet","nonword","word","nonword",NA
"menyinggung","touc","nonword","word","nonword",NA
"membela","todeng","nonword","word","nonword",NA
"tebal","lumbol","nonword","word","nonword",NA
"memberitahukan","dungkat","nonword","word","nonword",NA
"balapan","tokil","nonword","word","nonword",NA
"salad","trtui","nonword","word","nonword",NA
"menerima","gma","nonword","word","nonword",NA
"listrik","tutih","nonword","word","nonword",NA
"penulis","tusis","nonword","word","nonword",NA
"persetujuan","pahan","nonword","word","nonword",NA
"membutuhkan","tukaan","nonword","word","nonword",NA
"garasi","delang","nonword","word","nonword",NA
"bersifat ketuhanan","tulangbrelakang","nonword","word","nonword",NA
"pilih","tutnr","nonword","word","nonword",NA
"menjual","urna","nonword","word","nonword",NA
"memeluk","tuadi","nonword","word","nonword",NA
"komisaris","singgu","nonword","word","nonword",NA
"masa lalu","jantutan","nonword","word","nonword",NA
"terima kasih","sapai","nonword","word","nonword",NA
"fatal","turnamny","nonword","word","nonword",NA
"unik","tunjn","nonword","word","nonword",NA
"kuliah","ssara","nonword","word","nonword",NA
"menjaga","qiuran","nonword","word","nonword",NA
"agen","ndum","nonword","word","nonword",NA
"diskusi","aracara","nonword","word","nonword",NA
"menarik","urenan","nonword","word","nonword",NA
"federasi","etkup","nonword","word","nonword",NA
"samurai","orgina","nonword","word","nonword",NA
"cocok","darus","nonword","word","nonword",NA
"dolar","albah","nonword","word","nonword",NA
"cognac","wancu","nonword","word","nonword",NA
"membiarkan","wangsan","nonword","word","nonword",NA
"bertindak","deshington","nonword","word","nonword",NA
"menghapus","wigeta","nonword","word","nonword",NA
"literatur","wilei","nonword","word","nonword",NA
"di sana","yangaeulia","nonword","word","nonword",NA
"ibu jari","biga","nonword","word","nonword",NA
"kapten","yurisdmesi","nonword","word","nonword",NA
"fantastis","simbie","nonword","word","nonword",NA
"secaradnukarela","keta","nonword","nonword","nonword",NA
"garama","buuci","nonword","nonword","nonword",NA
"talaahan","densnator","nonword","nonword","nonword",NA
"pealantu","kebupybinatang","nonword","nonword","nonword",NA
"iptan","mendseung","nonword","nonword","nonword",NA
"selany","stcaus","nonword","nonword","nonword",NA
"balasin","suait","nonword","nonword","nonword",NA
"dolder","lebiecrendah","nonword","nonword","nonword",NA
"meserik","filslwat","nonword","nonword","nonword",NA
"esara","touc","nonword","nonword","nonword",NA
"menjira","iptan","nonword","nonword","nonword",NA
"gempir","jeba","nonword","nonword","nonword",NA
"inalrman","impelaal","nonword","nonword","nonword",NA
"anakohakilaki","remagi","nonword","nonword","nonword",NA
"menyedsa","kampants","nonword","nonword","nonword",NA
"uar","jantutan","nonword","nonword","nonword",NA
"tonet","kedetan","nonword","nonword","nonword",NA
"kapnil","kertim","nonword","nonword","nonword",NA
"magilah","owd","nonword","nonword","nonword",NA
"rnaktis","memetentah","nonword","nonword","nonword",NA
"ninji","nibulans","nonword","nonword","nonword",NA
"salicin","dungkat","nonword","nonword","nonword",NA
"pemaseman","laeru","nonword","nonword","nonword",NA
"mingrk","menghapujaan","nonword","nonword","nonword",NA
"memanismlasi","pengalnyan","nonword","nonword","nonword",NA
"larer","tusis","nonword","nonword","nonword",NA
"menyebifkan","memperolcs","nonword","nonword","nonword",NA
"kugaitas","lerat","nonword","nonword","nonword",NA
"brrah","akia","nonword","nonword","nonword",NA
"kingan","bangkaran","nonword","nonword","nonword",NA
"kekaith","redaya","nonword","nonword","nonword",NA
"perencanugn","mengstap","nonword","nonword","nonword",NA
"pahir","lembin","nonword","nonword","nonword",NA
"pinkna","sekrdiaris","nonword","nonword","nonword",NA
"wainawan","faktti","nonword","nonword","nonword",NA
"kantti","katik","nonword","nonword","nonword",NA
"peinu","ichir","nonword","nonword","nonword",NA
"rintara","inkum","nonword","nonword","nonword",NA
"ntam","rogit","nonword","nonword","nonword",NA
"ilkanan","mengifikan","nonword","nonword","nonword",NA
"ikmunis","frinuensi","nonword","nonword","nonword",NA
"dulik","gukus","nonword","nonword","nonword",NA
"saess","saattvni","nonword","nonword","nonword",NA
"jegak","kesimprtan","nonword","nonword","nonword",NA
"keraesan","pegjawanan","nonword","nonword","nonword",NA
"bauti","pembuluhduarah","nonword","nonword","nonword",NA
"gorine","mengatik","nonword","nonword","nonword",NA
"ekstrik","seberhrnya","nonword","nonword","nonword",NA
"spekolkuler","ismenangan","nonword","nonword","nonword",NA
"uksik","konturinasi","nonword","nonword","nonword",NA
"pelato","reseitas","nonword","nonword","nonword",NA
"menyeleniki","tulangbrelakang","nonword","nonword","nonword",NA
"ies","heav","nonword","nonword","nonword",NA
"erli","bengain","nonword","nonword","nonword",NA
"percleaan","berbusong","nonword","nonword","nonword",NA
"ponin","bunuohdiri","nonword","nonword","nonword",NA
"sangkam","petu","nonword","nonword","nonword",NA
"muja","makaazmalam","nonword","nonword","nonword",NA
"teter","honol","nonword","nonword","nonword",NA
"ntologi","kontcal","nonword","nonword","nonword",NA
"lato","sangen","nonword","nonword","nonword",NA
"festeual","kaubngkadang","nonword","nonword","nonword",NA
"mentoni","katnnder","nonword","nonword","nonword",NA
"ioni","dikjuar","nonword","nonword","nonword",NA
"fiaj","antusiasir","nonword","nonword","nonword",NA
"menumpp","mabiota","nonword","nonword","nonword",NA
"dilam","misim","nonword","nonword","nonword",NA
"lix","langob","nonword","nonword","nonword",NA
"senjnga","baed","nonword","nonword","nonword",NA
"tidak bertanggunekjawab","bubugæmesiu","nonword","nonword","nonword",NA
"membntuh","tembakup","nonword","nonword","nonword",NA
"tengcurak","tandpltangan","nonword","nonword","nonword",NA
"meserik","mengsqui","nonword","nonword","nonword",NA
"sangatslesar","namacwanggilan","nonword","nonword","nonword",NA
"membgkuhkan","tidak adnlapaapa","nonword","nonword","nonword",NA
"wakal","nakohol","nonword","nonword","nonword",NA
"kewaguban","biga","nonword","nonword","nonword",NA
"segitliga","usi","nonword","nonword","nonword",NA
"presnyen","bersegpah","nonword","nonword","nonword",NA
"pereveuan","secarayoidak sengaja","nonword","nonword","nonword",NA
"pemasir","pelliapan","nonword","nonword","nonword",NA
"pembntuhan","kayuwhanis","nonword","nonword","nonword",NA
"keberangritan","ammun","nonword","nonword","nonword",NA
"peus","penant","nonword","nonword","nonword",NA
"cevokcewek","peoteraian","nonword","nonword","nonword",NA
"peseru","merengkinkan","nonword","nonword","nonword",NA
"saksu","kual","nonword","nonword","nonword",NA
"intusni","kestatan","nonword","nonword","nonword",NA
"micheri","memantkan","nonword","nonword","nonword",NA
"diba","beant","nonword","nonword","nonword",NA
"ditain","pagrat","nonword","nonword","nonword",NA
"inkum","komentik","nonword","nonword","nonword",NA
"kulin","keriali","nonword","nonword","nonword",NA
"beklasil","alkar","nonword","nonword","nonword",NA
"lupas","rlama","nonword","nonword","nonword",NA
"hitap","sendid","nonword","nonword","nonword",NA
"mengatikan","rapaai","nonword","nonword","nonword",NA
"gabu","cantar","nonword","nonword","nonword",NA
"vitan","kulititas","nonword","nonword","nonword",NA
"jurll","onga","nonword","nonword","nonword",NA
"dikesi","penjauasan","nonword","nonword","nonword",NA
"galo","memberymmakan","nonword","nonword","nonword",NA
"spanialis","kondera","nonword","nonword","nonword",NA
"peelin","mantak","nonword","nonword","nonword",NA
"dinapet","peirama","nonword","nonword","nonword",NA
"peakara","opersiional","nonword","nonword","nonword",NA
"oksi","talaahan","nonword","nonword","nonword",NA
"lefonda","ayar","nonword","nonword","nonword",NA
"mengirca","sendapi","nonword","nonword","nonword",NA
"tepisan","ful","nonword","nonword","nonword",NA
"jiangorang","tetsunci","nonword","nonword","nonword",NA
"kejujukkn","deward","nonword","nonword","nonword",NA
"lerth","beayarga","nonword","nonword","nonword",NA
"kehentikan","cadean","nonword","nonword","nonword",NA
"selamalndanya","chpe","nonword","nonword","nonword",NA
"rriot","dide","nonword","nonword","nonword",NA
"mengetinkan","anonai","nonword","nonword","nonword",NA
"pluntik","meneroti","nonword","nonword","nonword",NA
"ujthcoba","membssi","nonword","nonword","nonword",NA
"peladon","kogeng","nonword","nonword","nonword",NA
"vikemin","tibus","nonword","nonword","nonword",NA
"bataiion","sannng","nonword","nonword","nonword",NA
"moodin","cand","nonword","nonword","nonword",NA
"luhet","polllasi","nonword","nonword","nonword",NA
"kebainkan","japa","nonword","nonword","nonword",NA
"benck","empan","nonword","nonword","nonword",NA
"berpolta","rove","nonword","nonword","nonword",NA
"rampse","jenisi","nonword","nonword","nonword",NA
"perpingnya","batuplara","nonword","nonword","nonword",NA
"pemetentah","petaed","nonword","nonword","nonword",NA
"memberèetahu","mantrak","nonword","nonword","nonword",NA
"taraa","langobng","nonword","nonword","nonword",NA
"kornr","percngaan","nonword","nonword","nonword",NA
"meckinggung","tmena","nonword","nonword","nonword",NA
"boril","kapatatas","nonword","nonword","nonword",NA
"saija","menygair","nonword","nonword","nonword",NA
"touc","tidaeimabuk","nonword","nonword","nonword",NA
"anklir","otionase","nonword","nonword","nonword",NA
"retttor","swen","nonword","nonword","nonword",NA
"ols","reharter","nonword","nonword","nonword",NA
"peerlis","ikla","nonword","nonword","nonword",NA
"mengatik","brus tomat","nonword","nonword","nonword",NA
"persetaduan","nks","nonword","nonword","nonword",NA
"kolodi","sungkr","nonword","nonword","nonword",NA
"gunator","cuoop","nonword","nonword","nonword",NA
"kesecaan","lauthern","nonword","nonword","nonword",NA
"belanmr","simbie","nonword","nonword","nonword",NA
"mengdiar","wangsan","nonword","nonword","nonword",NA
"intoksi","lingsengan","nonword","nonword","nonword",NA
"jaggal","tukaan","nonword","nonword","nonword",NA
"papat","meelesak","nonword","nonword","nonword",NA
"pendokikan","hampur","nonword","nonword","nonword",NA
"eksplovaf","perusahans","nonword","nonword","nonword",NA
"leakt","keluka","nonword","nonword","nonword",NA
"hansoni","tidauaberdaya","nonword","nonword","nonword",NA
"dollmen","rumuh","nonword","nonword","nonword",NA
"penugap","koloed","nonword","nonword","nonword",NA
"erka","repueksi","nonword","nonword","nonword",NA
"kuhong","gerefu","nonword","nonword","nonword",NA
"koesor","lahaat","nonword","nonword","nonword",NA
"pausikel","haribcatal","nonword","nonword","nonword",NA
"penetrangan","meliert","nonword","nonword","nonword",NA
"prnguk","yangaeulia","nonword","nonword","nonword",NA
"beeticara","sasiah","nonword","nonword","nonword",NA
"tempat tidel","pengunduralydiri","nonword","nonword","nonword",NA
"noan","atikan","nonword","nonword","nonword",NA
"mohal","nasidet","nonword","nonword","nonword",NA
"boaph","regiggal","nonword","nonword","nonword",NA
"napat","ganmar","nonword","nonword","nonword",NA
"mengukrmati","sulua","nonword","nonword","nonword",NA
"countenn","tanjir","nonword","nonword","nonword",NA
"iksin","naberi","nonword","nonword","nonword",NA
"kebodofin","menghataurkan","nonword","nonword","nonword",NA
"mehirang","bawangcoutih","nonword","nonword","nonword",NA
"demonstroli","pencnyik","nonword","nonword","nonword",NA
"motang","urna","nonword","nonword","nonword",NA
"peack","ieu","nonword","nonword","nonword",NA
"akern","rukain","nonword","nonword","nonword",NA
"nierika","mendernia","nonword","nonword","nonword",NA
"bersembului","lsa","nonword","nonword","nonword",NA
"menckki","pertanekan","nonword","nonword","nonword",NA
"pangpkan","mencnyah","nonword","nonword","nonword",NA
"sarantn","pengelang","nonword","nonword","nonword",NA
"kesalambn","menjembataed","nonword","nonword","nonword",NA
"berdbru","hidangantdenutup","nonword","nonword","nonword",NA
"literakir","ahlihaedah","nonword","nonword","nonword",NA
"tiars","rendahtbati","nonword","nonword","nonword",NA
"menghames","pengelysa","nonword","nonword","nonword",NA
"namapnelakang","jakan","nonword","nonword","nonword",NA
"enerap","bacc","nonword","nonword","nonword",NA
"tidaohdikenal","inteom","nonword","nonword","nonword",NA
"deum","measkul","nonword","nonword","nonword",NA
"habol","senatin","nonword","nonword","nonword",NA
"matih","stabpel","nonword","nonword","nonword",NA
"laeck","menggaum","nonword","nonword","nonword",NA
"seput","pendirat","nonword","nonword","nonword",NA
"prrang","kegilaju","nonword","nonword","nonword",NA
"membsta","nsas","nonword","nonword","nonword",NA
"meegarankan","dihuing","nonword","nonword","nonword",NA
"terakhwa","hilih","nonword","nonword","nonword",NA
"ilinwan","pengasse","nonword","nonword","nonword",NA
"korner","dicksti","nonword","nonword","nonword",NA
"permnga","penyekr","nonword","nonword","nonword",NA
"kemulityn","kelumen","nonword","nonword","nonword",NA
"melapautkan","konseruntif","nonword","nonword","nonword",NA
"pemiech","bajafolaut","nonword","nonword","nonword",NA
"rkat","pahan","nonword","nonword","nonword",NA
"kesultian","latiai","nonword","nonword","nonword",NA
"menttna","kesucresan","nonword","nonword","nonword",NA
"testadi","ovu","nonword","nonword","nonword",NA
"kacul","bepearat","nonword","nonword","nonword",NA
"tilor","baous","nonword","nonword","nonword",NA
"mengendaahi","piteik","nonword","nonword","nonword",NA
"kakin","navirgsi","nonword","nonword","nonword",NA
"menakin","glas","nonword","nonword","nonword",NA
"imasana","harut","nonword","nonword","nonword",NA
"belaenkasihan","sird","nonword","nonword","nonword",NA
"peladon","khwa","nonword","nonword","nonword",NA
"mant","pectna","nonword","nonword","nonword",NA
"raou","percakenan","nonword","nonword","nonword",NA
"eoi","utka","nonword","nonword","nonword",NA
"terhang","cellas","nonword","nonword","nonword",NA
"pejah","kompblisi","nonword","nonword","nonword",NA
"keriali","cangtur","nonword","nonword","nonword",NA
"ineseksi","juluah","nonword","nonword","nonword",NA
"sehagala","masabkepan","nonword","nonword","nonword",NA
"melingkap","inrisi","nonword","nonword","nonword",NA
"mikralon","bonent","nonword","nonword","nonword",NA
"menghammai","otte","nonword","nonword","nonword",NA
"rore","baplan","nonword","nonword","nonword",NA
"tranbber","musipepanas","nonword","nonword","nonword",NA
"juriah","mendernia","nonword","nonword","nonword",NA
"mahnnes","sankan","nonword","nonword","nonword",NA
"sepeng","upp","nonword","nonword","nonword",NA
"bajiball","lapowen","nonword","nonword","nonword",NA
"pimit","memusu","nonword","nonword","nonword",NA
"pentohong","secaravuederhana","nonword","nonword","nonword",NA
"kamakwtidur","masyarobat","nonword","nonword","nonword",NA
"pelugus","kesna","nonword","nonword","nonword",NA
"peningantan","proyad","nonword","nonword","nonword",NA
"kemaliuan","hasepan","nonword","nonword","nonword",NA
"ista","loyayatas","nonword","nonword","nonword",NA
"mekadas","tentung","nonword","nonword","nonword",NA
"medasan","deshington","nonword","nonword","nonword",NA
"pengantiymperempuan","mengumputnan","nonword","nonword","nonword",NA
"atin","kube","nonword","nonword","nonword",NA
"knan","autolai","nonword","nonword","nonword",NA
"tura","pekaual","nonword","nonword","nonword",NA
"sudbawi","perangtup","nonword","nonword","nonword",NA
"menghasisaan","protarn","nonword","nonword","nonword",NA
"mengaktinian","pubuh","nonword","nonword","nonword",NA
"erkan","rtif","nonword","nonword","nonword",NA
"aab","akia","nonword","nonword","nonword",NA
"analisku","ilen","nonword","nonword","nonword",NA
"beldenti","armilan","nonword","nonword","nonword",NA
"perping","orgina","nonword","nonword","nonword",NA
"strasagi","mangtek","nonword","nonword","nonword",NA
"secapu","berisint","nonword","nonword","nonword",NA
"hitap","meoo","nonword","nonword","nonword",NA
"skangel","rorko","nonword","nonword","nonword",NA
"incastor","pasimek","nonword","nonword","nonword",NA
"melasekan","faministrasi","nonword","nonword","nonword",NA
"batr","pinjol","nonword","nonword","nonword",NA
"kelompse","mengrmulkan","nonword","nonword","nonword",NA
"rasaliyukur","istak","nonword","nonword","nonword",NA
"daakng","keroga","nonword","nonword","nonword",NA
"masaffalu","bibira","nonword","nonword","nonword",NA
"pendamjangan","mempertarusnan","nonword","nonword","nonword",NA
"kaukt","prrak","nonword","nonword","nonword",NA
"aktisetas","pelangatan","nonword","nonword","nonword",NA
"latektif","aliftab","nonword","nonword","nonword",NA
"karmin","bradi","nonword","nonword","nonword",NA
"irahis","gpu","nonword","nonword","nonword",NA
"cidia","melindbagi","nonword","nonword","nonword",NA
"judir","noan","nonword","nonword","nonword",NA
"keho","kostas","nonword","nonword","nonword",NA
"meleack","tentwosaja","nonword","nonword","nonword",NA
"tateir","pendarkuan","nonword","nonword","nonword",NA
"beudahaya","membona","nonword","nonword","nonword",NA
"dimisaris","barair","nonword","nonword","nonword",NA
"paksum","angeng","nonword","nonword","nonword",NA
"edibadi","kyund","nonword","nonword","nonword",NA
"melingkap","diekoma","nonword","nonword","nonword",NA
"bekir","keberaktan","nonword","nonword","nonword",NA
"pembntuh","keramykepala","nonword","nonword","nonword",NA
"deanesi","keous","nonword","nonword","nonword",NA
"amrmal","honson","nonword","nonword","nonword",NA
"kemua","menggangrk","nonword","nonword","nonword",NA
"menyrdap","di tempaeslain","nonword","nonword","nonword",NA
"hentik","madinan","nonword","nonword","nonword",NA
"kepercayern diri","terato","nonword","nonword","nonword",NA
"vaston","suppa","nonword","nonword","nonword",NA
"profrdional","morah","nonword","nonword","nonword",NA
"luarfiiasa","menchoa","nonword","nonword","nonword",NA
"tekakan","kaukr","nonword","nonword","nonword",NA
"mecatar","boro","nonword","nonword","nonword",NA
"menyelajaikan","penyanft","nonword","nonword","nonword",NA
"penderitutn","bentiri","nonword","nonword","nonword",NA
"vilto","piloto","nonword","nonword","nonword",NA
"perkahbangan","memiith","nonword","nonword","nonword",NA
"hadibo","setun","nonword","nonword","nonword",NA
"peraikis","lann","nonword","nonword","nonword",NA
"peurualan","egerah","nonword","nonword","nonword",NA
"buank","kesalambn","nonword","nonword","nonword",NA
"kroptivitas","meromak","nonword","nonword","nonword",NA
"mengalahann","noveawer","nonword","nonword","nonword",NA
"anng","darus","nonword","nonword","nonword",NA
"perselunihan","lamn","nonword","nonword","nonword",NA
"dellawan","poettif","nonword","nonword","nonword",NA
"memberakahukan","atikan","nonword","nonword","nonword",NA
"saxed","sensiuional","nonword","nonword","nonword",NA
"bertahanwsidup","memaook","nonword","nonword","nonword",NA
"memahace","plathyrm","nonword","nonword","nonword",NA
"bersifat ketokanan","spanial","nonword","nonword","nonword",NA
"tibatgua","seelual","nonword","nonword","nonword",NA
"katavyandi","melayasu","nonword","nonword","nonword",NA
"sipaol","playedy","nonword","nonword","nonword",NA
"baplan","xtus","nonword","nonword","nonword",NA
"koderasi","kakelik","nonword","nonword","nonword",NA
"frar","komélik","nonword","nonword","nonword",NA
"sambt","bevasi","nonword","nonword","nonword",NA
"miets","lebuana","nonword","nonword","nonword",NA
"bapuh","egerah","nonword","nonword","nonword",NA
"pijahan","cuig","nonword","nonword","nonword",NA
"maksoy","alkarang","nonword","nonword","nonword",NA
"koul","mengikdai","nonword","nonword","nonword",NA
"ditain","aspa","nonword","nonword","nonword",NA
"guguptkalimat","penarmi","nonword","nonword","nonword",NA
"keous","imldinasi","nonword","nonword","nonword",NA
"gucang","afteka","nonword","nonword","nonword",NA
"memodung","tuadi","nonword","nonword","nonword",NA
"clgeet","sensti","nonword","nonword","nonword",NA
"harguydiri","anorn","nonword","nonword","nonword",NA
"rbah","pekeksaan","nonword","nonword","nonword",NA
"awasanya","pelajah","nonword","nonword","nonword",NA
"waikon","corid","nonword","nonword","nonword",NA
"mempericiki","pingkar","nonword","nonword","nonword",NA
"memperasapkan","gibel","nonword","nonword","nonword",NA
"mendahgar","peringkal","nonword","nonword","nonword",NA
"permsunan","ilapi","nonword","nonword","nonword",NA
"menasihaor","belm","nonword","nonword","nonword",NA
"poun","londa","nonword","nonword","nonword",NA
"pembuluhnzarah","shergack","nonword","nonword","nonword",NA
"labr","buent","nonword","nonword","nonword",NA
"tambangan","keshasan","nonword","nonword","nonword",NA
"lakin","eatimis","nonword","nonword","nonword",NA
"baals","secuan","nonword","nonword","nonword",NA
"kurangga","alolm","nonword","nonword","nonword",NA
"sobar","drmpatis","nonword","nonword","nonword",NA
"gunah","muwah","nonword","nonword","nonword",NA
"monimur","kelah","nonword","nonword","nonword",NA
"masanranakkanak","menaturkan","nonword","nonword","nonword",NA
"prodmisi","ranj","nonword","nonword","nonword",NA
"pastem","koyuret","nonword","nonword","nonword",NA
"tuhmi","kles","nonword","nonword","nonword",NA
"arkyance","baed","nonword","nonword","nonword",NA
"menyusangkan","ketemahan","nonword","nonword","nonword",NA
"usi","beaterak","nonword","nonword","nonword",NA
"peminuin","tengahtcalam","nonword","nonword","nonword",NA
"beulanya","sekok","nonword","nonword","nonword",NA
"penesangan","casitan","nonword","nonword","nonword",NA
"kuatran","niarah","nonword","nonword","nonword",NA
"asetten","bookh","nonword","nonword","nonword",NA
"dajou","hihap","nonword","nonword","nonword",NA
"tals","sepitan","nonword","nonword","nonword",NA
"curan","memerivea","nonword","nonword","nonword",NA
"menyelajaikan","pornixrafi","nonword","nonword","nonword",NA
"kestanan","buart","nonword","nonword","nonword",NA
"hakisinasi","penyelenikan","nonword","nonword","nonword",NA
"tedel","menjawup","nonword","nonword","nonword",NA
"kahing","ippi","nonword","nonword","nonword",NA
"tuashan","benda terbanluaneh","nonword","nonword","nonword",NA
"bintis","secara haridah","nonword","nonword","nonword",NA
"teliata","menakumpan","nonword","nonword","nonword",NA
"kelah","astronogt","nonword","nonword","nonword",NA
"kancel","membint","nonword","nonword","nonword",NA
"perangant","mebiji","nonword","nonword","nonword",NA
"ibekjari","menggotis","nonword","nonword","nonword",NA
"kamaupmandi","awasa","nonword","nonword","nonword",NA
"lucil","tusang","nonword","nonword","nonword",NA
"sabotarn","kaubngkadang","nonword","nonword","nonword",NA
"ketiniaan","mengrmat","nonword","nonword","nonword",NA
"bahailbakar","ringga","nonword","nonword","nonword",NA
"psapologi","pemiig","nonword","nonword","nonword",NA
"jagangan","pelangatan","nonword","nonword","nonword",NA
"tiror","mengchukan","nonword","nonword","nonword",NA
"bertchung","keleuti","nonword","nonword","nonword",NA
"ansm","nember","nonword","nonword","nonword",NA
"berbica","anng","nonword","nonword","nonword",NA
"lurp","pensfin","nonword","nonword","nonword",NA
"menychihkan","kemeco","nonword","nonword","nonword",NA
"pelin","mengukrmati","nonword","nonword","nonword",NA
"menant","petrng","nonword","nonword","nonword",NA
"komilk","membenak","nonword","nonword","nonword",NA
"satotangan","ditsekat","nonword","nonword","nonword",NA
"antiun","everiff","nonword","nonword","nonword",NA
"luing","kegelasin","nonword","nonword","nonword",NA
"penandungan","sett","nonword","nonword","nonword",NA
"bhara","kupukzhu","nonword","nonword","nonword",NA
"sukaneta","minks","nonword","nonword","nonword",NA
"mewavasi","kaunk","nonword","nonword","nonword",NA
"buki","muunt","nonword","nonword","nonword",NA
"tidauddapat","keluka","nonword","nonword","nonword",NA
"kretten","jeris","nonword","nonword","nonword",NA
"nisah","scm","nonword","nonword","nonword",NA
"epidgsi","meish","nonword","nonword","nonword",NA
"sepaif","denganleegas","nonword","nonword","nonword",NA
"pickh","menghuiam","nonword","nonword","nonword",NA
"komudakasi","avendm","nonword","nonword","nonword",NA
"sists","baan","nonword","nonword","nonword",NA
"matisia","mencnyik","nonword","nonword","nonword",NA
"ornek","lato","nonword","nonword","nonword",NA
"keraesan","mataharivnerbenam","nonword","nonword","nonword",NA
"memuntl","mestleh","nonword","nonword","nonword",NA
"dakk","seammut","nonword","nonword","nonword",NA
"ilkad","enyangan","nonword","nonword","nonword",NA
"prakram","batrn","nonword","nonword","nonword",NA
"unch","pembntuh","nonword","nonword","nonword",NA
"membuat terkolan","kiimmeter","nonword","nonword","nonword",NA
"adh","berapli","nonword","nonword","nonword",NA
"banggi","peorankan","nonword","nonword","nonword",NA
"kesetihkn","adck","nonword","nonword","nonword",NA
"valuin","suich","nonword","nonword","nonword",NA
"jelajisekali","pembsiaan","nonword","nonword","nonword",NA
"riraka","detawan","nonword","nonword","nonword",NA
"romak","awakajapal","nonword","nonword","nonword",NA
"jaqetangan","mempericiki","nonword","nonword","nonword",NA
"renaoran","kuak","nonword","nonword","nonword",NA
"oll","kebangsman","nonword","nonword","nonword",NA
"penghatauran","brutri","nonword","nonword","nonword",NA
"persetaduan","konsch","nonword","nonword","nonword",NA
"empi","jagangan","nonword","nonword","nonword",NA
"posetikus","kemantan","nonword","nonword","nonword",NA
"ndng","oksika","nonword","nonword","nonword",NA
"uoringe","meleraarikan","nonword","nonword","nonword",NA
"ismenterian","arku","nonword","nonword","nonword",NA
"tunga","pecapen","nonword","nonword","nonword",NA
"sedigam","maca","nonword","nonword","nonword",NA
"mebur","sasef","nonword","nonword","nonword",NA
"angkatankuaut","memercayer","nonword","nonword","nonword",NA
"begrebihan","keuaungan","nonword","nonword","nonword",NA
"mengsenakan","bikekop","nonword","nonword","nonword",NA
"bahant","antiaran","nonword","nonword","nonword",NA
"litia","sendit","nonword","nonword","nonword",NA
"mengirzukan","turnamny","nonword","nonword","nonword",NA
"musiaydingin","mengshola","nonword","nonword","nonword",NA
"oranroyunani","menantk","nonword","nonword","nonword",NA
"herolo","ketidakasslan","nonword","nonword","nonword",NA
"tertura","jendsta","nonword","nonword","nonword",NA
"tradonional","rbang","nonword","nonword","nonword",NA
"pembiarsan","tistt","nonword","nonword","nonword",NA
"menggangrk","imin","nonword","nonword","nonword",NA
"bida","mencndi","nonword","nonword","nonword",NA
"jikat","ampldy","nonword","nonword","nonword",NA
"meskrima","ratur","nonword","nonword","nonword",NA
"volea","suud","nonword","nonword","nonword",NA
"moyakinan","miitmum","nonword","nonword","nonword",NA
"bersisah","kenytaan","nonword","nonword","nonword",NA
"menjeeikkan","bangsakin","nonword","nonword","nonword",NA
"kasicksayang","pribnai","nonword","nonword","nonword",NA
"buzzi","mengumumi","nonword","nonword","nonword",NA
"allym","merollk","nonword","nonword","nonword",NA
"meninggardan","idbul","nonword","nonword","nonword",NA
"maksan","rambin","nonword","nonword","nonword",NA
"melannkan diri","kemahian","nonword","nonword","nonword",NA
"tuaniwumah","jelan","nonword","nonword","nonword",NA
"keliumi","kebitungan","nonword","nonword","nonword",NA
"derem","aracara","nonword","nonword","nonword",NA
"demodcasi","teukarang","nonword","nonword","nonword",NA
"berakt","mommmen","nonword","nonword","nonword",NA
"utkua","maderal","nonword","nonword","nonword",NA
"memailat","nentangan","nonword","nonword","nonword",NA
"taont","pengarai","nonword","nonword","nonword",NA
"anra","ure","nonword","nonword","nonword",NA
"sniple","ail","nonword","nonword","nonword",NA
"rkar","latosan","nonword","nonword","nonword",NA
"hioom","ilmunkrai","nonword","nonword","nonword",NA
"pegkataan","beiss","nonword","nonword","nonword",NA
"posetik","saif","nonword","nonword","nonword",NA
"angizmtopan","sandng","nonword","nonword","nonword",NA
"premen","gelbla","nonword","nonword","nonword",NA
"meserik","sisnr","nonword","nonword","nonword",NA
"porir","relantf","nonword","nonword","nonword",NA
"antiapan","ketaratan","nonword","nonword","nonword",NA
"sedejiana","stadhen","nonword","nonword","nonword",NA
"kume","perapitan","nonword","nonword","nonword",NA
"otkaitas","baant","nonword","nonword","nonword",NA
"memauti","ngto","nonword","nonword","nonword",NA
"litang","bagunrsekali","nonword","nonword","nonword",NA
"suatfitempat","wigeta","nonword","nonword","nonword",NA
"tidalcmenyenangkan","nerongan","nonword","nonword","nonword",NA
"suad","mabil","nonword","nonword","nonword",NA
"denganmouat","mota","nonword","nonword","nonword",NA
