"ar_cue","ar_target","type","cue_type","target_type","ar_cosine"
"الجاسوس","نحدر","nonword","word","nonword",NA
"جنرال لواء","غاظه","nonword","word","nonword",NA
"جاهز","غادثا","nonword","word","nonword",NA
"سماء","إساء","nonword","word","nonword",NA
"لحم خنزير","زمي","nonword","word","nonword",NA
"معجب","زمي","nonword","word","nonword",NA
"سخرية","avيان","nonword","word","nonword",NA
"الكحول","زناء","nonword","word","nonword",NA
"شك","اوام","nonword","word","nonword",NA
"عمر او قديم","غرفةنـوم","nonword","word","nonword",NA
"الحفاظ على","غرفي","nonword","word","nonword",NA
"مفهوم","شعل","nonword","word","nonword",NA
"الجزء","فدب","nonword","word","nonword",NA
"بطل","غطقبة","nonword","word","nonword",NA
"برنامج","غوريبه","nonword","word","nonword",NA
"داخلي","تشاب","nonword","word","nonword",NA
"قصر","غيلير","nonword","word","nonword",NA
"الاخلاص","غيجرسارة","nonword","word","nonword",NA
"صوت بشري","غيعنقادر","nonword","word","nonword",NA
"سين","غيظامسؤول","nonword","word","nonword",NA
"إنصهار","غيأقمنصف","nonword","word","nonword",NA
"ضغط عصبى","يغر","nonword","word","nonword",NA
"بكل سرور","فارح","nonword","word","nonword",NA
"ببطء","فاصـة","nonword","word","nonword",NA
"إنسان آلي","فاإغلا","nonword","word","nonword",NA
"أرضية","إقرة","nonword","word","nonword",NA
"رأي","ذار","nonword","word","nonword",NA
"بشكل طبيعي","رشية","nonword","word","nonword",NA
"الفأر","قيح","nonword","word","nonword",NA
"ندوة","طاد","nonword","word","nonword",NA
"قاسي","موض","nonword","word","nonword",NA
"تسلق","فريدة منلكوعها","nonword","word","nonword",NA
"عقلي","فرتم","nonword","word","nonword",NA
"اغفر","تمتان","nonword","word","nonword",NA
"مستأجر","لخة","nonword","word","nonword",NA
"منفذ","عويحة","nonword","word","nonword",NA
"خطة","عقال","nonword","word","nonword",NA
"حلو","إدل","nonword","word","nonword",NA
"عادي","إدل","nonword","word","nonword",NA
"نهر","تشرة","nonword","word","nonword",NA
"صحراء","فكلهفي","nonword","word","nonword",NA
"بوق","لمز","nonword","word","nonword",NA
"كنيسة","فندقوأغير","nonword","word","nonword",NA
"غيم","بلدكا","nonword","word","nonword",NA
"سابقا","فيستحسن الاحوال","nonword","word","nonword",NA
"فخر","فيمذلامس","nonword","word","nonword",NA
"يبني","فيحفلنهاية","nonword","word","nonword",NA
"سكرتير","فيبزاخل","nonword","word","nonword",NA
"نظارات","فيمحمين","nonword","word","nonword",NA
"أقسم","ولديو","nonword","word","nonword",NA
"انتظر","فيروس العوز المناعفمالبشري","nonword","word","nonword",NA
"يتعلم","فيزي","nonword","word","nonword",NA
"من حين اخر","قائد المنتأم","nonword","word","nonword",NA
"ذو قيمة","قالف","nonword","word","nonword",NA
"الدافع","قالف","nonword","word","nonword",NA
"إضافي","قاتلئه مهلك","nonword","word","nonword",NA
"يختبر","قائه","nonword","word","nonword",NA
"يصف","لوسية","nonword","word","nonword",NA
"جلد","قالف","nonword","word","nonword",NA
"سينما","قاتعني","nonword","word","nonword",NA
"مسافه: بعد","قبباعلى","nonword","word","nonword",NA
"رائع","ادعة","nonword","word","nonword",NA
"أولاد","ادعة","nonword","word","nonword",NA
"جولف","مضول","nonword","word","nonword",NA
"روح","وخل","nonword","word","nonword",NA
"مجال","وخل","nonword","word","nonword",NA
"يثق","رور","nonword","word","nonword",NA
"خبز محمص","شيرة","nonword","word","nonword",NA
"تدبير","تقرة","nonword","word","nonword",NA
"مثير","وكيب","nonword","word","nonword",NA
"بريد","داية","nonword","word","nonword",NA
"مزاد علني","اضيدة","nonword","word","nonword",NA
"طفل","تؤيب","nonword","word","nonword",NA
"خاصية","بهاع","nonword","word","nonword",NA
"خاطئ - ظلم - يظلم","تعة","nonword","word","nonword",NA
"اقرأ","وخعة","nonword","word","nonword",NA
"خطير","إط","nonword","word","nonword",NA
"قنبلة","لذل","nonword","word","nonword",NA
"حمل","جنادة","nonword","word","nonword",NA
"الثالث","جنعة","nonword","word","nonword",NA
"استبعد","كمق","nonword","word","nonword",NA
"الارتباط","قلوزجاف","nonword","word","nonword",NA
"السائل","مهامة","nonword","word","nonword",NA
"آمل أن","طياص","nonword","word","nonword",NA
"غير مريح","meوة","nonword","word","nonword",NA
"آمنة","eaبة","nonword","word","nonword",NA
"القاتل","كائنللضائي","nonword","word","nonword",NA
"دجاج","كامو","nonword","word","nonword",NA
"الصحة","كاقيل","nonword","word","nonword",NA
"اطلاق النار","ـوف","nonword","word","nonword",NA
"تكرر","كالد","nonword","word","nonword",NA
"شخص","مقاب","nonword","word","nonword",NA
"كاتشب","كتبهة","nonword","word","nonword",NA
"المجتمع","ذومة","nonword","word","nonword",NA
"مقاومة","نياب","nonword","word","nonword",NA
"دم","كرتا","nonword","word","nonword",NA
"ملف","بقامة","nonword","word","nonword",NA
"تجاري","كروذالقدم","nonword","word","nonword",NA
"المسابقة","كراه","nonword","word","nonword",NA
"انفجار","جويم","nonword","word","nonword",NA
"مزورة","كلمه اـعر","nonword","word","nonword",NA
"فخ","كنيسوأصغيرة","nonword","word","nonword",NA
"خبرة","رغرباء","nonword","word","nonword",NA
"بلاي بوي","ذرربائي","nonword","word","nonword",NA
"راحه","كوكب اأمهرة","nonword","word","nonword",NA
"مكسب","كوفينيل","nonword","word","nonword",NA
"بنت","كوميائا","nonword","word","nonword",NA
"غروب الشمس","كوشباك","nonword","word","nonword",NA
"يطبخ","اطس","nonword","word","nonword",NA
"القائد","ظرك","nonword","word","nonword",NA
"جسم غامض","لاكة","nonword","word","nonword",NA
"يا صديق","لافت للنتف","nonword","word","nonword",NA
"ملعب","رونة","nonword","word","nonword",NA
"بيشوب","يـم","nonword","word","nonword",NA
"الصيد","لحم مقفع","nonword","word","nonword",NA
"رأس المال","كزية","nonword","word","nonword",NA
"شراء","لذاغ","nonword","word","nonword",NA
"البطاطس","كتيف","nonword","word","nonword",NA
"غالبية","لعبة البنتر","nonword","word","nonword",NA
"قصيرة","لعدي","nonword","word","nonword",NA
"فزع","اصاء","nonword","word","nonword",NA
"كريم","نيب","nonword","word","nonword",NA
"مؤامرة","نيب","nonword","word","nonword",NA
"خلق","حوب","nonword","word","nonword",NA
"مطر","هرجة","nonword","word","nonword",NA
"الدعم","صلحة","nonword","word","nonword",NA
"مؤسسة","ليبرالمض","nonword","word","nonword",NA
"يحول دون","ليلمزين","nonword","word","nonword",NA
"راحة","ليدو","nonword","word","nonword",NA
"خبير","تمتم","nonword","word","nonword",NA
"يرتب","أجساوي","nonword","word","nonword",NA
"مجهول","لذوى","nonword","word","nonword",NA
"الخضوع ل","مؤـدا","nonword","word","nonword",NA
"صخر","مؤاثة","nonword","word","nonword",NA
"إنقاذ","مؤظية","nonword","word","nonword",NA
"جنة","ماسنزال","nonword","word","nonword",NA
"يمكن","مافع","nonword","word","nonword",NA
"النزهة","ماخن","nonword","word","nonword",NA
"قاطع","مادةلئلاحياء","nonword","word","nonword",NA
"حسن الضيافة","مادة متفوقة","nonword","word","nonword",NA
"العنكبوت","مازة","nonword","word","nonword",NA
"رشوة","لتل","nonword","word","nonword",NA
"يتغيرون","لرما","nonword","word","nonword",NA
"إدراج","مايورنز","nonword","word","nonword",NA
"ذكرى سنوية","مبكررة","nonword","word","nonword",NA
"علاقة","كمالغة","nonword","word","nonword",NA
"انصح","مبشي","nonword","word","nonword",NA
"يعاني","مبطوا","nonword","word","nonword",NA
"مفاجئة","متلا","nonword","word","nonword",NA
"ببساطة","متئى","nonword","word","nonword",NA
"صحن","متدفج","nonword","word","nonword",NA
"تجربة - قام بتجارب","متفرص","nonword","word","nonword",NA
"واقع","ابر","nonword","word","nonword",NA
"إتبع","متزوج \ليمتزوجة","nonword","word","nonword",NA
"جرس","متلاختة","nonword","word","nonword",NA
"الانتحار","متيقر","nonword","word","nonword",NA
"يمكن","متاكط","nonword","word","nonword",NA
"لا شيئ","متسكى","nonword","word","nonword",NA
"منتج","مثطخ","nonword","word","nonword",NA
"دمعة","مثيرقتلانتباه","nonword","word","nonword",NA
"خارج","مثيرتولشفقة","nonword","word","nonword",NA
"أدخل","نتانا","nonword","word","nonword",NA
"احتمالا","لند","nonword","word","nonword",NA
"عامل","مجيو","nonword","word","nonword",NA
"نجاح","صيلة","nonword","word","nonword",NA
"الكوكايين","مجلس اتايوخ","nonword","word","nonword",NA
"خزانة","مجراعة","nonword","word","nonword",NA
"عيد الميلاد","ابنون","nonword","word","nonword",NA
"غذاء","مجرو","nonword","word","nonword",NA
"موسيقى الجاز","مجصيل","nonword","word","nonword",NA
"عشيرة - قبيلة","قرارب","nonword","word","nonword",NA
"شنقا","محاضعا","nonword","word","nonword",NA
"قتال","محاوقف","nonword","word","nonword",NA
"عصا","محشرب","nonword","word","nonword",NA
"ثوم","محهضم","nonword","word","nonword",NA
"جنون","محاف","nonword","word","nonword",NA
"سن المراهقة","ياطة","nonword","word","nonword",NA
"السنونو","محفظوتنقود","nonword","word","nonword",NA
"نزاع","محطى","nonword","word","nonword",NA
"الخاسر","ئولي","nonword","word","nonword",NA
"ميل","محظر","nonword","word","nonword",NA
"زائد","محظر","nonword","word","nonword",NA
"الساحة","مخال","nonword","word","nonword",NA
"أعلى","مخارف","nonword","word","nonword",NA
"الطلب","مخذب","nonword","word","nonword",NA
"كابل","مخشاق","nonword","word","nonword",NA
"غريزه","مدكب","nonword","word","nonword",NA
"مزدوج","مدقبة","nonword","word","nonword",NA
"قاس","مدى الحيتا","nonword","word","nonword",NA
"لاجئ","أفير","nonword","word","nonword",NA
"ذهبي","أفينة","nonword","word","nonword",NA
"دي في دي","سجنب","nonword","word","nonword",NA
"غواصة","مذحت","nonword","word","nonword",NA
"غدا","مرys","nonword","word","nonword",NA
"دراماتيكي","مريام","nonword","word","nonword",NA
"خدش","مرافعا","nonword","word","nonword",NA
"شارة","مربوب","nonword","word","nonword",NA
"أبيض","مرمشقة","nonword","word","nonword",NA
"وطني","الح","nonword","word","nonword",NA
"حرب","مرحلمنالطفولة","nonword","word","nonword",NA
"شجاعة","هاض","nonword","word","nonword",NA
"استحق","هاض","nonword","word","nonword",NA
"فحص","مرجو","nonword","word","nonword",NA
"أخيرا","مرفي","nonword","word","nonword",NA
"هرمون","مسجمل","nonword","word","nonword",NA
"شكوى","مسديد","nonword","word","nonword",NA
"مذيع الأخبار","مساعما","nonword","word","nonword",NA
"شهادة دبلوم","مساعما","nonword","word","nonword",NA
"مجموع","مساؤر","nonword","word","nonword",NA
"قذر","مستخهر","nonword","word","nonword",NA
"القيمة","مسكس","nonword","word","nonword",NA
"الى ابعد حد","مسثري","nonword","word","nonword",NA
"وكيل","مشتبدءفيه","nonword","word","nonword",NA
"من الضروري","مشجي","nonword","word","nonword",NA
"ورشة عمل","مشاج","nonword","word","nonword",NA
"عجز","مشرويةغازي","nonword","word","nonword",NA
"راتب تقاعد","مشصية","nonword","word","nonword",NA
"كبير","مشجعر","nonword","word","nonword",NA
"بعض الأحيان","مصاصروماء","nonword","word","nonword",NA
"علاوة","مصبضع","nonword","word","nonword",NA
"اعصار","غفل","nonword","word","nonword",NA
"فتاة","مصورجلوتوغرافي","nonword","word","nonword",NA
"ربح","بجيبة","nonword","word","nonword",NA
"سلالة حاكمة","بجيبة","nonword","word","nonword",NA
"دقيق او حساس","مضكه","nonword","word","nonword",NA
"السفارة","قبغ","nonword","word","nonword",NA
"مصباح","عرار","nonword","word","nonword",NA
"بقرة","تغاردة","nonword","word","nonword",NA
"كبسولة","عرعم","nonword","word","nonword",NA
"ملاك","معالـت","nonword","word","nonword",NA
"اهتمام","أستاد","nonword","word","nonword",NA
"فراشة","معفت","nonword","word","nonword",NA
"البارون","معزوة","nonword","word","nonword",NA
"مزيج","معاهل","nonword","word","nonword",NA
"زر","نشكرونة","nonword","word","nonword",NA
"تأثير","مععه","nonword","word","nonword",NA
"قيلولة","معلواز","nonword","word","nonword",NA
"مغفرة","دوبر","nonword","word","nonword",NA
"يستبدل","حيلق","nonword","word","nonword",NA
"الرحمة","مفسول","nonword","word","nonword",NA
"فوكس","مفسن","nonword","word","nonword",NA
"تهنئة","دماتل","nonword","word","nonword",NA
"رقم","تفال","nonword","word","nonword",NA
"يحدث","اجبرة","nonword","word","nonword",NA
"تفاحة","مقتور","nonword","word","nonword",NA
"لازانيا","اظر","nonword","word","nonword",NA
"إختطاف","مقke","nonword","word","nonword",NA
"الحمام","مكانعرا","nonword","word","nonword",NA
"الشفرة","مكتبئةلمدير","nonword","word","nonword",NA
"ضحية","مكتب. مقر.ظوركز","nonword","word","nonword",NA
"فايروس","تجك","nonword","word","nonword",NA
"ابتسامة","لقيار","nonword","word","nonword",NA
"جيب","ممارسه الريادو","nonword","word","nonword",NA
"أخير","ممتلكب","nonword","word","nonword",NA
"الكرنفال","ممتية","nonword","word","nonword",NA
"بجعة","منهال","nonword","word","nonword",NA
"دولي","منصحة","nonword","word","nonword",NA
"ضمان","منكدة","nonword","word","nonword",NA
"مستعمرة","منكدة","nonword","word","nonword",NA
"شريف","مهتحم","nonword","word","nonword",NA
"يقف","مهتهان","nonword","word","nonword",NA
"أهلا","رامة","nonword","word","nonword",NA
"مسلسل","مهندعكمعماري","nonword","word","nonword",NA
"في مكان آخر","موافعا","nonword","word","nonword",NA
"اليوم","زات","nonword","word","nonword",NA
"أبدي","مومن","nonword","word","nonword",NA
"حمار","موتاين","nonword","word","nonword",NA
"أنفلونزا","موسيغي","nonword","word","nonword",NA
"نعش","موسيتح او عازف","nonword","word","nonword",NA
"العمل","موتفعات","nonword","word","nonword",NA
"زجاج","مورل","nonword","word","nonword",NA
"رماد","مواشك","nonword","word","nonword",NA
"دائرة","موقفاتلوك","nonword","word","nonword",NA
"ماركة","مورصة","nonword","word","nonword",NA
"خطاب","مينيلية","nonword","word","nonword",NA
"جلالة","ميابليون","nonword","word","nonword",NA
"المعنى","ميكانياك","nonword","word","nonword",NA
"سمك القرش","ميكرقبون","nonword","word","nonword",NA
"ثقيل","ناهيا","nonword","word","nonword",NA
"الدوري","ناتوة","nonword","word","nonword",NA
"بينج","ناكك","nonword","word","nonword",NA
"هبوط","موارة","nonword","word","nonword",NA
"رسم","دحمة","nonword","word","nonword",NA
"عين","ؤوب","nonword","word","nonword",NA
"تطوع","نشكة","nonword","word","nonword",NA
"أمامي","اهرية","nonword","word","nonword",NA
"رم","زيم","nonword","word","nonword",NA
"شرير","نفمك","nonword","word","nonword",NA
"مسمار","ساط","nonword","word","nonword",NA
"أحسنت","قاق","nonword","word","nonword",NA
"منتصف الليل","قعي","nonword","word","nonword",NA
"جميلة","للاش","nonword","word","nonword",NA
"مهندس","صال","nonword","word","nonword",NA
"أفريقيا","غلتة","nonword","word","nonword",NA
"برق","ƒطط","nonword","word","nonword",NA
"برج","شيوي","nonword","word","nonword",NA
"كنبة","بكة","nonword","word","nonword",NA
"الأمان","هاne","nonword","word","nonword",NA
"خاص","لطة","nonword","word","nonword",NA
"ورم","طيوم","nonword","word","nonword",NA
"واحد","هدلص","nonword","word","nonword",NA
"ألف","فضية مجانية","nonword","word","nonword",NA
"طريقة","جبب","nonword","word","nonword",NA
"مضاد سمي","هلكتة","nonword","word","nonword",NA
"غير منطقى","هلبنوبتر","nonword","word","nonword",NA
"اسم الشهرة","همبربط","nonword","word","nonword",NA
"يركض","نزاك","nonword","word","nonword",NA
"مماثل","هيدريلين","nonword","word","nonword",NA
"لون أخضر","هيرح","nonword","word","nonword",NA
"غير مرتبطة","واراون","nonword","word","nonword",NA
"خرافة","واصر","nonword","word","nonword",NA
"حفر","واقق","nonword","word","nonword",NA
"ماذا او ما","وبسي","nonword","word","nonword",NA
"علم","لزيقة","nonword","word","nonword",NA
"بوضوح","وجاه","nonword","word","nonword",NA
"فرار","وجبة اتفار","nonword","word","nonword",NA
"عضو","وحتى الهام","nonword","word","nonword",NA
"نبض","هييدا","nonword","word","nonword",NA
"ضفدع","بضاعا","nonword","word","nonword",NA
"النشوة النشوة","ننود","nonword","word","nonword",NA
"بطل","فكيرة","nonword","word","nonword",NA
"الادارة","لكف","nonword","word","nonword",NA
"فحم","نرع","nonword","word","nonword",NA
"جولة","نرع","nonword","word","nonword",NA
"ابحاث","وظزلي","nonword","word","nonword",NA
"مؤتمر","وقنىالظهيرة","nonword","word","nonword",NA
"دار الأيتام","تلالة","nonword","word","nonword",NA
"الرامي","ولآنعم","nonword","word","nonword",NA
"إدارة","طحب","nonword","word","nonword",NA
"لحر","خصمن","nonword","word","nonword",NA
"مستدير","يبنغ","nonword","word","nonword",NA
"درع","سيني","nonword","word","nonword",NA
"الخدمات المصرفية","خبرك","nonword","word","nonword",NA
"سعال","يجورع","nonword","word","nonword",NA
"التبغ","يجورع","nonword","word","nonword",NA
"الرصيد","فاتاج","nonword","word","nonword",NA
"تدرك","يحبق","nonword","word","nonword",NA
"مخيف","يحـك","nonword","word","nonword",NA
"منافسة","يحبب","nonword","word","nonword",NA
"قيصر","تداف","nonword","word","nonword",NA
"طرفية","إمبار","nonword","word","nonword",NA
"القاعدة","يخاة","nonword","word","nonword",NA
"الاهلية","لسفي","nonword","word","nonword",NA
"المجموع","يدوربعي مدار","nonword","word","nonword",NA
"قارة","حـث","nonword","word","nonword",NA
"كريه","يسجة","nonword","word","nonword",NA
"استقبال","وتكر","nonword","word","nonword",NA
"مراسل","يشان","nonword","word","nonword",NA
"خوذة","يصلع","nonword","word","nonword",NA
"خاتمة","يصبن","nonword","word","nonword",NA
"يلمع","يضكه","nonword","word","nonword",NA
"حقيبة","رفلب","nonword","word","nonword",NA
"البقاء","نزير","nonword","word","nonword",NA
"طازج","كابر","nonword","word","nonword",NA
"كوبري","آبد","nonword","word","nonword",NA
"شهر","يعاش","nonword","word","nonword",NA
"الماراثون","يععه","nonword","word","nonword",NA
"بطريق الخطأ","يفند","nonword","word","nonword",NA
"شاويش","يقرحل","nonword","word","nonword",NA
"طبي","يقتقم","nonword","word","nonword",NA
"مفتش","يقبضأخلى","nonword","word","nonword",NA
"مصدر","مخترح","nonword","word","nonword",NA
"فن","يقوت","nonword","word","nonword",NA
"خمر","يقيـ","nonword","word","nonword",NA
"فقط","يقلح","nonword","word","nonword",NA
"طريق","يلغم","nonword","word","nonword",NA
"إعلان","عوام","nonword","word","nonword",NA
"المالية","ينحث","nonword","word","nonword",NA
"متواضع","ينضل","nonword","word","nonword",NA
"أول","يندأ","nonword","word","nonword",NA
"المافيا","ينغل","nonword","word","nonword",NA
"مضخة","ينطو","nonword","word","nonword",NA
"نوبل","ينوير","nonword","word","nonword",NA
"أحمر الشفاه","ينرع","nonword","word","nonword",NA
"ماليا","طرزم","nonword","word","nonword",NA
"نحيف","يوترو","nonword","word","nonword",NA
"غزو","يوفطالاجازة","nonword","word","nonword",NA
"عدد","يوفنالثلاثاء","nonword","word","nonword",NA
"مينية","مشتبدءفيه","nonword","nonword","nonword",NA
"لاat","بنتهية","nonword","nonword","nonword",NA
"انقضاع","قبغ","nonword","nonword","nonword",NA
"رألكالمال","اوره","nonword","nonword","nonword",NA
"فوف","واصر","nonword","nonword","nonword",NA
"ابال","اهرية","nonword","nonword","nonword",NA
"المذنير","يععه","nonword","nonword","nonword",NA
"اثصي","جونه","nonword","nonword","nonword",NA
"شافي","يسجة","nonword","nonword","nonword",NA
"التشمبل","ؤوب","nonword","nonword","nonword",NA
"مصزم","مؤظية","nonword","nonword","nonword",NA
"صوارة","كـيس","nonword","nonword","nonword",NA
"ـاق","طونه","nonword","nonword","nonword",NA
"شكفا","وإيل","nonword","nonword","nonword",NA
"ذكرى سداية","غولة","nonword","nonword","nonword",NA
"انرور","تقلدش","nonword","nonword","nonword",NA
"حيب","الإقل","nonword","nonword","nonword",NA
"موسينز الجاز","موتفعات","nonword","nonword","nonword",NA
"أدطف","سلني","nonword","nonword","nonword",NA
"أصرة","ساخة","nonword","nonword","nonword",NA
"الدفرية","بروتسعول","nonword","nonword","nonword",NA
"الحميل","القسائ","nonword","nonword","nonword",NA
"ببرب","الزيع","nonword","nonword","nonword",NA
"يزالة","بسماة","nonword","nonword","nonword",NA
"ائج","لنير","nonword","nonword","nonword",NA
"للور","يغر","nonword","nonword","nonword",NA
"بحاد","تحيهن","nonword","nonword","nonword",NA
"غطوط","اعطيف","nonword","nonword","nonword",NA
"إنبعار","تسلي","nonword","nonword","nonword",NA
"ئج","عول","nonword","nonword","nonword",NA
"شرار","تنبز","nonword","nonword","nonword",NA
"مستعلفة","حالة طواعن","nonword","nonword","nonword",NA
"تاكن","إعخدم","nonword","nonword","nonword",NA
"وأمار","كمق","nonword","nonword","nonword",NA
"معاليز","متدفج","nonword","nonword","nonword",NA
"خايطة","فاتاج","nonword","nonword","nonword",NA
"لأور","جذيف","nonword","nonword","nonword",NA
"يطر","محاوقف","nonword","nonword","nonword",NA
"تهري","أريئة","nonword","nonword","nonword",NA
"الملف الأهصي","نطارق","nonword","nonword","nonword",NA
"لصراء","الــد","nonword","nonword","nonword",NA
"طف","متلاختة","nonword","nonword","nonword",NA
"هموة","تختب","nonword","nonword","nonword",NA
"الإمقري","تداف","nonword","nonword","nonword",NA
"يثانة","تظلية","nonword","nonword","nonword",NA
"فحاعة","يقوت","nonword","nonword","nonword",NA
"سيريح","عادئة","nonword","nonword","nonword",NA
"الحركا","يحبب","nonword","nonword","nonword",NA
"إجتمام","ساهل","nonword","nonword","nonword",NA
"علاب","تعتصاب","nonword","nonword","nonword",NA
"كوخل","الفرجيلة","nonword","nonword","nonword",NA
"تكب","شيرة ما","nonword","nonword","nonword",NA
"خبونمحمص","رهوة","nonword","nonword","nonword",NA
"طافين","عالوي","nonword","nonword","nonword",NA
"شرردة","تذصل","nonword","nonword","nonword",NA
"المثيل","لوسية","nonword","nonword","nonword",NA
"فلنج","افر","nonword","nonword","nonword",NA
"قحف","مسجمل","nonword","nonword","nonword",NA
"الاركبوت","منكدة","nonword","nonword","nonword",NA
"تكيط","اقبة","nonword","nonword","nonword",NA
"حقحية","إدل","nonword","nonword","nonword",NA
"نجاحسسبير","إستركهيجية","nonword","nonword","nonword",NA
"مسافقط بعد","مخال","nonword","nonword","nonword",NA
"أرعبة","همفة","nonword","nonword","nonword",NA
"يذ","تحة","nonword","nonword","nonword",NA
"يعذه","غطقبة","nonword","nonword","nonword",NA
"فناب","خساثة","nonword","nonword","nonword",NA
"اسليمي","تقظار","nonword","nonword","nonword",NA
"منعطف بأدور","يوتوبر","nonword","nonword","nonword",NA
"هاهز","التذب","nonword","nonword","nonword",NA
"اللحيحة","علير","nonword","nonword","nonword",NA
"الونر","التلكهز","nonword","nonword","nonword",NA
"ؤوس","مرys","nonword","nonword","nonword",NA
"الحشم","ممارسه الريادو","nonword","nonword","nonword",NA
"كـر","دوبر","nonword","nonword","nonword",NA
"المضئرة","الكذوة","nonword","nonword","nonword",NA
"يطض","فعهاء","nonword","nonword","nonword",NA
"لثة","كوكب اأمهرة","nonword","nonword","nonword",NA
"لجيمة","ينغل","nonword","nonword","nonword",NA
"ادس","التجيئة","nonword","nonword","nonword",NA
"معات","سنتيفار","nonword","nonword","nonword",NA
"الحدغ","ساحة المضحكة","nonword","nonword","nonword",NA
"يججة","لخة","nonword","nonword","nonword",NA
"مقسي","قاش","nonword","nonword","nonword",NA
"لند","الإئائع","nonword","nonword","nonword",NA
"مساءجر","مهندعكمعماري","nonword","nonword","nonword",NA
"لإل","تأتور","nonword","nonword","nonword",NA
"المهدد","ئولي","nonword","nonword","nonword",NA
"قيمد","خبرك","nonword","nonword","nonword",NA
"ضرور","التغ","nonword","nonword","nonword",NA
"التحلق","الأهتمل","nonword","nonword","nonword",NA
"شرعب","ذرربائي","nonword","nonword","nonword",NA
"مزرجع","هاض","nonword","nonword","nonword",NA
"هيش","ليلمزين","nonword","nonword","nonword",NA
"حفع","لصدي","nonword","nonword","nonword",NA
"بنرك","رشية","nonword","nonword","nonword",NA
"الزاار","ـوف","nonword","nonword","nonword",NA
"غير تهدي","ديهم","nonword","nonword","nonword",NA
"دارغ","الحز  التي","nonword","nonword","nonword",NA
"تبلو","الأندرات","nonword","nonword","nonword",NA
"القاونة","انب","nonword","nonword","nonword",NA
"خوشى","سرطايمالبحر","nonword","nonword","nonword",NA
"بزان","يقلح","nonword","nonword","nonword",NA
"رتز","تاجة","nonword","nonword","nonword",NA
"لكول","لآيفة","nonword","nonword","nonword",NA
"الدليد","معزوة","nonword","nonword","nonword",NA
"متوابق","فدب","nonword","nonword","nonword",NA
"ينرأ","ميكانياك","nonword","nonword","nonword",NA
"قمامة، يدمر، يضتم","لعدي","nonword","nonword","nonword",NA
"المحيطيحلهادئ","بتعيل","nonword","nonword","nonword",NA
"إطانقا","عمكها","nonword","nonword","nonword",NA
"العمري","وكب","nonword","nonword","nonword",NA
"مساضل","الخرصر","nonword","nonword","nonword",NA
"رؤ","قائد المنتأم","nonword","nonword","nonword",NA
"أعجو","برناسب","nonword","nonword","nonword",NA
"مولة","تمننل","nonword","nonword","nonword",NA
"هوح","الأشيات","nonword","nonword","nonword",NA
"طينين","بعشا","nonword","nonword","nonword",NA
"أبار","شافظة","nonword","nonword","nonword",NA
"مافها","كمالغة","nonword","nonword","nonword",NA
"اسباعد","ـوف","nonword","nonword","nonword",NA
"إخمواف","زات","nonword","nonword","nonword",NA
"ld","ألتزاز","nonword","nonword","nonword",NA
"إشال","استعيشل","nonword","nonword","nonword",NA
"غيش","لتل","nonword","nonword","nonword",NA
"طيب الحلاق","السامولسي","nonword","nonword","nonword",NA
"ورشةويمل","نفمك","nonword","nonword","nonword",NA
"ملفت للانتشره","ذار","nonword","nonword","nonword",NA
"ماذا ابضما","مرحلمنالطفولة","nonword","nonword","nonword",NA
"طيق","موض","nonword","nonword","nonword",NA
"المرحدقة","جااطة","nonword","nonword","nonword",NA
"هض","بقن","nonword","nonword","nonword",NA
"إدوذج","تحولث","nonword","nonword","nonword",NA
"اركس","السووين","nonword","nonword","nonword",NA
"طاقا","ƒطط","nonword","nonword","nonword",NA
"متفره","غوريبه","nonword","nonword","nonword",NA
"زام","مذحت","nonword","nonword","nonword",NA
"دحا","معالـت","nonword","nonword","nonword",NA
"الباحثن","الخجيم","nonword","nonword","nonword",NA
"صال","لسفي","nonword","nonword","nonword",NA
"مقـس","يقتقم","nonword","nonword","nonword",NA
"سلالممحاكمة","ينضل","nonword","nonword","nonword",NA
"صازجة","اخر الصلار","nonword","nonword","nonword",NA
"اعماقنبناء","بلدكا","nonword","nonword","nonword",NA
"نسألا","اعماؤهصيانة","nonword","nonword","nonword",NA
"كامكب","شايسش","nonword","nonword","nonword",NA
"مغرطة","انفتام","nonword","nonword","nonword",NA
"طنعة","اعر","nonword","nonword","nonword",NA
"كلاك","كـيس","nonword","nonword","nonword",NA
"تصرة","صدكية","nonword","nonword","nonword",NA
"حديقرمحيوان","ثها","nonword","nonword","nonword",NA
"مجسجل","موقفاتلوك","nonword","nonword","nonword",NA
"ترانية","سلسل","nonword","nonword","nonword",NA
"لحيونير","تراج","nonword","nonword","nonword",NA
"اغرة","ميابليون","nonword","nonword","nonword",NA
"وجمان","استثدير","nonword","nonword","nonword",NA
"عيطلالميلاد","واراون","nonword","nonword","nonword",NA
"تجع","غاجاع","nonword","nonword","nonword",NA
"عكاء","حفلة موسقضية","nonword","nonword","nonword",NA
"أدام","التحارات","nonword","nonword","nonword",NA
"ستروخ","زوعة","nonword","nonword","nonword",NA
"شيئيوك","ريمت","nonword","nonword","nonword",NA
"عوم","فمانة","nonword","nonword","nonword",NA
"تبأة","بيتطف","nonword","nonword","nonword",NA
"حلام","مشجعر","nonword","nonword","nonword",NA
"وكتبدل","أفينة","nonword","nonword","nonword",NA
"معنر","لذل","nonword","nonword","nonword",NA
"إعتقالة","مدكب","nonword","nonword","nonword",NA
