"tr_cue","tr_target","type","cue_type","target_type","tr_cosine"
"tatlı","macgyversite","nonword","word","nonword",NA
"ping","stelü","nonword","word","nonword",NA
"konuşmak","zettim","nonword","word","nonword",NA
"denemek","seltmek","nonword","word","nonword",NA
"açıklama","üraugustici","nonword","word","nonword",NA
"sorumluluk","ürwe","nonword","word","nonword",NA
"destek","itt","nonword","word","nonword",NA
"otopsi","ailerılmış","nonword","word","nonword",NA
"tıbbi","dindu","nonword","word","nonword",NA
"rom","uygulaurent","nonword","word","nonword",NA
"dostum","fium","nonword","word","nonword",NA
"gurur duymak","yükmak","nonword","word","nonword",NA
"yönetmek","uzyim","nonword","word","nonword",NA
"piknik","ryun","nonword","word","nonword",NA
"sorun","omuzluk","nonword","word","nonword",NA
"dinlemek","vacek","nonword","word","nonword",NA
"cennet","valar","nonword","word","nonword",NA
"akşam yemegi","vamamı","nonword","word","nonword",NA
"tepe","vatrakya","nonword","word","nonword",NA
"basitçe","geçlık","nonword","word","nonword",NA
"veba","varsaatin","nonword","word","nonword",NA
"normalde","veter","nonword","word","nonword",NA
"değiştirmek","veriarty","nonword","word","nonword",NA
"konuşma","vemız","nonword","word","nonword",NA
"dna","rülmek","nonword","word","nonword",NA
"köle","viloz","nonword","word","nonword",NA
"takma ad","vitaokul","nonword","word","nonword",NA
"lig","sınka","nonword","word","nonword",NA
"solucan","vubor","nonword","word","nonword",NA
"portalı","yaakılcı","nonword","word","nonword",NA
"kask","yaakılcı","nonword","word","nonword",NA
"beyin","yakalaurent","nonword","word","nonword",NA
"temiz","yaama","nonword","word","nonword",NA
"çivi","yalauren","nonword","word","nonword",NA
"kaynak","yaakılcı","nonword","word","nonword",NA
"kızgınlık","ununız","nonword","word","nonword",NA
"telgraf","yaşun","nonword","word","nonword",NA
"yer","yannür","nonword","word","nonword",NA
"tanıtım videosu","yahım","nonword","word","nonword",NA
"küfür","yakip","nonword","word","nonword",NA
"çıkmak","yakip","nonword","word","nonword",NA
"hareket","lışmak","nonword","word","nonword",NA
"radyo","yaraesar","nonword","word","nonword",NA
"imkansız","yarasaterly","nonword","word","nonword",NA
"kalibreli","yaratıcıgonfly","nonword","word","nonword",NA
"ejderha","yarapist","nonword","word","nonword",NA
"benzer","tutdım","nonword","word","nonword",NA
"örümcek","tutdım","nonword","word","nonword",NA
"gun batimi","yacon","nonword","word","nonword",NA
"özel","yaeverglamak","nonword","word","nonword",NA
"doğru","yarır","nonword","word","nonword",NA
"özel","yanüp","nonword","word","nonword",NA
"omuz","yatak odterfly","nonword","word","nonword",NA
"yazılım","yatıimak","nonword","word","nonword",NA
"saniye","yatırımworth","nonword","word","nonword",NA
"işitme","yakun","nonword","word","nonword",NA
"sigara içmek","yamaz","nonword","word","nonword",NA
"plan","yazı yarissy","nonword","word","nonword",NA
"uyarı","izm","nonword","word","nonword",NA
"nefret","yetin","nonword","word","nonword",NA
"sinir","yetin","nonword","word","nonword",NA
"cevap","yeral","nonword","word","nonword",NA
"kazmak","yengeç buality","nonword","word","nonword",NA
"kodu","yenileopold","nonword","word","nonword",NA
"açık","hızmek","nonword","word","nonword",NA
"vajina","otr","nonword","word","nonword",NA
"kumar","yecon","nonword","word","nonword",NA
"sürmek","yerine geterfly","nonword","word","nonword",NA
"tanımak","yeteling","nonword","word","nonword",NA
"cehalet","yekompli","nonword","word","nonword",NA
"kidnap","milki","nonword","word","nonword",NA
"beslemek","yıunutma","nonword","word","nonword",NA
"ara sıra","yırol","nonword","word","nonword",NA
"güzel","yığiz","nonword","word","nonword",NA
"çubuk","yılzör","nonword","word","nonword",NA
"damat","yoğunoturtmak","nonword","word","nonword",NA
"kaşık","balluk","nonword","word","nonword",NA
"ekmek","ull","nonword","word","nonword",NA
"pencere","yöneider","nonword","word","nonword",NA
"ağırlık","yöesirge","nonword","word","nonword",NA
"çorba","yueverglamak","nonword","word","nonword",NA
"tablo","yumurtrı","nonword","word","nonword",NA
"vurmak","uyusek","nonword","word","nonword",NA
"anonim","yükkrallik","nonword","word","nonword",NA
"kelebek","yükkrallik","nonword","word","nonword",NA
"şirket","yuanahta","nonword","word","nonword",NA
"dudak","yumuz","nonword","word","nonword",NA
"metin","yürüland","nonword","word","nonword",NA
"minnettar","onz","nonword","word","nonword",NA
"ruh","yüdog","nonword","word","nonword",NA
"ekran","vişmek","nonword","word","nonword",NA
"kral","zawitchblayıcı","nonword","word","nonword",NA
"av","zahou","nonword","word","nonword",NA
"damga","psiki","nonword","word","nonword",NA
"korkmak","zenlır","nonword","word","nonword",NA
"iyimser","omuzlamak","nonword","word","nonword",NA
"cumartesi","zıua","nonword","word","nonword",NA
"içmek","zıua","nonword","word","nonword",NA
"öksürük","zuvet","nonword","word","nonword",NA
"operasyoworth","şancı","nonword","nonword","nonword",NA
"giğer","sagrek","nonword","nonword","nonword",NA
"yardım banks","elekthan","nonword","nonword","nonword",NA
"azm","kubum","nonword","nonword","nonword",NA
"düödeşmek","heightslamak","nonword","nonword","nonword",NA
"hasma","araştına","nonword","nonword","nonword",NA
"amgı","eğitmedi","nonword","nonword","nonword",NA
"ayırtici","hainançlamak","nonword","nonword","nonword",NA
"şirnuz","celış","nonword","nonword","nonword",NA
"ilama","inan sözlü","nonword","nonword","nonword",NA
"atışrika","elekthan","nonword","nonword","nonword",NA
"basün","bir yeğurt","nonword","nonword","nonword",NA
"cadek","omurgara","nonword","nonword","nonword",NA
"behio","otr","nonword","nonword","nonword",NA
"tiel","maers","nonword","nonword","nonword",NA
"aileliçe","şünmek","nonword","nonword","nonword",NA
"numla","inanç çalışma","nonword","nonword","nonword",NA
"çalışma masnimhhhh","yutlu","nonword","nonword","nonword",NA
"ippe","res","nonword","nonword","nonword",NA
"efuz","bebeklenmedik bir şekilde","nonword","nonword","nonword",NA
"dostlamak","karıimak","nonword","nonword","nonword",NA
"cephaneumann","mb","nonword","nonword","nonword",NA
"popan","zawitchblayıcı","nonword","nonword","nonword",NA
"meş","gaerişte","nonword","nonword","nonword",NA
"kaplâm","tekem","nonword","nonword","nonword",NA
"navilecekyon","kasıtlı olventry","nonword","nonword","nonword",NA
"blackskinleştirme","müdam","nonword","nonword","nonword",NA
"düshacklemek","yecon","nonword","nonword","nonword",NA
"cezalandırenerys","zahou","nonword","nonword","nonword",NA
"waskripton","tamiting","nonword","nonword","nonword",NA
"sarockçı","görfie","nonword","nonword","nonword",NA
"güçlu","meaçıklık","nonword","nonword","nonword",NA
"gaeleşti","haamanthane","nonword","nonword","nonword",NA
"uyaki","teş","nonword","nonword","nonword",NA
"gazçı","ardia","nonword","nonword","nonword",NA
"bimiz","eşrek","nonword","nonword","nonword",NA
"decek","kladel","nonword","nonword","nonword",NA
"kazançga","karacinight","nonword","nonword","nonword",NA
"kızuzaklık","itt","nonword","nonword","nonword",NA
"öksüokie","çırma","nonword","nonword","nonword",NA
"yadan","tam dsend","nonword","nonword","nonword",NA
"hakrallık","enrightsiyon","nonword","nonword","nonword",NA
"asrt","giycı","nonword","nonword","nonword",NA
"norlık","divin","nonword","nonword","nonword",NA
"numara yacarthy","hamiş","nonword","nonword","nonword",NA
"kaong","parapist","nonword","nonword","nonword",NA
"keüzülme","kaybelirtmek, bildirmek","nonword","nonword","nonword",NA
"çe","şanslıca","nonword","nonword","nonword",NA
"devmak","yetin","nonword","nonword","nonword",NA
"kuong","ğulmak","nonword","nonword","nonword",NA
"beek","yekompli","nonword","nonword","nonword",NA
"kokorkma","tamüş","nonword","nonword","nonword",NA
"aklat","oft","nonword","nonword","nonword",NA
"iltiwick","varsaatin","nonword","nonword","nonword",NA
"üzr","sandrari","nonword","nonword","nonword",NA
"sıuzunca","devyon","nonword","nonword","nonword",NA
"pazartesi gnimhhhh","soalındı","nonword","nonword","nonword",NA
"acıkbiyen","işörümce","nonword","nonword","nonword",NA
"raakılsız","koğ","nonword","nonword","nonword",NA
"bümis","oturt yazısı","nonword","nonword","nonword",NA
"dedirecekdu","eyam","nonword","nonword","nonword",NA
"koğın","şarrik","nonword","nonword","nonword",NA
"engel oebell","dâi","nonword","nonword","nonword",NA
"deedeeluk","otr","nonword","nonword","nonword",NA
"gezerick","öfkeöidürmek","nonword","nonword","nonword",NA
"umutdasız","komisyon üynimhhhh","nonword","nonword","nonword",NA
"tüiss","unle","nonword","nonword","nonword",NA
"enn","ginik","nonword","nonword","nonword",NA
"karnalist","ilerteri","nonword","nonword","nonword",NA
"aspicard","od","nonword","nonword","nonword",NA
"retür","yatıimak","nonword","nonword","nonword",NA
"kachester","futşik","nonword","nonword","nonword",NA
"eskiyatr","grnç","nonword","nonword","nonword",NA
"cugoldstesi","bilğim","nonword","nonword","nonword",NA
"öğ","kocahill","nonword","nonword","nonword",NA
"yönetimothy","düstottlemek","nonword","nonword","nonword",NA
"gönay","üzünresyon","nonword","nonword","nonword",NA
"oluştomi","kapus","nonword","nonword","nonword",NA
"ingiyecekce","uygulaurent","nonword","nonword","nonword",NA
"gekat","sored","nonword","nonword","nonword",NA
"kiyum","cegiz","nonword","nonword","nonword",NA
"rahçe","göhuş","nonword","nonword","nonword",NA
"açılmalde","enn","nonword","nonword","nonword",NA
"kahew","cht","nonword","nonword","nonword",NA
"açılsane","temnün","nonword","nonword","nonword",NA
"kımız","ödxa","nonword","nonword","nonword",NA
"piet","gezeltme","nonword","nonword","nonword",NA
"isla","uu","nonword","nonword","nonword",NA
"emrir","doğtan","nonword","nonword","nonword",NA
"seltör","hayal kırıklnimhhhh","nonword","nonword","nonword",NA
"decek","yannür","nonword","nonword","nonword",NA
"anz","kalars","nonword","nonword","nonword",NA
"işörümce","edebilinç bulanıklığı, konfüzyon","nonword","nonword","nonword",NA
"sigara irength","şasem","nonword","nonword","nonword",NA
"tuturist","liniz","nonword","nonword","nonword",NA
"beek","baağırlık","nonword","nonword","nonword",NA
"adamturmak","gyis","nonword","nonword","nonword",NA
"rts","kiraya vgonfly","nonword","nonword","nonword",NA
"kısrack","rtz","nonword","nonword","nonword",NA
"budistma","kaşum","nonword","nonword","nonword",NA
"kayey","berabeowulf","nonword","nonword","nonword",NA
"satın aoking","ilaç vezelt","nonword","nonword","nonword",NA
"çaaraçtı","bayan gaberty","nonword","nonword","nonword",NA
"makmon","rülmek","nonword","nonword","nonword",NA
"dakorkmak","profenell","nonword","nonword","nonword",NA
"yağfen","yüdog","nonword","nonword","nonword",NA
"sazör","başken","nonword","nonword","nonword",NA
"elektdirici","kaçaford","nonword","nonword","nonword",NA
"evliy","dechandrasi","nonword","nonword","nonword",NA
"döklet","sanza","nonword","nonword","nonword",NA
"programan","soney","nonword","nonword","nonword",NA
"gürültüuntry","yöesirge","nonword","nonword","nonword",NA
"karuş","int","nonword","nonword","nonword",NA
"donket","inhardtleme","nonword","nonword","nonword",NA
"alvur","adyüm","nonword","nonword","nonword",NA
"napol","çufil","nonword","nonword","nonword",NA
"güçiftli","ititar","nonword","nonword","nonword",NA
"kuraçılmak","tayre","nonword","nonword","nonword",NA
"bacar","balluk","nonword","nonword","nonword",NA
"alguk","swin","nonword","nonword","nonword",NA
"fenaatin","learm","nonword","nonword","nonword",NA
"çokki","odaklantı","nonword","nonword","nonword",NA
"kümilkshane","geleavingsel","nonword","nonword","nonword",NA
"rk","elönemse","nonword","nonword","nonword",NA
"istifa egonfly","modia","nonword","nonword","nonword",NA
"radvet","anlauren","nonword","nonword","nonword",NA
"yalet","edebieber","nonword","nonword","nonword",NA
"kaspectreli","simax","nonword","nonword","nonword",NA
"yanhil","şitun","nonword","nonword","nonword",NA
"uçakteci","korknası","nonword","nonword","nonword",NA
"yer değiştigonfly","haytif","nonword","nonword","nonword",NA
"yatğı","çu","nonword","nonword","nonword",NA
"nütaş","hert","nonword","nonword","nonword",NA
"ay yildburgh","yığiz","nonword","nonword","nonword",NA
"görle","mütenecekzı","nonword","nonword","nonword",NA
"tekhur","maalıştır","nonword","nonword","nonword",NA
"iş çantzecek","çirmek","nonword","nonword","nonword",NA
"yahle","mutsam","nonword","nonword","nonword",NA
"cehaving","sorumland","nonword","nonword","nonword",NA
"komukesh","sıçve","nonword","nonword","nonword",NA
"kahew","hızmek","nonword","nonword","nonword",NA
"kocom","tılmak","nonword","nonword","nonword",NA
"kavlıp","kazabeth","nonword","nonword","nonword",NA
"ölıl","mildpektif","nonword","nonword","nonword",NA
"açıktane","skanrer","nonword","nonword","nonword",NA
"anç","rirsi","nonword","nonword","nonword",NA
"byl","geld","nonword","nonword","nonword",NA
"amca dricks","redri","nonword","nonword","nonword",NA
"ünç","onba","nonword","nonword","nonword",NA
"çaycan","fiyi","nonword","nonword","nonword",NA
"denilecektı","enrightsiyon","nonword","nonword","nonword",NA
"yai","gök gürültgonfly","nonword","nonword","nonword",NA
"acti","keskin nisacarthy","nonword","nonword","nonword",NA
"dekompli","och","nonword","nonword","nonword",NA
"visol","grnç","nonword","nonword","nonword",NA
"omuzsefe","kalar","nonword","nonword","nonword",NA
"asislo","senar","nonword","nonword","nonword",NA
"uyanleşme","katüs","nonword","nonword","nonword",NA
"becerikyecek","gençburger","nonword","nonword","nonword",NA
"ağyn","böeritme","nonword","nonword","nonword",NA
"aileyetik","pihur","nonword","nonword","nonword",NA
"baund","gönüllü olventry","nonword","nonword","nonword",NA
"plüp","enn","nonword","nonword","nonword",NA
"firüm","zeil","nonword","nonword","nonword",NA
"çuşar","mahmiş","nonword","nonword","nonword",NA
"zibrüksel","maaşımne","nonword","nonword","nonword",NA
"bahma","nelim","nonword","nonword","nonword",NA
"rışma","yamaz","nonword","nonword","nonword",NA
"nesım","tarlı","nonword","nonword","nonword",NA
"olağan dmestr","eşitgetti","nonword","nonword","nonword",NA
"koinanma","günmen","nonword","nonword","nonword",NA
"arken","kiang","nonword","nonword","nonword",NA
"içkiy","kuçem","nonword","nonword","nonword",NA
"kükot","buney","nonword","nonword","nonword",NA
"gonlak","hapis cezrength","nonword","nonword","nonword",NA
"goda","inança","nonword","nonword","nonword",NA
"yönrüz","karaiderslu","nonword","nonword","nonword",NA
"isaraçla","elektpiyonluk","nonword","nonword","nonword",NA
"çıpus","evicı","nonword","nonword","nonword",NA
"yıl dönditch","aktirecekte","nonword","nonword","nonword",NA
"garcı","bimez","nonword","nonword","nonword",NA
"dopoc","elekttırmacı","nonword","nonword","nonword",NA
"fleleks","tageç","nonword","nonword","nonword",NA
"roiji","işten çıkaminsky","nonword","nonword","nonword",NA
"ltz","sonsüz","nonword","nonword","nonword",NA
"muhawell","birli","nonword","nonword","nonword",NA
"gönku","havalandırgonfly","nonword","nonword","nonword",NA
"satiş","idtük","nonword","nonword","nonword",NA
"yaene","sıydı","nonword","nonword","nonword",NA
"ğırmak","kurir","nonword","nonword","nonword",NA
"geworth","dinapark","nonword","nonword","nonword",NA
"yeonunkin","ayırı","nonword","nonword","nonword",NA
"koğ","etkileaving","nonword","nonword","nonword",NA
"yeamanthane","luı","nonword","nonword","nonword",NA
"anç","skandava","nonword","nonword","nonword",NA
"hél","defe","nonword","nonword","nonword",NA
"depba","bonis","nonword","nonword","nonword",NA
"sedüt","yerine geterfly","nonword","nonword","nonword",NA
"oll","iletional","nonword","nonword","nonword",NA
"enrış","söyleopar","nonword","nonword","nonword",NA
"toptük","augussiyonel","nonword","nonword","nonword",NA
"puuzakla","yırol","nonword","nonword","nonword",NA
"kız ejong","inanmadan","nonword","nonword","nonword",NA
"tiptik","muhtecock","nonword","nonword","nonword",NA
"konfecock","meydan okterfly","nonword","nonword","nonword",NA
"fikgun","sainanmak","nonword","nonword","nonword",NA
"ketşiı","alıve","nonword","nonword","nonword",NA
"şatan","tayun","nonword","nonword","nonword",NA
"oyunpanya","sekre","nonword","nonword","nonword",NA
"akıntıcı","bekleopar","nonword","nonword","nonword",NA
"inanlama","ozk","nonword","nonword","nonword",NA
"isley","irre","nonword","nonword","nonword",NA
"maz","işedilme","nonword","nonword","nonword",NA
"eleşmatik","cöarts","nonword","nonword","nonword",NA
"sorumluworth","vaşmak","nonword","nonword","nonword",NA
"takmavenk","senakavt","nonword","nonword","nonword",NA
"kaşıford","radip","nonword","nonword","nonword",NA
"onurlilik","aragi","nonword","nonword","nonword",NA
"mifer","yakun","nonword","nonword","nonword",NA
"ümit eapon","şalnik","nonword","nonword","nonword",NA
"üzvet","kalinanmak","nonword","nonword","nonword",NA
"stlow","oğğiz","nonword","nonword","nonword",NA
"opatra","acıtrojen","nonword","nonword","nonword",NA
"numda","fazı","nonword","nonword","nonword",NA
"karining","zomkin","nonword","nonword","nonword",NA
"alışkopos","çalie","nonword","nonword","nonword",NA
"kasin","maalıştır","nonword","nonword","nonword",NA
"brome","göene","nonword","nonword","nonword",NA
"swebi","harcaught","nonword","nonword","nonword",NA
"rorod","şitün","nonword","nonword","nonword",NA
"bania","ğırmak","nonword","nonword","nonword",NA
"işedilmek","kaidaica","nonword","nonword","nonword",NA
"tekdün","konnal","nonword","nonword","nonword",NA
"kaailemsite","telenecekyon","nonword","nonword","nonword",NA
"dağnet","gümüş reasons","nonword","nonword","nonword",NA
"açıklemek","sürüford","nonword","nonword","nonword",NA
"beşın","kılnir","nonword","nonword","nonword",NA
"ilds","rns","nonword","nonword","nonword",NA
"kuann","kalık","nonword","nonword","nonword",NA
"hts","yumurtrı","nonword","nonword","nonword",NA
"köunt","augustimetre","nonword","nonword","nonword",NA
"ateşkelimenin tam anlamıyla","takorkmak","nonword","nonword","nonword",NA
"gödörtlü","mailüzyon","nonword","nonword","nonword",NA
"oyuncak bginty","torlu","nonword","nonword","nonword",NA
"tek başmecek","pasanell","nonword","nonword","nonword",NA
"hizşır","taung","nonword","nonword","nonword",NA
"yokdostluk","izm","nonword","nonword","nonword",NA
"başaolin","zhan","nonword","nonword","nonword",NA
"yekompli","inaçıklar","nonword","nonword","nonword",NA
"olamak","şiler","nonword","nonword","nonword",NA
"yiworth","inangili","nonword","nonword","nonword",NA
"lunmak","basün","nonword","nonword","nonword",NA
"mice","olamus","nonword","nonword","nonword",NA
"tutgı","söz vevinç","nonword","nonword","nonword",NA
"ejtrisha","julisans","nonword","nonword","nonword",NA
"veynleri","protoudou","nonword","nonword","nonword",NA
"meway","dolma krings","nonword","nonword","nonword",NA
"krisçı","süçiftli","nonword","nonword","nonword",NA
"hapartne","itiraf eusand","nonword","nonword","nonword",NA
"sodeh","beprensleme","nonword","nonword","nonword",NA
"bötip","sunta","nonword","nonword","nonword",NA
"dakun","tarmak","nonword","nonword","nonword",NA
"yalün","heligangster","nonword","nonword","nonword",NA
"kertmek","flet","nonword","nonword","nonword",NA
"müfetines","hoş olmditch","nonword","nonword","nonword",NA
"matmak","dostlamak","nonword","nonword","nonword",NA
"kitşi","tipbol","nonword","nonword","nonword",NA
"bosım","mirey","nonword","nonword","nonword",NA
"hqa","kaatılma","nonword","nonword","nonword",NA
"cablokluk","şamba","nonword","nonword","nonword",NA
"kadım","kaağırlık","nonword","nonword","nonword",NA
"özgürford","menmud","nonword","nonword","nonword",NA
"toptük","yılmak","nonword","nonword","nonword",NA
"elektkacılık","terk esett","nonword","nonword","nonword",NA
"dukus","limukesh","nonword","nonword","nonword",NA
"patman","aklif","nonword","nonword","nonword",NA
"kurnem","uyusek","nonword","nonword","nonword",NA
"yazıford","itiugh","nonword","nonword","nonword",NA
"rorıl","ısrir","nonword","nonword","nonword",NA
"adibi","imparatorventry","nonword","nonword","nonword",NA
"gazeteciaworld","niite","nonword","nonword","nonword",NA
"kauf","sarockçı","nonword","nonword","nonword",NA
"senhon","lütrit","nonword","nonword","nonword",NA
"ruldu","sipamond","nonword","nonword","nonword",NA
"şikazanç","yueverglamak","nonword","nonword","nonword",NA
"fikum","başkentmak","nonword","nonword","nonword",NA
"kalgim","maz","nonword","nonword","nonword",NA
"bürao","haümitsiz","nonword","nonword","nonword",NA
"plakşi","muilüzyon","nonword","nonword","nonword",NA
"boaçılmak","olati","nonword","nonword","nonword",NA
"ancik","trul","nonword","nonword","nonword",NA
"bratvari","getirtde","nonword","nonword","nonword",NA
"nsk","poi","nonword","nonword","nonword",NA
"itton","açikçakal","nonword","nonword","nonword",NA
"ıl","macgyversite","nonword","nonword","nonword",NA
"odaknuva","dostlamak","nonword","nonword","nonword",NA
"plandırım","çıkta","nonword","nonword","nonword",NA
"pataning","baman","nonword","nonword","nonword",NA
"popürick","ilişrika","nonword","nonword","nonword",NA
"siçar","tüjik","nonword","nonword","nonword",NA
"hayvanat bahçnimhhhh","bitecekmeyen","nonword","nonword","nonword",NA
"yollık","duygueroa","nonword","nonword","nonword",NA
"wheki","güinn","nonword","nonword","nonword",NA
"elçim","sajik","nonword","nonword","nonword",NA
"tıraçılmak","kazançga","nonword","nonword","nonword",NA
"gücie","erm","nonword","nonword","nonword",NA
"imparatoraworld","cevap vefords","nonword","nonword","nonword",NA
"hak eşizm","tutdım","nonword","nonword","nonword",NA
"zamik","ödxa","nonword","nonword","nonword",NA
"şazie","toprar","nonword","nonword","nonword",NA
"yanıluçurtma","halüsinascarthy","nonword","nonword","nonword",NA
"ambudell","biyolorecek","nonword","nonword","nonword",NA
"değmun","yaratıcıgonfly","nonword","nonword","nonword",NA
"crunik","yenileopold","nonword","nonword","nonword",NA
"haori","küole","nonword","nonword","nonword",NA
"durle","hayatta kacarthy","nonword","nonword","nonword",NA
"inceleopold","psiza","nonword","nonword","nonword",NA
"meydana gerength","yarapist","nonword","nonword","nonword",NA
"damertli","dindu","nonword","nonword","nonword",NA
"tarvir","çevman","nonword","nonword","nonword",NA
"aft","müzik alaworld","nonword","nonword","nonword",NA
"ganiikie","tz","nonword","nonword","nonword",NA
"üra","sikompli","nonword","nonword","nonword",NA
"dirın","yükkrallik","nonword","nonword","nonword",NA
"rahrek","müştim","nonword","nonword","nonword",NA
"derir","ailemimi","nonword","nonword","nonword",NA
"kave","spnt","nonword","nonword","nonword",NA
"bölgetirt","arkarett","nonword","nonword","nonword",NA
"vetmek","idamlı","nonword","nonword","nonword",NA
"açıyup","tamaaşıy","nonword","nonword","nonword",NA
"gangsğanüstü","yükmak","nonword","nonword","nonword",NA
"koğim","böfik","nonword","nonword","nonword",NA
"decep","kamp yaherd","nonword","nonword","nonword",NA
"ineli","maksirist","nonword","nonword","nonword",NA
"tatır","yükkrallik","nonword","nonword","nonword",NA
"beek","innoç","nonword","nonword","nonword",NA
"livingsnata","zıua","nonword","nonword","nonword",NA
"avunel","kârlık","nonword","nonword","nonword",NA
"kişiyeering","proselans","nonword","nonword","nonword",NA
"dedal","sodeş","nonword","nonword","nonword",NA
"boyainız","dolmek","nonword","nonword","nonword",NA
"alına","biişitsel","nonword","nonword","nonword",NA
"çamak","gençpanya","nonword","nonword","nonword",NA
"cazilong","anlaşmazworth","nonword","nonword","nonword",NA
"ısırriz","gittü","nonword","nonword","nonword",NA
"alerjina","maaşımya","nonword","nonword","nonword",NA
"karani","sınka","nonword","nonword","nonword",NA
"sağkrallı","mezun ooters","nonword","nonword","nonword",NA
"her znesy","küreborn","nonword","nonword","nonword",NA
"panli","çıpton","nonword","nonword","nonword",NA
"oft","kendinden ransky","nonword","nonword","nonword",NA
"kexer","yatak odterfly","nonword","nonword","nonword",NA
"yarıilen","tisenkro","nonword","nonword","nonword",NA
"lch","sorron","nonword","nonword","nonword",NA
"metvar","unutcu","nonword","nonword","nonword",NA
"inec","kukçu","nonword","nonword","nonword",NA
"çötez","prentalık","nonword","nonword","nonword",NA
"jevar","stelü","nonword","nonword","nonword",NA
"redan","meyve sacock","nonword","nonword","nonword",NA
"wt","milki","nonword","nonword","nonword",NA
"ünç","çodostluk","nonword","nonword","nonword",NA
"tuklu","tutdım","nonword","nonword","nonword",NA
"witchblararası","çiful","nonword","nonword","nonword",NA
"aldur","ihtinizm","nonword","nonword","nonword",NA
"kamaz","sıağırlık","nonword","nonword","nonword",NA
"ont","sıfuz","nonword","nonword","nonword",NA
"bovır","oryim","nonword","nonword","nonword",NA
"pasiburg","şımortga","nonword","nonword","nonword",NA
"gönsan","taeverglamak","nonword","nonword","nonword",NA
"yüely","mikroiser","nonword","nonword","nonword",NA
"nsk","soute","nonword","nonword","nonword",NA
"ilişcere","posket","nonword","nonword","nonword",NA
"sanza","ayare","nonword","nonword","nonword",NA
"cir","baştur","nonword","nonword","nonword",NA
"barkus","byl","nonword","nonword","nonword",NA
"mitmik","yürüland","nonword","nonword","nonword",NA
"resüz","ayarmetçi","nonword","nonword","nonword",NA
"adamlemek","çeden","nonword","nonword","nonword",NA
"kusız","parentslama","nonword","nonword","nonword",NA
"duyem","ayarmetçi","nonword","nonword","nonword",NA
"adkı","ndeycı","nonword","nonword","nonword",NA
"gençpiyon","davrahing","nonword","nonword","nonword",NA
"termiting","augusmak","nonword","nonword","nonword",NA
"scyl cubur","davu","nonword","nonword","nonword",NA
"cerga","geş","nonword","nonword","nonword",NA
"gece yarcarthy","tekrı","nonword","nonword","nonword",NA
"asyip","gical","nonword","nonword","nonword",NA
"alci","hasın","nonword","nonword","nonword",NA
"işnal","evergremiyet","nonword","nonword","nonword",NA
"akri","elektlumbağa","nonword","nonword","nonword",NA
"marapist","ishie","nonword","nonword","nonword",NA
"irt","vongo","nonword","nonword","nonword",NA
"mäd","kartsane","nonword","nonword","nonword",NA
"ranmak","komüward","nonword","nonword","nonword",NA
"ilham veiting","alışkında","nonword","nonword","nonword",NA
"oyunlamak","reakfast","nonword","nonword","nonword",NA
"dostçi","otoled","nonword","nonword","nonword",NA
"yuvarford","gönku","nonword","nonword","nonword",NA
"ipp","örhım","nonword","nonword","nonword",NA
"ğırmak","öncedars","nonword","nonword","nonword",NA
"cesaland","samuiser","nonword","nonword","nonword",NA
"kaprogra","dikkat çekbatsky","nonword","nonword","nonword",NA
"arran","eveze","nonword","nonword","nonword",NA
"beros","krrp","nonword","nonword","nonword",NA
"reknuk","hastiş","nonword","nonword","nonword",NA
"düriltmek","mahrow","nonword","nonword","nonword",NA
"çinç","tutmi","nonword","nonword","nonword",NA
"sırapist","adamlamak","nonword","nonword","nonword",NA
"kengı","vubor","nonword","nonword","nonword",NA
"oluşkıcı","düömürlük","nonword","nonword","nonword",NA
"korknası","belediye başkanılar","nonword","nonword","nonword",NA
"sıdır","kingsbvalimanı","nonword","nonword","nonword",NA
"güneş ışminsky","mükemkins","nonword","nonword","nonword",NA
"dawer","yaeverglamak","nonword","nonword","nonword",NA
"aleyjinal","çileceklata","nonword","nonword","nonword",NA
"udy","umuttezi","nonword","nonword","nonword",NA
"kolooked","alrik","nonword","nonword","nonword",NA
"quay","inancıy","nonword","nonword","nonword",NA
"kunmak","fium","nonword","nonword","nonword",NA
"unutkacı","derye","nonword","nonword","nonword",NA
"saunutsak","bunt","nonword","nonword","nonword",NA
"sadaleyn","biimi","nonword","nonword","nonword",NA
"aranform","siby","nonword","nonword","nonword",NA
"yokgas","yeğ","nonword","nonword","nonword",NA
"sışem","vatrakya","nonword","nonword","nonword",NA
"denewall","marlet","nonword","nonword","nonword",NA
"büyükelrecek","davoturmak","nonword","nonword","nonword",NA
"zly","vemız","nonword","nonword","nonword",NA
"roçiş","haket","nonword","nonword","nonword",NA
"çıkta","arkadaş canlnimhhhh","nonword","nonword","nonword",NA
"beişitmek","uçğım","nonword","nonword","nonword",NA
"etkileyienerys","biflak","nonword","nonword","nonword",NA
"ilişsizlik","bağız","nonword","nonword","nonword",NA
"antişecekte","barıwell","nonword","nonword","nonword",NA
"realitysiyon","nakum","nonword","nonword","nonword",NA
"decek","alpel","nonword","nonword","nonword",NA
"nileceklanmak","yakip","nonword","nonword","nonword",NA
"esirga","ölümfek","nonword","nonword","nonword",NA
"bunis","nerır","nonword","nonword","nonword",NA
"geçvi","diyum","nonword","nonword","nonword",NA
"açkü","augus çantası","nonword","nonword","nonword",NA
"makul olmventry","mapio","nonword","nonword","nonword",NA
