zh_cue,zh_target,type,cue_type,target_type,zh_cosine
建议,调查,unrelated,word,word,0.788896074640913
提示,友好,unrelated,word,word,0.775413517237603
角落,温度,unrelated,word,word,0.88515797173509
好极了,道路,unrelated,word,word,0.632236270026688
野兽,决心,unrelated,word,word,0.861210062014026
蜜蜂,蛋,unrelated,word,word,0.791454770019178
房子,能力,unrelated,word,word,0.914029816828754
手掌,儿子,unrelated,word,word,0.62010718196949
军团,选项,unrelated,word,word,0.784953400393571
转圈,看法,unrelated,word,word,0.848364853248062
静脉,协议,unrelated,word,word,0.775555757708751
质疑,东方,unrelated,word,word,0.612878127923523
佣兵,吸引,unrelated,word,word,0.780433623390334
帮忙,激活,unrelated,word,word,0.867031709067462
推论,快速,unrelated,word,word,0.809805938093204
环境,女孩们,unrelated,word,word,0.7837769833093
尝试,三角,unrelated,word,word,0.946968120542029
注意,床铺,unrelated,word,word,0.728471661188721
人群,提升,unrelated,word,word,0.880242847254877
夜店,内容,unrelated,word,word,0.794354777223789
洗澡,社区,unrelated,word,word,0.866657497140897
军团,大门,unrelated,word,word,0.835308627410029
擂台,修道院,unrelated,word,word,0.922565187806248
头发,攻击,unrelated,word,word,0.877676595375557
魅力,七月,unrelated,word,word,0.552556193378617
房间,游泳,unrelated,word,word,0.8784677459483
饮料,卧室,unrelated,word,word,0.932634511578349
信任,正确,unrelated,word,word,0.778395997767142
百万,总统,unrelated,word,word,0.76654862170439
白色,毕业,unrelated,word,word,0.922262106412916
贿赂,结构,unrelated,word,word,0.75556911709707
潜艇,围绕,unrelated,word,word,0.909953050655949
女孩,经典,unrelated,word,word,0.774350539268299
崇高,三重,unrelated,word,word,0.835804974600932
粉碎,胡同,unrelated,word,word,0.930716595050176
新郎,期待,unrelated,word,word,0.915375592381285
伙计,官方,unrelated,word,word,0.433427122571609
构造,工人,unrelated,word,word,0.856309191306221
挖掘,位置,unrelated,word,word,0.76765919141316
工业,冬天,unrelated,word,word,0.958110486018592
蜜糖,女佣,unrelated,word,word,0.878632205762215
你好,拍照,unrelated,word,word,0.333608613723963
数数,星系,unrelated,word,word,0.580100368856854
眼镜,谜团,unrelated,word,word,0.854723110376177
长官,政府,unrelated,word,word,0.654503714186092
车辆,巡逻,unrelated,word,word,0.869091095495339
主教,中午,unrelated,word,word,0.864744834734799
地面,雕像,unrelated,word,word,0.907599390059562
黑手党,错误,unrelated,word,word,0.779295421578896
原因,轮船,unrelated,word,word,0.846030624147393
英里,指控,unrelated,word,word,0.706131839424834
仪式,龙虾,unrelated,word,word,0.870700536765732
障碍,选择,unrelated,word,word,0.894263937392933
跟随,厨师,unrelated,word,word,0.898882550171259
面包,投资,unrelated,word,word,0.922341480581916
糖果,夫人,unrelated,word,word,0.523263467674687
天主教,巨额,unrelated,word,word,0.919869166208948
烟雾,客户,unrelated,word,word,0.56564696524955
动物,电影,unrelated,word,word,0.828859119958043
首都,质量,unrelated,word,word,0.896180168633136
文化,金融,unrelated,word,word,0.78259143891554
医院,胸膛,unrelated,word,word,0.915759228754682
打开,元素,unrelated,word,word,0.743897107417593
锁定,总部,unrelated,word,word,0.887923296074982
柜子,人类,unrelated,word,word,0.856238645216522
杯子,重要,unrelated,word,word,0.746486303541573
朗姆酒,教育,unrelated,word,word,0.758777114216294
温热,工作,unrelated,word,word,0.849297498073334
委任,钓鱼,unrelated,word,word,0.811788656520556
导航,奶奶,unrelated,word,word,0.482302749854512
种族主义,数量,unrelated,word,word,0.946766495222956
耐心,轨道,unrelated,word,word,0.838395465532222
全部,示威,unrelated,word,word,0.74833385927469
绝对,书籍,unrelated,word,word,0.792469298879268
软件,部队,unrelated,word,word,0.833374677418501
尊重,害怕,unrelated,word,word,0.832959713473235
证实,卫星,unrelated,word,word,0.827975549020522
总是,速度,unrelated,word,word,0.785742622906962
法律,丑闻,unrelated,word,word,0.846523486589301
包含,系统,unrelated,word,word,0.721594914353292
继续,水槽,unrelated,word,word,0.62613366512064
孤儿院,兴奋,unrelated,word,word,0.895544948951916
错误,勋章,unrelated,word,word,0.762621578410428
男爵,智能,unrelated,word,word,0.851833889850515
想象,名声,unrelated,word,word,0.732055958244199
怪物,得知,unrelated,word,word,0.792087587257155
邪恶,评估,unrelated,word,word,0.868830783153065
舞者,显微镜,unrelated,word,word,0.959680575127574
风险,时期,unrelated,word,word,0.912128033850797
风险,通知,unrelated,word,word,0.790481623963242
盲人,混合,unrelated,word,word,0.876784294234292
世纪,轮船,unrelated,word,word,0.793279283913661
胜利,选手,unrelated,word,word,0.872775592693895
保护,直升机,unrelated,word,word,0.470856385137006
概念,武士,unrelated,word,word,0.853674617418885
自由,世界,unrelated,word,word,0.881238976707546
抗议,十月,unrelated,word,word,0.915736604156556
到达,优雅,unrelated,word,word,0.827494214418336
命运,便宜,unrelated,word,word,0.761940743928857
特工,团队,unrelated,word,word,0.796183356133164
进步,飞鸟,unrelated,word,word,0.929462715693981
芯片,核能,unrelated,word,word,0.868017393256788
受苦,计时,unrelated,word,word,0.855430478591198
相似,锤子,unrelated,word,word,0.829928355671902
声纳,上校,unrelated,word,word,0.731596493703299
制片,自由,unrelated,word,word,0.751147035514276
肮脏,夸大,unrelated,word,word,0.898871393981302
冲突,赞同,unrelated,word,word,0.927586521370386
上帝,团体,unrelated,word,word,0.529134413656685
单元,可怕,unrelated,word,word,0.886864494007691
医师,创造,unrelated,word,word,0.866461941419451
英镑,生物,unrelated,word,word,0.807376754277655
慈善,通信,unrelated,word,word,0.940929666943955
窗户,谢谢,unrelated,word,word,0.637122145654119
恶梦,巫师,unrelated,word,word,0.894827983673793
短裙,建筑,unrelated,word,word,0.819923463403689
酒精,旅馆,unrelated,word,word,0.89557995770633
废墟,盘子,unrelated,word,word,0.909621887918829
生锈,电视,unrelated,word,word,0.641217996787105
责任,破坏,unrelated,word,word,0.803841489705186
火药,椅子,unrelated,word,word,0.886802627956152
眼睛,核实,unrelated,word,word,0.88094012417725
影响,洋葱,unrelated,word,word,0.863306701898987
有用,朋友,unrelated,word,word,0.482706436173489
竞争,捐款,unrelated,word,word,0.950053528736304
时髦,收入,unrelated,word,word,0.930188847267204
成分,直觉,unrelated,word,word,0.855314582978896
精神,自愿,unrelated,word,word,0.925432279592956
坦克,生气,unrelated,word,word,0.621439997162154
出路,动作,unrelated,word,word,0.862242246661012
瘟疫,症候,unrelated,word,word,0.880678854293798
用具,叛徒,unrelated,word,word,0.829099900293981
观察,火炉,unrelated,word,word,0.87411885701706
最后,石头,unrelated,word,word,0.704131928073831
低估,杂志,unrelated,word,word,0.849326271433275
自豪,选举,unrelated,word,word,0.7804881300847
原谅,消极,unrelated,word,word,0.792410548312358
绞刑,引擎,unrelated,word,word,0.800938751492279
画廊,准备,unrelated,word,word,0.6899717351238
希望,家庭,unrelated,word,word,0.804887244122289
忠诚,寂寞,unrelated,word,word,0.57860971314209
现实,叉子,unrelated,word,word,0.941299534525829
慢慢,大门,unrelated,word,word,0.871351177889467
邮件,女士,unrelated,word,word,0.559582134401092
殖民地,十亿,unrelated,word,word,0.882729204836948
印象,选民,unrelated,word,word,0.949021147849187
墙壁,湿润,unrelated,word,word,0.900322312229372
狂欢,礼物,unrelated,word,word,0.873128578121883
冠军,辐射,unrelated,word,word,0.774903630468033
肮脏,手术,unrelated,word,word,0.944505434954232
财政,冻结,unrelated,word,word,0.946311145913901
搜索,片段,unrelated,word,word,0.78457595418671
基因,啤酒,unrelated,word,word,0.701607390971354
打猎,黎明,unrelated,word,word,0.778030310401959
植物,愈合,unrelated,word,word,0.774660111202825
液体,告诉,unrelated,word,word,0.719169544497124
着陆,魔鬼,unrelated,word,word,0.88901300809724
强度,捉住,unrelated,word,word,0.776201474179005
无穷,哨子,unrelated,word,word,0.850924359971072
阴谋,旋转,unrelated,word,word,0.917425183481531
英语,教授,unrelated,word,word,0.471244508971361
害怕,卡特尔,unrelated,word,word,0.836743415976194
苹果,友谊,unrelated,word,word,0.901563603659076
玩耍,某物,unrelated,word,word,0.837315653312392
收藏,汉堡包,unrelated,word,word,0.90205567099847
天然,小鸭,unrelated,word,word,0.902540548078829
柔软,音乐,unrelated,word,word,0.6547287080233
男孩们,感染,unrelated,word,word,0.820967811958331
国家,火焰,unrelated,word,word,0.904183632883177
进入,关闭,unrelated,word,word,0.924886456126161
行政,瓶子,unrelated,word,word,0.888744894905677
公斤,公墓,unrelated,word,word,0.781787925370492
优秀,仁慈,unrelated,word,word,0.912398348790702
罗马,里面,unrelated,word,word,0.821022418635179
清白,棉花,unrelated,word,word,0.923926132804465
步枪,终于,unrelated,word,word,0.84868480372668
错觉,裙子,unrelated,word,word,0.794164833822412
三明治,宗教,unrelated,word,word,0.712971410693287
抹布,信号,unrelated,word,word,0.886872944893923
满意,货物,unrelated,word,word,0.950116371152594
海湾,女爵,unrelated,word,word,0.704823437338805
头盔,走路,unrelated,word,word,0.942630801580678
低,那个,unrelated,word,word,0.543681123501646
威严,棒球,unrelated,word,word,0.841018566071826
道路,极好,unrelated,word,word,0.666728996479952
裂缝,废物,unrelated,word,word,0.837566404522871
圣诞,山谷,unrelated,word,word,0.843796525901661
体面,少年,unrelated,word,word,0.750575013756362
糟糕,计划,unrelated,word,word,0.750569096642759
水泵,勒索,unrelated,word,word,0.935677999906643
大的,盔甲,unrelated,word,word,0.881002872362621
利润,一直,unrelated,word,word,0.882925665452371
指出,使命,unrelated,word,word,0.895371642156363
遗产,照片,unrelated,word,word,0.792828991649253
剂量,展览,unrelated,word,word,0.437350439256623
测试,明显,unrelated,word,word,0.578352816283442
工具,发射机,unrelated,word,word,0.559753603296791
兴奋,葬礼,unrelated,word,word,0.893486112738506
私人,情绪,unrelated,word,word,0.878235235132349
本能,过失,unrelated,word,word,0.944022474437555
金融,学者,unrelated,word,word,0.866262078477435
检验,刺客,unrelated,word,word,0.907079533033282
钻石,议院,unrelated,word,word,0.937136290123585
戏弄,清洗,unrelated,word,word,0.916357699359855
线人,明亮,unrelated,word,word,0.869139354882925
乐趣,包裹,unrelated,word,word,0.88535036461879
法庭,地区,unrelated,word,word,0.806704774067939
牛奶,卡车,unrelated,word,word,0.909892028795796
罗密欧,脖子,unrelated,word,word,0.882080298217357
复仇,残忍,unrelated,word,word,0.906858168346407
女王,玩具,unrelated,word,word,0.833507426436399
皇室,高,unrelated,word,word,0.686779028689839
承认,冷静,unrelated,word,word,0.560094420451408
经验,问题,unrelated,word,word,0.895068903504714
主人,沃森,unrelated,word,word,0.721050754864093
河流,鱼类,unrelated,word,word,0.817332156229756
第一,啜,unrelated,word,word,0.472438559240561
微笑,中尉,unrelated,word,word,0.712146040953456
成员,流行,unrelated,word,word,0.750917511276072
研讨,笨蛋,unrelated,word,word,0.33723911371055
神话,佩服,unrelated,word,word,0.785762902220499
尺寸,眼光,unrelated,word,word,0.825830444902788
允许,诚实,unrelated,word,word,0.92665998305531
可能,丁,unrelated,word,word,0.528417969488399
出租车,护照,unrelated,word,word,0.604975801059918
巨龙,修道院,unrelated,word,word,0.776231825009945
腰子,永远,unrelated,word,word,0.681175965235354
青蛙,放弃,unrelated,word,word,0.88601542301045
鲔鱼,欣赏,unrelated,word,word,0.898669032244112
地区,粒子,unrelated,word,word,0.807753260911911
短暂,发送,unrelated,word,word,0.726241570298672
憎恨,帝国,unrelated,word,word,0.949804790801006
程序,肉类,unrelated,word,word,0.911874163549462
花花公子,守卫,unrelated,word,word,0.737698786401378
保姆,容易,unrelated,word,word,0.912119225751865
保养,浣熊,unrelated,word,word,0.800798795043178
罗盘,紧张,unrelated,word,word,0.841437829718294
分开,科学家,unrelated,word,word,0.604227470928855
单身,注射,unrelated,word,word,0.933564108705872
瑜伽,手表,unrelated,word,word,0.932611031039338
警长,国王,unrelated,word,word,0.816481651820565
食物,做到,unrelated,word,word,0.693090554438674
猪肉,生产,unrelated,word,word,0.881122264334277
奖杯,周长,unrelated,word,word,0.609969115376728
公里,端庄,unrelated,word,word,0.510008916570869
民用,投资人,unrelated,word,word,0.796612416553159
反射,赝品,unrelated,word,word,0.751625274473847
错误,发生,unrelated,word,word,0.727423905115231
组成,心愿,unrelated,word,word,0.755983731796705
谦卑,蚂蚁,unrelated,word,word,0.885208779830449
屏幕,意图,unrelated,word,word,0.928122021788696
明天,超常,unrelated,word,word,0.686761838624796
阿司匹林,副本,unrelated,word,word,0.933814801889015
爸爸,组织,unrelated,word,word,0.422351672668769
神经,轿车,unrelated,word,word,0.8569574535744
图书馆,四个,unrelated,word,word,0.865771447857658
爵士,冠军,unrelated,word,word,0.774033258722199
进化,虚弱,unrelated,word,word,0.934320059305008
秘密,惊人,unrelated,word,word,0.871994241132428
赤裸,学校,unrelated,word,word,0.783855701093019
国家,爸爸,unrelated,word,word,0.510456743895736
喉咙,主页,unrelated,word,word,0.865865898324065
必要,毁灭,unrelated,word,word,0.852363723694964
担心,怀孕,unrelated,word,word,0.779862624483233
半夜,厘米,unrelated,word,word,0.704621817801253
健康,敏感,unrelated,word,word,0.841820335466911
原子,理解,unrelated,word,word,0.700516574307017
清楚,科学,unrelated,word,word,0.62737894954208
海水,底部,unrelated,word,word,0.933557771905575
九月,消失,unrelated,word,word,0.864334345433171
桌子,找到,unrelated,word,word,0.859059647259275
正式,运动,unrelated,word,word,0.721722991300363
煤炭,返回,unrelated,word,word,0.879429308756146
大蒜,氧气,unrelated,word,word,0.760293984682104
安排,生物,unrelated,word,word,0.774115992071391
财产,王座,unrelated,word,word,0.916144994778968
空气,车间,unrelated,word,word,0.796891659090585
信封,领带,unrelated,word,word,0.895417030934203
苦难,相反,unrelated,word,word,0.772204154734317
艺人,锻炼,unrelated,word,word,0.677105801368251
成人,城市,unrelated,word,word,0.759141322704942
阴道,减少,unrelated,word,word,0.679810076655326
半径,愤怒,unrelated,word,word,0.81418195540981
阶段,计划,unrelated,word,word,0.873651455313837
品质,机构,unrelated,word,word,0.859504820613508
图画,珠宝,unrelated,word,word,0.396590134830366
签名,仓库,unrelated,word,word,0.460751530920199
字典,袋子,unrelated,word,word,0.940818809303093
性别,整体,unrelated,word,word,0.498255665874587
片段,接受,unrelated,word,word,0.934348228833931
奶牛,文学,unrelated,word,word,0.785174317886333
片剂,浪漫,unrelated,word,word,0.889575661100368
宇航员,传真,unrelated,word,word,0.937314726942104
准备,指纹,unrelated,word,word,0.725926681996509
水泥,经常,unrelated,word,word,0.624490288701095
政策,失望,unrelated,word,word,0.921774230779519
新闻,埋葬,unrelated,word,word,0.696229782858303
地位,毛巾,unrelated,word,word,0.902379881551052
无助,传统,unrelated,word,word,0.943933854960318
确实,王国,unrelated,word,word,0.722892428232495
猎物,森林,unrelated,word,word,0.846732511692438
就绪,政治家,unrelated,word,word,0.535921543292821
校长,话筒,unrelated,word,word,0.724313212050741
按钮,仪器,unrelated,word,word,0.943525090799936
其次,受伤,unrelated,word,word,0.85134995719649
牢房,政府,unrelated,word,word,0.718147091905913
人质,勃起,unrelated,word,word,0.785946984949764
秘密,局部,unrelated,word,word,0.783115884031366
麻烦,寒冷,unrelated,word,word,0.85722360226646
工厂,产品,unrelated,word,word,0.88810817768242
禁止,意粉,unrelated,word,word,0.804851773524636
保证,关闭,unrelated,word,word,0.794193214548631
规则,男同,unrelated,word,word,0.821672871991314
模型,战略,unrelated,word,word,0.824689272137567
插入,巨星,unrelated,word,word,0.892150919134531
数目,产物,unrelated,word,word,0.746977147716883
松鼠,厌恶,unrelated,word,word,0.555886807940656
污染,富有,unrelated,word,word,0.806019244779865
生气,国家,unrelated,word,word,0.739463030735284
乐观,迷人,unrelated,word,word,0.919294923090913
正面,疾病,unrelated,word,word,0.921173311564126
公平,测试,unrelated,word,word,0.578777629366354
增加,猫咪,unrelated,word,word,0.426985587796051
支撑,通常,unrelated,word,word,0.703759514067299
应答,殿下,unrelated,word,word,0.678198107020635
需要,签名,unrelated,word,word,0.643184338806302
贫困,请求,unrelated,word,word,0.488580678953522
开车,充分,unrelated,word,word,0.765500453007514
偷盗,信任,unrelated,word,word,0.83003552297359
盗窃,北方,unrelated,word,word,0.907767906021932
链条,隐私,unrelated,word,word,0.89059959463542
转动,打扰,unrelated,word,word,0.828018512860867
安全,癌症,unrelated,word,word,0.762794193834521
抛锚,饥饿,unrelated,word,word,0.909779682157909
海盗,钞票,unrelated,word,word,0.937737643774533
拍卖,危险,unrelated,word,word,0.834452684820662
忍者,医治,unrelated,word,word,0.776219000947757
雷达,草莓,unrelated,word,word,0.855609735625785
英雄,诉讼,unrelated,word,word,0.838349694105931
纹身,猩猩,unrelated,word,word,0.873151598140828
日历,大概,unrelated,word,word,0.718510004459223
班级,录制,unrelated,word,word,0.896495244647163
天才,理由,unrelated,word,word,0.839596490586488
安全,警报,unrelated,word,word,0.859750808167218
购买,胡须,unrelated,word,word,0.906231482328945
国会,机器,unrelated,word,word,0.747630123331197
省长,沙拉,unrelated,word,word,0.880816878771035
避难,子弹,unrelated,word,word,0.909222096117594
开枪,尿液,unrelated,word,word,0.678864752508304
生病,沉醉,unrelated,word,word,0.684831886213504
印记,主题,unrelated,word,word,0.538632980790126
金属,亲密,unrelated,word,word,0.937854325866491
简单,心理学,unrelated,word,word,0.827949386847643
厕所,妻子,unrelated,word,word,0.632623422650705
滴,行政,unrelated,word,word,0.819574948143126
站立,罪犯,unrelated,word,word,0.877259393133955
很少,教导,unrelated,word,word,0.935495991292306
品尝,金属,unrelated,word,word,0.925860674070815
虫子,甲板,unrelated,word,word,0.842693759516334
射手,借口,unrelated,word,word,0.923946559236809
柠檬,水果,unrelated,word,word,0.928571600758779
月球,打破,unrelated,word,word,0.872077519351642
没有,侦探,unrelated,word,word,0.556656508615933
别处,委员,unrelated,word,word,0.820104420190853
女儿,银器,unrelated,word,word,0.549750897037019
噪音,报酬,unrelated,word,word,0.694424640355678
讲话,斗士,unrelated,word,word,0.928959921020472
能手,困惑,unrelated,word,word,0.695195036148117
距离,领导,unrelated,word,word,0.836386764544022
浪费,大夫,unrelated,word,word,0.84444215296191
爱好,网球,unrelated,word,word,0.851520934283838
名人,香草,unrelated,word,word,0.840806757993255
联邦,海洋,unrelated,word,word,0.834656127583924
月台,需要,unrelated,word,word,0.750809529935825
已经,栅栏,unrelated,word,word,0.518213421345546
阻碍,有效,unrelated,word,word,0.754941387813159
香蕉,证词,unrelated,word,word,0.8294883190664
大街,议员,unrelated,word,word,0.825115679652576
小憩,炮兵,unrelated,word,word,0.89350328156741
牢固,大学,unrelated,word,word,0.706210357692024
疯狂,镜子,unrelated,word,word,0.899424109509683
替换,胳膊,unrelated,word,word,0.783030114974757
足够,修建,unrelated,word,word,0.739338531537366
周六,生产,unrelated,word,word,0.912454316114632
操作,谋杀,unrelated,word,word,0.817962044137646
淹没,港口,unrelated,word,word,0.846180525913595
潜力,妈妈,unrelated,word,word,0.618337664796001
方法,晚上,unrelated,word,word,0.78945530165655
通话,一级棒,unrelated,word,word,0.946953308598929
广播,烟雾,unrelated,word,word,0.542296268900141
热量,保护,unrelated,word,word,0.478050488832939
皇冠,壁橱,unrelated,word,word,0.926858816531193
电闪,记者,unrelated,word,word,0.893659125645783
姓名,露营,unrelated,word,word,0.54731010693366
毯子,资本主义,unrelated,word,word,0.867044850999621
布偶,周日,unrelated,word,word,0.809550269934003
间谍,感激,unrelated,word,word,0.913916947992556
移动,是的,unrelated,word,word,0.488973892449633
传感器,塑料,unrelated,word,word,0.700515052344547
丛林,蝙蝠侠,unrelated,word,word,0.800457653973775
审讯,海龟,unrelated,word,word,0.841995900829213
圆圈,视频,unrelated,word,word,0.876549464112983
双倍,实际,unrelated,word,word,0.819629757068199
周一,海军,unrelated,word,word,0.930125920571744
懦夫,沙子,unrelated,word,word,0.896094732946265
蜗牛,最后,unrelated,word,word,0.737084697799626
恶心,非凡,unrelated,word,word,0.752444365867317
终于,检查,unrelated,word,word,0.769461389728181
突然,无法,unrelated,word,word,0.858771335569752
徽章,相信,unrelated,word,word,0.777320919106501
匿名,番茄,unrelated,word,word,0.884418704399229
不适,hiv,unrelated,word,word,0.654435484331553
血液,重要,unrelated,word,word,0.766083118956414
平常,愚蠢,unrelated,word,word,0.908133613785987
沙漠,喜剧,unrelated,word,word,0.841114148672011
僵尸,和谐,unrelated,word,word,0.857202836753521
拖车,灰狼,unrelated,word,word,0.533081996081922
阀门,香水,unrelated,word,word,0.808418591616032
极其,伏特加,unrelated,word,word,0.848709245473702
威士忌,装满,unrelated,word,word,0.919845868576014
多数,导弹,unrelated,word,word,0.797767991812545
候选,新娘,unrelated,word,word,0.668500202685733
口袋,游戏,unrelated,word,word,0.763977748869742
军人,吗啡,unrelated,word,word,0.942939017088319
打扫,有罪,unrelated,word,word,0.924515442776332
夏洛克,射击,unrelated,word,word,0.77782532941261
强壮,昨天,unrelated,word,word,0.677737294055834
宝藏,通常,unrelated,word,word,0.664076941552282
手枪,大雪,unrelated,word,word,0.945586329511115
月份,早晨,unrelated,word,word,0.847743812549286
日常,达成,unrelated,word,word,0.813753428084806
南部,毒品,unrelated,word,word,0.836418902958758
喇叭,午餐,unrelated,word,word,0.957779939883166
狭窄,市长,unrelated,word,word,0.663413469465715
获得,早餐,unrelated,word,word,0.883079887075038
电缆,膝盖,unrelated,word,word,0.907934150498557
咒语,浴室,unrelated,word,word,0.895675714657764
狗熊,感觉,unrelated,word,word,0.829166302799381
寡妇,热情,unrelated,word,word,0.935893850984002
职业,转移,unrelated,word,word,0.776581222747442
无用,危险,unrelated,word,word,0.808820675532243
应该,酒吧,unrelated,word,word,0.834316670914684
阅读,黄油,unrelated,word,word,0.604837356267977
诗人,商业,unrelated,word,word,0.923581269937227
好的,伤口,unrelated,word,word,0.496559010377974
红色,十二月,unrelated,word,word,0.759678469723868
离开,伟大,unrelated,word,word,0.82837466318709
脊柱,苏打,unrelated,word,word,0.812100891195943
绑架,挤压,unrelated,word,word,0.905080463152035
在场,演员,unrelated,word,word,0.621981490855332
作家,吸血鬼,unrelated,word,word,0.904845473501134
飞碟,洞穴,unrelated,word,word,0.895134442235663
感人,缺席,unrelated,word,word,0.793836518768078
解剖,橙色,unrelated,word,word,0.938968223139048
工程,追赶,unrelated,word,word,0.920606674417854
武器,发言,unrelated,word,word,0.815553926514449
天然,药丸,unrelated,word,word,0.939504937374691
支持,升高,unrelated,word,word,0.55359336275797
观点,兔子,unrelated,word,word,0.795852793186291
管辖,周围,unrelated,word,word,0.856908587857465
春日,文明,unrelated,word,word,0.801576398553546
陷阱,设备,unrelated,word,word,0.809241656164672
赛场,文档,unrelated,word,word,0.840073459358829
漂亮,抢劫,unrelated,word,word,0.764002347084813
沙发,知道,unrelated,word,word,0.550981095711013
圣经,短语,unrelated,word,word,0.791144417213764
玻璃,真的,unrelated,word,word,0.48944996965573
塔楼,武器,unrelated,word,word,0.766758076710233
口径,港币,unrelated,word,word,0.61389327965936
臀部,虚弱,unrelated,word,word,0.949866821791089
沉默,维护,unrelated,word,word,0.738323896708059
野餐,监控,unrelated,word,word,0.804298554446562
无政府主义,蓝色,unrelated,word,word,0.823569568880496
宫殿,过来,unrelated,word,word,0.436847156425918
抓住,称号,unrelated,word,word,0.65780469211514
教会,通风,unrelated,word,word,0.547638511623984
诱人,玩笑,unrelated,word,word,0.776668331889907
昂贵,仆人,unrelated,word,word,0.877723500424268
吞咽,拉住,unrelated,word,word,0.650760454055353
青年,知道,unrelated,word,word,0.47790030195024
代表,独特,unrelated,word,word,0.8269565039811
开端,老板,unrelated,word,word,0.485750349647716
沙滩,理论,unrelated,word,word,0.843632958310089
督察,财富,unrelated,word,word,0.914037532958905
社会,冒犯,unrelated,word,word,0.807317370297139
观光,皇帝,unrelated,word,word,0.928648895251927
接触,地带,unrelated,word,word,0.829089391304471
温暖,可爱,unrelated,word,word,0.895539679693083
丝绸,长度,unrelated,word,word,0.877462568341886
亲戚,天国,unrelated,word,word,0.907786883485672
偏执,美国,unrelated,word,word,0.67033233362999
小偷,企业,unrelated,word,word,0.774940870062935
眼泪,胜者,unrelated,word,word,0.964909284436123
甜美,演讲,unrelated,word,word,0.912527297331955
叔叔,旋风,unrelated,word,word,0.787404606309985
阴影,操纵,unrelated,word,word,0.909539847583574
日落,奇怪,unrelated,word,word,0.71805188555457
活的,诊所,unrelated,word,word,0.816397512279784
船舱,知识,unrelated,word,word,0.923497554470825
可口,共产主义,unrelated,word,word,0.770248232576755
压力,民主,unrelated,word,word,0.851684931131323
创作,很少,unrelated,word,word,0.905034659393898
天使,句子,unrelated,word,word,0.85784837149047
自豪,大众,unrelated,word,word,0.936238221796674
对话,大概,unrelated,word,word,0.750585265339726
流感,发热,unrelated,word,word,0.961979784234517
迟到,劝告,unrelated,word,word,0.251305481883871
困难,故意,unrelated,word,word,0.910595909032412
水流,解雇,unrelated,word,word,0.714987871550092
系列,兄弟,unrelated,word,word,0.483592541549108
夜间,无名,unrelated,word,word,0.809751067891223
现象,维持,unrelated,word,word,0.921396827364373
实践,地址,unrelated,word,word,0.75289054570543
爆裂,分钟,unrelated,word,word,0.734665387145834
地震,小蛇,unrelated,word,word,0.789725197070705
内部,离开,unrelated,word,word,0.769194271055218
成功,协助,unrelated,word,word,0.691782112197571
氏族,表哥,unrelated,word,word,0.907764730008182
精彩,耗子,unrelated,word,word,0.951406870085565
极端,和平,unrelated,word,word,0.88001660662576
咳嗽,鼻子,unrelated,word,word,0.900394354622632
结尾,年轻,unrelated,word,word,0.816318636477349
点火,挑战,unrelated,word,word,0.808506626704452
降落,逃犯,unrelated,word,word,0.954126826604134
云朵,手帕,unrelated,word,word,0.871478732460048
两个,有趣,unrelated,word,word,0.680682614851912
礼貌,逃脱,unrelated,word,word,0.958919027629268
关系,婚礼,unrelated,word,word,0.869441111179797
清空,采用,unrelated,word,word,0.858738872095938
操作,思考,unrelated,word,word,0.786474034954545
预算,取代,unrelated,word,word,0.72597077241792
宇宙,证明,unrelated,word,word,0.84523616858173
入口,取胜,unrelated,word,word,0.930929097261867
问候,素描,unrelated,word,word,0.899002499523008
提供,营销,unrelated,word,word,0.78144149706417
辉煌,迫切,unrelated,word,word,0.688497629208367
爷爷,死的,unrelated,word,word,0.766615634614032
祝贺,凌,unrelated,word,word,0.842015215632076
帮派,活力,unrelated,word,word,0.878364050168664
钢琴,温和,unrelated,word,word,0.846787974522139
出现,姓名,unrelated,word,word,0.584664484615424
艰难,教堂,unrelated,word,word,0.817860433422585
平衡,开心,unrelated,word,word,0.747773698334445
恢复,污秽,unrelated,word,word,0.76789130823231
听见,呕吐,unrelated,word,word,0.869011223996606
天空,车站,unrelated,word,word,0.809479665430017
重量,航行,unrelated,word,word,0.88945254344713
救护车,失败,unrelated,word,word,0.723017787204114
天堂,抢劫,unrelated,word,word,0.879706136492843
可卡因,大脑,unrelated,word,word,0.881156840503936
艾滋,段落,unrelated,word,word,0.495795468094651
特权,去掉,unrelated,word,word,0.695767360380082
驴子,减法,unrelated,word,word,0.823131018130073
亲吻,可怜,unrelated,word,word,0.806440121123384
傻子,保持,unrelated,word,word,0.66127574711195
意义,一百,unrelated,word,word,0.864525693849273
价值,罗马,unrelated,word,word,0.753492701098622
惩罚,制服,unrelated,word,word,0.920600290658437
私人,会议,unrelated,word,word,0.870812919060294
报告,悲惨,unrelated,word,word,0.861105949340049
来源,刀,unrelated,word,word,0.645054883618803
损害,节日,unrelated,word,word,0.624245368644285
外部,某地,unrelated,word,word,0.633059090824285
目的,漫步,unrelated,word,word,0.925318803070604
偶然,导演,unrelated,word,word,0.645912286473924
专家,牧师,unrelated,word,word,0.874537503915848
衬衫,睡觉,unrelated,word,word,0.845661905881285
高阶,画家,unrelated,word,word,0.889549055810599
抓住,政治,unrelated,word,word,0.614314144994964
非法,拥抱,unrelated,word,word,0.867419292582722
电报,大概,unrelated,word,word,0.855677184302369
保守,不值,unrelated,word,word,0.9274734854529
