"word_combo","da_cue","da_target","type","cue_type","target_type","da_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"svinehjemværdsætte","svinehjem","værdsætte","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"svinekødkød","svinekød","kød","related","word","word",0.593712250668363,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"svinekødkriminel","svinekød","kriminel","unrelated","word","word",0.137658044441811,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"svinekødviling","svinekød","viling","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"svøngeforberede","svønge","forberede","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"svøngejurisse","svønge","jurisse","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"svulstarbejde","svulst","arbejde","unrelated","word","word",0.109781056434804,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"svulstforsvarsdelse","svulst","forsvarsdelse","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"svulstkræft","svulst","kræft","related","word","word",0.506510919293009,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"sydcigastol","syd","cigastol","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"sydligbrud","sydlig","brud","unrelated","word","word",0.0742516869141463,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"sydligslikme","sydlig","slikme","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"sydligvestlig","sydlig","vestlig","related","word","word",0.49031804523457,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"sydnord","syd","nord","related","word","word",0.697336644688437,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"sydstilling","syd","stilling","unrelated","word","word",0.078556293140953,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"sympbadkniv","sympbad","kniv","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"sympbadvidnesvisk","sympbad","vidnesvisk","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"symptomlandsby","symptom","landsby","unrelated","word","word",0.143191316822214,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"symptommonimand","symptom","monimand","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"symptomsyndrom","symptom","syndrom","related","word","word",0.473295210602688,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syncowboy","syn","cowboy","unrelated","word","word",0.0573047193669913,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syndforbrydelse","synd","forbrydelse","related","word","word",0.455784286611818,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syndkorrekt","synd","korrekt","unrelated","word","word",0.115778488359339,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syndlistinske","synd","listinske","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"synek","syn","ek","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"synperspektiv","syn","perspektiv","related","word","word",0.414234161134672,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tabersenat","taber","senat","unrelated","word","word",0.0523437669711002,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taberstødag","taber","stødag","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tabervinder","taber","vinder","related","word","word",0.563130588450161,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tabletbrændstof","tablet","brændstof","unrelated","word","word",0.0890986611491417,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tabletinterretion","tablet","interretion","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tabletpille","tablet","pille","related","word","word",0.298440487010766,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tælleberegne","tælle","beregne","related","word","word",0.370519729584872,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tælleprojektil","tælle","projektil","unrelated","word","word",0.140339223036218,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tælleynkester","tælle","ynkester","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tænbogøn","tænbog","øn","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tænbogreducere","tænbog","reducere","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tæppebagplette","tæppe","bagplette","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tæppehåndklæde","tæppe","håndklæde","related","word","word",0.564649701421574,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tæpperetfærdighed","tæppe","retfærdighed","unrelated","word","word",0.0596224944060334,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tæpposkopfetal","tæpposkop","fetal","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tæpposkopfortid","tæpposkop","fortid","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taknemmeligafsnit","taknemmelig","afsnit","unrelated","word","word",0.0593922189405296,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taknemmeligstilment","taknemmelig","stilment","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taknemmeligtakke","taknemmelig","takke","related","word","word",0.612073006910772,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"talefuld","tale","fuld","unrelated","word","word",0.0996337593628989,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"talekarak","tale","karak","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taleneå","tale","neå","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taleprædiken","tale","prædiken","related","word","word",0.299937130920982,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"talesnakke","tale","snakke","related","word","word",0.846378230722591,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"talevampyr","tale","vampyr","unrelated","word","word",0.0903681867533772,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tålmodighedfantastisk","tålmodighed","fantastisk","unrelated","word","word",0.132467906115942,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tålmodighedmedfølelse","tålmodighed","medfølelse","related","word","word",0.491685593653919,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tålmodighedvinti","tålmodighed","vinti","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tålmoskiftanklager","tålmoskift","anklager","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tålmoskiftmonel","tålmoskift","monel","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tamineksplosion","tamin","eksplosion","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tamintyd","tamin","tyd","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tankfængsling","tank","fængsling","unrelated","word","word",0.0572094672059235,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tankmotor","tank","motor","related","word","word",0.386964921919767,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tankyner","tank","yner","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tapnekalent","tapne","kalent","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tapneløfte","tapne","løfte","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tapperhedbeslutsomhed","tapperhed","beslutsomhed","related","word","word",0.476451552659471,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tapperhedsonde","tapperhed","sonde","unrelated","word","word",0.0856028541037722,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tapperhedtransvitrice","tapperhed","transvitrice","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tårnacceptere","tårn","acceptere","unrelated","word","word",0.14434507734067,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tårnbygning","tårn","bygning","related","word","word",0.320282852230941,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tårnjung","tårn","jung","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tartprøve","tart","prøve","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tartynkester","tart","ynkester","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tasmarketing","tas","marketing","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tasskulsomhed","tas","skulsomhed","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tatovekomstfængsturere","tatovekomst","fængsturere","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tatovekomstvide","tatovekomst","vide","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tatoveringar","tatovering","ar","related","word","word",0.360872042923047,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tatoveringbatalsteds","tatovering","batalsteds","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tatoveringminus","tatovering","minus","unrelated","word","word",0.0781200938881859,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taundum","taun","dum","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taunventi","taun","venti","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taxabeskeden","taxa","beskeden","unrelated","word","word",0.0751567087195585,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taxalimousine","taxa","limousine","related","word","word",0.514524122917012,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taxaskumer","taxa","skumer","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"teenageagtigartilstrækri","teenageagtig","artilstrækri","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"teenageagtigbegejstret","teenageagtig","begejstret","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"teenageagtigteenager","teenageagtig","teenager","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tejestætbeskytling","tejestæt","beskytling","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tejestætnuklear","tejestæt","nuklear","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tekniskmekanisk","teknisk","mekanisk","related","word","word",0.457427277806566,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"teknisktryklepen","teknisk","tryklepen","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tekniskvenus","teknisk","venus","unrelated","word","word",0.120537505894327,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"teknologibraper","teknologi","braper","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"teknologislurk","teknologi","slurk","unrelated","word","word",0.042857818963442,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"teknologividenskab","teknologi","videnskab","related","word","word",0.513408577009758,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tekstdigt","tekst","digt","related","word","word",0.374462002486506,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tekstdumhed","tekst","dumhed","unrelated","word","word",0.0796768313003163,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tekstukt","tekst","ukt","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tekverprotokolsionel","tekver","protokolsionel","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tekverstuepige","tekver","stuepige","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"telecentoktoling","telecent","oktoling","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"telecentvinde","telecent","vinde","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"telegrambrev","telegram","brev","related","word","word",0.591278541741123,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"telegramkoset","telegram","koset","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"telegramudpege","telegram","udpege","unrelated","word","word",0.137183770785916,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"teleskopgle","teleskop","gle","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"teleskopmikroskop","teleskop","mikroskop","related","word","word",0.469328282171313,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"teleskopskære","teleskop","skære","unrelated","word","word",0.0491079058734294,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"telfen","tel","fen","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"telforsvare","tel","forsvare","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tempelkloster","tempel","kloster","related","word","word",0.3827878287981,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tempelmesterke","tempel","mesterke","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tempeltidsplan","tempel","tidsplan","unrelated","word","word",0.0737803856004693,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"terafekthaby","terafekt","haby","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"terafektkvart","terafekt","kvart","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"terafløsemarsyge","teraf","løsemarsyge","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"terafprototype","teraf","prototype","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"terapibehandling","terapi","behandling","related","word","word",0.510684528230814,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"terapifødselsdag","terapi","fødselsdag","unrelated","word","word",0.0937091648188018,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"terapikømme","terapi","kømme","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"terligafkat","terlig","afkat","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"terligforbedring","terlig","forbedring","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"terligharømthed","terlig","harømthed","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"terliglang","terlig","lang","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"terminalfjerbar","terminal","fjerbar","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"terminalgive","terminal","give","unrelated","word","word",0.139802574665729,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"terminallufthavn","terminal","lufthavn","related","word","word",0.392375226238522,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tidslefar","tidsle","far","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tidslekasre","tidsle","kasre","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tiksepiger","tikse","piger","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tikseslægtdommelig","tikse","slægtdommelig","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilårfrugt","tilår","frugt","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilårgon","tilår","gon","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilbagekringkat","tilbagekring","kat","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilbagekringvedne","tilbagekring","vedne","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilbagevendtfrugt","tilbagevendt","frugt","unrelated","word","word",0.0837619207803026,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilbagevendthjemkomst","tilbagevendt","hjemkomst","related","word","word",0.45053808725885,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilbagevendttere","tilbagevendt","tere","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilbydegive","tilbyde","give","related","word","word",0.474633066905329,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilbydepunskvand","tilbyde","punskvand","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilbydeulykke","tilbyde","ulykke","unrelated","word","word",0.0423121819015729,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilfældigvisbevidst","tilfældigvis","bevidst","related","word","word",0.122719344144071,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilfældigvishjemkomst","tilfældigvis","hjemkomst","unrelated","word","word",0.0883591663119158,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilfældigviskaft","tilfældigvis","kaft","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilfældistandfætter","tilfældistand","fætter","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilfældistandhasser","tilfældistand","hasser","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilfliktborgmester","tilflikt","borgmester","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilfliktspidt","tilflikt","spidt","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilflugtsjektbog","tilflugtsjekt","bog","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilflugtsjektlib","tilflugtsjekt","lib","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilflugtskendeklient","tilflugtskende","klient","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilflugtskendemistænpitalisme","tilflugtskende","mistænpitalisme","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilflugtsstedfjernsyn","tilflugtssted","fjernsyn","unrelated","word","word",0.0645856342562256,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilflugtsstedly","tilflugtssted","ly","related","word","word",0.319376079110136,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilflugtsstednaning","tilflugtssted","naning","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilfredsforvirskab","tilfreds","forvirskab","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilfredslykkelig","tilfreds","lykkelig","related","word","word",0.391392116789167,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilfredsmotionere","tilfreds","motionere","unrelated","word","word",0.0694396055013361,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilgivedemonstration","tilgive","demonstration","unrelated","word","word",0.0878116533659221,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilgivelsenåde","tilgivelse","nåde","related","word","word",0.530368888063984,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilgivelsepille","tilgivelse","pille","unrelated","word","word",0.0701915528257619,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilgivelseskræmmosfære","tilgivelse","skræmmosfære","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilgivestilflade","tilgive","stilflade","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilgiveundskylde","tilgive","undskylde","related","word","word",0.469135322103247,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilladehelvede","tillade","helvede","unrelated","word","word",0.0739410409956945,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilladeinfragment","tillade","infragment","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilladelade","tillade","lade","related","word","word",0.48243866983912,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilladelseforræsion","tilladelse","forræsion","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilladelsegodkendelse","tilladelse","godkendelse","related","word","word",0.592057506991724,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilladelsekynisk","tilladelse","kynisk","unrelated","word","word",0.0445670546605921,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tillidfeft","tillid","feft","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tillidmaskine","tillid","maskine","unrelated","word","word",0.118648330289921,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tillidtiltro","tillid","tiltro","related","word","word",0.590614574152673,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilpegitan","tilpe","gitan","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilpelækker","tilpe","lækker","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilronelenvanlig","tilron","elenvanlig","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilronfortælle","tilron","fortælle","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilstedeværelsedemokrakomst","tilstedeværelse","demokrakomst","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tilstedeværelsefravær","tilstedeværelse","fravær","related","word","word",0.371229914487607,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
