"word_combo","fa_cue","fa_target","type","cue_type","target_type","fa_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"محثندزلی","محثن","دزلی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"محعصببطسه سیخه","محعصب","بطسه سیخه","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"محعصبقایق","محعصب","قایق","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"محکمبه شدت","محکم","به شدت","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"محکمخطرنسن","محکم","خطرنسن","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"محکمروش","محکم","روش","unrelated","word","word",0.128508967505141,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"محلصلم","محل","صلم","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"محلمکان","محل","مکان","related","word","word",0.535196489096045,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"محلمورفین","محل","مورفین","unrelated","word","word",0.143650355401371,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"محیطاتمسفر","محیط","اتمسفر","related","word","word",0.279782290534573,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"محیطخضیم","محیط","خضیم","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"محیطمعروف","محیط","معروف","unrelated","word","word",-0.00261811729823245,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخاطبارتباط","مخاطب","ارتباط","related","word","word",0.212144667524451,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخاطببازار یابی","مخاطب","بازار یابی","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخاطبتشنگ","مخاطب","تشنگ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخاطره‌ آمیزادرار","مخاطره‌ آمیز","ادرار","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخاطره‌ آمیزبازايتیابی","مخاطره‌ آمیز","بازايتیابی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخاطره‌ آمیزخطرناک","مخاطره‌ آمیز","خطرناک","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخالفباردسی","مخالف","باردسی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخالفخوشمزه","مخالف","خوشمزه","unrelated","word","word",0.0146671594885627,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخالفمتضاد","مخالف","متضاد","related","word","word",0.324375500398859,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخچوبکوشش","مخچوب","کوشش","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخچوبیمم","مخچوب","یمم","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخراهادامه دادن","مخراه","ادامه دادن","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخراهبورتمون","مخراه","بورتمون","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخزنتخریب","مخزن","تخریب","unrelated","word","word",0.139716491360278,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخزنطاف","مخزن","طاف","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخزنموتور","مخزن","موتور","related","word","word",0.297126762067648,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخوکرمخافط","مخوکر","مخافط","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مخوکرنشیمنگاه","مخوکر","نشیمنگاه","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مد روزشمانخ","مد روز","شمانخ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مد روزشیک","مد روز","شیک","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مد روزضبط کردن","مد روز","ضبط کردن","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدابتراثب","مداب","تراثب","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدابکشتی","مداب","کشتی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مداپوزپاییز","مداپوز","پاییز","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مداپوزچالر","مداپوز","چالر","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدامیتپُر","مدامیت","پُر","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدامیتخوکسخواه","مدامیت","خوکسخواه","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدامیتدرني","مدامیت","درني","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدامیتشهادت","مدامیت","شهادت","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدخلبه طور داوطلبانه","مدخل","به طور داوطلبانه","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدخلبیاتال","مدخل","بیاتال","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدخلدروازه","مدخل","دروازه","related","word","word",0.36595703892156,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدرنبشقاب","مدرن","بشقاب","unrelated","word","word",0.0851849263567776,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدرنثر","مدرن","ثر","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدرنسنتی","مدرن","سنتی","related","word","word",0.237153252210214,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدلآلیدار","مدل","آلیدار","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدلاضطراری","مدل","اضطراری","unrelated","word","word",0.0850345263144702,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدلنمونه اولیه","مدل","نمونه اولیه","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدنیخواهرزاده","مدنی","خواهرزاده","unrelated","word","word",0.131432344107138,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدنیژنرایی","مدنی","ژنرایی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدنینظامی","مدنی","نظامی","related","word","word",0.455942523607495,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدیرتوعنانه","مدیر","توعنانه","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدیررئيس","مدیر","رئيس","related","word","word",0.328151779054938,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدیرعفونت","مدیر","عفونت","unrelated","word","word",-0.0466335440602547,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدیریتخدا حاثم","مدیریت","خدا حاثم","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدیریتدولت","مدیریت","دولت","related","word","word",0.210015652016212,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مدیریتنگه داشتن","مدیریت","نگه داشتن","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مراگکالباس","مراگ","کالباس","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مراگلیمونمن","مراگ","لیمونمن","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مربیبازیکن","مربی","بازیکن","related","word","word",0.481791136597215,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مربیبس","مربی","بس","unrelated","word","word",0.0384430224539348,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مربیرچرزشیسِنا","مربیرچرزشی","سِنا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مربیرچرزشیکماطلباس","مربیرچرزشی","کماطلباس","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مربیکاگم","مربی","کاگم","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مرتحمأتت","مرتحم","أتت","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مرتحمفلز","مرتحم","فلز","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مردادبی‌رحمی","مرداد","بی‌رحمی","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مردادتعدان","مرداد","تعدان","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مردادشهریور","مرداد","شهریور","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مردانسان","مرد","انسان","related","word","word",0.287837645912546,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مرداولیه","مرد","اولیه","unrelated","word","word",0.109344591562657,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مردگرکش","مرد","گرکش","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مرسایهدستمال کاغذی","مرسایه","دستمال کاغذی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مرسایهکسرک","مرسایه","کسرک","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مرگبارستکتن","مرگبار","ستکتن","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مرگبارکشنده","مرگبار","کشنده","related","word","word",0.472759557290826,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مرگبارمذهب","مرگبار","مذهب","unrelated","word","word",0.059848580193959,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مرگجرانس","مرگ","جرانس","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مرگساختگی","مرگ","ساختگی","unrelated","word","word",0.126836822135294,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مرگناپدید شدن","مرگ","ناپدید شدن","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مريزارشور","مريزار","شور","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مريزارضرلی","مريزار","ضرلی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مریختونل","مریخ","تونل","unrelated","word","word",0.142709129654972,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مریخزهره","مریخ","زهره","related","word","word",0.183305541732763,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مریخشگفتحشنگیز","مریخ","شگفتحشنگیز","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مریضبیمار","مریض","بیمار","related","word","word",0.538962465171415,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مریضدهه","مریض","دهه","unrelated","word","word",0.0239749047721889,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مریضعهقل","مریض","عهقل","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مزايرخطر","مزاير","خطر","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مزايریصته","مزاير","یصته","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مزدورشن","مزدور","شن","unrelated","word","word",0.128422887904339,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مزدورقاتل","مزدور","قاتل","related","word","word",0.371576965453608,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مزدورمیپا","مزدور","میپا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مزرعلبداردزدیدن","مزرعلبدار","دزدیدن","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مزرعلبدارهمراهینتردن","مزرعلبدار","همراهینتردن","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسئوليتاهمان","مسئوليت","اهمان","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسئوليتسندرم","مسئوليت","سندرم","unrelated","word","word",0.105972789205092,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسئوليتوظیفه","مسئوليت","وظیفه","related","word","word",0.331093047929682,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسئوورتجالبشتست","مسئوورت","جالبشتست","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسئوورتخواهرزاده","مسئوورت","خواهرزاده","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسابالتبه ندرت","مسابالت","به ندرت","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسابالتدرشلاره","مسابالت","درشلاره","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسابقاترقابت","مسابقات","رقابت","related","word","word",0.403117561013725,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسابقاتشمتایی","مسابقات","شمتایی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسابقاتکشیدن","مسابقات","کشیدن","unrelated","word","word",0.0312120553145124,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسابیمتحتوران","مسابیم","تحتوران","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسابیمگوش","مسابیم","گوش","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسافتسرعت","مسافت","سرعت","related","word","word",0.388078006523752,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسافتفشار دادن","مسافت","فشار دادن","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسافتمعاور","مسافت","معاور","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسافرراننده","مسافر","راننده","related","word","word",0.342648624483531,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسافرصدا","مسافر","صدا","unrelated","word","word",0.0778121765842123,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسافرفيا","مسافر","فيا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسبیربودن","مسبی","ربودن","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسبینورلنده","مسبی","نورلنده","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مستاجرصاحب خانه","مستاجر","صاحب خانه","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مستاجرمتهمسان","مستاجر","متهمسان","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مستاجرنشیمنگاه","مستاجر","نشیمنگاه","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مستعشبهارائــدادن","مستعشبه","ارائــدادن","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مستعشبهقفل","مستعشبه","قفل","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مستعمرهاتحادیه","مستعمره","اتحادیه","related","word","word",0.318688347728798,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مستعمرهچشدكانداز","مستعمره","چشدكانداز","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مستعمرهمرد همجنس گرا","مستعمره","مرد همجنس گرا","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مستقیمبه طور مستقیم","مستقیم","به طور مستقیم","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مستقیمجهایم","مستقیم","جهایم","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مستقیمجواهر","مستقیم","جواهر","unrelated","word","word",0.0526793129209381,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسجدجایزه","مسجد","جایزه","unrelated","word","word",0.0317067258185806,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسجدخودان","مسجد","خودان","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسجدنمازخانه","مسجد","نمازخانه","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسخرهبلتگیری","مسخره","بلتگیری","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسخرهتب","مسخره","تب","unrelated","word","word",0.0936272825952142,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسخرهچرند","مسخره","چرند","related","word","word",0.343033325366899,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسخرهحکال","مسخره","حکال","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسخرهدائماً","مسخره","دائماً","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسخرهکنایه آمیز","مسخره","کنایه آمیز","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسنلردوست","مسنلر","دوست","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسنلررخزاوده","مسنلر","رخزاوده","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسیرراه","مسیر","راه","related","word","word",0.429230418339818,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسیرگرقله","مسیر","گرقله","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مسیرمدال","مسیر","مدال","unrelated","word","word",0.0856159694841956,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشابهپسر","مشابه","پسر","unrelated","word","word",0.0931195512490649,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشابهمتفاوت","مشابه","متفاوت","related","word","word",0.44084839306223,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشابهمجاح","مشابه","مجاح","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشاواتسوخت","مشاوات","سوخت","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشاواتومتی","مشاوات","ومتی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشاوبرمسیحی","مشاوبر","مسیحی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشاوبرملدهات","مشاوبر","ملدهات","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشایعتبر خلاسبانتظار","مشایعت","بر خلاسبانتظار","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشایعتصاحب خانه","مشایعت","صاحب خانه","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشایعتهمراهی کردن","مشایعت","همراهی کردن","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشخصاتاقیانوس","مشخصات","اقیانوس","unrelated","word","word",0.0803639105987772,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشخصاتتوصیف","مشخصات","توصیف","related","word","word",0.30249861308815,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشخصاتسوارجاردن","مشخصات","سوارجاردن","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشکلپدراج","مشکل","پدراج","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشکلسناتور","مشکل","سناتور","unrelated","word","word",0.146673479799747,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشکلمسئله","مشکل","مسئله","related","word","word",0.452275752396741,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشگنچرند","مشگن","چرند","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشگنموميقی","مشگن","موميقی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشن مازپناب","مشن ماز","پناب","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مشن مازهمراهی کردن","مشن ماز","همراهی کردن","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مظعزهره","مظع","زهره","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"مظعیدار","مظع","یدار","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"معئلفانتبا","معئل","فانتبا","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"معئلمرکز فرماندهی","معئل","مرکز فرماندهی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"معاياختباب","معاي","اختباب","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"معايدنگ دنگ صدا دادن","معاي","دنگ دنگ صدا دادن","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"معاینهجفردناختلاف نظر","معاینهجفردن","اختلاف نظر","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"معاینهجفردنزررت","معاینهجفردن","زررت","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"معبدجورنالین","معبد","جورنالین","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"معبدربع","معبد","ربع","unrelated","word","word",0.127656273626397,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
