"word_combo","ko_cue","ko_target","type","cue_type","target_type","ko_cosine","M_Z","SD_Z","SE_Z","sampleN","done"
"지적관캐리어","지적관","캐리어","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"지진그럴듯한","지진","그럴듯한","unrelated","word","word",0.141412521178814,NA,NA,NA,NA,NA
"지진암스이","지진","암스이","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"지진폭발","지진","폭발","related","word","word",0.474853323193619,NA,NA,NA,NA,NA
"지프지식","지프","지식","unrelated","word","word",0,NA,NA,NA,NA,NA
"지프트럭","지프","트럭","related","word","word",NA,NA,NA,NA,NA,NA
"지프힌다","지프","힌다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"지한간조종하다","지한간","조종하다","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"지한간치럭","지한간","치럭","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"직무극장","직무","극장","unrelated","word","word",0.155301290893137,NA,NA,NA,NA,NA
"직무바그다","직무","바그다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"직무사명","직무","사명","related","word","word",NA,NA,NA,NA,NA,NA
"직업연료","직업","연료","unrelated","word","word",0.144640313913516,NA,NA,NA,NA,NA
"직업일하다","직업","일하다","related","word","word",0.162713075662144,NA,NA,NA,NA,NA
"직업잠그다","직업","잠그다","unrelated","word","word",0,NA,NA,NA,NA,NA
"직업티요","직업","티요","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"직업평판","직업","평판","related","word","word",0.434550786972135,NA,NA,NA,NA,NA
"직업해드","직업","해드","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"직접곧장","직접","곧장","related","word","word",0.194826699587441,NA,NA,NA,NA,NA
"직접리트하다","직접","리트하다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"직접보석","직접","보석","unrelated","word","word",0.116469836875052,NA,NA,NA,NA,NA
"진실정오","진실","정오","unrelated","word","word",0.112846353687159,NA,NA,NA,NA,NA
"진실진짜","진실","진짜","related","word","word",0.167771875489577,NA,NA,NA,NA,NA
"진실후얘","진실","후얘","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"진전개발","진전","개발","related","word","word",0.396305447328613,NA,NA,NA,NA,NA
"진전토마토","진전","토마토","unrelated","word","word",0.202172459731987,NA,NA,NA,NA,NA
"진전폼에","진전","폼에","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"진행거북이","진행","거북이","unrelated","word","word",0.141752968564133,NA,NA,NA,NA,NA
"진행들요","진행","들요","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"진행절차","진행","절차","related","word","word",0.485918197616715,NA,NA,NA,NA,NA
"진행하다계속하다","진행하다","계속하다","related","word","word",NA,NA,NA,NA,NA,NA
"진행하다마요네즈","진행하다","마요네즈","unrelated","word","word",0,NA,NA,NA,NA,NA
"진행하다어딘수록","진행하다","어딘수록","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"진화돌연변이","진화","돌연변이","related","word","word",0.4596837992022,NA,NA,NA,NA,NA
"진화어린이","진화","어린이","unrelated","word","word",0.185266065818078,NA,NA,NA,NA,NA
"진화인질하다","진화","인질하다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"진흙고객","진흙","고객","unrelated","word","word",0.147338605495901,NA,NA,NA,NA,NA
"진흙모래","진흙","모래","related","word","word",0.512687538898172,NA,NA,NA,NA,NA
"진흙학이수","진흙","학이수","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"질널롭군","질널","롭군","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"질널헬리콥터","질널","헬리콥터","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"질성기","질","성기","related","word","word",0.273356656730357,NA,NA,NA,NA,NA
"질수엔진","질수","엔진","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"질수쳐죽","질수","쳐죽","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"질엔트","질","엔트","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"질인리진짜","질인리","진짜","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"질인리츠에","질인리","츠에","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"질콤센티미터","질콤","센티미터","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"질콤할","질콤","할","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"질터널","질","터널","unrelated","word","word",0.062676226282087,NA,NA,NA,NA,NA
"질투하는미터","질투하는","미터","unrelated","word","word",0.109798863924297,NA,NA,NA,NA,NA
"질투하는아와","질투하는","아와","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"질투하는화난","질투하는","화난","related","word","word",0.373243930471271,NA,NA,NA,NA,NA
"짐까운","짐","까운","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"짐승동물","짐승","동물","related","word","word",0.358313650274443,NA,NA,NA,NA,NA
"짐승상속","짐승","상속","unrelated","word","word",0.160561975418523,NA,NA,NA,NA,NA
"짐승탱이","짐승","탱이","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"짐현실적인","짐","현실적인","unrelated","word","word",0.0565482609005641,1.95156355930857,NA,NA,1,FALSE
"짐화물","짐","화물","related","word","word",0.259631072965843,NA,NA,NA,NA,NA
"집분장다","집","분장다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"집불꽃","집","불꽃","unrelated","word","word",0.196722819235168,NA,NA,NA,NA,NA
"집빼기","집","빼기","unrelated","word","word",0.198305176070868,NA,NA,NA,NA,NA
"집아파트","집","아파트","related","word","word",0.410755783771492,NA,NA,NA,NA,NA
"집안가족","집안","가족","related","word","word",0.350198793550171,NA,NA,NA,NA,NA
"집안검증","집안","검증","unrelated","word","word",0.19948544613946,-0.206706799876206,NA,NA,1,FALSE
"집안애니들","집안","애니들","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"집주간","집","주간","unrelated","word","word",0.170672663987588,NA,NA,NA,NA,NA
"집쥐","집","쥐","unrelated","word","word",0.197060092513994,NA,NA,NA,NA,NA
"집함대","집","함대","unrelated","word","word",0.158337595303873,NA,NA,NA,NA,NA
"짓이자거랄귀","짓이자","거랄귀","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"짓이자정의","짓이자","정의","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"징롤의과사","징롤","의과사","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"징롤총","징롤","총","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"징후과의사","징후","과의사","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"징후마을","징후","마을","unrelated","word","word",0,NA,NA,NA,NA,NA
"징후증후군","징후","증후군","related","word","word",NA,NA,NA,NA,NA,NA
"짜여사실내 다","짜여","사실내 다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"짜여폭풍","짜여","폭풍","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"짠감다사촌","짠감다","사촌","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"짠감다지벋","짠감다","지벋","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"짧은긴","짧은","긴","related","word","word",0.449248096247638,NA,NA,NA,NA,NA
"짧은정고차","짧은","정고차","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"짧은찾기","짧은","찾기","unrelated","word","word",0.108652662958748,NA,NA,NA,NA,NA
"찌꺼계힌","찌꺼","계힌","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"찌꺼다이너마이트","찌꺼","다이너마이트","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"찍한이가터콥","찍한이","가터콥","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"찍한이죽은","찍한이","죽은","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"차량열정","차량","열정","unrelated","word","word",0.135797572202346,NA,NA,NA,NA,NA
"차량자동차","차량","자동차","related","word","word",0.357572501162619,NA,NA,NA,NA,NA
"차량저철","차량","저철","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"착륙뭘키하시다","착륙","뭘키하시다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"착륙믿다","착륙","믿다","unrelated","word","word",0.0812693417083496,NA,NA,NA,NA,NA
"착륙비행","착륙","비행","related","word","word",0.458559913559924,NA,NA,NA,NA,NA
"착륙하다셨지","착륙하다","셨지","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"착륙하다스타일","착륙하다","스타일","unrelated","word","word",0,NA,NA,NA,NA,NA
"착륙하다파리","착륙하다","파리","related","word","word",NA,NA,NA,NA,NA,NA
"참석결석","참석","결석","related","word","word",0.239096914617495,NA,NA,NA,NA,NA
"참석물이가","참석","물이가","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"참석비참한","참석","비참한","unrelated","word","word",0.0860568822486766,-0.152946090016731,NA,NA,1,FALSE
"참치랍스터","참치","랍스터","related","word","word",0.503644967361525,NA,NA,NA,NA,NA
"참치사라짐","참치","사라짐","unrelated","word","word",0.116344319094574,NA,NA,NA,NA,NA
"참치수태자","참치","수태자","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"창문문","창문","문","related","word","word",0.415604310971117,-0.696311349806048,NA,NA,1,FALSE
"창문투자자","창문","투자자","unrelated","word","word",0.128445258939346,NA,NA,NA,NA,NA
"창문해할","창문","해할","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"창조모호","창조","모호","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"창조운전사","창조","운전사","unrelated","word","word",0.130116713896575,NA,NA,NA,NA,NA
"창조파괴","창조","파괴","related","word","word",0.496712496032969,0.121726423111173,NA,NA,1,FALSE
"찾우넷로핀","찾우넷","로핀","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"찾우넷어린이","찾우넷","어린이","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"채널뉴스","채널","뉴스","related","word","word",0.4885085731304,NA,NA,NA,NA,NA
"채널재우","채널","재우","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"채널한가롭게 이리저리 거닐다","채널","한가롭게 이리저리 거닐다","unrelated","word","word",0,NA,NA,NA,NA,NA
"채는밴드","채는","밴드","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"채는터나","채는","터나","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"책상격봤","책상","격봤","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"책상굶주린","책상","굶주린","unrelated","word","word",0.104913623434151,NA,NA,NA,NA,NA
"책상사무실","책상","사무실","related","word","word",0.503189939775444,NA,NA,NA,NA,NA
"책상의자","책상","의자","related","word","word",0.469912306277766,-0.923617535756729,NA,NA,1,FALSE
"책상최후의","책상","최후의","unrelated","word","word",0.121471839849385,NA,NA,NA,NA,NA
"책상프게","책상","프게","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"책임삼","책임","삼","unrelated","word","word",0.114934802516765,NA,NA,NA,NA,NA
"책임의무","책임","의무","related","word","word",0.386847207045323,NA,NA,NA,NA,NA
"책임커디","책임","커디","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"챔피언란타","챔피언","란타","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"챔피언작은","챔피언","작은","unrelated","word","word",0.139110896078159,NA,NA,NA,NA,NA
"챔피언전투기","챔피언","전투기","related","word","word",0.342575204208591,NA,NA,NA,NA,NA
"챘죠강철","챘죠","강철","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"챘죠기어한","챘죠","기어한","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"챘죠사라짐","챘죠","사라짐","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"챘죠소지적 인","챘죠","소지적 인","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"처에강도","처에","강도","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"처에시해","처에","시해","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"척추감탄시키다","척추","감탄시키다","unrelated","word","word",0,NA,NA,NA,NA,NA
"척추로빈골","척추","로빈골","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"척추복부","척추","복부","related","word","word",0.599453547294692,NA,NA,NA,NA,NA
"천국달러","천국","달러","unrelated","word","word",0.0596067714311528,NA,NA,NA,NA,NA
"천국메르","천국","메르","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"천국지옥","천국","지옥","related","word","word",0.531335338658654,NA,NA,NA,NA,NA
"천백","천","백","related","word","word",0.485505843096149,NA,NA,NA,NA,NA
"천사멋진부시","천사","멋진부시","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"천사비타민","천사","비타민","unrelated","word","word",0.0621972463557024,NA,NA,NA,NA,NA
"천사악마","천사","악마","related","word","word",0.385022796267129,NA,NA,NA,NA,NA
"천재과학자","천재","과학자","related","word","word",0.398170182659095,-0.460112361090185,NA,NA,1,FALSE
"천재기해","천재","기해","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"천재호스","천재","호스","unrelated","word","word",0.187162598093855,NA,NA,NA,NA,NA
"천천히국가","천천히","국가","unrelated","word","word",0.00911166416522115,NA,NA,NA,NA,NA
"천천히빠르게","천천히","빠르게","related","word","word",0.357795265874797,-0.435206794558331,NA,NA,1,FALSE
"천천히었싫","천천히","었싫","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"천함가","천","함가","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"천행정","천","행정","unrelated","word","word",0.15070180875942,NA,NA,NA,NA,NA
"철금속","철","금속","related","word","word",0.205178046668469,NA,NA,NA,NA,NA
"철에놀드","철에","놀드","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"철에늑대","철에","늑대","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"철타브","철","타브","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"철팀","철","팀","unrelated","word","word",0.08886800731837,NA,NA,NA,NA,NA
"철학기혼","철학","기혼","unrelated","word","word",0,NA,NA,NA,NA,NA
"철학껀할","철학","껀할","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"철학종교","철학","종교","related","word","word",0.41622299067786,-0.761227380144665,NA,NA,1,FALSE
"첩막의","첩","막의","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"첩애인","첩","애인","related","word","word",0.435425116732485,NA,NA,NA,NA,NA
"첩죄검은 색","첩죄","검은 색","unrelated","word","word",0,NA,NA,NA,NA,NA
"첩죄긴요","첩죄","긴요","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"첩죄사보타주","첩죄","사보타주","related","word","word",NA,NA,NA,NA,NA,NA
"첫 번째감정을 상하게 하다","첫 번째","감정을 상하게 하다","unrelated","word","word",0,NA,NA,NA,NA,NA
"첫 번째리네","첫 번째","리네","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"첫 번째마지막","첫 번째","마지막","related","word","word",NA,NA,NA,NA,NA,NA
"청문회외로운","청문회","외로운","unrelated","word","word",0.0723612921237402,NA,NA,NA,NA,NA
"청문회재판","청문회","재판","related","word","word",0.487749791776642,NA,NA,NA,NA,NA
"청문회폰과","청문회","폰과","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"청소년댁들리","청소년","댁들리","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"청소년어린 시절","청소년","어린 시절","related","word","word",NA,NA,NA,NA,NA,NA
"체성지단래다","체성지단","래다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"체성지단침묵","체성지단","침묵","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"체인밧줄","체인","밧줄","related","word","word",0.666457991794841,NA,NA,NA,NA,NA
"체인자주","체인","자주","unrelated","word","word",0.0920531799608287,NA,NA,NA,NA,NA
"체인초래당","체인","초래당","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"쳤나매니다","쳤나","매니다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"쳤나알려지지 않은","쳤나","알려지지 않은","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"초록색실패","초록색","실패","unrelated","word","word",-0.00189105162484615,NA,NA,NA,NA,NA
"초록색엣을","초록색","엣을","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"초록색주황색","초록색","주황색","related","word","word",0.530436966886586,NA,NA,NA,NA,NA
"초분","초","분","related","word","word",0.259854459268041,NA,NA,NA,NA,NA
"초었믿","초","었믿","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"초자연의강의","초자연의","강의","unrelated","word","word",0,-0.834875370733791,NA,NA,1,FALSE
"초자연의마라적 인","초자연의","마라적 인","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"초자연의초자연적 인 것","초자연의","초자연적 인 것","related","word","word",NA,NA,NA,NA,NA,NA
"초점을 맞추다금하다","초점을 맞추다","금하다","unrelated","word","word",0,NA,NA,NA,NA,NA
"초점을 맞추다집중","초점을 맞추다","집중","related","word","word",NA,NA,NA,NA,NA,NA
"초점을 맞추다하그에","초점을 맞추다","하그에","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"초효과적인","초","효과적인","unrelated","word","word",0.140715026030506,NA,NA,NA,NA,NA
"촌한데기","촌한","데기","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"촌한황제","촌한","황제","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"총고속도로","총","고속도로","unrelated","word","word",0.113958785333871,NA,NA,NA,NA,NA
"총구결과","총구","결과","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"총구나베","총구","나베","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"총모임","총","모임","unrelated","word","word",0.109190286372012,NA,NA,NA,NA,NA
"총양","총","양","related","word","word",0.134014682419929,NA,NA,NA,NA,NA
"총온전한","총","온전한","related","word","word",0.0844389029014991,NA,NA,NA,NA,NA
"총이래하다","총","이래하다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"총장대통령","총장","대통령","related","word","word",0.341858007275038,NA,NA,NA,NA,NA
"총장엄은","총장","엄은","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"총장이상한","총장","이상한","unrelated","word","word",0.158540340778707,NA,NA,NA,NA,NA
"총해간","총","해간","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"촬기영그브","촬기영","그브","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"촬기영예상하다","촬기영","예상하다","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"최저한의감외부 드는","최저한의","감외부 드는","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"최저한의정치가","최저한의","정치가","unrelated","word","word",0,NA,NA,NA,NA,NA
"최저한의최고","최저한의","최고","related","word","word",NA,0.0218682546441061,NA,NA,1,FALSE
"추가의놔거저","추가의","놔거저","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"추가의부가적인","추가의","부가적인","related","word","word",NA,NA,NA,NA,NA,NA
"추가의화가","추가의","화가","unrelated","word","word",0,NA,NA,NA,NA,NA
"추했다은람고객","추했다은람","고객","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"추했다은람기현","추했다은람","기현","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"축제가치 있는","축제","가치 있는","unrelated","word","word",0,NA,NA,NA,NA,NA
"축제올려한","축제","올려한","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"축제잔치","축제","잔치","related","word","word",0.504319712825813,NA,NA,NA,NA,NA
"축하해동물","축하해","동물","unrelated","word","word",0.100174972390312,NA,NA,NA,NA,NA
"축하해새로 고이종","축하해","새로 고이종","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"축하해환영하다","축하해","환영하다","related","word","word",NA,NA,NA,NA,NA,NA
"출구거짓말 쟁이","출구","거짓말 쟁이","unrelated","word","word",0,NA,NA,NA,NA,NA
"출구원로조로","출구","원로조로","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"출구입구","출구","입구","related","word","word",0.585422623844468,NA,NA,NA,NA,NA
"출생두도","출생","두도","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"출생역겨운","출생","역겨운","unrelated","word","word",0.0677140327305882,NA,NA,NA,NA,NA
"출생임신","출생","임신","related","word","word",0.269474755990795,-0.82789838079744,NA,NA,1,FALSE
"출신실리토","출신실","리토","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"출신실왓슨","출신실","왓슨","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"출한동영상","출한","동영상","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"출한생겼 대톡","출한","생겼 대톡","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"춤추는 사람모이적인","춤추는 사람","모이적인","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"춤추는 사람생물학","춤추는 사람","생물학","unrelated","word","word",0,NA,NA,NA,NA,NA
"춤추는 사람춤","춤추는 사람","춤","related","word","word",NA,NA,NA,NA,NA,NA
"충성심성하스","충성심","성하스","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"충성심신문","충성심","신문","unrelated","word","word",0.13754371693609,NA,NA,NA,NA,NA
"충성심정직","충성심","정직","related","word","word",0.33078223642372,NA,NA,NA,NA,NA
"충실도때문자","충실도","때문자","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"충실도영화","충실도","영화","unrelated","word","word",0,NA,NA,NA,NA,NA
"충실도헌신","충실도","헌신","related","word","word",NA,NA,NA,NA,NA,NA
"충실한생겼 대톡","충실한","생겼 대톡","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"충실한성실한","충실한","성실한","related","word","word",0.655768473735262,NA,NA,NA,NA,NA
"충실한온도","충실한","온도","unrelated","word","word",0.173500454041717,NA,NA,NA,NA,NA
"취미대뇌의","취미","대뇌의","unrelated","word","word",0,NA,NA,NA,NA,NA
"취미스포츠","취미","스포츠","related","word","word",0.35280956452606,NA,NA,NA,NA,NA
"취미애라하다","취미","애라하다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"츠기생자","츠기","생자","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"츠기양파","츠기","양파","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"츠나능력","츠나","능력","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"츠나레도","츠나","레도","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"층오항적 인","층","오항적 인","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"층표면","층","표면","related","word","word",0.484974347927892,NA,NA,NA,NA,NA
"층허락하다","층","허락하다","unrelated","word","word",0,NA,NA,NA,NA,NA
"치냐기쁨","치냐","기쁨","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"치냐차리적인","치냐","차리적인","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"치로전하","치로","전하","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"치로카우워라","치로","카우워라","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"치마드레스","치마","드레스","related","word","word",0.466396856588782,-0.0609227381335016,NA,NA,1,FALSE
"치마들흔다","치마","들흔다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"치마조사자","치마","조사자","unrelated","word","word",0,NA,NA,NA,NA,NA
"친척링스","친척","링스","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"친척뱀","친척","뱀","unrelated","word","word",0.141820901260796,NA,NA,NA,NA,NA
"친척사촌","친척","사촌","related","word","word",0.414139964816222,NA,NA,NA,NA,NA
"칠넝심도","칠넝","심도","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"칠넝장치","칠넝","장치","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"침략공격","침략","공격","related","word","word",0.441388311377616,NA,NA,NA,NA,NA
"침략놀라다","침략","놀라다","unrelated","word","word",0,NA,NA,NA,NA,NA
"침략모랄","침략","모랄","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"칩겼지","칩","겼지","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"칩장치","칩","장치","related","word","word",0.417305387880573,NA,NA,NA,NA,NA
"칩추기경","칩","추기경","unrelated","word","word",0.0426756065999121,NA,NA,NA,NA,NA
"칭찬배실","칭찬","배실","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"칭찬선물","칭찬","선물","related","word","word",0.27528232160271,NA,NA,NA,NA,NA
"칭찬출입구","칭찬","출입구","unrelated","word","word",-0.00133571815491415,-0.290684452816755,NA,NA,1,FALSE
"카르폼고릴라","카르폼","고릴라","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"카르폼봤었한","카르폼","봤었한","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"카메라마이크로폰","카메라","마이크로폰","related","word","word",NA,NA,NA,NA,NA,NA
"카메라이든지","카메라","이든지","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"카메라짓다","카메라","짓다","unrelated","word","word",0,NA,NA,NA,NA,NA
"카에장쿠","카에","장쿠","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"카에함대","카에","함대","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"카이한겼지","카이한","겼지","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"카이한못생긴","카이한","못생긴","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"카이형땄고 건조한","카이형","땄고 건조한","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"카이형화가","카이형","화가","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"카인뭘키하시다","카인","뭘키하시다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"카인왕좌","카인","왕좌","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"카지리모임","카지리","모임","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"카지리애설한","카지리","애설한","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"카포디타 하다아리회","카포디타 하다","아리회","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"카포디타 하다재능","카포디타 하다","재능","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"칼텍더새양","칼텍","더새양","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"칼텍완전히","칼텍","완전히","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"캐서도샤바","캐서도","샤바","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"캐서도햄버거","캐서도","햄버거","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"캐하애프","캐하","애프","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"캐하전사","캐하","전사","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"캐허끌어츄르다","캐허","끌어츄르다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"캐허사명","캐허","사명","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"캘쓰권에","캘쓰","권에","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"캘쓰얌전한","캘쓰","얌전한","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"캡슐막리","캡슐","막리","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"캡슐조사","캡슐","조사","related","word","word",0.281533829277905,NA,NA,NA,NA,NA
"캣이 리륙물놓다","캣이 리륙물","놓다","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"캣이 리륙물산거기","캣이 리륙물","산거기","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"컨트적 인개지","컨트적 인","개지","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"컨트적 인폭발물","컨트적 인","폭발물","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"컴파튜고유드실","컴파튜","고유드실","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"컴파튜영원히","컴파튜","영원히","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"컵가치 없는","컵","가치 없는","unrelated","word","word",0,NA,NA,NA,NA,NA
"컵서으","컵","서으","nonword","word","nonword",NA,NA,NA,NA,NA,NA
