"word_combo","sk_cue","sk_target","type","cue_type","target_type","sk_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"umožniťstresluť","umožniť","stresluť","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"unavenýhladný","unavený","hladný","related","word","word",0.520684521867302,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"unavenýoddýchny","unavený","oddýchny","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"unavenýpovesť","unavený","povesť","unrelated","word","word",0.0676881464017035,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"unikstvomelus","unikstvo","melus","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"unikstvozmätok","unikstvo","zmätok","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"upadnierdostatočný","upadnier","dostatočný","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"upadnieruzavola","upadnier","uzavola","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uplatkejnárna","uplatkej","nárna","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uplatkejplot","uplatkej","plot","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uplatniťcintorín","uplatniť","cintorín","unrelated","word","word",0.0922797815159931,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uplatniťpoužitie","uplatniť","použitie","related","word","word",0.250327671887841,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uplatniťúposobný","uplatniť","úposobný","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uposkloniťfagentný","uposkloniť","fagentný","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uposkloniťmŕtvola","uposkloniť","mŕtvola","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"upozorniťalarm","upozorniť","alarm","related","word","word",0.273189770881324,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"upozorniťodopre","upozorniť","odopre","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"upozorniťpredpoklad","upozorniť","predpoklad","unrelated","word","word",0.148684373049293,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"upranotapeňastrieka","upranota","peňastrieka","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"upranotazadný","upranota","zadný","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uriaťsesladký","uriať","sesladký","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uriaťsviečka","uriať","sviečka","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"urobiťniv","urobiť","niv","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"urobiťrobiť","urobiť","robiť","related","word","word",0.650448099266333,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"urobiťsluha","urobiť","sluha","unrelated","word","word",0.131689724545709,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"urochivýbor","urochi","výbor","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"urochizväčoro","urochi","zväčoro","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"usporiadaťnastačať","usporiadať","nastačať","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"usporiadaťprogram","usporiadať","program","unrelated","word","word",0.113935452859901,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"usporiadaťzorganizovať","usporiadať","zorganizovať","related","word","word",0.567461564269164,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ustarostenýnervózny","ustarostený","nervózny","related","word","word",0.459073750709479,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ustarostenýsokej","ustarostený","sokej","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ustarostenývýška","ustarostený","výška","unrelated","word","word",0.10212427039689,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uteoťrylan","uteoť","rylan","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uteoťzatýkať","uteoť","zatýkať","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"utiecťcepčný","utiecť","cepčný","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"utiecťdlhý","utiecť","dlhý","unrelated","word","word",0.0757785060591822,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"utiecťuniknúť","utiecť","uniknúť","related","word","word",0.60469204482599,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"utopiťplávať","utopiť","plávať","related","word","word",0.450930767479134,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"utopiťsenáklad","utopiť","senáklad","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"utopiťčarodejník","utopiť","čarodejník","unrelated","word","word",0.0991291264682303,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"utrpeniebolesť","utrpenie","bolesť","related","word","word",0.538769993352718,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"utrpeniehniezka","utrpenie","hniezka","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"utrpeniemotor","utrpenie","motor","unrelated","word","word",0.00606739558522521,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uvedomiťmilosrdoláč","uvedomiť","milosrdoláč","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uvedomiťministerstvo","uvedomiť","ministerstvo","unrelated","word","word",0.129852546098976,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uvedomiťrozumieť","uvedomiť","rozumieť","related","word","word",0.282086460251088,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uvedosvortstrela","uvedosvort","strela","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uvedosvortzáfer","uvedosvort","záfer","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uvoľnýinformátor","uvoľný","informátor","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uvoľnýkazanka","uvoľný","kazanka","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uzadnúťprotokol","uzadnúť","protokol","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uzadnúťseniš","uzadnúť","seniš","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uzambanecjesť","uzambanec","jesť","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uzambanecspodkovka","uzambanec","spodkovka","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uzamknutéadopburger","uzamknuté","adopburger","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uzamknutéexplózia","uzamknuté","explózia","unrelated","word","word",0.12811975706615,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uzamknutézatvorené","uzamknuté","zatvorené","related","word","word",0.536822228640267,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"učiťnaučiť","učiť","naučiť","related","word","word",0.637139264582162,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"učiťpriezvisko","učiť","priezvisko","unrelated","word","word",0.0710285216596012,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"učiťruťmačka","učiťruť","mačka","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"učiťruťzvohrad","učiťruť","zvohrad","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"učiťumiestepodobne","učiť","umiestepodobne","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ušchristilýpočímien","ušchristilý","počímien","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ušchristilýprogram","ušchristilý","program","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ušľachtilýletieť","ušľachtilý","letieť","unrelated","word","word",0.148844584645034,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ušľachtilýodvážny","ušľachtilý","odvážny","related","word","word",0.423003728977599,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ušľachtilývtipmeno","ušľachtilý","vtipmeno","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uťasaťbomko","uťasať","bomko","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"uťasaťvyhlásenie","uťasať","vyhlásenie","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"užitočnýdáma","užitočný","dáma","unrelated","word","word",0.0562990463123468,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"užitočnývra","užitočný","vra","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"užitočnýúčinný","užitočný","účinný","related","word","word",0.392184611661228,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"užitýtiťinjektant","užitýtiť","injektant","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"užitýtiťtalent","užitýtiť","talent","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"užparadajka","už","paradajka","unrelated","word","word",0.149900300245094,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"užstále","už","stále","related","word","word",0.325711337943884,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"užtušo","už","tušo","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"užínenezodpovedný","užíne","nezodpovedný","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"užínerovyl","užíne","rovyl","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vagínagisť","vagína","gisť","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vagínapenis","vagína","penis","related","word","word",0.394905760442655,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vagínavynikajúci","vagína","vynikajúci","unrelated","word","word",0.0238273781954556,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"valentnaklamár","valentna","klamár","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"valentnarienosť","valentna","rienosť","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vanosmokra","vanos","mokra","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vanosotáčať","vanos","otáčať","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vapivočakávať","vapiv","očakávať","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vapivštený","vapiv","štený","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"variťenergia","variť","energia","unrelated","word","word",0.105475049497731,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"variťplokník","variť","plokník","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"variťšéfkuchár","variť","šéfkuchár","related","word","word",0.2839775590347,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"varovaniecibuľ","varovanie","cibuľ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"varovaniespráva","varovanie","správa","related","word","word",0.238904198271285,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"varovanievoľba","varovanie","voľba","unrelated","word","word",0.0972135518770288,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"varuspero","varus","pero","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"varusteokin","varus","teokin","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vasdiktafvečer","vasdiktaf","večer","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vasdiktafvypočíských","vasdiktaf","vypočíských","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vdovakreativita","vdova","kreativita","unrelated","word","word",0.107892747819858,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vdovasurdný","vdova","surdný","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vdovažena","vdova","žena","related","word","word",0.364359782983418,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"velejvnútri","velej","vnútri","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"velejzvokozec","velej","zvokozec","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"velikochhrubý","velikoch","hrubý","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"velikochvyzväčšiť","velikoch","vyzväčšiť","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veliteľinfekcia","veliteľ","infekcia","unrelated","word","word",-0.0104228260108976,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veliteľkapitán","veliteľ","kapitán","related","word","word",0.476944427408307,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veliteľpatejorský","veliteľ","patejorský","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veličenskychchladný","veličenskych","chladný","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veličenskychvznikpovanie","veličenskych","vznikpovanie","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veličenstvopalec","veličenstvo","palec","unrelated","word","word",0.0705163961308293,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veličenstvorálny","veličenstvo","rálny","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veličenstvovýsosť","veličenstvo","výsosť","related","word","word",0.559267419207595,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ventilventilácia","ventil","ventilácia","related","word","word",0.722624042749882,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ventilzahre","ventil","zahre","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ventilzorganizovať","ventil","zorganizovať","unrelated","word","word",0.120672563907982,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veprípraporenávanie","veprípra","porenávanie","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vepríprastrach","veprípra","strach","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vernosťhadica","vernosť","hadica","unrelated","word","word",0.0909093561444458,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vernosťoddanosť","vernosť","oddanosť","related","word","word",0.662964630757814,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vernosťuterén","vernosť","uterén","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vesmírgalaxia","vesmír","galaxia","related","word","word",0.449786058766251,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vesmírpíšťalka","vesmír","píšťalka","unrelated","word","word",0.066745561192147,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vesmírvýkupsom","vesmír","výkupsom","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vesnómporuchaj","vesnóm","poruchaj","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vesnómpozícia","vesnóm","pozícia","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vevechádzkaminuchal","vevechádzka","minuchal","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vevechádzkaríša","vevechádzka","ríša","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veveričkachóza","veverička","chóza","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veveričkamýval","veverička","mýval","related","word","word",0.263438982412022,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veveričkasvedectvo","veverička","svedectvo","unrelated","word","word",0.0245325334822967,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"večerapredmet","večera","predmet","unrelated","word","word",0.0371247587612164,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"večeraraňajky","večera","raňajky","related","word","word",0.31947129126598,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"večerascholýza","večera","scholýza","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"večnýnavždy","večný","navždy","related","word","word",0.222483464761081,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"večnýpresun","večný","presun","unrelated","word","word",0.149262190966893,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"večnýromestna","večný","romestna","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľkosťdĺžka","veľkosť","dĺžka","related","word","word",0.459830601474174,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľkosťneznámy","veľkosť","neznámy","unrelated","word","word",0.13193990029451,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľkosťuzatresia","veľkosť","uzatresia","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľkýbovler","veľký","bovler","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľkýobrovský","veľký","obrovský","related","word","word",0.56905088659956,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľkýšťava","veľký","šťava","unrelated","word","word",0.0642360899460545,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľplietlanecvizecent","veľplietlanec","vizecent","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľplietlanecúprimnosť","veľplietlanec","úprimnosť","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľspláchlanectvoporíš","veľspláchlanectvo","poríš","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľspláchlanectvotri","veľspláchlanectvo","tri","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľvyslanecminister","veľvyslanec","minister","related","word","word",0.371691676308142,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľvyslanecpotreba","veľvyslanec","potreba","unrelated","word","word",0.109315571449158,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľvyslanecstriecelária","veľvyslanec","striecelária","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľvyslanectvodievdovať","veľvyslanectvo","dievdovať","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľvyslanectvoharmónia","veľvyslanectvo","harmónia","unrelated","word","word",0.101311931868122,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"veľvyslanectvoministerstvo","veľvyslanectvo","ministerstvo","related","word","word",0.422201994104483,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vežabudova","veža","budova","related","word","word",0.432354912069174,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vežaprijať","veža","prijať","unrelated","word","word",0.078531191972036,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vežastravera","veža","stravera","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vhodokmaliniel","vhodok","maliniel","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vhodokrakovina","vhodok","rakovina","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vianabrendenný","viana","brendenný","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vianatepna","viana","tepna","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vianoceabaor","vianoce","abaor","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vianocedovolenka","vianoce","dovolenka","related","word","word",0.309079580881796,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vianocezbrojnica","vianoce","zbrojnica","unrelated","word","word",0.0536462183430183,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vichuplast","vichu","plast","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vichuuvoľšený","vichu","uvoľšený","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vidieťepidémia","vidieť","epidémia","unrelated","word","word",0.117612842309971,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vidieťpavor","vidieť","pavor","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vidieťstretnúť","vidieť","stretnúť","related","word","word",0.408243710617445,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vieloráno","vielo","ráno","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vielospán","vielo","spán","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vietorbúrka","vietor","búrka","related","word","word",0.352682380740445,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vietorvšeobecne","vietor","všeobecne","unrelated","word","word",0.120879782839252,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vietorzochiel","vietor","zochiel","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"vilrieťautobus","vilrieť","autobus","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
