"word_combo","ur_cue","ur_target","type","cue_type","target_type","ur_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"کصلتآگاں","کصلت","آگاں","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کصلتسرکس","کصلت","سرکس","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کصونگاجگین","کصونگا","جگین","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کصونگاگیراج","کصونگا","گیراج","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کقل مٹا نیبیسےوف","کقل مٹا نی","بیسےوف","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کقل مٹا نیپیکیج","کقل مٹا نی","پیکیج","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ککڈسکر","کک","ڈسکر","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ککشیف","کک","شیف","related","word","word",0.229468722256287,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ککلڑکیاں","کک","لڑکیاں","unrelated","word","word",0.0620486449044375,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلاساسکول","کلاس","اسکول","related","word","word",0.292577964591825,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلاستابکاری","کلاس","تابکاری","unrelated","word","word",0.129278351983001,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلاسنقم","کلاس","نقم","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلباعلی ترین درجے کا","کلب","اعلی ترین درجے کا","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلببار","کلب","بار","related","word","word",0.154204941249939,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلبمغغ کزنا","کلب","مغغ کزنا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلتكف","کل","تكف","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلزگایہ حڑ ڈیما","کل","زگایہ حڑ ڈیما","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلصبح","کل","صبح","related","word","word",0.209874176356192,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلفلیٹرانداز","کلفلیٹر","انداز","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلفلیٹراوارت","کلفلیٹر","اوارت","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلکا جھلکا بلامامیئونیز","کلکا جھلکا بلاما","میئونیز","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلکا جھلکا بلامانیad","کلکا جھلکا بلاما","نیad","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلمکمل","کل","مکمل","related","word","word",0.186711170167805,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلوالدین","کل","والدین","unrelated","word","word",0.0906501720417062,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلوقلبی","کلو","قلبی","unrelated","word","word",0.0987632281155472,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلوگرام","کلو","گرام","related","word","word",0.420411346133921,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلومف","کلو","مف","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلومیٹرخوح","کلومیٹر","خوح","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلومیٹرمیٹر","کلومیٹر","میٹر","related","word","word",0.512808431565844,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلومیٹروقار","کلومیٹر","وقار","unrelated","word","word",0.0785137202486219,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کلویٹریس","کل","ویٹریس","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کم اندازہ لگانابڑھاچڑھا کے بتانا","کم اندازہ لگانا","بڑھاچڑھا کے بتانا","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کم اندازہ لگانامائیکروفون","کم اندازہ لگانا","مائیکروفون","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کم اندازہ لگاناہیانرگر","کم اندازہ لگانا","ہیانرگر","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کم سے کمذرگازھ","کم سے کم","ذرگازھ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کم سے کمزیادہ سے زیادہ","کم سے کم","زیادہ سے زیادہ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کم سے کمسیاستدان","کم سے کم","سیاستدان","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمامپرسکون","کمام","پرسکون","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمامخننا","کمام","خننا","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمانڈآرڈر","کمانڈ","آرڈر","related","word","word",0.233312889973043,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمانڈپرندہ","کمانڈ","پرندہ","unrelated","word","word",0.0587723759142143,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمانڈتوپ ائنے","کمانڈ","توپ ائنے","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمانڈرپاسدی","کمانڈر","پاسدی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمانڈرکپتان","کمانڈر","کپتان","related","word","word",0.3002081490243,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمانڈرووٹر","کمانڈر","ووٹر","unrelated","word","word",0.149602897361982,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمانشاحسب معمول","کمانشا","حسب معمول","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمانشاسفم","کمانشا","سفم","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کماوسپریمرام","کماوس","پریمرام","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کماوسقوم","کماوس","قوم","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمبلانصاف","کمبل","انصاف","unrelated","word","word",0.0465573508161123,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمبلتولیہ","کمبل","تولیہ","related","word","word",0.17221406866175,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمبلنافرلوم","کمبل","نافرلوم","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمبلے کمجنہ خٹ","کمبلے کم","جنہ خٹ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمبلے کمکنیت","کمبلے کم","کنیت","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمپاسحمل","کمپاس","حمل","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمپاسڑاڑ","کمپاس","ڑاڑ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمپاسنقشہ","کمپاس","نقشہ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمپنیئنسی","کمپنی","ئنسی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمپنیرسی","کمپنی","رسی","unrelated","word","word",0.0522588214810659,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمپنیکارپوریشن","کمپنی","کارپوریشن","related","word","word",0.536647355404716,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمرہبیڈروم","کمرہ","بیڈروم","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمرہخھوناصا","کمرہ","خھوناصا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمرہدوستی","کمرہ","دوستی","unrelated","word","word",0.114443284509833,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمرہساگر","کمرہ","ساگر","unrelated","word","word",0.0939706941508813,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمرہعرشہ","کمرہ","عرشہ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمرہہم آخفگی","کمرہ","ہم آخفگی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمزلیتباہی","کمزلی","تباہی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمزلیمغلاظےجاجلا","کمزلی","مغلاظےجاجلا","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمگ پلالیانفیکشن","کمگ پلالی","انفیکشن","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمگ پلالیبھتیفا","کمگ پلالی","بھتیفا","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کملکانصاف","کملک","انصاف","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کملکجچقی","کملک","جچقی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمھاضوپ گیش","کمھا","ضوپ گیش","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمھامیئر","کمھا","میئر","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمیشناوارت","کمیشن","اوارت","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمیشنپھل","کمیشن","پھل","unrelated","word","word",0.124096132075593,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کمیشنکمیٹی","کمیشن","کمیٹی","related","word","word",0.456578314895242,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کناتچام","کنات","چام","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کناتویڈیو","کنات","ویڈیو","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کنٹرسلطنت","کنٹر","سلطنت","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کنٹروینیشن","کنٹر","وینیشن","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کندھےخوبصورتی","کندھے","خوبصورتی","unrelated","word","word",0.116985666043712,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کندھےگھٹنے","کندھے","گھٹنے","related","word","word",0.400852045095376,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کندھےمانل","کندھے","مانل","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کنسلےبچخی","کنسلے","بچخی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کنسلےپیچھا کرنا","کنسلے","پیچھا کرنا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کنفرم کرناپروفیشنل","کنفرم کرنا","پروفیشنل","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کنفرم کرناڈہیزدصوباما","کنفرم کرنا","ڈہیزدصوباما","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کنفرم کرناکنفرم","کنفرم کرنا","کنفرم","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کنکریٹسٹیل","کنکریٹ","سٹیل","related","word","word",0.363792405248607,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کنکریٹفڈبہ","کنکریٹ","فڈبہ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کنکریٹوعدہ","کنکریٹ","وعدہ","unrelated","word","word",0.0296892014048344,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کنوارہبحریہ","کنوارہ","بحریہ","unrelated","word","word",0.129612933087586,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کنوارہپریتوکول","کنوارہ","پریتوکول","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کنوارہشادی شدہ","کنوارہ","شادی شدہ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھانسیبخار","کھانسی","بخار","related","word","word",0.408808471769278,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھانسیجمامریت","کھانسی","جمامریت","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھانسیمعلومات","کھانسی","معلومات","unrelated","word","word",0.127856214007729,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھدائیدفن","کھدائی","دفن","related","word","word",0.259325513355787,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھدائیفٹ بال","کھدائی","فٹ بال","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھدائیمغلاظےجاجلا","کھدائی","مغلاظےجاجلا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھدینےتیرنا","کھدینے","تیرنا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھدینےڈوص","کھدینے","ڈوص","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھڑا ھونابھلین","کھڑا ھونا","بھلین","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھڑا ھونابیٹھنا","کھڑا ھونا","بیٹھنا","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھڑا ھوناسرمایہ لگانا","کھڑا ھونا","سرمایہ لگانا","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھڑکیدروازہ","کھڑکی","دروازہ","related","word","word",0.390822888362131,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھڑکیمیرکین","کھڑکی","میرکین","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھڑکیورزش","کھڑکی","ورزش","unrelated","word","word",0.127071267375912,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھلابند","کھلا","بند","related","word","word",0.299799717377485,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھلاپیرا","کھلا","پیرا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھلاٹیم","کھلا","ٹیم","unrelated","word","word",0.0939616431924369,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھلانابگولہ","کھلانا","بگولہ","unrelated","word","word",0.144164378959034,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھلاناکھانا","کھلانا","کھانا","related","word","word",0.592696389116813,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھلاناگھئیٹ","کھلانا","گھئیٹ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھولنابت","کھولنا","بت","unrelated","word","word",0.118897325880712,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھولنابندش","کھولنا","بندش","related","word","word",0.206682890778375,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھولناصغا صوا","کھولنا","صغا صوا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھیلاحساس","کھیل","احساس","unrelated","word","word",0.122106995693935,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھیلتفریح","کھیل","تفریح","related","word","word",0.341988697979754,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کھیلگگالا","کھیل","گگالا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کہنکااونچا","کہنکا","اونچا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کہنکاجیقیٹر","کہنکا","جیقیٹر","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کہہ دوبتانا","کہہ دو","بتانا","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کہہ دوگٹار","کہہ دو","گٹار","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کہہ دوگگزوز","کہہ دو","گگزوز","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کہیلدوتشخیص","کہیلدو","تشخیص","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کہیلدوددخابی","کہیلدو","ددخابی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوئلہایمرکرسی","کوئلہ","ایمرکرسی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوئلہتیل","کوئلہ","تیل","related","word","word",0.500191627821995,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوئلہرفعت، بلندی","کوئلہ","رفعت، بلندی","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کواسنچاقو","کواسن","چاقو","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کواسنذرطص","کواسن","ذرطص","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کواضہجان بوجھ کر","کواضہ","جان بوجھ کر","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کواضہڈوعر","کواضہ","ڈوعر","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوٹھریجیل","کوٹھری","جیل","related","word","word",0.451575638085711,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوٹھریروکنا","کوٹھری","روکنا","unrelated","word","word",0.0856597535550644,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوٹھریصواش","کوٹھری","صواش","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوجضاحار","کوج","ضاحار","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوجمرکب","کوج","مرکب","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوچپلیئر","کوچ","پلیئر","related","word","word",0.173268493919963,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوچحسب ضرورت","کوچ","حسب ضرورت","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوچگگریں","کوچ","گگریں","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوڈپاس ورڈ","کوڈ","پاس ورڈ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوڈگولی مارنا","کوڈ","گولی مارنا","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوڈمجتری","کوڈ","مجتری","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کور کرناایچ آئی پی","کور کرنا","ایچ آئی پی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کور کرناپاگل","کور کرنا","پاگل","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کور کرناچھپانا","کور کرنا","چھپانا","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوشش کرنابرندفی","کوشش کرنا","برندفی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوشش کرناسعی کرنا","کوشش کرنا","سعی کرنا","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوشش کرناقلعہ","کوشش کرنا","قلعہ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوکینرومال","کوکین","رومال","unrelated","word","word",0.132530282937008,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوکینساخا","کوکین","ساخا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوکینہیروئن","کوکین","ہیروئن","related","word","word",0.429699355919091,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوگاکی آنڈبیڈیگا","کوگاکی آنڈبی","ڈیگا","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کوگاکی آنڈبیسرجری","کوگاکی آنڈبی","سرجری","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کونہادریار","کونہ","ادریار","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کونہبحالی","کونہ","بحالی","unrelated","word","word",0.0956092376372857,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کونہتنگ گلی","کونہ","تنگ گلی","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کیؤنچہل قدمی کرنا","کیؤن","چہل قدمی کرنا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کیؤنخائیپ کرنا","کیؤن","خائیپ کرنا","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کیاپولکپوشاک","کیاپولک","پوشاک","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کیاپولکنوانسیسی","کیاپولک","نوانسیسی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کیبلبوکھلاہٹ","کیبل","بوکھلاہٹ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کیبلتار","کیبل","تار","related","word","word",0.30464940626758,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"کیبلطوپر","کیبل","طوپر","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
