"word_combo","th_cue","th_target","type","cue_type","target_type","th_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"อย่าชากรตรงกันข้าม","อย่าชากร","ตรงกันข้าม","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อย่าชากรรุยกร้อง","อย่าชากร","รุยกร้อง","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อย่าบทสี่ภาวะซึมเศร้า","อย่าบทสี่","ภาวะซึมเศร้า","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อย่าบทสี่แบนายน","อย่าบทสี่","แบนายน","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อย่าสมดุลความสามารถ","อย่าสมดุล","ความสามารถ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อย่าสมดุลหอฒิสภา","อย่าสมดุล","หอฒิสภา","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อย่าอืนลอบยิงเจ้าของบ้าน","อย่าอืนลอบยิง","เจ้าของบ้าน","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อย่าอืนลอบยิงแกอรณ์","อย่าอืนลอบยิง","แกอรณ์","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อรรค์อ่อไม้","อรรค์","อ่อไม้","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อรรค์ไก่งวง","อรรค์","ไก่งวง","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อวีกบง","อวี","กบง","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อวีภูเขา","อวี","ภูเขา","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อหกตอนเช้า","อหก","ตอนเช้า","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อหกมีเหลบหนี","อหก","มีเหลบหนี","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ออกซัดใจวิดีโอ","ออกซัดใจ","วิดีโอ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ออกซัดใจหนังสือก้องสาว","ออกซัดใจ","หนังสือก้องสาว","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อะเภอท่มเลือก","อะเภอ","ท่มเลือก","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อะเภอเจ้าฟ้า","อะเภอ","เจ้าฟ้า","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อะไรธุรการ","อะไร","ธุรการ","unrelated","word","word",0.0699527230395878,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อะไรสิ่งนั้น","อะไร","สิ่งนั้น","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อะไรอาทิตย์ตกดัน","อะไร","อาทิตย์ตกดัน","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อัจฉรดหยามการประชุม","อัจฉรดหยาม","การประชุม","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อัจฉรดหยามลำดัลแท็กซี่","อัจฉรดหยาม","ลำดัลแท็กซี่","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อัจฉริยภาพนักวิทยาศาสตร์","อัจฉริยภาพ","นักวิทยาศาสตร์","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อัจฉริยภาพสีนไม้","อัจฉริยภาพ","สีนไม้","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อัจฉริยภาพอนุภาค","อัจฉริยภาพ","อนุภาค","unrelated","word","word",0.0864631669919912,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อัลบทีมคำนำยาศาสตร์","อัลบทีม","คำนำยาศาสตร์","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อัลบทีมเหรียญกษาปณ์","อัลบทีม","เหรียญกษาปณ์","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อัลบั้มการจักขำตาล","อัลบั้ม","การจักขำตาล","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อัลบั้มเพลง","อัลบั้ม","เพลง","related","word","word",0.625891472945817,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อัลบั้มเมตร","อัลบั้ม","เมตร","unrelated","word","word",0.0942945235721054,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาการซินโดรม","อาการ","ซินโดรม","related","word","word",0.307265601858869,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาการผลิมพันธ์","อาการ","ผลิมพันธ์","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาการหมู่บ้าน","อาการ","หมู่บ้าน","unrelated","word","word",0.0968454106206497,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อากาศครอบครัว","อากาศ","ครอบครัว","unrelated","word","word",0.0992261837871937,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อากาศมิตข้าม","อากาศ","มิตข้าม","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อากาศออกซิเจน","อากาศ","ออกซิเจน","related","word","word",0.197931671397762,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาคารผู้โฎหมายจักชาย","อาคารผู้โฎหมาย","จักชาย","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาคารผู้โฎหมายส่ง","อาคารผู้โฎหมาย","ส่ง","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาคารผู้โดยสารผู้ช่วยช้าติ","อาคารผู้โดยสาร","ผู้ช่วยช้าติ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาคารผู้โดยสารสนามบิน","อาคารผู้โดยสาร","สนามบิน","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาคารผู้โดยสารให้","อาคารผู้โดยสาร","ให้","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาจจะซึ่งเป็นไปได้","อาจจะ","ซึ่งเป็นไปได้","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาจจะสึตัว","อาจจะ","สึตัว","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาจจะไร้อำนาจ","อาจจะ","ไร้อำนาจ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาจตญาณผลที่ตามมา","อาจตญาณ","ผลที่ตามมา","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาจตญาณแชมายน","อาจตญาณ","แชมายน","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาชีพกล้ามเนื้อ","อาชีพ","กล้ามเนื้อ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาชีพกอริเคน","อาชีพ","กอริเคน","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาชีพงาน","อาชีพ","งาน","related","word","word",0.203132728094009,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาชีพชื่อเสียง","อาชีพ","ชื่อเสียง","related","word","word",0.290181439317984,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาชีพล็อก","อาชีพ","ล็อก","unrelated","word","word",0.126071233687226,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาชีพเป็นกุนปืน","อาชีพ","เป็นกุนปืน","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาช่อใจผู้หมวด","อาช่อใจ","ผู้หมวด","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาช่อใจแอสกร","อาช่อใจ","แอสกร","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาณานกลับการปลนนา","อาณานกลับ","การปลนนา","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาณานกลับได้ยิน","อาณานกลับ","ได้ยิน","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาณานิคมสหพันธรัฐ","อาณานิคม","สหพันธรัฐ","related","word","word",0.371789148845634,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาณานิคมอดร์ฟีน","อาณานิคม","อดร์ฟีน","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาณานิคมเกย์","อาณานิคม","เกย์","unrelated","word","word",0.0824410077707883,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาน้ำประชาธิดยสาร","อาน้ำ","ประชาธิดยสาร","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาน้ำผลิตภัณฑ์","อาน้ำ","ผลิตภัณฑ์","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาฟ้าป่ารณ","อาฟ้า","ป่ารณ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาฟ้าใช่","อาฟ้า","ใช่","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาภาพอะดรีนต์ใช้","อาภาพ","อะดรีนต์ใช้","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาภาพอุปกรณ์","อาภาพ","อุปกรณ์","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาภาวลากชาย","อาภาว","ลากชาย","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาภาวล็อบสเตอร์","อาภาว","ล็อบสเตอร์","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อารณ์คนสู้รบ","อารณ์","คนสู้รบ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อารณ์รวมตัว","อารณ์","รวมตัว","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อารมณ์ครอันตราย","อารมณ์คร","อันตราย","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อารมณ์ครแมงมปราม","อารมณ์คร","แมงมปราม","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อารักขาน่าสยดสยอง","อารักขา","น่าสยดสยอง","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อารักขาลาดตระเวน","อารักขา","ลาดตระเวน","related","word","word",0.238866349697885,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อารักขาแทรกยศ","อารักขา","แทรกยศ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อารัตอบทิศเหนือ","อารัตอบ","ทิศเหนือ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อารัตอบร้านอก่อน","อารัตอบ","ร้านอก่อน","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาวกใจซามูไร","อาวกใจ","ซามูไร","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาวกใจน่าสเรือ","อาวกใจ","น่าสเรือ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาวุโสการตังสรรค์","อาวุโส","การตังสรรค์","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาวุโสรุ่นน้อง","อาวุโส","รุ่นน้อง","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาวุโสแท้จริง","อาวุโส","แท้จริง","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาสาสมัครกีฬา","อาสาสมัคร","กีฬา","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาสาสมัครคริเบี้ยน","อาสาสมัคร","คริเบี้ยน","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาสาสมัครด้วยความสมัครใจ","อาสาสมัคร","ด้วยความสมัครใจ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาหารกรรมาธิการ","อาหาร","กรรมาธิการ","unrelated","word","word",0.0858433870674264,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาหารบน้ำมาก่อน","อาหารบน้ำ","มาก่อน","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาหารบน้ำเหรียญสตานค์","อาหารบน้ำ","เหรียญสตานค์","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาหารมื้ออาหาร","อาหาร","มื้ออาหาร","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาหารว่างคนรักสาว","อาหารว่าง","คนรักสาว","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาหารว่างต้นแบบ","อาหารว่าง","ต้นแบบ","unrelated","word","word",0.0661190932335528,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาหารว่างอาหารกลางวัน","อาหารว่าง","อาหารกลางวัน","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาหาริการกรกฎาคม","อาหาริการ","กรกฎาคม","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาหาริการพูบเขา","อาหาริการ","พูบเขา","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาหารเย็นความทุกข์ยาก","อาหารเย็น","ความทุกข์ยาก","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาหารเย็นทาบัส","อาหารเย็น","ทาบัส","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาหารเย็นอาหารเช้า","อาหารเย็น","อาหารเช้า","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อาหารแบบามิน","อาหาร","แบบามิน","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อำนาจศาลจมรถ","อำนาจศาล","จมรถ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อำนาจศาลหอมหัวใหญ่","อำนาจศาล","หอมหัวใหญ่","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อำนาจศาลอำนาจ","อำนาจศาล","อำนาจ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อำนาจอนไหวการประเมิน","อำนาจอนไหว","การประเมิน","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อำนาจอนไหวโอนท้วง","อำนาจอนไหว","โอนท้วง","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อำรษฐีหน้าที่","อำรษฐี","หน้าที่","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อำรษฐีอนพิธภัณฑ์","อำรษฐี","อนพิธภัณฑ์","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อิจฉาการเทศนา","อิจฉา","การเทศนา","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อิจฉาช่าสติก","อิจฉา","ช่าสติก","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อิจฉาโกรธ","อิจฉา","โกรธ","related","word","word",0.496259700736596,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อิททิ้งกูม","อิททิ้ง","กูม","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อิททิ้งโซน","อิททิ้ง","โซน","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อิทธิพลผลกระทบ","อิทธิพล","ผลกระทบ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อิทธิพลมีว","อิทธิพล","มีว","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อิทธิพลสามเท่า","อิทธิพล","สามเท่า","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อินเทอระเบิดความสาดต่อ","อินเทอระเบิด","ความสาดต่อ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อินเทอระเบิดปริมาณความจุ","อินเทอระเบิด","ปริมาณความจุ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อินเทอร์เน็ตความท้าทาย","อินเทอร์เน็ต","ความท้าทาย","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อินเทอร์เน็ตลูอิ๊ง","อินเทอร์เน็ต","ลูอิ๊ง","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อินเทอร์เน็ตเว็บ","อินเทอร์เน็ต","เว็บ","related","word","word",0.585678106267903,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อิมตนตาพ","อิมตน","ตาพ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อิมตนฟุตบอล","อิมตน","ฟุตบอล","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อึดอัดใจผัมตาย","อึดอัดใจ","ผัมตาย","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อึดอัดใจเด็กชาย","อึดอัดใจ","เด็กชาย","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อึดอัดใจไม่สบายใจ","อึดอัดใจ","ไม่สบายใจ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุตสาบปรุงความทราย","อุตสาบปรุง","ความทราย","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุตสาบปรุงวุฒิสภา","อุตสาบปรุง","วุฒิสภา","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุตสาหกรรมดีเอานาจ","อุตสาหกรรม","ดีเอานาจ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุตสาหกรรมธุรกิจ","อุตสาหกรรม","ธุรกิจ","related","word","word",0.485710315650348,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุตสาหกรรมแอลฟา","อุตสาหกรรม","แอลฟา","unrelated","word","word",0.0212828191939623,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปกรณ์จริงใจ","อุปกรณ์","จริงใจ","unrelated","word","word",0.0392782606006433,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปกรณ์ติดตั้ง","อุปกรณ์","ติดตั้ง","related","word","word",0.409617785888545,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปกรณ์เสนาจ","อุปกรณ์","เสนาจ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปงแสงคุณย่าคุณยาย","อุปงแสง","คุณย่าคุณยาย","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปงแสงโหเน็น","อุปงแสง","โหเน็น","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปตายสี่","อุปตาย","สี่","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปตายอรมตี","อุปตาย","อรมตี","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปนิสัยบุคลิกภาพ","อุปนิสัย","บุคลิกภาพ","related","word","word",0.363274374456775,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปนิสัยปัจเจบกษาปณ์","อุปนิสัย","ปัจเจบกษาปณ์","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปนิสัยแม่","อุปนิสัย","แม่","unrelated","word","word",0.1384238922822,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปสรรคความท้าทาย","อุปสรรค","ความท้าทาย","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปสรรคชุดยูนิฟอร์ม","อุปสรรค","ชุดยูนิฟอร์ม","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปสรรคปัญหา","อุปสรรค","ปัญหา","related","word","word",0.358689682117503,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปสรรควุฒิสมาชิก","อุปสรรค","วุฒิสมาชิก","unrelated","word","word",0.0502937269259226,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปสรรคสิทธนธรัฐ","อุปสรรค","สิทธนธรัฐ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปสรรคเชือเช้า","อุปสรรค","เชือเช้า","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปีภาพโลป่า","อุปีภาพ","โลป่า","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อุปีภาพไม่สบายใจ","อุปีภาพ","ไม่สบายใจ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่อนธรรมนุก้ง","อ่อนธรรม","นุก้ง","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่อนธรรมปืน","อ่อนธรรม","ปืน","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่อนนุ่มนักละเบียบ","อ่อนนุ่ม","นักละเบียบ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่อนนุ่มผู้ชนะ","อ่อนนุ่ม","ผู้ชนะ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่อนนุ่มอ่อนโยน","อ่อนนุ่ม","อ่อนโยน","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
