"target_word","avgRT_unrelated","avgRT_related","avgZ_RT_unrelated","avgZ_RT_related","samplesize_unrelated","samplesize_related","seRT_unrelated","seRT_related","seZ_RT_unrelated","seZ_RT_related","avgRT_prime","avgZ_prime"
"onion",NA,530.62199999555,NA,-0.620646376264109,NA,1,NA,NA,NA,NA,NA,NA
"opponent",832.945999993943,495.418000017875,0.50046519555598,-0.520903904246539,1,1,NA,NA,NA,NA,337.527999976068,1.02136909980252
"option",662.832400001795,NA,0.00450431514757623,NA,5,NA,151.80305535932,NA,0.565049425954653,NA,NA,NA
"orange",486.608500002971,NA,-0.619589069027259,NA,2,NA,91.402499997028,NA,0.241636673551,NA,NA,NA
"orbit",NA,529.636500002991,NA,-0.731658175726908,NA,2,NA,25.079499997024,NA,0.105181144838747,NA,NA
"order",649.713000001502,617.055499952403,0.0172777292355319,-0.218065596357567,1,2,NA,229.213499952224,NA,0.77377467592964,32.657500049099,0.235343325593099
"organize",NA,616.670999999857,NA,-0.0311743687811536,NA,1,NA,NA,NA,NA,NA,NA
"outcome",504.923548377979,471.322999960219,-0.600761496099359,-0.509229903116129,62,3,18.241749242782,68.581200109044,0.0513522488179967,0.317150133990038,33.60054841776,-0.0915315929832293
"owner",497.066000001296,600.109250001828,-0.515968172590646,-0.33925136859473,5,4,28.3954732730217,153.749048235797,0.109974440750112,0.451506091333603,-103.043250000532,-0.176716803995916
"oxygen",NA,654.710333329354,NA,-0.362203370040146,NA,6,NA,93.2353102781919,NA,0.185548691700109,NA,NA
"package",556.329296868928,579.068999998038,-0.395294798087864,-0.345705644720334,64,3,20.1892888427096,11.6052877740833,0.0682551529267503,0.0795928812568656,-22.7397031291101,-0.0495891533675302
"pain",447.335750002821,548.444000000018,-0.753877570379471,-0.435262508160515,4,1,12.1438031124828,NA,0.146308194628576,NA,-101.108249997197,-0.318615062218956
"painter",NA,573.232333333367,NA,-0.525062183137474,NA,3,NA,32.7171497145251,NA,0.148205715421385,NA,NA
"paragraph",538.792666674611,483.632999998517,-0.410528358164775,-0.794896226243627,3,1,62.9616806047899,NA,0.27941901208514,NA,55.159666676094,0.384367868078853
"paranormal",597.533333297353,554.662000000186,-0.13403531071382,0.473732873238074,6,1,65.2457036226604,NA,0.281977150235775,NA,42.871333297167,-0.607768183951894
"parent",450.350999988092,480.397666666152,-0.775526727731364,-0.457514039336615,2,3,10.2439999881315,46.1736410545566,0.052202419462864,0.164874165034345,-30.0466666780608,-0.318012688394749
"party",858.283000000054,666,0.594422684548609,-0.732267986519519,1,1,NA,NA,NA,NA,192.283000000054,1.32669067106813
"passion",627.014999999083,660.171499978642,1.0358039309809,0.144895588997918,1,6,NA,69.3097855924138,NA,0.407992213044582,-33.1564999795588,0.890908341982977
"passport",598.957999999119,511.12766666625,-0.226163439070676,-0.498166599112709,8,3,60.0471903721218,41.3068931714182,0.240433813863972,0.29851899845701,87.8303333328685,0.272003160042034
"password",519.891283307932,NA,-0.482922721087149,NA,60,NA,12.1189122807068,NA,0.0495074334490366,NA,NA,NA
"past",554.350000000006,591.909600002109,-0.634981884413246,-0.431141694357803,2,5,88.350000000006,37.3675459360564,0.16869768455898,0.169142443861106,-37.559600002103,-0.203840190055443
"path",504.847000005888,391.954000000143,-0.630084188307549,-0.972929881774246,1,1,NA,NA,NA,NA,112.893000005745,0.342845693466697
"pathetic",NA,555.813166629407,NA,-0.391982621043001,NA,6,NA,45.6132394640137,NA,0.156672689154204,NA,NA
"patrol",522.657640618439,NA,-0.457030773678442,NA,64,NA,17.8382880525455,NA,0.0735380354855196,NA,NA,NA
"pen",427.282000047737,492.955000008922,-0.942788574267021,-0.566589256704396,1,2,NA,77.475000002887,NA,0.423087966177339,-65.6729999611851,-0.376199317562625
"penis",569.959500000056,567.410999997053,-0.493525343101123,-0.473540478665023,2,4,101.800499999953,52.5150288397043,0.641047426128598,0.149708517144314,2.54850000300223,-0.0199848644361006
"people",422.734000000113,554,-0.831377882748597,-0.362073331710748,1,3,NA,76.2167960491649,NA,0.442078662836552,-131.265999999887,-0.469304551037848
"perfect",504.376499999955,NA,-0.871079697561413,NA,2,NA,73.623500000045,NA,0.0765798356107067,NA,NA,NA
"performance",591.967999994638,534.541666569828,-0.391647064084314,-0.415088070841776,5,3,59.7986767280165,35.2440158038572,0.173992036232816,0.240349402988665,57.4263334248101,0.0234410067574617
"perfume",NA,520.037295091369,NA,-0.514268681943263,NA,61,NA,25.685723363463,NA,0.0773380856438051,NA,NA
"perimeter",NA,713.394222220215,NA,-0.0200916497842332,NA,9,NA,121.310607026946,NA,0.235054902567998,NA,NA
"period",533.982000000484,567.454500001273,-0.588441125498566,-0.793340154883494,2,2,64.773000000452,25.497500001802,0.0292061154465207,0.00765399325433369,-33.472500000789,0.204899029384927
"personality",544.660999999964,572.826298507626,-0.56618648104356,-0.25531242090098,1,67,NA,14.6546543617045,NA,0.0654993388429891,-28.1652985076615,-0.31087406014258
"perspective",524.907999978416,NA,-0.542577146697628,NA,4,NA,39.7076433503431,NA,0.223478476721374,NA,NA,NA
"photo",NA,687.579249998496,NA,0.0433954126150698,NA,4,NA,75.1091506874922,NA,0.359950897846904,NA,NA
"photographer",557.553000001167,598.394199998816,-0.283379613537846,-0.585470808845928,5,5,27.7897361025117,72.9796262577971,0.11243634791763,0.154616693281335,-40.8411999976494,0.302091195308082
"phrase",488.546000001486,NA,-0.702928379636356,NA,1,NA,NA,NA,NA,NA,NA,NA
"physical",445.754499991861,531.557499998452,-0.860070594382205,-0.680915883222813,4,2,47.703315203116,21.7964999985705,0.0528715928485399,0.144566844425796,-85.8030000065915,-0.179154711159392
"piece",532.329333332581,396.241000004462,-0.53879383401337,-1.11541123826914,6,1,47.7420129878489,NA,0.190798691404445,NA,136.088333328119,0.576617404255769
"pill",NA,465.238000001526,NA,-0.807084714280269,NA,1,NA,NA,NA,NA,NA,NA
"pilot",484.393999999971,476.323000000266,-0.608589735943425,-1.07391676472195,1,1,NA,NA,NA,NA,8.07099999970501,0.465327028778527
"planning",483.302500005986,510.224000005983,-0.629793433633602,-0.47062244959348,2,1,47.022500000021,NA,0.26432622401331,NA,-26.921499999997,-0.159170984040122
"plate",NA,555.849333337256,NA,-0.37930359050956,NA,3,NA,45.932971182328,NA,0.218897247940698,NA,NA
"plausible",695.873999999953,643.390000003244,0.0386032728787168,0.810775245759445,2,2,160.126000000047,134.140999997296,0.627175831860177,1.39430552694643,52.483999996708,-0.772171972880728
"player",550.051999999909,NA,-0.526133012120056,NA,1,NA,NA,NA,NA,NA,NA,NA
"pleasant",510.781666667249,NA,-0.620822684423576,NA,3,NA,48.5006559144614,NA,0.121059709984562,NA,NA,NA
"poem",544.307999998971,547.654281256837,0.00896267835753828,-0.384053535259594,2,64,47.91000000044,21.2400738319504,0.756522308054496,0.0859059802321408,-3.34628125786571,0.393016213617132
"poker",1074.45399999403,NA,0.757278465658317,NA,3,NA,426.357739744438,NA,0.718509180605114,NA,NA,NA
"political",459.166666666667,507.150571428788,-0.761940108979896,-0.703630308311989,3,7,78.83544746989,16.9851876220846,0.385881589537663,0.0710943952852851,-47.9839047621215,-0.0583098006679069
"politician",600.533999999985,675.704571424302,-0.163927989708069,-0.191417587188138,1,7,NA,131.47882093463,NA,0.255466472053708,-75.170571424317,0.0274895974800692
"politics",530.393000023789,625.205499951931,-0.409251348654267,0.271298066453111,1,4,NA,140.691484837051,NA,0.649945702521811,-94.8124999281421,-0.680549415107378
"position",504.647499937157,NA,-0.537165126900133,NA,6,NA,43.9035523361651,NA,0.241279970432588,NA,NA,NA
"possibility",486.364000047673,481.754499976145,-0.656985987603033,-0.741946505417065,1,2,NA,25.754499976145,NA,0.118614656646574,4.60950007152803,0.084960517814032
"powerless",551.850999985123,468.591050850947,-0.544507176586672,-0.691946096220689,3,59,52.9474072837434,11.4311298857718,0.0718631453944155,0.0446492182679415,83.2599491341766,0.147438919634017
"practically",663.051090874871,579.568750005972,0.0645225666646547,0.0182333922220316,11,4,68.5025539346616,29.5226260430873,0.250971708022565,0.220984570666039,83.4823408688986,0.0462891744426231
"predator",550.764999999898,520.791625005237,-0.520835641809852,-0.526570040005066,1,8,NA,62.2342598190787,NA,0.359046211490324,29.9733749946614,0.00573439819521415
"pregnancy",535.020999884757,708.97249999852,-0.386654032771302,-0.286875629721407,3,4,20.0360774422725,174.329458190232,0.0659951239153384,0.31281402405951,-173.951500113764,-0.0997784030498947
"prepare",533.319399998791,NA,-0.279046227277575,NA,5,NA,21.3053707122444,NA,0.11290403248003,NA,NA,NA
"president",516.778000023857,589.79145452678,-0.735209415008251,-0.302517156223361,2,55,15.7780000238565,30.9224922281196,0.400917721484895,0.0960185883007509,-73.0134545029235,-0.43269225878489
"press",522.466999994067,547.390279433867,-0.650887656711259,-0.444388804793701,1,68,NA,19.741787633286,NA,0.0652358036128683,-24.9232794398001,-0.206498851917558
"pressure",620.873999952339,598.000000000233,0.176197386928573,-0.898706908932322,1,1,NA,NA,NA,NA,22.873999952106,1.0749042958609
"price",475.355250000081,NA,-0.580371009771696,NA,4,NA,35.4916206199323,NA,0.165886649950015,NA,NA,NA
"priest",505.082999998471,584.659095253941,-0.715352944150187,-0.282667561415388,1,63,NA,25.6267250478687,NA,0.0804639826396099,-79.5760952554705,-0.432685382734799
"primary",489.084749994057,NA,-0.630462255332843,NA,4,NA,25.0689150836584,NA,0.0822425373960116,NA,NA,NA
"prince",486.012000005983,422.600000000093,-0.552846857336131,-1.0317270707378,1,1,NA,NA,NA,NA,63.41200000589,0.478880213401666
"prison",625.500000000015,457.026500003005,0.053348512371196,-0.763674293007611,2,2,44.5000000000145,49.071500014921,0.243635166552802,0.279039869790962,168.47349999701,0.817022805378807
"prisoner",544.259666665671,NA,-0.707846357960839,NA,3,NA,68.4520493787608,NA,0.00831739019112417,NA,NA,NA
"privacy",532.847333300548,NA,-0.584441239739348,NA,9,NA,25.9912622855046,NA,0.0841028260249856,NA,NA,NA
"prize",742.423333333889,NA,0.0800196371138541,NA,6,NA,97.6413124041297,NA,0.161224582721691,NA,NA,NA
"probably",563.922000002215,467.746249998512,-0.164396420601266,-0.852406998713811,5,4,25.7600380197336,13.492783133574,0.181706786158524,0.0711851149852771,96.1757500037028,0.688010578112545
"probe",710.69600000442,629.537978229406,0.289792134414207,0.000389725162187262,1,46,NA,25.0674600762089,NA,0.108091035285406,81.1580217750135,0.28940240925202
"problem",NA,521.297999991538,NA,-0.510185048454905,NA,66,NA,22.4571624519227,NA,0.0758890879682367,NA,NA
"procedure",588.201333334592,NA,-0.284968875798076,NA,6,NA,38.7412772758264,NA,0.220258003609647,NA,NA,NA
"produce",604.167799999728,501.559999974839,-0.234467001698897,-0.548526626005517,5,9,76.2475733724628,22.679439973586,0.229780851364769,0.0828509222524606,102.607800024889,0.31405962430662
"professional",503.901714280597,608.495000001509,-0.496020781158182,-0.550792242793938,7,2,34.9658028627789,30.5049999984915,0.168476430715967,0.247561786448538,-104.593285720912,0.0547714616357565
"professor",488.161000000284,NA,-0.985964072248943,NA,1,NA,NA,NA,NA,NA,NA,NA
"program",NA,547.625232873156,NA,-0.420835913257697,NA,73,NA,14.1165331121742,NA,0.0556582504044949,NA,NA
"prohibit",796.158000005991,830.316000005987,0.671695715653137,1.58087627462341,1,1,NA,NA,NA,NA,-34.157999999996,-0.909180558970276
"promise",457.124000001466,437.270000002231,-0.437181196047808,-0.930216048236442,1,2,NA,61.7299999977695,NA,0.277701637753112,19.8539999992355,0.493034852188634
"proof",499.067000000097,551.141499993915,-0.480335363527245,-0.435270524544993,1,4,NA,27.6880348579169,NA,0.0902805610321237,-52.0744999938182,-0.0450648389822525
"prosecutor",NA,633.820999998681,NA,-0.26886288081209,NA,5,NA,62.1446193528652,NA,0.166543300472315,NA,NA
"protocol",584.464999955293,NA,-0.122773444871117,NA,2,NA,34.233000050677,NA,0.246417173168303,NA,NA,NA
"provide",514.487249998521,573.188750005211,-0.624752027910709,-0.310500140412314,4,4,50.2590864602644,67.8612767491386,0.109527047536227,0.316484323376978,-58.7015000066895,-0.314251887498395
"psychological",NA,661.535857148389,NA,0.0245722636342932,NA,7,NA,49.6552243503733,NA,0.202060280397616,NA,NA
"psychology",555.364999999991,NA,-0.202452822350543,NA,1,NA,NA,NA,NA,NA,NA,NA
"pull",537.999142823525,NA,-0.407973621792222,NA,7,NA,25.9808078470831,NA,0.130403151715441,NA,NA,NA
"put",554.699199993035,556.156749999747,-0.396968923915426,-0.409734804388044,5,4,50.9978054097006,56.7674413250625,0.196912894723988,0.234749758403035,-1.45755000671204,0.0127658804726175
"quality",773.538499996997,550.549399997026,0.24331866329168,-0.486673054781,2,5,60.4615000030025,20.8930778751423,0.338511726773074,0.183385675513227,222.989099999971,0.72999171807268
"quickly",NA,513.404999992044,NA,-0.777418493884346,NA,3,NA,44.9970872238576,NA,0.0650212692846113,NA,NA
"rabbit",605.776000000012,489.302166665642,-0.101677721472193,-0.783213588150785,4,6,57.5602482274006,40.864524970283,0.356273205269776,0.144733479343201,116.47383333437,0.681535866678592
"raccoon",706.328999976162,600.969999983092,0.670137970153851,-0.318100049575202,1,3,NA,62.9776603520293,NA,0.229663046949337,105.35899999307,0.988238019729053
"race",481.211500000092,464.217999994027,-0.70932111358901,-0.699710275421827,2,2,25.788499999908,17.095999982121,0.412120235632367,0.0147922460790608,16.993500006065,-0.009610838167183
"radiation",640.893333341305,582.470142851185,-0.371121073694248,-0.23957347900745,3,7,95.040029418255,43.4771928610426,0.135909200268382,0.305097869059508,58.4231904901208,-0.131547594686798
"rage",NA,446,NA,-0.898719668733702,NA,1,NA,NA,NA,NA,NA,NA
"ransom",592.028499952285,687.907000000007,-0.291573631455238,0.153406467839347,2,4,136.028499952284,72.0772316037891,0.5689875306084,0.289841839579977,-95.878500047722,-0.444980099294585
"rarely",507.646000000022,NA,-0.560936232342777,NA,2,NA,22.3539999999775,NA,0.0172519803623936,NA,NA,NA
"rat",534.753500006714,483.807499961986,-0.52617284871441,-0.745154916237266,4,2,46.9835681394447,42.849500033539,0.239093461604447,0.109805084798185,50.9460000447285,0.218982067522856
"reactor",641.190666631878,NA,-0.148748919817482,NA,6,NA,118.425672000915,NA,0.337411328329819,NA,NA,NA
"real",645.278999976115,NA,0.3172613380373,NA,1,NA,NA,NA,NA,NA,NA,NA
"realistic",669.192499973171,444.059999952326,-0.01793415895152,-0.845809637330434,2,1,187.518500020902,NA,0.743672021047288,NA,225.132500020845,0.827875478378914
"really",473.732499992572,NA,-0.762821752119914,NA,6,NA,53.8934401381612,NA,0.157552757341875,NA,NA,NA
"rear",613.161879276858,464.3700000005,-0.148518751279232,-0.8216239156698,58,3,26.2617925864473,63.6183310554391,0.0998173924656113,0.279229596217921,148.791879276358,0.673105164390568
"recently",NA,541.88950000226,NA,-0.150868262974243,NA,2,NA,146.150499997777,NA,0.54423080970681,NA,NA
"reduce",559.868507929488,480.26766666867,-0.347818091944946,-0.460872405050516,63,3,25.1794797507354,38.7089050664942,0.0816949032211553,0.141867668467216,79.6008412608184,0.11305431310557
"refresh",455.135999952327,912.769333323407,-0.832694210204254,0.720675557131894,1,3,NA,204.464086023746,NA,0.73744107961109,-457.63333337108,-1.55336976733615
"religion",492.34462499732,527.5,-0.740844323818523,-0.543490783381447,8,2,39.3051074787641,39.5,0.0816263459345109,0.274287195197107,-35.1553750026798,-0.197353540437076
"remain",722.604500008921,607.149428564623,0.733276848782282,-0.322523564310395,2,7,129.625500003051,53.4032823443294,0.969526041172065,0.200485267648002,115.455071444299,1.05580041309268
"remarkable",523.392999999807,NA,0.230821039519482,NA,1,NA,NA,NA,NA,NA,NA,NA
"remember",531.794375001133,NA,-0.497261422539601,NA,56,NA,21.2174015309146,NA,0.077323579219902,NA,NA,NA
"remove",549.502415390888,648.750999998883,-0.466273637529012,-0.288262700975798,65,4,31.2764417199216,102.763303931808,0.0954371711177442,0.343835254077288,-99.248584607995,-0.178010936553214
"rent",571.81349996422,816,-0.542891487941999,-0.365123304725314,2,1,41.5465000357655,NA,0.00123203215068757,NA,-244.18650003578,-0.177768183216685
"repair",452.984000003082,456.801666666172,-0.297687125550267,-0.876354421311007,2,3,88.2309999971185,7.13839987384861,0.666957578244962,0.128602318922006,-3.81766666309017,0.57866729576074
"reply",463.91460000088,529.629000023852,-1.0010094638448,-0.664261522253157,5,2,55.4808072053056,26.6290000238515,0.132379363173357,0.466970351816066,-65.7144000229717,-0.336747941591641
"reputation",911.98639999161,NA,0.673893791601873,NA,5,NA,112.978684024816,NA,0.424633754032977,NA,NA,NA
"request",NA,556.089999987322,NA,-0.596691066620697,NA,4,NA,15.8152801875002,NA,0.112611361122513,NA,NA
"resist",506.552500000369,456.90900000598,-0.714340348946256,-0.65168119314212,4,1,42.1221924654709,NA,0.132297068387398,NA,49.643499994389,-0.0626591558041366
"restaurant",NA,451.012500001438,NA,-0.741307655808404,NA,4,NA,19.3522099931476,NA,0.0310269960542882,NA,NA
"return",NA,507.321749974682,NA,-0.710601420666045,NA,4,NA,63.1227642980294,NA,0.177380703417385,NA,NA
"reward",445.229999923985,498.129666660112,-0.80384750077172,-0.761160937707188,5,6,60.0357367193279,33.9665731698063,0.165478415909726,0.158268587071302,-52.8996667361266,-0.0426865630645318
"rich",440.337000000029,480.122999988148,-0.88839348645895,-0.27454658437907,4,2,38.7715733796387,80.3830000120215,0.181056330967731,0.793678311313461,-39.785999988119,-0.61384690207988
"ride",527.678500005975,442.910799921595,-0.619013870699068,-0.917824938448787,4,5,54.1712171081303,21.5549581263651,0.102132679747533,0.0739865382013347,84.7677000843801,0.29881106774972
"rob",552.501666662705,595.300200001348,-0.373040979192607,-0.173410415199525,6,5,19.4398921655839,63.0019238996207,0.134806934451086,0.209190039961308,-42.7985333386431,-0.199630563993082
"romantic",NA,575.397712136538,NA,-0.298014685766897,NA,66,NA,22.1616612347854,NA,0.0708938253193273,NA,NA
"rome",571.817999999505,689.209374995691,-0.66856334882597,0.0350397700722541,3,8,71.796938139953,52.9856086401577,0.325962768744631,0.13755248944152,-117.391374996187,-0.703603118898224
"rope",518.637999995495,NA,-0.665086781514189,NA,1,NA,NA,NA,NA,NA,NA,NA
"rotate",558.812999999966,772.2224999881,-0.249342687616283,-0.107962308582505,1,2,NA,255.2224999881,NA,0.989002728519258,-213.409499988134,-0.141380379033778
"sabotage",NA,842.691000000923,NA,0.577481291952214,NA,3,NA,72.8391672966557,NA,0.635314032638579,NA,NA
"safety",778.999000008975,453.410499997029,0.0630316296370636,-0.868739234437548,2,2,241.780999991054,48.5895000029705,0.441981947081745,0.1837072030562,325.588500011946,0.931770864074611
"sailor",405.084999976156,540.80649999791,-1.05219930616171,-0.378259892731659,2,4,45.855999976164,14.1362677625632,0.195901407230581,0.199794043421404,-135.721500021754,-0.673939413430051
"salad",1379.35999999999,501.495199997659,1.42621532429477,-0.647744826379215,1,5,NA,30.6656763805819,NA,0.12504729899504,877.864800002331,2.07396015067398
"salary",490.585500000743,511.664999999979,-0.633553898300825,-0.545314313107102,2,4,108.414499999257,29.0528637429692,0.544731873551304,0.151677351051263,-21.079499999236,-0.0882395851937227
"sale",NA,501.091000002241,NA,-0.56881413511806,NA,2,NA,33.7489999977555,NA,0.174565330767685,NA,NA
"samurai",NA,592.108999997028,NA,-0.39263342585817,NA,1,NA,NA,NA,NA,NA,NA
"sand",429.376750002237,NA,-0.839478396780526,NA,4,NA,18.4323528675826,NA,0.0946372548129303,NA,NA,NA
"satellite",794.390000004555,548.852750000005,0.886769252879616,-0.332442426865697,2,4,78.2259999925735,23.5045637248553,0.22368829060797,0.0828585105585292,245.537250004549,1.21921167974531
"sauce",NA,754.527999999991,NA,0.485663957807828,NA,1,NA,NA,NA,NA,NA,NA
"save",597.996999999043,NA,0.810378890500856,NA,1,NA,NA,NA,NA,NA,NA,NA
"savior",NA,510.263999999908,NA,-0.821745592632884,NA,1,NA,NA,NA,NA,NA,NA
"scandal",734.058749956022,576.420999991387,0.512797233966753,-0.484746045634301,4,5,103.730052388415,34.6607936981594,0.461250127026361,0.134919912005156,157.637749964634,0.997543279601055
"scar",537.329557392007,866.134000000143,-0.419337211980806,0.70895897393858,61,2,17.4628285935144,260.604999999857,0.0690776585776207,0.822914969641093,-328.804442608136,-1.12829618591939
"schedule",619.748640627301,NA,-0.108324372660345,NA,64,NA,23.9738068248369,NA,0.0776838674137846,NA,NA,NA
"school",625.810000000056,500.523333331482,-0.422529733912854,-0.656655200833158,2,3,282.810000000056,61.3974320114874,0.639401227949819,0.351723436760464,125.286666668574,0.234125466920304
"science",446.320000000143,410.474999999977,-1.07369817878712,-0.887754944349519,3,1,39.3432806631182,NA,0.00225830701606774,NA,35.8450000001657,-0.185943234437597
"secure",494.352666667682,472.550499994074,-0.799999957607042,-0.835993588675134,3,2,35.5569494404499,3.57949999999252,0.211784209802359,0.0132739010840786,21.8021666736075,0.0359936310680915
"select",497.728000026808,448,-0.677705393287629,-0.891087967399689,2,1,145.804999979125,NA,0.735729585048233,NA,49.7280000268075,0.21338257411206
"selfish",NA,448.971999952337,NA,-0.827067587441065,NA,1,NA,NA,NA,NA,NA,NA
"sell",549.778000047663,499.29700000037,-0.234746380529271,-0.692401763624013,1,4,NA,38.2733575641875,NA,0.139692749368035,50.4810000472933,0.457655383094742
"senator",789.722999997408,494.557000006433,0.0893186647446687,-0.735750588715849,4,2,168.996606804051,64.0099999945375,0.319611191294948,0.00545645261829886,295.165999990975,0.825069253460518
"send",460.365000000107,NA,-0.658319296805173,NA,1,NA,NA,NA,NA,NA,NA,NA
"sensitive",474.13399997467,493.088666667812,-0.716841203281859,-0.785825118836064,2,3,11.9429999776475,38.426830926294,0.0582403739826804,0.128050709033942,-18.9546666931419,0.0689839155542055
"sentence",NA,533.056633340657,NA,-0.451434719567306,NA,60,NA,19.2642705177476,NA,0.0650209115438907,NA,NA
"sermon",804.100333329542,790.504500001495,0.919403972425949,0.755793882226187,3,2,135.067921625933,40.1084999985175,0.318446457803876,0.288594570653059,13.5958333280474,0.163610090199762
"servant",NA,598.032313432239,NA,-0.203374414928756,NA,67,NA,21.2125042557266,NA,0.065627533668191,NA,NA
"shelter",497.687750000041,NA,-0.65827140337062,NA,4,NA,53.1887127756169,NA,0.263209178464068,NA,NA,NA
"ship",NA,458.911000005959,NA,-0.835358145240945,NA,1,NA,NA,NA,NA,NA,NA
"shoe",524.717000011922,NA,-0.578654648291584,NA,2,NA,24.22299998808,NA,0.0442598188018996,NA,NA,NA
"shoot",539.347000017879,540.227166666678,-0.371720193370642,-0.499730199669712,1,6,NA,48.7597299230029,NA,0.150293958908767,-0.880166648799332,0.12801000629907
"sick",NA,481.266262319729,NA,-0.661876233027804,NA,61,NA,20.0606250459638,NA,0.0737385389890214,NA,NA
"sign",768.632500000296,NA,0.00946552408697887,NA,2,NA,379.707499999784,NA,0.823253153085978,NA,NA,NA
"signal",531.303666666713,544.102583326283,-0.47324906318915,-0.487209167833454,3,12,24.1943081484048,33.5379795935678,0.187556435064568,0.141490097781976,-12.7989166595703,0.0139601046443044
"signature",516.922899987906,474.44733334096,-0.535522841209157,-0.461555482443302,60,3,21.915117873466,81.295631098955,0.073854045322145,0.402081089068678,42.4755666469456,-0.0739673587658555
"silence",NA,539.102999994066,NA,-0.372548822044325,NA,1,NA,NA,NA,NA,NA,NA
"simple",NA,401.938000000082,NA,-1.2690317134885,NA,2,NA,21.0620000000345,NA,0.0580106575373439,NA,NA
"sink",NA,566.075910445238,NA,-0.349488922100621,NA,67,NA,17.9503061127312,NA,0.0635676885836502,NA,NA
"sip",456.067000000097,632.951799922506,-1.2244126034401,-0.190138834261722,1,5,NA,70.2783963896809,NA,0.212214463091219,-176.884799922409,-1.03427376917838
"sit",619.459999999963,572.434000023816,0.0548678323626544,-0.104865644730694,1,2,NA,209.434000023815,NA,1.11056962936453,47.0259999761474,0.159733477093348
"skull",570.646499964249,NA,-0.263435647694572,NA,4,NA,131.285569203088,NA,0.486321245438828,NA,NA,NA
"sleep",NA,505.731250000375,NA,-0.46494016822257,NA,4,NA,35.5643392534891,NA,0.125711602873204,NA,NA
"small",515.450442319906,490.336000001446,-0.52326764329386,-0.51864634468957,52,3,22.44731836026,68.6161393250532,0.0826217216125686,0.230080987337519,25.11444231846,-0.00462129860429006
"smell",458.288999999466,502.331999985123,-0.274936484619644,-0.5713447593553,1,2,NA,46.369000008941,NA,0.231390925974191,-44.042999985657,0.296408274735657
"snake",573.382333328598,NA,-0.381150647553382,NA,6,NA,86.0803130752841,NA,0.324850748885515,NA,NA,NA
"sniper",NA,483.221166664657,NA,-0.677060611533231,NA,6,NA,28.5325416943533,NA,0.139208662096937,NA,NA
"snow",NA,788.755500002241,NA,0.7491106385862,NA,2,NA,103.755500002241,NA,0.353157211604644,NA,NA
"soda",533.597000000009,517.118000000017,-0.321537750585465,-0.684490446733367,1,2,NA,37.4220000000205,NA,0.364365967280082,16.4789999999924,0.362952696147902
"solar",634.616499997181,713.384999997041,-0.240328544398468,-0.0981803483075762,2,3,132.541499996878,67.3171477664035,0.642258795035027,0.143493302799025,-78.7684999998596,-0.142148196090892
"somewhere",NA,465.663400002569,NA,-0.728094975360386,NA,70,NA,12.7118237364938,NA,0.0483007724091117,NA,NA
"son",511.994999964227,576.781999956768,-0.540116602154166,-0.28240850151516,2,6,123.994999964226,91.03510413421,0.363957847927275,0.385259917675482,-64.7869999925416,-0.257708100639007
"song",546.536500005983,422.543599954119,-0.375966101132518,-0.922335304601986,4,5,94.1755838842011,22.6859415823125,0.477213267360196,0.108453719392756,123.992900051863,0.546369203469468
"sound",493.235999904689,NA,-0.576438592519224,NA,1,NA,NA,NA,NA,NA,NA,NA
"spaghetti",NA,514.838999994798,NA,-0.785723548455102,NA,2,NA,57.8980000007435,NA,0.220387578688403,NA,NA
"speak",376.151999997033,NA,-1.19346925667819,NA,1,NA,NA,NA,NA,NA,NA,NA
"specialist",513.867499999993,NA,-0.575294511690496,NA,2,NA,40.867499999993,NA,0.168144561503322,NA,NA,NA
"spectacular",NA,630,NA,0.0725031686480654,NA,3,NA,59.8581656919087,NA,0.334215652049565,NA,NA
"speed",NA,574.074999976205,NA,-0.526847706088585,NA,1,NA,NA,NA,NA,NA,NA
"spend",NA,407.713999999047,NA,-0.667826119410351,NA,1,NA,NA,NA,NA,NA,NA
"spirit",501.760953855927,594.333333333333,-0.584683705991404,-0.118100649040126,65,3,19.1140344929304,34.7626875319565,0.0844721360723099,0.240960763414579,-92.5723794774069,-0.466583056951278
"sport",462.012750004477,404.852333269781,-0.776135749088045,-1.00764246196748,4,3,38.1766441999767,16.6333040220075,0.184195262788169,0.0948079577290598,57.1604167346958,0.231506712879436
"star",518.250249999997,562.823406243656,-0.466401333796002,-0.311384847928688,4,64,72.5479631581485,16.2734196689011,0.376593712748212,0.0677003143122782,-44.5731562436591,-0.155016485867314
"state",NA,698.409499979113,NA,0.68621247643334,NA,2,NA,169.789500026848,NA,1.10543983028449,NA,NA
"statement",612.666666666667,575.488249994087,-0.26818280752303,-0.33240013495246,3,4,24.360715187458,61.4641264909255,0.358047800509135,0.409037609933486,37.1784166725796,0.06421732742943
"station",597.826999978699,511.433000000107,-0.173890495758928,-0.759177030510964,18,2,34.930297222743,15.5669999998935,0.173175978665628,0.169541265804775,86.3939999785925,0.585286534752037
"steel",NA,584.6599999964,NA,-0.206786286104799,NA,5,NA,63.8853078084246,NA,0.158229651236851,NA,NA
"stone",379.629999999073,NA,-0.885995422492123,NA,1,NA,NA,NA,NA,NA,NA,NA
"stop",430.11399999907,741.283999999985,-0.49381271715137,0.190312894169343,1,1,NA,NA,NA,NA,-311.170000000915,-0.684125611320713
"store",NA,419.348750000092,NA,-1.01807916803214,NA,4,NA,31.0242929046052,NA,0.119276722362378,NA,NA
