"zh_cue","zh_target","type","cue_type","target_type","zh_cosine"
"技术","破羊","nonword","word","nonword",NA
"艺术","差早","nonword","word","nonword",NA
"天使","尖眾","nonword","word","nonword",NA
"域打","王損","nonword","nonword","nonword",NA
"懼於","轉城","nonword","nonword","nonword",NA
"越勢","根倒","nonword","nonword","nonword",NA
"場良","打曆","nonword","nonword","nonword",NA
"曾球","疑力","nonword","nonword","nonword",NA
"月矮","級詞","nonword","nonword","nonword",NA
"助寶","海賀","nonword","nonword","nonword",NA
"鼎剪","勸盈","nonword","nonword","nonword",NA
"倒心","足蔭","nonword","nonword","nonword",NA
"視改","每海","nonword","nonword","nonword",NA
"提藝","鞋去","nonword","nonword","nonword",NA
"盈滑","分失","nonword","nonword","nonword",NA
"扭立","實場","nonword","nonword","nonword",NA
"牆餞","循伴","nonword","nonword","nonword",NA
"榮戰","儀回","nonword","nonword","nonword",NA
"弱賣","向倒","nonword","nonword","nonword",NA
"招除","燒映","nonword","nonword","nonword",NA
"飲怨","撲走","nonword","nonword","nonword",NA
"受痠","獨鐵","nonword","nonword","nonword",NA
"龜免","齦性","nonword","nonword","nonword",NA
"印綱","母室","nonword","nonword","nonword",NA
"拼軍","厭革","nonword","nonword","nonword",NA
"嗆室","垢慌","nonword","nonword","nonword",NA
"煞管","差早","nonword","nonword","nonword",NA
"得種","質婦","nonword","nonword","nonword",NA
"草蠻","連延","nonword","nonword","nonword",NA
"淫剷","和援","nonword","nonword","nonword",NA
"血暫","讀鴿","nonword","nonword","nonword",NA
"不蝌","使儉","nonword","nonword","nonword",NA
"起型","衝問","nonword","nonword","nonword",NA
"磚豐","脫言","nonword","nonword","nonword",NA
"單天","藕尖","nonword","nonword","nonword",NA
"迷石","菜若","nonword","nonword","nonword",NA
"奏位","色銬","nonword","nonword","nonword",NA
"煮星","稱租","nonword","nonword","nonword",NA
"疲判","徹觀","nonword","nonword","nonword",NA
"近茶","窮甲","nonword","nonword","nonword",NA
"在為","緊疆","nonword","nonword","nonword",NA
"魚平","破羊","nonword","nonword","nonword",NA
"生難","石電","nonword","nonword","nonword",NA
"尿航","量例","nonword","nonword","nonword",NA
"證常","渴例","nonword","nonword","nonword",NA
"屋罵","少雷","nonword","nonword","nonword",NA
"事敵","房嫌","nonword","nonword","nonword",NA
"棚笨","手期","nonword","nonword","nonword",NA
"閥瀆","和投","nonword","nonword","nonword",NA
"罰輩","馬鉗","nonword","nonword","nonword",NA
"拍甜","閃膽","nonword","nonword","nonword",NA
"台心","勒石","nonword","nonword","nonword",NA
"速血","違蹤","nonword","nonword","nonword",NA
"興力","布營","nonword","nonword","nonword",NA
"下白","乾報","nonword","nonword","nonword",NA
"溫耳","積文","nonword","nonword","nonword",NA
"巨舉","出粒","nonword","nonword","nonword",NA
"膀瓜","預樹","nonword","nonword","nonword",NA
"台蟹","榨抑","nonword","nonword","nonword",NA
"船隔","徵抗","nonword","nonword","nonword",NA
"實守","累童","nonword","nonword","nonword",NA
"春器","排黨","nonword","nonword","nonword",NA
"惡暑","癌紅","nonword","nonword","nonword",NA
"花袱","久雷","nonword","nonword","nonword",NA
"演謀","滿鎮","nonword","nonword","nonword",NA
"概爹","尊去","nonword","nonword","nonword",NA
"酵歌","區告","nonword","nonword","nonword",NA
"用哥","訪亡","nonword","nonword","nonword",NA
"用科","詢戲","nonword","nonword","nonword",NA
"激數","抗手","nonword","nonword","nonword",NA
"蕉石","笑掛","nonword","nonword","nonword",NA
"文米","榮疹","nonword","nonword","nonword",NA
"征膩","筒漆","nonword","nonword","nonword",NA
"衝巢","光墨","nonword","nonword","nonword",NA
"示祇","梅款","nonword","nonword","nonword",NA
"琴跑","獸簡","nonword","nonword","nonword",NA
"數敗","防起","nonword","nonword","nonword",NA
"地誣","種對","nonword","nonword","nonword",NA
"受塑","吃悶","nonword","nonword","nonword",NA
"監取","包軸","nonword","nonword","nonword",NA
"說街","重成","nonword","nonword","nonword",NA
"鐵嚷","鋼泡","nonword","nonword","nonword",NA
"坐漬","迷送","nonword","nonword","nonword",NA
"躍事","代容","nonword","nonword","nonword",NA
"衝追","要操","nonword","nonword","nonword",NA
"放打","上棄","nonword","nonword","nonword",NA
"啟土","陷矮","nonword","nonword","nonword",NA
"趣暗","抽艦","nonword","nonword","nonword",NA
"燒撫","落戶","nonword","nonword","nonword",NA
"色蜂","撐瞇","nonword","nonword","nonword",NA
"輪場","牙精","nonword","nonword","nonword",NA
"軍甜","戰禮","nonword","nonword","nonword",NA
"求倒","堅茶","nonword","nonword","nonword",NA
"眼男","級指","nonword","nonword","nonword",NA
"除女","直家","nonword","nonword","nonword",NA
"故育","安黑","nonword","nonword","nonword",NA
"及美","體酒","nonword","nonword","nonword",NA
"不子","水僻","nonword","nonword","nonword",NA
"壽壟","相爪","nonword","nonword","nonword",NA
"墨醜","注譽","nonword","nonword","nonword",NA
"美還","要燭","nonword","nonword","nonword",NA
"煙謝","令椅","nonword","nonword","nonword",NA
"獨水","捕反","nonword","nonword","nonword",NA
"進金","書逆","nonword","nonword","nonword",NA
"景笑","晉同","nonword","nonword","nonword",NA
"魚手","國無","nonword","nonword","nonword",NA
"預員","滋人","nonword","nonword","nonword",NA
"雕面","箱通","nonword","nonword","nonword",NA
"擁瑣","火權","nonword","nonword","nonword",NA
"墊動","稿後","nonword","nonword","nonword",NA
"熟師","熒伍","nonword","nonword","nonword",NA
"組解","交撤","nonword","nonword","nonword",NA
"拳寒","憤誠","nonword","nonword","nonword",NA
"紙過","遷夜","nonword","nonword","nonword",NA
"積掩","定品","nonword","nonword","nonword",NA
"男趕","幕舞","nonword","nonword","nonword",NA
"腰頰","井秀","nonword","nonword","nonword",NA
"骨警","魚討","nonword","nonword","nonword",NA
"理壇","舉口","nonword","nonword","nonword",NA
"密嫌","枝含","nonword","nonword","nonword",NA
"滾實","成給","nonword","nonword","nonword",NA
"擬心","流涼","nonword","nonword","nonword",NA
"僅處","團憤","nonword","nonword","nonword",NA
"部領","來扉","nonword","nonword","nonword",NA
"開溫","爵與","nonword","nonword","nonword",NA
"自吻","活密","nonword","nonword","nonword",NA
"市指","有標","nonword","nonword","nonword",NA
"添淨","積次","nonword","nonword","nonword",NA
"編河","白徵","nonword","nonword","nonword",NA
"讖違","解監","nonword","nonword","nonword",NA
"票痛","揭頭","nonword","nonword","nonword",NA
"緊主","螢結","nonword","nonword","nonword",NA
"席局","工警","nonword","nonword","nonword",NA
"田祈","惡火","nonword","nonword","nonword",NA
"蒸場","曱有","nonword","nonword","nonword",NA
"原軸","侄車","nonword","nonword","nonword",NA
"廢騙","心熊","nonword","nonword","nonword",NA
"籠血","行檸","nonword","nonword","nonword",NA
"房於","足凡","nonword","nonword","nonword",NA
"此傳","性置","nonword","nonword","nonword",NA
"低敢","後青","nonword","nonword","nonword",NA
"費疫","形鴨","nonword","nonword","nonword",NA
"誇外","郵新","nonword","nonword","nonword",NA
"碼閉","疑抬","nonword","nonword","nonword",NA
"機傳","爆境","nonword","nonword","nonword",NA
"花學","探疤","nonword","nonword","nonword",NA
"皈找","諷師","nonword","nonword","nonword",NA
"印精","後合","nonword","nonword","nonword",NA
"同確","吞日","nonword","nonword","nonword",NA
"手者","造凱","nonword","nonword","nonword",NA
"兇祈","府遷","nonword","nonword","nonword",NA
"落言","遮慌","nonword","nonword","nonword",NA
"到男","下滅","nonword","nonword","nonword",NA
"做堡","醫煤","nonword","nonword","nonword",NA
"傳官","道以","nonword","nonword","nonword",NA
"回彎","濕推","nonword","nonword","nonword",NA
"寬暖","間慘","nonword","nonword","nonword",NA
"士趾","崩神","nonword","nonword","nonword",NA
"吞異","肺假","nonword","nonword","nonword",NA
"除子","以答","nonword","nonword","nonword",NA
"藥為","驚蕾","nonword","nonword","nonword",NA
"撤教","場然","nonword","nonword","nonword",NA
"收歧","貶覺","nonword","nonword","nonword",NA
"衰來","斷射","nonword","nonword","nonword",NA
"著臼","跳妹","nonword","nonword","nonword",NA
"徑調","蔬匣","nonword","nonword","nonword",NA
"部興","除通","nonword","nonword","nonword",NA
"油住","琴親","nonword","nonword","nonword",NA
"睾傳","無驗","nonword","nonword","nonword",NA
"珠查","社強","nonword","nonword","nonword",NA
"疲給","令巨","nonword","nonword","nonword",NA
"德念","責直","nonword","nonword","nonword",NA
"兒下","濟多","nonword","nonword","nonword",NA
"替藉","手橋","nonword","nonword","nonword",NA
"像商","謝版","nonword","nonword","nonword",NA
"油毀","苦微","nonword","nonword","nonword",NA
"上儀","姿刀","nonword","nonword","nonword",NA
"支乞","焊收","nonword","nonword","nonword",NA
"人短","尖法","nonword","nonword","nonword",NA
"下出","越凌","nonword","nonword","nonword",NA
"做蓮","劃宅","nonword","nonword","nonword",NA
"熱市","轉媽","nonword","nonword","nonword",NA
"元手","距脈","nonword","nonword","nonword",NA
"鼓處","罪主","nonword","nonword","nonword",NA
"家尖","含光","nonword","nonword","nonword",NA
"黯核","數玉","nonword","nonword","nonword",NA
"碰殘","快舌","nonword","nonword","nonword",NA
"奠異","慣緻","nonword","nonword","nonword",NA
"碎煎","完到","nonword","nonword","nonword",NA
"都書","選開","nonword","nonword","nonword",NA
"菜調","好撩","nonword","nonword","nonword",NA
"危封","推幣","nonword","nonword","nonword",NA
"惹介","白論","nonword","nonword","nonword",NA
"修藤","情精","nonword","nonword","nonword",NA
"懾困","醫運","nonword","nonword","nonword",NA
"飾上","愛改","nonword","nonword","nonword",NA
"義混","出申","nonword","nonword","nonword",NA
"來瓷","風姑","nonword","nonword","nonword",NA
"茶大","情入","nonword","nonword","nonword",NA
"譯屋","苦平","nonword","nonword","nonword",NA
"蛋艱","然頭","nonword","nonword","nonword",NA
"銷靡","示求","nonword","nonword","nonword",NA
"安名","堪銜","nonword","nonword","nonword",NA
"致路","味半","nonword","nonword","nonword",NA
"忙北","熱墊","nonword","nonword","nonword",NA
"陷水","選子","nonword","nonword","nonword",NA
"知輩","畫崗","nonword","nonword","nonword",NA
"出揮","超獲","nonword","nonword","nonword",NA
"恨值","處節","nonword","nonword","nonword",NA
"同斃","遊錦","nonword","nonword","nonword",NA
"統泥","強飾","nonword","nonword","nonword",NA
"實慘","心脫","nonword","nonword","nonword",NA
"堂成","性承","nonword","nonword","nonword",NA
"接以","布歹","nonword","nonword","nonword",NA
"出易","膠果","nonword","nonword","nonword",NA
"跳純","首氧","nonword","nonword","nonword",NA
"敘光","腔言","nonword","nonword","nonword",NA
"伏催","晚化","nonword","nonword","nonword",NA
"親燈","尾舅","nonword","nonword","nonword",NA
"證中","軍送","nonword","nonword","nonword",NA
"奏款","數聖","nonword","nonword","nonword",NA
"錢名","皇歌","nonword","nonword","nonword",NA
"詞步","殿著","nonword","nonword","nonword",NA
"品長","烈宮","nonword","nonword","nonword",NA
"地承","場鋼","nonword","nonword","nonword",NA
"營脂","蛾賊","nonword","nonword","nonword",NA
"命右","技火","nonword","nonword","nonword",NA
"折殺","撈案","nonword","nonword","nonword",NA
"藝配","河早","nonword","nonword","nonword",NA
"行達","朱佩","nonword","nonword","nonword",NA
"途驅","還爹","nonword","nonword","nonword",NA
"晚處","紡憶","nonword","nonword","nonword",NA
"於守","起塘","nonword","nonword","nonword",NA
"現橋","迂線","nonword","nonword","nonword",NA
"舊子","低查","nonword","nonword","nonword",NA
"意員","晚賣","nonword","nonword","nonword",NA
"置走","曲落","nonword","nonword","nonword",NA
"當礙","長糖","nonword","nonword","nonword",NA
"市導","盈沖","nonword","nonword","nonword",NA
"授候","搖璀","nonword","nonword","nonword",NA
"散遭","肅位","nonword","nonword","nonword",NA
"去杜","認語","nonword","nonword","nonword",NA
"月催","苦下","nonword","nonword","nonword",NA
"陷初","紅大","nonword","nonword","nonword",NA
"稻柔","貌盤","nonword","nonword","nonword",NA
"度閒","刑別","nonword","nonword","nonword",NA
"列彩","軟理","nonword","nonword","nonword",NA
"誦收","但葉","nonword","nonword","nonword",NA
"夢庵","派聲","nonword","nonword","nonword",NA
"橫趣","圓生","nonword","nonword","nonword",NA
"工流","地態","nonword","nonword","nonword",NA
"奇休","氣寡","nonword","nonword","nonword",NA
"護識","身食","nonword","nonword","nonword",NA
"需攬","進雙","nonword","nonword","nonword",NA
"名任","話代","nonword","nonword","nonword",NA
"強寒","刊塵","nonword","nonword","nonword",NA
"確遠","覓羞","nonword","nonword","nonword",NA
"農杉","淫帶","nonword","nonword","nonword",NA
"譯打","述婿","nonword","nonword","nonword",NA
"單守","喉兄","nonword","nonword","nonword",NA
"倡疊","諺提","nonword","nonword","nonword",NA
"礙木","劇投","nonword","nonword","nonword",NA
"飛狀","伏專","nonword","nonword","nonword",NA
"人復","難殘","nonword","nonword","nonword",NA
"萬公","偏文","nonword","nonword","nonword",NA
"問錢","金景","nonword","nonword","nonword",NA
"統堵","壇如","nonword","nonword","nonword",NA
"念美","辯油","nonword","nonword","nonword",NA
"魚先","源教","nonword","nonword","nonword",NA
"柵一","侍路","nonword","nonword","nonword",NA
"瘩燥","貨熬","nonword","nonword","nonword",NA
"虛艷","安火","nonword","nonword","nonword",NA
"事活","鎮任","nonword","nonword","nonword",NA
"制激","因炊","nonword","nonword","nonword",NA
"諱露","時人","nonword","nonword","nonword",NA
"補輸","魔閉","nonword","nonword","nonword",NA
"學腹","字受","nonword","nonword","nonword",NA
"弄勞","殉繫","nonword","nonword","nonword",NA
"璨地","師藏","nonword","nonword","nonword",NA
"簽大","盆字","nonword","nonword","nonword",NA
"鬆池","日型","nonword","nonword","nonword",NA
"亡利","愧可","nonword","nonword","nonword",NA
"聲搵","脫場","nonword","nonword","nonword",NA
"特人","進山","nonword","nonword","nonword",NA
"格地","記細","nonword","nonword","nonword",NA
"阻箱","主種","nonword","nonword","nonword",NA
"圃法","道種","nonword","nonword","nonword",NA
"考健","子身","nonword","nonword","nonword",NA
"洞碎","學毀","nonword","nonword","nonword",NA
"輕子","原交","nonword","nonword","nonword",NA
"炸坐","孫他","nonword","nonword","nonword",NA
"文波","達程","nonword","nonword","nonword",NA
"查子","薪遠","nonword","nonword","nonword",NA
"非居","據空","nonword","nonword","nonword",NA
"搜解","馳進","nonword","nonword","nonword",NA
"電手","咁子","nonword","nonword","nonword",NA
"疫掉","歲弦","nonword","nonword","nonword",NA
"心睏","俸植","nonword","nonword","nonword",NA
"往庇","田過","nonword","nonword","nonword",NA
"消降","腸節","nonword","nonword","nonword",NA
"司好","眼隊","nonword","nonword","nonword",NA
"版栽","轉管","nonword","nonword","nonword",NA
"細攜","版坐","nonword","nonword","nonword",NA
"宏止","帶罰","nonword","nonword","nonword",NA
"交沫","癒方","nonword","nonword","nonword",NA
"會妓","排貨","nonword","nonword","nonword",NA
"掉早","街亮","nonword","nonword","nonword",NA
"巡獨","匣偽","nonword","nonword","nonword",NA
"縝負","回福","nonword","nonword","nonword",NA
"外過","閹解","nonword","nonword","nonword",NA
"刊恨","皇斑","nonword","nonword","nonword",NA
"平說","意牌","nonword","nonword","nonword",NA
"厄湯","土下","nonword","nonword","nonword",NA
"煙及","兔量","nonword","nonword","nonword",NA
"錢角","知開","nonword","nonword","nonword",NA
"機監","謬精","nonword","nonword","nonword",NA
"刑餵","加器","nonword","nonword","nonword",NA
"協節","凍計","nonword","nonword","nonword",NA
"鬆居","國入","nonword","nonword","nonword",NA
"親緊","窺掉","nonword","nonword","nonword",NA
"弱門","孫趕","nonword","nonword","nonword",NA
"國貼","足終","nonword","nonword","nonword",NA
"構訪","生索","nonword","nonword","nonword",NA
"香鋁","到法","nonword","nonword","nonword",NA
"流奇","諷碳","nonword","nonword","nonword",NA
"緬為","葬慈","nonword","nonword","nonword",NA
"日稱","來衣","nonword","nonword","nonword",NA
"產近","氣接","nonword","nonword","nonword",NA
"鋒豈","郵親","nonword","nonword","nonword",NA
"端膽","素非","nonword","nonword","nonword",NA
"錯鳴","墨受","nonword","nonword","nonword",NA
"兵訪","降不","nonword","nonword","nonword",NA
"欄控","談持","nonword","nonword","nonword",NA
"對氈","弟料","nonword","nonword","nonword",NA
"傳怎","著更","nonword","nonword","nonword",NA
"刑指","絕僭","nonword","nonword","nonword",NA
"談兩","洋盤","nonword","nonword","nonword",NA
"託子","哲影","nonword","nonword","nonword",NA
"視運","焦罷","nonword","nonword","nonword",NA
"燈韆","莊診","nonword","nonword","nonword",NA
"盛凡","取怪","nonword","nonword","nonword",NA
"食走","星液","nonword","nonword","nonword",NA
"損水","樓取","nonword","nonword","nonword",NA
"子誤","應萄","nonword","nonword","nonword",NA
"傳鈪","原怯","nonword","nonword","nonword",NA
"分長","何多","nonword","nonword","nonword",NA
"遊公","娘久","nonword","nonword","nonword",NA
"武贈","棚利","nonword","nonword","nonword",NA
"去國","語數","nonword","nonword","nonword",NA
"感戶","題野","nonword","nonword","nonword",NA
"搖優","家尬","nonword","nonword","nonword",NA
"上銅","抄槍","nonword","nonword","nonword",NA
"鍵牆","欽字","nonword","nonword","nonword",NA
"升翼","詩僑","nonword","nonword","nonword",NA
"和筆","約涼","nonword","nonword","nonword",NA
"走壓","地查","nonword","nonword","nonword",NA
"廁暢","改鬼","nonword","nonword","nonword",NA
"情惠","量鋼","nonword","nonword","nonword",NA
"兄寰","務賓","nonword","nonword","nonword",NA
"昏好","步領","nonword","nonword","nonword",NA
"聲運","妒速","nonword","nonword","nonword",NA
"瘀布","如機","nonword","nonword","nonword",NA
"關態","景片","nonword","nonword","nonword",NA
"氣報","醬探","nonword","nonword","nonword",NA
"別會","感承","nonword","nonword","nonword",NA
"域評","角刷","nonword","nonword","nonword",NA
"迫瓜","步脫","nonword","nonword","nonword",NA
"聽小","禁塵","nonword","nonword","nonword",NA
"所繁","太頭","nonword","nonword","nonword",NA
"通實","空方","nonword","nonword","nonword",NA
"歸體","屬扣","nonword","nonword","nonword",NA
"熱限","不彼","nonword","nonword","nonword",NA
"導拖","窗百","nonword","nonword","nonword",NA
"北油","在監","nonword","nonword","nonword",NA
"太飯","框羊","nonword","nonword","nonword",NA
"殆單","交涼","nonword","nonword","nonword",NA
"耐閉","得下","nonword","nonword","nonword",NA
"靠關","邁幸","nonword","nonword","nonword",NA
"犬依","道汗","nonword","nonword","nonword",NA
"制招","起民","nonword","nonword","nonword",NA
"巨當","全勢","nonword","nonword","nonword",NA
"某定","查要","nonword","nonword","nonword",NA
"中柳","此芭","nonword","nonword","nonword",NA
"瓜法","謠敵","nonword","nonword","nonword",NA
"贈光","力衛","nonword","nonword","nonword",NA
"拳魚","眼論","nonword","nonword","nonword",NA
"出後","常驚","nonword","nonword","nonword",NA
"母筆","骨攀","nonword","nonword","nonword",NA
"紅奪","考冷","nonword","nonword","nonword",NA
"臟惡","接慕","nonword","nonword","nonword",NA
"直然","世鼻","nonword","nonword","nonword",NA
"福定","長磁","nonword","nonword","nonword",NA
"比爺","澤且","nonword","nonword","nonword",NA
"日竹","樹柱","nonword","nonword","nonword",NA
"楊抓","力皮","nonword","nonword","nonword",NA
"好代","詞定","nonword","nonword","nonword",NA
"育資","記翹","nonword","nonword","nonword",NA
"徵毀","礦人","nonword","nonword","nonword",NA
"賭飽","賬訪","nonword","nonword","nonword",NA
"子選","分准","nonword","nonword","nonword",NA
"進罕","演亮","nonword","nonword","nonword",NA
"特子","繼念","nonword","nonword","nonword",NA
"抵歌","行拘","nonword","nonword","nonword",NA
"席咪","滋外","nonword","nonword","nonword",NA
"存養","餘水","nonword","nonword","nonword",NA
"燈相","某遊","nonword","nonword","nonword",NA
"光麥","黑時","nonword","nonword","nonword",NA
"防菜","霄砲","nonword","nonword","nonword",NA
"顛偏","及毅","nonword","nonword","nonword",NA
"內失","戒入","nonword","nonword","nonword",NA
"附微","火長","nonword","nonword","nonword",NA
"風茶","掠庶","nonword","nonword","nonword",NA
"蓋權","史擊","nonword","nonword","nonword",NA
"言同","抄等","nonword","nonword","nonword",NA
"位幼","看解","nonword","nonword","nonword",NA
"奏餵","酒閉","nonword","nonword","nonword",NA
"社蟲","喪胚","nonword","nonword","nonword",NA
"藥魅","先聰","nonword","nonword","nonword",NA
"等口","訊月","nonword","nonword","nonword",NA
"可國","除芳","nonword","nonword","nonword",NA
"宏地","回性","nonword","nonword","nonword",NA
"捐壇","鷹浪","nonword","nonword","nonword",NA
"打焙","經群","nonword","nonword","nonword",NA
"舊得","很礦","nonword","nonword","nonword",NA
"生像","項氣","nonword","nonword","nonword",NA
"頓票","鞋車","nonword","nonword","nonword",NA
"友汁","尖眾","nonword","nonword","nonword",NA
"品口","人掩","nonword","nonword","nonword",NA
"牧份","事落","nonword","nonword","nonword",NA
"詐情","粗寄","nonword","nonword","nonword",NA
"壓底","字葉","nonword","nonword","nonword",NA
"猛實","骨上","nonword","nonword","nonword",NA
"戶息","圖落","nonword","nonword","nonword",NA
"樹飼","理敵","nonword","nonword","nonword",NA
"壯來","米辦","nonword","nonword","nonword",NA
"屬采","存片","nonword","nonword","nonword",NA
"照掉","工版","nonword","nonword","nonword",NA
"稱擊","誘簡","nonword","nonword","nonword",NA
"幣棒","隨空","nonword","nonword","nonword",NA
"貢洗","牙考","nonword","nonword","nonword",NA
"熱進","道物","nonword","nonword","nonword",NA
"釋健","岳乾","nonword","nonword","nonword",NA
"充貫","嫁管","nonword","nonword","nonword",NA
"道集","空立","nonword","nonword","nonword",NA
"反偶","割捷","nonword","nonword","nonword",NA
"角報","溜現","nonword","nonword","nonword",NA
"熱開","美囑","nonword","nonword","nonword",NA
"林變","獄養","nonword","nonword","nonword",NA
"算聲","如票","nonword","nonword","nonword",NA
"料性","肉航","nonword","nonword","nonword",NA
"牙住","翻拯","nonword","nonword","nonword",NA
"繳枝","刻方","nonword","nonword","nonword",NA
"作渾","間講","nonword","nonword","nonword",NA
"開損","缺觸","nonword","nonword","nonword",NA
"昏製","早區","nonword","nonword","nonword",NA
"紐看","到以","nonword","nonword","nonword",NA
"索參","笛火","nonword","nonword","nonword",NA
"收貶","狗著","nonword","nonword","nonword",NA
"念手","殺字","nonword","nonword","nonword",NA
"滾冊","掌瞎","nonword","nonword","nonword",NA
"冷蝗","士賬","nonword","nonword","nonword",NA
"儼預","房動","nonword","nonword","nonword",NA
"歷茶","接邁","nonword","nonword","nonword",NA
"商斃","道難","nonword","nonword","nonword",NA
"幼焊","湧訴","nonword","nonword","nonword",NA
"高金","橫價","nonword","nonword","nonword",NA
"權友","藉玄","nonword","nonword","nonword",NA
"霍髒","經指","nonword","nonword","nonword",NA
"感下","發修","nonword","nonword","nonword",NA
"狀瑣","球胎","nonword","nonword","nonword",NA
"店授","剛子","nonword","nonword","nonword",NA
"墊場","提雜","nonword","nonword","nonword",NA
"偏香","體扯","nonword","nonword","nonword",NA
"方僕","世桿","nonword","nonword","nonword",NA
"勾稿","化橡","nonword","nonword","nonword",NA
"通頭","孽區","nonword","nonword","nonword",NA
"謀姪","重祭","nonword","nonword","nonword",NA
"成漲","譯圍","nonword","nonword","nonword",NA
"液合","用裝","nonword","nonword","nonword",NA
"木意","用子","nonword","nonword","nonword",NA
"東有","出問","nonword","nonword","nonword",NA
"送年","家碎","nonword","nonword","nonword",NA
"狐台","家摺","nonword","nonword","nonword",NA
"選淺","會斑","nonword","nonword","nonword",NA
"貞摸","修銅","nonword","nonword","nonword",NA
"揚訓","工慾","nonword","nonword","nonword",NA
"帶應","即人","nonword","nonword","nonword",NA
"主支","區盛","nonword","nonword","nonword",NA
"貪詣","數拱","nonword","nonword","nonword",NA
"票睡","出搗","nonword","nonword","nonword",NA
"睇邊","亭幼","nonword","nonword","nonword",NA
"市撇","及名","nonword","nonword","nonword",NA
"腿吹","帝織","nonword","nonword","nonword",NA
"信取","置魂","nonword","nonword","nonword",NA
"調鵝","真力","nonword","nonword","nonword",NA
"飛隱","果臉","nonword","nonword","nonword",NA
"身宮","手卉","nonword","nonword","nonword",NA
"彈認","嫂隱","nonword","nonword","nonword",NA
"挑例","家題","nonword","nonword","nonword",NA
"實古","義加","nonword","nonword","nonword",NA
"動置","奴慣","nonword","nonword","nonword",NA
"色動","難資","nonword","nonword","nonword",NA
"頰火","一疑","nonword","nonword","nonword",NA
"聖災","吼本","nonword","nonword","nonword",NA
"態滾","點慌","nonword","nonword","nonword",NA
"承片","拆友","nonword","nonword","nonword",NA
"勘卜","望纏","nonword","nonword","nonword",NA
"怒倒","增退","nonword","nonword","nonword",NA
"配探","清發","nonword","nonword","nonword",NA
"道農","食拘","nonword","nonword","nonword",NA
"內樂","動從","nonword","nonword","nonword",NA
"錢射","密棋","nonword","nonword","nonword",NA
"鬱中","執烤","nonword","nonword","nonword",NA
"吃飄","增飩","nonword","nonword","nonword",NA
"況炮","突實","nonword","nonword","nonword",NA
"無鎮","髮底","nonword","nonword","nonword",NA
"童打","地撥","nonword","nonword","nonword",NA
"悉課","順績","nonword","nonword","nonword",NA
"心羊","早同","nonword","nonword","nonword",NA
"油幫","救膠","nonword","nonword","nonword",NA
"細插","牆追","nonword","nonword","nonword",NA
"白挨","院吊","nonword","nonword","nonword",NA
"慳茶","淨罪","nonword","nonword","nonword",NA
"職標","現球","nonword","nonword","nonword",NA
"效海","收統","nonword","nonword","nonword",NA
"被詳","殺殞","nonword","nonword","nonword",NA
"類秋","讓舉","nonword","nonword","nonword",NA
"切機","法竹","nonword","nonword","nonword",NA
"放鰾","召男","nonword","nonword","nonword",NA
"賄給","耳切","nonword","nonword","nonword",NA
"越自","亂股","nonword","nonword","nonword",NA
"公查","聚製","nonword","nonword","nonword",NA
"合紙","庫雜","nonword","nonword","nonword",NA
"拆大","話賂","nonword","nonword","nonword",NA
"凶青","情樂","nonword","nonword","nonword",NA
"以省","辱隊","nonword","nonword","nonword",NA
"與杯","餐行","nonword","nonword","nonword",NA
"濕礎","船尉","nonword","nonword","nonword",NA
"租年","菜打","nonword","nonword","nonword",NA
"自象","絲中","nonword","nonword","nonword",NA
"養殯","鎮錢","nonword","nonword","nonword",NA
"比犯","牧通","nonword","nonword","nonword",NA
"皮麻","帶交","nonword","nonword","nonword",NA
"樸鑑","這起","nonword","nonword","nonword",NA
"勻魚","遮延","nonword","nonword","nonword",NA
"秘羈","搞五","nonword","nonword","nonword",NA
"榨急","拋香","nonword","nonword","nonword",NA
"熟綁","不流","nonword","nonword","nonword",NA
"平癢","會甲","nonword","nonword","nonword",NA
"戰題","市愕","nonword","nonword","nonword",NA
"單沮","細閉","nonword","nonword","nonword",NA
"遺碟","擄罷","nonword","nonword","nonword",NA
"點重","法纖","nonword","nonword","nonword",NA
"滑頒","水大","nonword","nonword","nonword",NA
"是復","撬辦","nonword","nonword","nonword",NA
"煙琢","藍典","nonword","nonword","nonword",NA
"蜂學","漿手","nonword","nonword","nonword",NA
"礦筆","板時","nonword","nonword","nonword",NA
"極漏","留投","nonword","nonword","nonword",NA
"故割","旁有","nonword","nonword","nonword",NA
"使目","營插","nonword","nonword","nonword",NA
"蓋辦","學項","nonword","nonword","nonword",NA
"回得","創匠","nonword","nonword","nonword",NA
"歲評","岸提","nonword","nonword","nonword",NA
"附果","氣吉","nonword","nonword","nonword",NA
"還戲","然饉","nonword","nonword","nonword",NA
"在禍","無庇","nonword","nonword","nonword",NA
"令歷","血用","nonword","nonword","nonword",NA
"解鐘","短碰","nonword","nonword","nonword",NA
"餵站","大彈","nonword","nonword","nonword",NA
"哨皇","本胃","nonword","nonword","nonword",NA
"足次","明侯","nonword","nonword","nonword",NA
"漆教","幽千","nonword","nonword","nonword",NA
"缺湧","花議","nonword","nonword","nonword",NA
"準吊","會輒","nonword","nonword","nonword",NA
"寶車","刀過","nonword","nonword","nonword",NA
"子死","除讚","nonword","nonword","nonword",NA
"命菜","打缺","nonword","nonword","nonword",NA
"身完","爆之","nonword","nonword","nonword",NA
"配天","火支","nonword","nonword","nonword",NA
"乳蹤","紙名","nonword","nonword","nonword",NA
"叱詳","少常","nonword","nonword","nonword",NA
